,Acapulco,Why Not Emily,Talent Show,Barts Girl,Cindys Pride,Chi Foose
08-12-2022 13:29:41.715029,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:42.832399,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:43.967061,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:45.088159,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:46.278989,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:47.408904,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:48.358320,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 129.0)"
08-12-2022 13:29:49.395105,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:50.409507,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:51.405270,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:52.574134,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:53.476599,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:54.496267,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:55.625817,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:56.664518,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:57.798881,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.35)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:29:58.850948,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:29:59.964018,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:00.962354,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:02.040769,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:03.374450,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:04.633469,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:05.797193,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:06.882421,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:30:07.906990,"(4.0, 6.4, 5.2)","(31.0, 210.0, 119.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:08.866567,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:09.827824,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:10.845776,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:12.028948,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:13.103308,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:14.253113,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:15.292741,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:16.293124,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:17.316369,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:18.476936,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:19.625373,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:20.664541,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:21.608363,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.1, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:22.490441,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:23.576768,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:24.690641,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:25.784476,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:26.871731,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:27.793179,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:28.738678,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:29.717754,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:30.777822,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:31.872690,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:33.001224,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:34.275822,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.36)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:35.505504,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:36.820181,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 242.5)"
08-12-2022 13:30:38.186854,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:39.589733,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:40.905055,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:42.062406,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:43.042068,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:43.964503,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:44.990481,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:46.198830,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:47.392525,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:48.583025,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:49.644843,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:50.678569,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:51.843557,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:52.962416,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:54.139007,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:55.323164,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:56.420167,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:57.462968,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:58.548601,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:30:59.719495,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:00.963224,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:02.149254,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:03.220049,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:04.382841,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:05.476869,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:06.528832,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:07.634045,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:08.773104,"(4.0, 6.4, 5.2)","(31.0, 210.0, 73.5)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:09.784188,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:10.843575,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:11.942462,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:13.033714,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:14.231512,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:15.360440,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:16.486085,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:17.632015,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 129.0)"
08-12-2022 13:31:18.576970,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:19.649979,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:20.831192,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.2421739130434784)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:21.927024,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.15, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:23.130003,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:24.368133,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:25.532454,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:26.776977,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:28.080670,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:29.265419,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:30.616730,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:31.785765,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:32.897600,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:34.036760,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:35.089790,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:36.266299,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 17.10909090909091)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 167.57142857142858)"
08-12-2022 13:31:37.417876,"(4.0, 6.4, 5.2)","(31.0, 210.0, 93.64285714285714)","(2.7, 4.0, 3.321739130434783)","(10.0, 20.0, 16.02857142857143)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 217.0)"
08-12-2022 13:31:38.568061,"(4.0, 6.4, 5.2)","(31.0, 210.0, 96.875)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:31:39.744362,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:31:40.899789,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
08-12-2022 13:31:42.016440,"(4.0, 6.4, 5.2)","(31.0, 210.0, 95.0)","(2.7, 4.0, 3.321739130434783)","(10.0, 21.0, 16.02857142857143)","(2.0, 3.1, 2.4657142857142857)","(51.0, 390.0, 242.5)"
