,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
208,"[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 18, 851348), 5.0, 16.5]"
209,"[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 19, 969869), 5.0, 16.5]"
210,"[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 21, 89992), 5.0, 16.5]"
211,"[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 22, 219510), 5.0, 16.5]"
212,"[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 23, 377778), 5.0, 16.5]"
213,"[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 24, 507610), 5.0, 16.5]"
214,"[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 25, 618975), 5.0, 16.5]"
215,"[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 26, 731952), 5.0, 16.5]"
216,"[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 26.0, 80.0]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 27, 841305), 5.0, 16.5]"
217,"[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 28, 949320), 5.0, 16.5]"
218,"[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 30, 62476), 5.0, 16.5]"
219,"[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 31, 177300), 5.0, 16.5]"
220,"[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 32, 290663), 5.0, 16.5]"
221,"[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 33, 402239), 5.0, 16.5]"
222,"[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 34, 524433), 5.0, 16.5]"
223,"[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 35, 640643), 5.0, 16.5]"
224,"[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 36, 756227), 5.0, 16.5]"
225,"[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 37, 866283), 5.0, 16.5]"
226,"[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 38, 989852), 5.0, 16.5]"
227,"[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 40, 98500), 5.0, 16.5]"
228,"[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 41, 225002), 5.0, 16.5]"
229,"[datetime.datetime(2022, 11, 28, 20, 30, 42, 335118), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 335118), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 335118), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 336118), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 336118), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 336118), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 42, 336118), 5.0, 16.5]"
230,"[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 43, 449123), 5.0, 16.5]"
231,"[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 44, 559428), 5.0, 16.5]"
232,"[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 45, 672722), 5.0, 16.0]"
233,"[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 46, 783169), 5.0, 16.0]"
234,"[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 47, 917424), 5.0, 16.0]"
235,"[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 49, 49634), 5.0, 16.0]"
236,"[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 3.3, 3.75]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 50, 160926), 5.0, 16.0]"
237,"[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 51, 286363), 5.0, 16.0]"
238,"[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 52, 414194), 5.0, 16.0]"
239,"[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 53, 535951), 5.0, 16.0]"
240,"[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 54, 649221), 5.0, 16.0]"
241,"[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 55, 764812), 5.0, 16.0]"
242,"[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 56, 877438), 5.0, 16.0]"
243,"[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 58, 6125), 5.0, 16.0]"
244,"[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 30, 59, 121363), 5.0, 16.0]"
245,"[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 0, 239806), 5.0, 16.0]"
246,"[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 1, 352225), 5.0, 16.0]"
247,"[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 2, 467394), 5.0, 16.0]"
248,"[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 3, 578122), 5.0, 16.0]"
249,"[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 4, 696189), 5.0, 16.0]"
250,"[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 3.3, 3.65]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 5, 805824), 5.0, 16.0]"
251,"[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 5.0, 8.0]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 3.3, 5.0]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 6, 919334), 5.0, 16.0]"
252,"[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 3.3, 3.6]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 8, 31256), 5.0, 16.0]"
253,"[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 4.0, 7.2]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 3.3, 3.7]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 3.3, 4.7]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 26.0, 75.0]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 31.0, 320.0]","[datetime.datetime(2022, 11, 28, 20, 31, 9, 150048), 5.0, 16.0]"
