,Northern Regie,Tutu To Tutu,Meehan Boston,Beauty On Fire,Wild Storms,Laceby Girl,Hello Lynda,Diablo Bale
12-01-2023 08:02:37.388718,"(5.0, 9.0, 5.241666666666667)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.125)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:38.463121,"(5.0, 9.0, 5.241666666666667)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.125)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:39.508221,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.454545454545455)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:40.558760,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:41.584553,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:42.630824,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:43.668565,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:44.752295,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:45.877576,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:46.922254,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:47.983261,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:48.976281,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:49.960871,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.454545454545455)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:51.041555,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:52.160697,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:53.363784,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 6.824999999999999)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:54.536770,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:55.684061,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:56.862463,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:58.111168,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:02:59.294659,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 7.44)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:00.479219,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:01.612373,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:02.728866,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:03.882603,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:04.942184,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:06.032063,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:07.015638,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 58.285714285714285)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:08.061325,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:09.098918,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:10.209816,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:11.292643,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:12.421311,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:13.518845,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:14.679471,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:15.741365,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:16.797892,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 4.675)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:17.806286,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:18.837658,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:19.826725,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:20.869179,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:21.882575,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:22.928098,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:24.003053,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:25.159755,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:26.256716,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:27.347122,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:28.419712,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.375)","(2.0, 3.25, 2.91)"
12-01-2023 08:03:29.506296,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:30.639465,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:31.691704,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:32.738493,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:33.887666,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:35.051960,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:36.169056,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:37.253316,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:38.399644,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:39.462414,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:40.593392,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:41.710507,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:42.769004,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:43.831552,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:44.885266,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:45.940811,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:47.051869,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:48.233980,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:49.297485,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:50.385654,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:51.497854,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:52.536502,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:53.632195,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:54.758889,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 22.375)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:55.973603,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.42105263157895)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:57.070463,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:58.155823,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:03:59.233398,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:04:00.361131,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:04:01.435747,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.902)"
12-01-2023 08:04:02.516395,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 3.187037037037037)"
12-01-2023 08:04:03.581076,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:04.672853,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:05.771777,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:06.848591,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:07.940777,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:09.035953,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
12-01-2023 08:04:10.190458,"(5.0, 9.0, 6.066666666666666)","(15.0, 38.0, 31.289473684210527)","(4.0, 7.0, 6.114285714285714)","(5.5, 10.5, 8.7)","(31.0, 240.0, 131.5)","(20.0, 75.0, 43.888888888888886)","(16.0, 65.0, 53.25)","(2.0, 3.25, 2.918)"
