,Toxic Impurities,Missouri Belle,Springvale Coco,Roger Rose,Calaiss Wohling,Steel Harbour
11-01-2023 13:50:39.322049,"(1.85, 1.99, 1.9733333333333334)","(16.0, 34.0, 26.8)","(2.5, 3.1, 3.0346153846153845)","(9.0, 16.5, 15.09375)","(19.0, 36.0, 35.45454545454545)","(16.0, 29.0, 26.81818181818182)"
11-01-2023 13:50:40.544839,"(1.85, 1.99, 1.9733333333333334)","(16.0, 34.0, 26.8)","(2.5, 3.1, 3.0346153846153845)","(9.0, 16.5, 15.09375)","(19.0, 36.0, 35.45454545454545)","(16.0, 29.0, 27.4)"
11-01-2023 13:50:41.789591,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 26.470588235294116)","(2.5, 3.1, 3.0346153846153845)","(9.0, 16.5, 15.09375)","(18.0, 36.0, 35.45454545454545)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:42.928616,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.0)","(2.5, 3.1, 3.0428571428571427)","(9.0, 16.5, 15.09375)","(18.0, 36.0, 35.45454545454545)","(15.0, 29.0, 26.5)"
11-01-2023 13:50:44.111360,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.0)","(2.5, 3.1, 3.0473684210526315)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:45.162678,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.0)","(2.5, 3.1, 3.05625)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:46.332824,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.0)","(2.5, 3.1, 3.05625)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:47.491665,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.0)","(2.5, 3.1, 3.05625)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:48.693230,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.05625)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:49.817905,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.045)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:50.932778,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.045)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:52.162650,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.0375)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:53.442461,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.0375)","(9.0, 16.5, 14.892857142857142)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:54.622701,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.1, 3.071428571428571)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 25.25)"
11-01-2023 13:50:55.832666,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.15, 3.0695652173913044)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.384615384615383)"
11-01-2023 13:50:57.057521,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.15, 3.102)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.384615384615383)"
11-01-2023 13:50:58.220577,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 28.666666666666668)","(2.5, 3.15, 3.102)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.384615384615383)"
11-01-2023 13:50:59.371563,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 29.333333333333332)","(2.5, 3.15, 3.0928571428571425)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.384615384615383)"
11-01-2023 13:51:00.501003,"(1.8, 1.99, 1.977142857142857)","(15.0, 34.0, 29.333333333333332)","(2.5, 3.15, 3.0749999999999997)","(9.0, 16.5, 14.625)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.384615384615383)"
11-01-2023 13:51:02.007414,"(1.8, 1.99, 1.9726315789473683)","(15.0, 34.0, 28.93103448275862)","(2.5, 3.15, 3.0928571428571425)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.27777777777778)"
11-01-2023 13:51:03.272724,"(1.8, 1.99, 1.9693749999999999)","(15.0, 34.0, 30.347826086956523)","(2.5, 3.15, 3.0149999999999997)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 26.45)"
11-01-2023 13:51:04.591424,"(1.8, 1.99, 1.979)","(15.0, 34.0, 30.347826086956523)","(2.5, 3.05, 3.0149999999999997)","(9.0, 16.5, 14.9)","(18.0, 36.0, 35.25)","(15.0, 29.0, 26.45)"
11-01-2023 13:51:05.882573,"(1.8, 1.99, 1.979)","(15.0, 34.0, 30.347826086956523)","(2.5, 3.05, 3.025294117647059)","(9.0, 16.5, 14.9)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 26.45)"
11-01-2023 13:51:07.053827,"(1.8, 1.99, 1.979)","(15.0, 34.0, 30.347826086956523)","(2.5, 3.05, 3.028888888888889)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 22.736842105263158)"
11-01-2023 13:51:08.200607,"(1.8, 1.99, 1.97625)","(15.0, 34.0, 29.1)","(2.5, 3.1, 3.0157894736842104)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 22.736842105263158)"
11-01-2023 13:51:09.360029,"(1.8, 1.99, 1.9664285714285714)","(15.0, 34.0, 28.93103448275862)","(2.5, 3.1, 3.057894736842105)","(9.0, 16.5, 14.9)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 22.736842105263158)"
11-01-2023 13:51:10.484248,"(1.8, 1.99, 1.9664285714285714)","(15.0, 34.0, 28.93103448275862)","(2.5, 3.1, 3.062790697674419)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 35.25)","(15.0, 29.0, 22.736842105263158)"
11-01-2023 13:51:11.815517,"(1.8, 1.99, 1.9664285714285714)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.1, 3.0791666666666666)","(9.0, 16.5, 15.26923076923077)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 22.736842105263158)"
11-01-2023 13:51:13.006979,"(1.8, 1.99, 1.9673684210526317)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.1, 3.154444444444444)","(9.0, 16.5, 14.9)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.041666666666668)"
11-01-2023 13:51:14.213139,"(1.8, 1.96, 1.9413333333333334)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.2, 3.1517857142857144)","(9.0, 16.5, 15.5)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.041666666666668)"
11-01-2023 13:51:15.334530,"(1.8, 1.96, 1.8927999999999998)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.2, 3.172222222222222)","(9.0, 16.5, 15.5)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 23.818181818181817)"
11-01-2023 13:51:16.515545,"(1.8, 1.95, 1.8907692307692308)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.25, 3.226470588235294)","(9.0, 16.5, 15.7)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:17.707228,"(1.8, 1.95, 1.8833333333333333)","(15.0, 34.0, 29.153846153846153)","(2.5, 3.25, 3.263157894736842)","(9.0, 16.5, 15.7)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:18.967430,"(1.8, 1.94, 1.8984615384615384)","(15.0, 34.0, 29.304347826086957)","(2.5, 3.3, 3.263157894736842)","(9.0, 16.5, 15.7)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:20.102402,"(1.8, 1.94, 1.91)","(15.0, 34.0, 29.153846153846153)","(2.5, 3.3, 3.263157894736842)","(9.0, 16.5, 15.7)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:21.262817,"(1.8, 1.94, 1.9266666666666665)","(15.0, 34.0, 30.181818181818183)","(2.5, 3.25, 3.226470588235294)","(9.0, 16.5, 15.7)","(18.0, 36.0, 35.25)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:22.378157,"(1.8, 1.94, 1.9207142857142856)","(15.0, 34.0, 29.153846153846153)","(2.5, 3.25, 3.226470588235294)","(9.0, 16.5, 15.7)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:23.483874,"(1.8, 1.94, 1.917894736842105)","(15.0, 34.0, 28.90909090909091)","(2.5, 3.25, 3.226470588235294)","(9.0, 16.5, 15.970588235294118)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:24.516163,"(1.8, 1.94, 1.917894736842105)","(15.0, 34.0, 28.90909090909091)","(2.5, 3.25, 3.226470588235294)","(9.0, 16.5, 15.970588235294118)","(18.0, 36.0, 33.81818181818182)","(15.0, 29.0, 24.44)"
11-01-2023 13:51:25.741252,"(1.8, 1.94, 1.91625)","(15.0, 34.0, 28.90909090909091)","(2.5, 3.25, 3.2418367346938775)","(9.0, 16.5, 16.026315789473685)","(18.0, 36.0, 32.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:26.991551,"(1.8, 1.93, 1.9107692307692308)","(15.0, 34.0, 28.90909090909091)","(2.5, 3.3, 3.2384615384615385)","(9.0, 16.5, 15.857142857142858)","(18.0, 36.0, 32.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:28.311657,"(1.8, 1.91, 1.8933333333333333)","(15.0, 34.0, 29.333333333333332)","(2.5, 3.3, 3.239130434782609)","(9.0, 16.5, 15.857142857142858)","(18.0, 36.0, 32.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:29.589834,"(1.8, 1.91, 1.9)","(15.0, 34.0, 29.333333333333332)","(2.5, 3.25, 3.239130434782609)","(9.0, 16.5, 16.03846153846154)","(18.0, 36.0, 30.75)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:30.804006,"(1.8, 1.91, 1.9)","(15.0, 34.0, 29.333333333333332)","(2.5, 3.25, 3.325)","(9.0, 16.5, 16.03846153846154)","(18.0, 36.0, 30.75)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:31.981310,"(1.8, 1.91, 1.876896551724138)","(15.0, 34.0, 28.90909090909091)","(2.5, 3.35, 3.325)","(9.0, 16.5, 16.03846153846154)","(18.0, 36.0, 30.75)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:33.030722,"(1.8, 1.91, 1.876896551724138)","(15.0, 34.0, 29.45945945945946)","(2.5, 3.35, 3.3285714285714287)","(9.0, 16.5, 16.03846153846154)","(18.0, 36.0, 30.842105263157894)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:34.168016,"(1.8, 1.9, 1.8800000000000001)","(15.0, 34.0, 29.45945945945946)","(2.5, 3.35, 3.3375)","(9.0, 20.0, 17.4)","(18.0, 36.0, 30.842105263157894)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:35.226441,"(1.8, 1.89, 1.875)","(15.0, 34.0, 29.45945945945946)","(2.5, 3.35, 3.3285714285714287)","(9.0, 20.0, 17.066666666666666)","(18.0, 36.0, 30.842105263157894)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:36.408539,"(1.8, 1.89, 1.8714285714285714)","(15.0, 34.0, 29.058823529411764)","(2.5, 3.35, 3.3375)","(9.0, 20.0, 17.066666666666666)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:37.621474,"(1.8, 1.89, 1.8714285714285714)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.35, 3.3285714285714287)","(9.0, 20.0, 17.647058823529413)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:38.733678,"(1.8, 1.89, 1.8708333333333333)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.35, 3.3392857142857144)","(9.0, 19.5, 17.72222222222222)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:39.785263,"(1.8, 1.89, 1.8708333333333333)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.35, 3.3411764705882354)","(9.0, 19.5, 17.5)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:40.926404,"(1.8, 1.89, 1.8708333333333333)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.35, 3.3411764705882354)","(9.0, 19.5, 16.833333333333332)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:42.015860,"(1.8, 1.87, 1.8610000000000002)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.4, 3.35625)","(9.0, 19.5, 17.32758620689655)","(18.0, 36.0, 29.0)","(15.0, 29.0, 24.02857142857143)"
11-01-2023 13:51:43.195427,"(1.8, 1.86, 1.828)","(15.0, 34.0, 28.20689655172414)","(2.5, 3.45, 3.1333333333333333)","(9.0, 19.5, 17.847826086956523)","(18.0, 36.0, 29.333333333333332)","(15.0, 29.0, 25.03448275862069)"
11-01-2023 13:51:44.439607,"(1.8, 1.92, 1.877)","(15.0, 34.0, 27.155555555555555)","(2.5, 3.1, 3.1875)","(9.0, 19.5, 18.0)","(18.0, 36.0, 31.0)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:45.598640,"(1.8, 1.91, 1.8775000000000002)","(15.0, 34.0, 27.155555555555555)","(2.5, 3.2, 3.1875)","(9.0, 19.5, 16.5)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:46.738478,"(1.8, 1.93, 1.9188888888888889)","(15.0, 32.0, 27.555555555555557)","(2.5, 3.15, 3.1392857142857142)","(9.0, 17.0, 16.5)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:47.917367,"(1.8, 1.95, 1.9277777777777778)","(15.0, 32.0, 28.25)","(2.5, 3.15, 3.1115384615384616)","(9.0, 17.0, 16.545454545454547)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:49.003683,"(1.8, 1.96, 1.9266666666666665)","(15.0, 32.0, 27.357142857142858)","(2.5, 3.15, 3.1500000000000004)","(9.0, 17.0, 16.25)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.2)"
11-01-2023 13:51:50.074385,"(1.8, 1.96, 1.9385714285714286)","(15.0, 32.0, 27.208333333333332)","(2.5, 3.2, 3.115)","(9.0, 17.0, 16.25)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:51.230805,"(1.8, 1.96, 1.9233333333333333)","(15.0, 32.0, 27.208333333333332)","(2.5, 3.2, 3.132)","(9.0, 17.0, 16.25)","(18.0, 36.0, 30.526315789473685)","(15.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:52.420470,"(1.75, 1.96, 1.9385714285714286)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.2, 3.138095238095238)","(9.0, 17.0, 16.13157894736842)","(19.0, 36.0, 30.526315789473685)","(16.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:53.544554,"(1.75, 1.96, 1.9385714285714286)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.2, 3.138095238095238)","(9.0, 17.0, 16.13157894736842)","(19.0, 36.0, 30.526315789473685)","(16.0, 29.0, 25.607142857142858)"
11-01-2023 13:51:54.641186,"(1.75, 1.96, 1.9385714285714286)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.2, 3.1)","(9.0, 17.0, 16.25)","(19.0, 36.0, 30.944444444444443)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:51:55.636937,"(1.75, 1.98, 1.9577777777777778)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.0653846153846156)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:51:56.849813,"(1.75, 1.98, 1.96)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.070967741935484)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:51:58.022770,"(1.75, 1.98, 1.95)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.0647058823529414)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:51:59.306388,"(1.75, 1.98, 1.96)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.0647058823529414)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:00.553917,"(1.75, 1.98, 1.9704761904761905)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.070967741935484)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:02.078670,"(1.75, 1.98, 1.9585714285714286)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.070967741935484)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:03.354296,"(1.75, 1.98, 1.955)","(16.0, 32.0, 27.208333333333332)","(2.5, 3.1, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:04.583821,"(1.75, 1.99, 1.9641176470588235)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:05.667984,"(1.75, 1.99, 1.9641176470588235)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:06.823722,"(1.75, 1.99, 1.9641176470588235)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:08.012748,"(1.75, 1.99, 1.9641176470588235)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:09.196607,"(1.75, 1.99, 1.9641176470588235)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0391304347826087)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:10.310088,"(1.75, 1.99, 1.9742857142857142)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.032142857142857)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:11.388831,"(1.75, 1.99, 1.9742857142857142)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0166666666666666)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.076923076923077)"
11-01-2023 13:52:12.488389,"(1.75, 1.99, 1.9742857142857142)","(16.0, 32.0, 27.238095238095237)","(2.5, 3.05, 3.0166666666666666)","(9.0, 17.0, 16.25)","(19.0, 36.0, 32.31578947368421)","(16.0, 29.0, 26.466666666666665)"
11-01-2023 13:52:13.618876,"(1.75, 2.04, 2.0069565217391303)","(16.0, 32.0, 27.161290322580644)","(2.5, 2.96, 2.893684210526316)","(9.0, 17.0, 16.25)","(19.0, 36.0, 31.17241379310345)","(16.0, 29.0, 26.466666666666665)"
11-01-2023 13:52:14.740976,"(1.75, 2.04, 2.0242857142857145)","(16.0, 32.0, 27.161290322580644)","(2.5, 2.96, 2.833684210526316)","(9.0, 17.0, 16.25)","(19.0, 36.0, 31.17241379310345)","(16.0, 29.0, 26.1)"
11-01-2023 13:52:15.889194,"(1.75, 2.06, 2.033333333333333)","(16.0, 32.0, 27.178571428571427)","(2.5, 2.96, 2.883)","(9.0, 17.0, 16.25)","(19.0, 36.0, 31.17241379310345)","(16.0, 29.0, 26.1)"
11-01-2023 13:52:17.066089,"(1.75, 2.06, 2.0428571428571427)","(16.0, 32.0, 27.178571428571427)","(2.5, 2.96, 2.883)","(9.0, 17.0, 16.25)","(19.0, 36.0, 31.17241379310345)","(16.0, 29.0, 25.7)"
11-01-2023 13:52:18.234113,"(1.75, 2.06, 2.037777777777778)","(16.0, 30.0, 27.565217391304348)","(2.5, 2.96, 2.9141666666666666)","(9.0, 17.0, 16.2)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.525)"
11-01-2023 13:52:19.342046,"(1.75, 2.02, 2.00875)","(16.0, 30.0, 26.8)","(2.5, 2.96, 2.9141666666666666)","(9.0, 17.0, 16.294117647058822)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.525)"
11-01-2023 13:52:20.476560,"(1.75, 2.06, 2.028421052631579)","(16.0, 30.0, 27.09090909090909)","(2.5, 2.96, 2.8514285714285714)","(9.0, 17.0, 16.294117647058822)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.470588235294116)"
11-01-2023 13:52:21.533938,"(1.75, 2.06, 2.0446153846153847)","(16.0, 30.0, 26.837209302325583)","(2.5, 2.88, 2.8514285714285714)","(9.0, 17.0, 16.294117647058822)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.470588235294116)"
11-01-2023 13:52:22.770979,"(1.75, 2.06, 2.0445714285714285)","(16.0, 30.0, 26.6)","(2.5, 2.88, 2.856470588235294)","(9.0, 17.0, 16.294117647058822)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.51063829787234)"
11-01-2023 13:52:24.005550,"(1.75, 2.06, 2.0445714285714285)","(16.0, 30.0, 26.6)","(2.5, 2.88, 2.856470588235294)","(9.0, 17.0, 16.294117647058822)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.51063829787234)"
11-01-2023 13:52:25.230810,"(1.75, 2.06, 2.0445714285714285)","(16.0, 30.0, 26.837209302325583)","(2.5, 2.88, 2.9217391304347826)","(9.0, 17.0, 16.34375)","(19.0, 36.0, 31.17241379310345)","(16.0, 28.0, 25.3125)"
11-01-2023 13:52:26.519595,"(1.75, 2.02, 2.0078947368421054)","(16.0, 30.0, 27.08823529411765)","(2.5, 2.94, 2.945333333333333)","(9.0, 17.0, 16.416666666666668)","(19.0, 36.0, 30.3)","(16.0, 26.0, 23.666666666666668)"
11-01-2023 13:52:27.766826,"(1.75, 2.0, 1.9980645161290322)","(16.0, 30.0, 26.930232558139537)","(2.5, 2.96, 2.9699999999999998)","(9.0, 17.0, 16.34375)","(19.0, 36.0, 31.25)","(16.0, 24.0, 24.333333333333332)"
11-01-2023 13:52:29.053697,"(1.75, 2.0, 1.988888888888889)","(16.0, 30.0, 26.930232558139537)","(2.5, 3.0, 2.953846153846154)","(9.0, 17.0, 16.38235294117647)","(19.0, 36.0, 31.25)","(16.0, 25.0, 23.09090909090909)"
11-01-2023 13:52:30.422039,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.972972972972972)","(2.5, 3.0, 2.9914285714285715)","(9.0, 17.0, 16.38235294117647)","(19.0, 36.0, 31.25)","(17.0, 24.0, 23.09090909090909)"
11-01-2023 13:52:31.687340,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.5)","(2.5, 3.0, 2.94)","(9.0, 17.0, 16.38235294117647)","(19.0, 36.0, 30.217391304347828)","(17.0, 24.0, 23.09090909090909)"
11-01-2023 13:52:32.895363,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.5)","(2.5, 3.0, 2.9828571428571427)","(9.0, 17.0, 16.38235294117647)","(19.0, 36.0, 30.217391304347828)","(17.0, 24.0, 23.071428571428573)"
11-01-2023 13:52:34.088339,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.88888888888889)","(2.5, 3.0, 2.9828571428571427)","(9.0, 17.0, 16.192307692307693)","(19.0, 36.0, 30.217391304347828)","(17.0, 24.0, 23.11111111111111)"
11-01-2023 13:52:35.191636,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.88888888888889)","(2.5, 3.0, 2.9828571428571427)","(9.0, 17.0, 16.125)","(19.0, 36.0, 30.217391304347828)","(17.0, 24.0, 23.08695652173913)"
11-01-2023 13:52:36.373837,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.88888888888889)","(2.5, 3.0, 2.98)","(9.0, 17.0, 16.125)","(19.0, 36.0, 30.217391304347828)","(17.0, 25.0, 23.057142857142857)"
11-01-2023 13:52:37.526048,"(1.8, 2.02, 2.0016666666666665)","(17.0, 30.0, 26.88888888888889)","(2.5, 3.0, 2.952)","(9.0, 17.0, 16.34375)","(19.0, 36.0, 30.217391304347828)","(17.0, 25.0, 22.782608695652172)"
11-01-2023 13:52:38.727464,"(1.8, 2.02, 2.002162162162162)","(17.0, 30.0, 26.88888888888889)","(2.5, 2.96, 2.952)","(9.0, 17.0, 16.192307692307693)","(19.0, 36.0, 30.217391304347828)","(17.0, 25.0, 22.733333333333334)"
11-01-2023 13:52:39.950785,"(1.8, 2.02, 1.9984782608695653)","(17.0, 30.0, 26.88888888888889)","(2.5, 2.96, 2.956)","(9.0, 17.0, 16.125)","(19.0, 36.0, 30.217391304347828)","(17.0, 25.0, 22.733333333333334)"
11-01-2023 13:52:41.089416,"(1.8, 2.02, 1.9984782608695653)","(17.0, 30.0, 26.88888888888889)","(2.5, 2.96, 2.956)","(9.0, 17.0, 16.125)","(19.0, 36.0, 30.217391304347828)","(17.0, 25.0, 22.733333333333334)"
11-01-2023 13:52:42.447051,"(1.8, 2.02, 1.9984782608695653)","(17.0, 30.0, 26.88888888888889)","(2.5, 2.96, 2.955)","(9.0, 17.0, 16.125)","(19.0, 36.0, 29.866666666666667)","(17.0, 25.0, 23.375)"
