,Stay Focused,Elish Star,Luvaflair,Majestic Dream,Majestic Courtney Nz,Lightning Calder,Peachee,Flingandwingit
40,"[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 9, 780502), 14.0, 29.0]"
41,"[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 10, 973096), 14.0, 29.0]"
42,"[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 12, 159203), 14.0, 29.0]"
43,"[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 13, 347999), 14.0, 29.0]"
44,"[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 14, 539458), 14.0, 29.0]"
45,"[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 15, 732846), 14.0, 29.0]"
46,"[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 16, 919772), 14.0, 29.0]"
47,"[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 18, 114938), 14.0, 29.0]"
48,"[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 19, 298360), 14.0, 29.0]"
49,"[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 20, 501322), 14.0, 29.0]"
50,"[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 21, 695434), 14.0, 29.0]"
51,"[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 22, 893720), 14.0, 29.0]"
52,"[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 24, 90483), 14.0, 29.0]"
53,"[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 25, 288810), 14.0, 29.0]"
54,"[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 26, 490829), 14.0, 29.0]"
55,"[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 27, 683908), 14.0, 29.0]"
56,"[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 28, 861246), 14.0, 29.0]"
57,"[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 30, 118535), 14.0, 29.0]"
58,"[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 31, 318221), 14.0, 29.0]"
59,"[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 516249), 14.0, 29.0]"
60,"[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 712215), 14.0, 29.0]"
61,"[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 899659), 14.0, 29.0]"
62,"[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 95420), 14.0, 29.0]"
63,"[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 283066), 14.0, 29.0]"
64,"[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 494268), 14.0, 29.0]"
65,"[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 689334), 14.0, 29.0]"
66,"[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 896413), 14.0, 29.0]"
67,"[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 42, 103426), 14.0, 29.0]"
68,"[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 307419), 14.0, 29.0]"
69,"[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 517352), 14.0, 29.0]"
70,"[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 704934), 14.0, 29.0]"
71,"[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 883618), 14.0, 29.0]"
72,"[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 85828), 14.0, 29.0]"
73,"[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 49, 271771), 14.0, 29.0]"
74,"[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 511199), 14.0, 29.0]"
75,"[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 700415), 14.0, 29.0]"
76,"[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 880373), 14.0, 29.0]"
77,"[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 75396), 14.0, 29.0]"
78,"[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 269792), 14.0, 29.0]"
79,"[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 56, 474898), 14.0, 29.0]"
80,"[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 2.2, 3.2]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 5.0, 7.6]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 4.4, 7.8]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 51.0, 160.0]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 7.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 51.0, 180.0]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 6.0, 10.5]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 711361), 14.0, 29.0]"
