,Just Too Fancy,New To Me,Tails Up,Fancy Kelly,Daisy Moments,Balts Agenda
07-12-2022 20:58:01.622168,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:02.909574,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:03.960282,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:05.133975,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:06.290849,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:07.571018,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:08.606193,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:09.716771,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:10.973169,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.5344444444444445)"
07-12-2022 20:58:12.039705,"(7.5, 18.0, 13.628571428571428)","(17.0, 48.0, 24.727272727272727)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:13.169150,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 27.25)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:14.219175,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 27.25)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:15.333212,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 27.25)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:16.378410,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 27.25)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:17.454256,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 27.25)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:18.576775,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:19.634536,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:20.654469,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:21.703841,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:22.805061,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:23.896340,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:25.016700,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:26.058370,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:27.075702,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:28.152544,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:29.287337,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:30.304556,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:31.374059,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.564820143884892)"
07-12-2022 20:58:32.455094,"(7.5, 18.0, 13.628571428571428)","(17.0, 46.0, 24.18181818181818)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:33.533982,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:34.594246,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:35.521730,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:36.540374,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:37.861339,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:39.074527,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:40.104321,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:41.227276,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:42.302277,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 30.625)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:43.497038,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:44.624414,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:45.812245,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:46.900630,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:47.959846,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 28.090909090909093)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.59, 1.521372549019608)"
07-12-2022 20:58:49.007120,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 55.0, 31.875)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.0, 8.1125)","(1.22, 1.59, 1.5586956521739133)"
07-12-2022 20:58:50.014329,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 55.0, 37.72727272727273)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5586956521739133)"
07-12-2022 20:58:51.009404,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 55.0, 37.72727272727273)","(14.0, 32.0, 29.2972972972973)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5586956521739133)"
07-12-2022 20:58:52.275220,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 55.0, 40.45454545454545)","(14.0, 32.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:53.418401,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:54.575196,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:55.734329,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:56.840606,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:57.961797,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:58:59.254647,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:00.372250,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:01.463561,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:02.671774,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:03.835334,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:04.922127,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:06.131055,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:07.264171,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:08.356738,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:09.403267,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:10.605058,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:11.669521,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:12.829897,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:14.144903,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:15.460686,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:17.178374,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:18.393129,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:19.607439,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:20.796142,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:22.154189,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:23.862286,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:25.298127,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:26.578540,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:27.762152,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:28.851443,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:30.034507,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:31.227764,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:32.389637,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:33.557112,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:34.759083,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:35.912832,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:37.023316,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:38.062628,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:39.201402,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:40.348826,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:41.491233,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 40.45454545454545)","(14.0, 34.0, 32.705882352941174)","(7.5, 14.5, 8.1125)","(1.22, 1.59, 1.5460975609756098)"
07-12-2022 20:59:42.695179,"(7.5, 18.5, 9.32857142857143)","(17.0, 55.0, 43.38235294117647)","(20.0, 60.0, 35.42857142857143)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.5, 11.085714285714285)","(1.22, 1.59, 1.271549295774648)"
07-12-2022 20:59:43.861348,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.56, 1.271549295774648)"
07-12-2022 20:59:44.973413,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.56, 1.3605555555555555)"
07-12-2022 20:59:46.122844,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:47.591518,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:48.701315,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:49.798727,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:50.969000,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:52.144106,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:53.147133,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
07-12-2022 20:59:54.179524,"(7.5, 18.0, 13.628571428571428)","(17.0, 55.0, 26.636363636363637)","(20.0, 60.0, 29.454545454545453)","(14.0, 34.0, 31.027027027027028)","(7.5, 14.0, 11.085714285714285)","(1.22, 1.55, 1.3605555555555555)"
