,Mi Gusto Es,Sweet T,Runaway Road,Tricky Strong,Ridunculous,Astral Ride,My Slick Nick,Brotherfromanother,A Thousand Idols
16-12-2022 11:56:58.084129,"(2.2, 3.4, 2.92)","(15.0, 90.0, 43.0)","(2.9, 3.45, 3.416666666666667)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.18816029143898)","(19.0, 42.0, 41.07692307692308)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 22.0)"
16-12-2022 11:57:00.772966,"(2.2, 3.4, 3.1257142857142854)","(15.0, 90.0, 43.0)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.18816029143898)","(19.0, 42.0, 26.25)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 22.0)"
16-12-2022 11:57:02.685008,"(2.2, 3.4, 3.1257142857142854)","(15.0, 90.0, 43.0)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.1881818181818184)","(19.0, 42.0, 29.75)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 22.0)"
16-12-2022 11:57:04.083916,"(2.2, 3.4, 3.1257142857142854)","(15.0, 90.0, 43.0)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.188095238095238)","(19.0, 40.0, 29.75)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 20.875)"
16-12-2022 11:57:05.523293,"(2.2, 3.4, 3.1257142857142854)","(15.0, 90.0, 43.0)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.188095238095238)","(19.0, 40.0, 29.75)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 20.875)"
16-12-2022 11:57:07.157689,"(2.2, 3.4, 3.1257142857142854)","(15.0, 90.0, 52.25)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.0, 6.2, 6.188095238095238)","(19.0, 40.0, 29.75)","(20.0, 44.0, 39.42857142857143)","(18.0, 28.0, 20.875)"
16-12-2022 11:57:08.784896,"(2.2, 3.4, 3.1257142857142854)","(17.0, 85.0, 49.75)","(3.2, 3.45, 3.371875)","(15.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(2.5, 6.2, 6.188095238095238)","(15.0, 40.0, 29.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 20.875)"
16-12-2022 11:57:10.303635,"(2.2, 3.4, 3.1257142857142854)","(17.0, 80.0, 49.75)","(3.2, 3.45, 3.371875)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 20.875)"
16-12-2022 11:57:11.785692,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 20.875)"
16-12-2022 11:57:13.311331,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 22.0)"
16-12-2022 11:57:14.714790,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 22.0)"
16-12-2022 11:57:16.099933,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 22.0)"
16-12-2022 11:57:17.433995,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 22.0)"
16-12-2022 11:57:18.971328,"(2.25, 3.4, 3.1257142857142854)","(15.0, 80.0, 39.66666666666667)","(2.9, 3.45, 3.371875)","(13.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(3.1, 6.2, 6.187918215613383)","(14.0, 40.0, 29.75)","(21.0, 44.0, 39.42857142857143)","(21.0, 28.0, 22.0)"
16-12-2022 11:57:20.376075,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.371875)","(15.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(2.5, 6.2, 5.609090909090909)","(14.0, 40.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:21.806483,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.371875)","(15.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(2.5, 6.2, 5.8545454545454545)","(14.0, 42.0, 33.0)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:23.432534,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.4132352941176474)","(15.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(2.5, 6.0, 5.65)","(14.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:24.979128,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.4132352941176474)","(15.0, 50.0, 40.0)","(26.0, 190.0, 112.0)","(2.5, 6.0, 5.65)","(14.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:26.403262,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.0, 5.65)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:27.798605,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.0, 5.65)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:29.210225,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.0, 6.228571428571429)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:30.601770,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.6, 6.0)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:32.037930,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.6, 6.1)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:33.306969,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.8, 6.1)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:34.649537,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.8, 5.933333333333334)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:36.003270,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.8, 5.933333333333334)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:37.297575,"(2.25, 3.4, 3.1257142857142854)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 40.0)","(31.0, 190.0, 112.0)","(2.5, 6.8, 6.428571428571429)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:38.677802,"(2.25, 3.4, 3.247692307692308)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 190.0, 112.0)","(2.5, 6.8, 6.0)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:39.968937,"(2.25, 3.4, 3.016)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 190.0, 112.0)","(2.5, 6.8, 6.0)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:41.234892,"(2.25, 3.4, 3.016)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 190.0, 112.0)","(2.5, 6.8, 6.0)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:42.551673,"(2.25, 3.4, 3.016)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 190.0, 107.0)","(2.5, 5.7, 5.857142857142857)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:43.833377,"(2.25, 3.4, 3.08)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 5.857142857142857)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:45.048288,"(2.25, 3.4, 3.0300000000000002)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 5.857142857142857)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:46.298459,"(2.25, 3.4, 2.968)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 5.857142857142857)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:47.539488,"(2.25, 3.4, 2.968)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:48.735927,"(2.25, 3.4, 2.968)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.3979166666666667)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:49.951582,"(2.25, 3.45, 3.1933333333333334)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:51.156803,"(2.25, 3.45, 3.3040000000000003)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.258)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:52.365026,"(2.25, 3.45, 3.3040000000000003)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.8, 6.023529411764706)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:53.511718,"(2.25, 3.45, 3.2775)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:54.666040,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:55.820509,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:57.026870,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:58.177035,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:57:59.386597,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:00.699233,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 33.75)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:01.960922,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:03.387093,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:04.712485,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:05.910186,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:07.113899,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:08.372757,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:09.586833,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.45, 3.342857142857143)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:10.835947,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:12.006468,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:13.133641,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:14.361805,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:15.671229,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:16.917777,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:18.107435,"(2.25, 3.45, 3.095)","(17.0, 80.0, 39.66666666666667)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 39.0)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:19.259750,"(2.25, 3.45, 3.095)","(17.0, 80.0, 31.6)","(3.2, 3.4, 3.2365384615384616)","(15.0, 50.0, 37.66666666666667)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:20.714676,"(2.25, 3.45, 2.976666666666667)","(17.0, 80.0, 31.6)","(3.2, 3.4, 3.2365384615384616)","(15.0, 48.0, 32.5)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:22.050934,"(2.25, 3.45, 2.976666666666667)","(17.0, 80.0, 31.6)","(3.2, 3.4, 3.2365384615384616)","(15.0, 48.0, 32.5)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:23.488351,"(2.25, 3.45, 3.024)","(17.0, 80.0, 31.6)","(3.2, 3.4, 3.2365384615384616)","(15.0, 48.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.15)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:24.882910,"(2.25, 3.45, 3.024)","(17.0, 80.0, 31.6)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.8, 6.092307692307693)","(15.0, 42.0, 30.75)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:26.306108,"(2.25, 3.45, 3.024)","(17.0, 80.0, 47.25)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 6.092307692307693)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:27.499950,"(2.25, 3.45, 3.290769230769231)","(17.0, 75.0, 47.25)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 5.8)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:28.740873,"(2.25, 3.45, 3.290769230769231)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 6.1)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:30.014923,"(2.25, 3.45, 3.290769230769231)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 6.05)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:31.333666,"(2.25, 3.45, 3.3080000000000003)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 6.05)","(15.0, 42.0, 25.5)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:32.727710,"(2.25, 3.45, 3.3080000000000003)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 6.05)","(15.0, 42.0, 25.125)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:34.301477,"(2.25, 3.45, 3.3080000000000003)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.2365384615384616)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 108.0)","(2.5, 6.2, 5.8)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:35.905774,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:37.108422,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:38.253726,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:39.415515,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:40.607989,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
16-12-2022 11:58:41.727376,"(2.25, 3.45, 3.024)","(17.0, 75.0, 38.0)","(3.2, 3.4, 3.175)","(15.0, 46.0, 36.33333333333333)","(31.0, 180.0, 107.0)","(2.5, 6.2, 6.083333333333334)","(15.0, 42.0, 26.25)","(19.0, 44.0, 39.42857142857143)","(26.0, 28.0, 22.0)"
