,Apollo One,Salience,Ria,Nullify,Still Waiting,Ms Lucky Leaves,Dewana Success,Dark Krystal
05-01-2023 13:51:19.595021,"(2.5, 3.25, 3.142857142857143)","(5.5, 7.8, 6.216666666666667)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.304166666666667)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 15.63888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 8.964705882352941)"
05-01-2023 13:51:20.631963,"(2.5, 3.25, 3.142857142857143)","(5.5, 7.8, 6.1375)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.342307692307692)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 15.63888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.163636363636364)"
05-01-2023 13:51:21.685951,"(2.5, 3.3, 3.15)","(5.5, 7.8, 6.1375)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.342307692307692)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 15.63888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.0)"
05-01-2023 13:51:22.794078,"(2.5, 3.3, 3.2)","(5.5, 7.8, 6.026666666666667)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.342307692307692)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 15.63888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.0)"
05-01-2023 13:51:23.873314,"(2.5, 3.3, 3.2)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.342307692307692)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 15.333333333333334)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.0)"
05-01-2023 13:51:25.090339,"(2.5, 3.3, 3.2)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.342307692307692)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 16.066666666666666)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.0)"
05-01-2023 13:51:26.229312,"(2.5, 3.3, 3.2)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.77777777777778)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.177777777777779)"
05-01-2023 13:51:27.360035,"(2.5, 3.25, 3.1818181818181817)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.77777777777778)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.2)"
05-01-2023 13:51:28.466070,"(2.5, 3.25, 3.1666666666666665)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.77777777777778)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 9.2)"
05-01-2023 13:51:29.568322,"(2.5, 3.25, 3.1666666666666665)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.77777777777778)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 9.2)"
05-01-2023 13:51:30.637909,"(2.5, 3.25, 3.1666666666666665)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 9.2)"
05-01-2023 13:51:31.791612,"(2.5, 3.25, 3.185714285714286)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 9.2)"
05-01-2023 13:51:32.907449,"(2.5, 3.25, 3.185714285714286)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.6)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 8.914285714285715)"
05-01-2023 13:51:33.990953,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.2, 6.9222222222222225)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 10.5, 10.071428571428571)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.6, 9.066666666666666)"
05-01-2023 13:51:35.127133,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.2, 6.9222222222222225)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.0)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 9.066666666666666)"
05-01-2023 13:51:36.212988,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.0, 7.3)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.0)","(10.0, 19.0, 17.333333333333332)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 9.066666666666666)"
05-01-2023 13:51:37.281213,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.0, 7.1)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.043478260869565)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 9.066666666666666)"
05-01-2023 13:51:38.404757,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.0, 7.1)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.043478260869565)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 9.066666666666666)"
05-01-2023 13:51:39.496270,"(2.5, 3.3, 3.1888888888888887)","(5.5, 8.0, 7.1)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.7625)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 8.945454545454545)"
05-01-2023 13:51:40.599876,"(2.5, 3.3, 3.1888888888888887)","(5.5, 7.8, 6.7444444444444445)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.7625)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.4, 9.466666666666667)"
05-01-2023 13:51:41.652553,"(2.5, 3.3, 3.1888888888888887)","(5.5, 7.8, 6.590909090909091)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.7625)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.2)"
05-01-2023 13:51:42.689916,"(2.5, 3.3, 3.1888888888888887)","(5.5, 7.8, 6.590909090909091)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.7625)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.2)"
05-01-2023 13:51:43.691480,"(2.5, 3.3, 3.2083333333333335)","(5.5, 7.8, 6.590909090909091)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.7625)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.2)"
05-01-2023 13:51:44.688041,"(2.5, 3.3, 3.2083333333333335)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.057142857142857)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.2)"
05-01-2023 13:51:45.715963,"(2.5, 3.3, 3.2083333333333335)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.057142857142857)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.388235294117647)"
05-01-2023 13:51:46.747695,"(2.5, 3.3, 3.2)","(5.5, 7.8, 6.322222222222223)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.9)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:51:47.903209,"(2.5, 3.25, 3.2065217391304346)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:51:49.018612,"(2.5, 3.25, 3.212962962962963)","(5.5, 7.6, 6.5181818181818185)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:51:50.169361,"(2.5, 3.25, 3.2142857142857144)","(5.5, 7.6, 6.5181818181818185)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:51:51.272248,"(2.5, 3.25, 3.138888888888889)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:51:52.408751,"(2.5, 3.25, 3.125)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.426666666666667)","(8.5, 11.0, 9.933333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 9.8, 10.325)"
05-01-2023 13:51:53.635259,"(2.5, 3.25, 3.1538461538461537)","(5.5, 7.6, 6.655555555555556)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 11.0, 9.3)"
05-01-2023 13:51:54.752485,"(2.5, 3.25, 3.1818181818181817)","(5.5, 7.8, 6.7444444444444445)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.5, 9.408000000000001)"
05-01-2023 13:51:55.878853,"(2.5, 3.25, 3.1818181818181817)","(5.5, 7.8, 7.069230769230769)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.5, 9.726315789473684)"
05-01-2023 13:51:57.079327,"(2.5, 3.25, 3.1818181818181817)","(5.5, 7.8, 6.7444444444444445)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.333333333333333)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.5, 9.495652173913044)"
05-01-2023 13:51:58.105870,"(2.5, 3.25, 3.107142857142857)","(5.5, 7.8, 6.406666666666667)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.426666666666667)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.5, 9.529411764705882)"
05-01-2023 13:51:59.172762,"(2.5, 3.25, 3.107142857142857)","(5.5, 7.6, 7.033333333333333)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.426666666666667)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.529411764705882)"
05-01-2023 13:52:00.210183,"(2.5, 3.25, 3.0576923076923075)","(5.5, 7.6, 7.26)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.426666666666667)","(8.5, 10.5, 10.00909090909091)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.529411764705882)"
05-01-2023 13:52:01.191564,"(2.5, 3.2, 3.075)","(5.5, 7.6, 7.26)","(21.0, 46.0, 38.3)","(3.8, 4.8, 4.24)","(8.5, 10.5, 9.075)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.529411764705882)"
05-01-2023 13:52:02.334140,"(2.5, 3.2, 3.075)","(5.5, 7.6, 7.26)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.391666666666667)","(8.5, 10.5, 10.0)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.36)"
05-01-2023 13:52:03.481124,"(2.5, 3.2, 3.075)","(5.5, 7.4, 6.566666666666667)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.391666666666667)","(8.5, 11.0, 10.454545454545455)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.272727272727273)"
05-01-2023 13:52:04.525718,"(2.5, 3.2, 3.075)","(5.5, 7.4, 7.073913043478261)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.391666666666667)","(8.5, 11.0, 10.555555555555555)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.529411764705882)"
05-01-2023 13:52:05.605972,"(2.5, 3.2, 3.075)","(5.5, 7.4, 7.073913043478261)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.391666666666667)","(8.5, 11.0, 10.555555555555555)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 28.76923076923077)","(8.5, 10.0, 9.529411764705882)"
05-01-2023 13:52:06.730177,"(2.5, 3.2, 3.075)","(5.5, 7.4, 7.073913043478261)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.391666666666667)","(8.5, 11.0, 10.555555555555555)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 27.333333333333332)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:07.805453,"(2.5, 3.2, 3.075)","(5.5, 7.4, 7.073913043478261)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.05625)","(8.5, 11.0, 9.947368421052632)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 27.333333333333332)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:08.830255,"(2.5, 3.25, 3.075)","(5.5, 7.4, 7.073913043478261)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.05625)","(8.5, 11.0, 9.947368421052632)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 27.333333333333332)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:09.885421,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 7.386956521739131)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.333333333333333)","(8.5, 11.0, 9.799999999999999)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 27.333333333333332)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:11.014557,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 7.386956521739131)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.426666666666667)","(8.5, 11.0, 10.217391304347826)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 27.333333333333332)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:12.235597,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 7.0793103448275865)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.426666666666667)","(8.5, 11.0, 10.217391304347826)","(10.0, 19.0, 17.88888888888889)","(12.0, 34.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:13.279969,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 6.964)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.4)","(8.5, 11.0, 10.217391304347826)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:14.401090,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 6.964)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.218181818181818)","(8.5, 11.0, 9.799999999999999)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:15.492248,"(2.5, 3.2, 3.1500000000000004)","(5.5, 7.8, 7.257142857142857)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.218181818181818)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:16.498914,"(2.5, 3.25, 3.075)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:17.536789,"(2.5, 3.25, 3.075)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.388235294117647)"
05-01-2023 13:52:18.600656,"(2.5, 3.25, 3.075)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 9.8, 9.958333333333332)"
05-01-2023 13:52:19.620939,"(2.5, 3.25, 3.046875)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 10.5, 9.958333333333332)"
05-01-2023 13:52:20.657675,"(2.5, 3.15, 3.05625)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 10.5, 9.958333333333332)"
05-01-2023 13:52:21.715543,"(2.5, 3.15, 3.05625)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.176086956521739)","(8.5, 11.0, 10.066666666666666)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 10.5, 9.678947368421053)"
05-01-2023 13:52:22.767042,"(2.5, 3.15, 3.05625)","(5.5, 7.8, 7.386956521739131)","(21.0, 46.0, 37.89473684210526)","(3.8, 4.8, 4.086956521739131)","(8.5, 11.0, 10.183333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 10.5, 9.595652173913043)"
05-01-2023 13:52:23.837818,"(2.5, 3.15, 3.1083333333333334)","(5.5, 7.8, 7.3)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.086956521739131)","(8.5, 11.0, 10.183333333333334)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.0)","(8.5, 10.5, 9.595652173913043)"
05-01-2023 13:52:24.908427,"(2.5, 3.15, 3.1083333333333334)","(5.5, 7.8, 6.66)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.214285714285714)","(8.5, 11.0, 9.9)","(10.0, 19.0, 17.88888888888889)","(12.0, 32.0, 30.5)","(8.5, 10.5, 9.595652173913043)"
05-01-2023 13:52:25.994627,"(2.5, 3.15, 3.1083333333333334)","(5.5, 7.8, 6.66)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.214285714285714)","(8.5, 10.5, 9.9)","(10.0, 19.0, 15.842105263157894)","(12.0, 32.0, 28.454545454545453)","(8.5, 10.5, 9.666666666666666)"
05-01-2023 13:52:27.056890,"(2.6, 3.2, 3.155555555555556)","(5.5, 7.8, 6.66)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.116666666666666)","(8.5, 10.5, 9.9)","(11.0, 19.0, 15.842105263157894)","(14.0, 32.0, 27.894736842105264)","(8.5, 10.0, 9.454545454545453)"
05-01-2023 13:52:28.126988,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.8, 6.7075000000000005)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.116666666666666)","(8.5, 10.5, 8.954545454545455)","(11.0, 19.0, 15.842105263157894)","(14.0, 32.0, 27.894736842105264)","(8.5, 10.0, 9.424)"
05-01-2023 13:52:29.248274,"(2.6, 3.2, 3.155555555555556)","(5.5, 7.8, 6.73125)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.176086956521739)","(8.5, 10.5, 9.85)","(11.0, 19.0, 15.842105263157894)","(14.0, 32.0, 27.894736842105264)","(8.5, 10.0, 9.424)"
05-01-2023 13:52:30.447854,"(2.6, 3.2, 3.155555555555556)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.265217391304348)","(8.5, 10.5, 9.85)","(11.0, 19.0, 16.5)","(14.0, 32.0, 27.894736842105264)","(8.5, 10.0, 9.63076923076923)"
05-01-2023 13:52:31.617836,"(2.6, 3.2, 3.155555555555556)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.265217391304348)","(8.5, 10.5, 9.85)","(11.0, 19.0, 16.5)","(14.0, 32.0, 27.894736842105264)","(8.5, 10.0, 9.55)"
05-01-2023 13:52:32.734648,"(2.6, 3.2, 3.155555555555556)","(5.5, 7.6, 7.152631578947368)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.266666666666667)","(8.5, 10.5, 9.85)","(11.0, 19.0, 16.2)","(14.0, 32.0, 27.894736842105264)","(8.5, 9.8, 9.549999999999999)"
05-01-2023 13:52:34.052604,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.6, 6.188235294117647)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.363636363636363)","(8.5, 10.5, 9.85)","(11.0, 19.0, 16.2)","(14.0, 32.0, 27.894736842105264)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:35.276410,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.6, 6.266666666666667)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.329411764705882)","(8.5, 10.5, 9.633333333333333)","(11.0, 19.0, 16.2)","(14.0, 32.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:36.395623,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.6, 6.266666666666667)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.329411764705882)","(8.5, 10.5, 9.766666666666667)","(11.0, 19.0, 16.2)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:37.479564,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.4, 6.4)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.355555555555555)","(8.5, 10.5, 9.766666666666667)","(11.0, 19.0, 17.535714285714285)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:38.667434,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.4, 6.542857142857143)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.355555555555555)","(8.5, 10.5, 9.766666666666667)","(11.0, 18.5, 16.475)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:39.845700,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.4, 6.542857142857143)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.355555555555555)","(8.5, 10.5, 9.766666666666667)","(11.0, 18.5, 16.475)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:40.984301,"(2.6, 3.1, 3.0583333333333336)","(5.5, 7.4, 6.542857142857143)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.383333333333333)","(8.5, 10.5, 9.766666666666667)","(11.0, 18.5, 16.475)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:42.031757,"(2.6, 3.15, 3.0999999999999996)","(5.5, 7.0, 6.285714285714286)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.383333333333333)","(8.5, 10.5, 9.766666666666667)","(11.0, 18.5, 16.475)","(14.0, 30.0, 27.5)","(8.5, 9.6, 9.549999999999999)"
05-01-2023 13:52:43.195902,"(2.6, 3.15, 3.0999999999999996)","(5.5, 7.0, 6.285714285714286)","(21.0, 46.0, 33.103448275862064)","(3.8, 4.8, 4.422641509433962)","(8.5, 10.5, 9.765217391304347)","(11.0, 18.5, 16.65909090909091)","(14.0, 30.0, 28.0)","(8.5, 9.6, 9.355555555555556)"
05-01-2023 13:52:44.359564,"(2.6, 3.15, 3.0999999999999996)","(5.5, 6.8, 6.3)","(21.0, 46.0, 26.166666666666668)","(3.8, 4.8, 4.48)","(8.5, 10.5, 9.765217391304347)","(11.0, 18.5, 16.65909090909091)","(14.0, 30.0, 27.5)","(8.5, 9.4, 9.16)"
05-01-2023 13:52:45.492505,"(2.6, 3.15, 3.103333333333333)","(5.5, 6.8, 6.3)","(21.0, 46.0, 26.166666666666668)","(3.8, 4.8, 4.48)","(8.5, 10.5, 9.934782608695652)","(11.0, 18.5, 16.65909090909091)","(14.0, 30.0, 27.5)","(8.5, 9.4, 9.266666666666667)"
05-01-2023 13:52:46.675243,"(2.6, 3.15, 3.103333333333333)","(5.5, 6.8, 6.3)","(21.0, 46.0, 26.105263157894736)","(3.8, 4.8, 4.48)","(8.5, 10.5, 9.934782608695652)","(11.0, 18.5, 16.65909090909091)","(14.0, 30.0, 27.5)","(8.5, 9.4, 9.266666666666667)"
05-01-2023 13:52:47.762713,"(2.6, 3.15, 3.103333333333333)","(5.5, 6.8, 6.3)","(21.0, 46.0, 26.105263157894736)","(3.8, 4.8, 4.48)","(8.5, 10.5, 9.934782608695652)","(11.0, 18.5, 14.9)","(14.0, 30.0, 27.5)","(8.5, 9.4, 9.0)"
