,Giuliano,Chloe What,Rowdys Rebel,Homebush Olivia,Opawa Nicky,Mitcham Cam,Princely Asset,Homebush Zip
10-01-2023 08:21:36.919428,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:38.024313,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:39.094787,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:40.128787,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:41.191390,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:42.170400,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:43.143508,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:44.172278,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:45.212594,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:46.248741,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:47.293706,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:48.308041,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:49.288147,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:50.260880,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:51.222946,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:52.198188,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:53.231411,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:54.279027,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:55.375447,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:56.441316,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:57.478470,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:58.502545,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:21:59.504221,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:00.460055,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:01.412030,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:02.359862,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:03.306792,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:04.315301,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:05.277100,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:06.278514,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:07.293083,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:08.304435,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:09.303567,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:10.265662,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:11.245096,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:12.250984,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:13.285339,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:14.331199,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:15.352556,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:16.354789,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:17.351344,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:18.323193,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:19.307895,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:20.283926,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:21.335904,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:22.378648,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:23.432258,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:24.520700,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:25.547887,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:26.550288,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:27.565844,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:28.553325,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:29.596843,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:30.649248,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:31.687737,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:32.707154,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:33.711123,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:34.749372,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:35.786609,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:36.844484,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:37.913431,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:38.935856,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:39.978188,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:40.951492,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:41.916890,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:42.886107,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:43.851194,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:44.801160,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:45.751280,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:46.711069,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:47.698831,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:48.665360,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:49.696042,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:50.654547,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:51.656251,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:52.606545,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:53.600616,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:54.571253,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:55.605532,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:56.613139,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 7.0)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
10-01-2023 08:22:57.632091,"(4.0, 16.5, 6.552631578947368)","(7.5, 38.0, 27.666666666666668)","(3.6, 12.0, 5.074074074074074)","(19.0, 230.0, 187.3)","(7.0, 29.0, 20.390476190476193)","(4.2, 17.5, 12.635897435897437)","(8.5, 65.0, 51.846153846153854)","(7.5, 38.0, 27.666666666666668)"
