,In Range,Wild Reputation,Elswyk Rocky,Deadly Express,Udellar Bale,Shanlyn Bear,Gunai Prince,Zipping Spencer
11-01-2023 21:15:37.030902,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 195.71428571428572)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:38.079099,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 560.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:39.170335,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:40.197748,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:41.243346,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:42.208372,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:43.201708,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 53.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:44.213902,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 46.25)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:45.252177,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 383.3333333333333)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:46.285070,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 550.0, 297.5)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 32.5)"
11-01-2023 21:15:47.372846,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 540.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:48.449540,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:49.510079,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:50.497919,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:51.500536,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:52.578341,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:53.699200,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:54.865951,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 450.83333333333337)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:56.038592,"(4.8, 8.8, 5.735714285714286)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:57.132814,"(4.8, 8.8, 5.735714285714286)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:58.272928,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:15:59.421681,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:00.510993,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:01.617433,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:02.703008,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:03.719811,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:04.792130,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:05.869129,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 370.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:06.965298,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 131.66666666666669)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:08.090561,"(4.8, 8.8, 5.669230769230769)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 540.0, 290.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:09.239810,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 290.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:10.396196,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 290.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:11.515365,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 530.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 32.5)"
11-01-2023 21:16:12.574172,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 32.5)"
11-01-2023 21:16:13.630456,"(4.8, 8.8, 6.405882352941177)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:14.732855,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:15.801488,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.4)","(21.0, 85.0, 56.81818181818182)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:16.898936,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.4)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:18.046010,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.2375)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:19.140579,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.3999999999999995)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:20.250296,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:21.349028,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.476470588235294)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 37.77777777777778)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 35.0)"
11-01-2023 21:16:22.433187,"(4.8, 8.8, 6.276470588235295)","(4.8, 8.0, 5.4)","(21.0, 85.0, 54.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 190.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:23.506986,"(4.8, 8.8, 6.013333333333334)","(4.8, 8.0, 5.4)","(21.0, 85.0, 47.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 190.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:24.604134,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.4)","(21.0, 85.0, 47.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 190.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:25.584866,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.4)","(21.0, 85.0, 47.5)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 190.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:26.656215,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.4)","(21.0, 85.0, 48.125)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 134.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:27.689567,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.4)","(21.0, 85.0, 48.125)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 134.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:28.767084,"(4.8, 8.8, 5.892857142857142)","(4.8, 8.0, 5.4)","(21.0, 85.0, 48.125)","(10.0, 26.0, 24.77777777777778)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 134.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:29.875365,"(4.8, 8.8, 6.16)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 26.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 260.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:30.967584,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 260.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:32.127563,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 260.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:33.263140,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 260.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:34.339631,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 260.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:35.385335,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.629411764705883)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:36.536023,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:37.702331,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:38.900448,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 31.0)"
11-01-2023 21:16:40.113596,"(4.8, 8.8, 6.05)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:41.287292,"(4.8, 8.8, 5.883333333333333)","(4.8, 8.0, 5.5625)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:42.510966,"(4.8, 8.8, 6.014285714285714)","(4.8, 7.8, 6.05)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.8378947368421055)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:43.566672,"(4.8, 8.8, 5.8)","(4.8, 7.8, 5.8)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 30.909090909090907)","(61.0, 470.0, 330.0)","(1.55, 2.22, 1.7800000000000002)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:44.599158,"(4.8, 6.8, 5.4399999999999995)","(4.8, 7.8, 5.8)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 470.0, 370.0)","(1.55, 2.2, 2.0780000000000003)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:45.601912,"(4.8, 8.8, 5.535294117647059)","(4.8, 7.8, 5.871428571428571)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 530.0, 370.0)","(1.55, 2.14, 2.0780000000000003)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:46.729940,"(4.8, 8.8, 5.535294117647059)","(4.8, 7.8, 6.508333333333333)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 530.0, 370.0)","(1.55, 2.14, 2.0780000000000003)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:47.892933,"(4.8, 8.8, 5.535294117647059)","(4.8, 7.8, 6.508333333333333)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 33.333333333333336)","(61.0, 530.0, 206.66666666666666)","(1.55, 2.14, 2.06375)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:49.110251,"(4.8, 8.6, 7.433333333333334)","(4.8, 7.6, 7.2142857142857135)","(21.0, 85.0, 48.125)","(10.0, 22.0, 21.22222222222222)","(21.0, 60.0, 48.0)","(61.0, 520.0, 387.5)","(1.55, 2.14, 2.0812500000000003)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:50.306451,"(4.8, 8.6, 8.281818181818181)","(4.8, 7.6, 5.8)","(21.0, 85.0, 48.125)","(10.0, 22.0, 23.0)","(21.0, 55.0, 48.0)","(61.0, 500.0, 294.44444444444446)","(1.55, 2.16, 2.144390243902439)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:51.404654,"(4.8, 8.6, 8.1)","(4.8, 7.6, 5.866666666666666)","(21.0, 85.0, 48.125)","(10.0, 24.0, 23.88888888888889)","(21.0, 55.0, 48.0)","(61.0, 490.0, 272.5)","(1.55, 2.16, 2.14)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:52.531014,"(4.8, 8.6, 8.1)","(4.8, 7.6, 5.866666666666666)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.88888888888889)","(21.0, 55.0, 48.0)","(61.0, 490.0, 272.5)","(1.55, 2.16, 2.0075000000000003)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:53.551238,"(4.8, 8.6, 7.92)","(4.8, 7.6, 6.114285714285714)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.88888888888889)","(21.0, 55.0, 48.0)","(61.0, 490.0, 387.0)","(1.55, 2.16, 2.088888888888889)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:54.716324,"(4.8, 8.6, 7.5)","(4.8, 7.6, 6.114285714285714)","(21.0, 85.0, 48.125)","(10.0, 25.0, 22.75)","(21.0, 55.0, 48.0)","(61.0, 470.0, 387.0)","(1.55, 2.16, 2.0025)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:56.087186,"(4.8, 8.6, 7.5)","(4.8, 7.6, 5.933333333333333)","(21.0, 85.0, 48.125)","(10.0, 25.0, 22.333333333333332)","(21.0, 55.0, 48.0)","(61.0, 470.0, 387.0)","(1.55, 2.16, 2.144)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:57.405881,"(4.8, 8.6, 7.566666666666666)","(4.8, 7.6, 6.0)","(21.0, 85.0, 48.125)","(10.0, 25.0, 22.333333333333332)","(21.0, 55.0, 48.0)","(61.0, 470.0, 387.0)","(1.55, 2.16, 2.144)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:58.659114,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.6, 6.0)","(21.0, 85.0, 48.125)","(10.0, 25.0, 22.333333333333332)","(21.0, 55.0, 48.0)","(61.0, 470.0, 387.0)","(1.55, 2.16, 2.144)","(18.0, 55.0, 28.0)"
11-01-2023 21:16:59.893834,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.6, 5.79)","(21.0, 85.0, 48.125)","(10.0, 25.0, 22.333333333333332)","(21.0, 55.0, 48.0)","(61.0, 470.0, 193.33333333333334)","(1.55, 2.16, 2.09)","(18.0, 55.0, 28.0)"
11-01-2023 21:17:01.211665,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.4, 6.825)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.857142857142858)","(21.0, 55.0, 48.0)","(61.0, 470.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 55.0, 43.8)"
11-01-2023 21:17:02.471112,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.675)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.857142857142858)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:03.741209,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.675)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.857142857142858)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:04.988438,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.675)","(21.0, 85.0, 48.125)","(10.0, 25.0, 23.125)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:06.177212,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.675)","(21.0, 85.0, 48.125)","(10.0, 25.0, 24.125)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:07.314369,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.675)","(21.0, 85.0, 48.125)","(10.0, 25.0, 24.125)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.0825)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:08.500773,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.2, 6.914285714285715)","(21.0, 85.0, 48.125)","(10.0, 25.0, 24.125)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.1193333333333335)","(18.0, 50.0, 43.8)"
11-01-2023 21:17:09.670133,"(4.8, 8.6, 7.533333333333333)","(4.8, 7.8, 7.428571428571429)","(21.0, 85.0, 48.125)","(10.0, 25.0, 24.125)","(21.0, 55.0, 48.0)","(61.0, 460.0, 325.0)","(1.55, 2.16, 2.1193333333333335)","(18.0, 50.0, 43.8)"
