,Sunset Bling,Bernardo Eight,Time To Reign,Buddy Beauty,Ladies Day,Leading Diva,Press Agent,Beep Bop
07-12-2022 19:37:23.557874,"(19.0, 26.0, 22.4)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.931111111111111)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.022222222222222)","(7.5, 13.5, 12.39)","(18.0, 32.0, 31.22222222222222)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:25.031694,"(19.0, 26.0, 23.333333333333332)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.9166666666666665)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.620512820512822)","(7.5, 13.5, 12.945)","(18.0, 32.0, 27.333333333333332)","(3.6, 4.7, 4.425)"
07-12-2022 19:37:26.447133,"(19.0, 26.0, 23.333333333333332)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.86)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.637209302325582)","(7.5, 13.5, 12.91578947368421)","(18.0, 32.0, 26.302325581395348)","(3.6, 4.7, 4.29)"
07-12-2022 19:37:27.920110,"(19.0, 26.0, 23.142857142857142)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.91)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.747368421052633)","(7.5, 13.5, 11.75)","(18.0, 32.0, 27.352941176470587)","(3.6, 4.7, 4.328571428571428)"
07-12-2022 19:37:29.313225,"(19.0, 26.0, 23.142857142857142)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.9114285714285715)","(31.0, 60.0, 45.88235294117647)","(5.5, 8.8, 8.664)","(7.5, 13.5, 12.683333333333334)","(18.0, 30.0, 27.22222222222222)","(3.6, 4.6, 4.3028571428571425)"
07-12-2022 19:37:30.691168,"(19.0, 26.0, 23.142857142857142)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.8866666666666667)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.664)","(7.5, 13.5, 12.683333333333334)","(18.0, 30.0, 27.22222222222222)","(3.6, 4.6, 4.214814814814815)"
07-12-2022 19:37:32.015141,"(19.0, 26.0, 23.142857142857142)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.8866666666666667)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.664)","(7.5, 13.5, 12.52)","(18.0, 30.0, 26.302325581395348)","(3.6, 4.6, 4.1499999999999995)"
07-12-2022 19:37:33.397845,"(19.0, 26.0, 24.823529411764707)","(7.0, 11.0, 10.626666666666667)","(2.4, 2.94, 2.9330434782608696)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.88)","(7.5, 13.5, 12.8)","(18.0, 32.0, 26.302325581395348)","(3.6, 4.5, 4.091666666666667)"
07-12-2022 19:37:34.768404,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.0, 11.065517241379311)","(2.4, 2.94, 2.9228571428571426)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.664)","(7.5, 13.5, 13.054545454545455)","(18.0, 32.0, 25.930232558139537)","(3.6, 4.5, 3.95)"
07-12-2022 19:37:36.154687,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.94, 2.913333333333333)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.664)","(7.5, 13.5, 11.75)","(18.0, 30.0, 25.833333333333332)","(3.6, 4.4, 3.8714285714285714)"
07-12-2022 19:37:37.511018,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.94, 2.913333333333333)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.664)","(7.5, 13.5, 12.6)","(18.0, 30.0, 25.833333333333332)","(3.6, 4.3, 3.86)"
07-12-2022 19:37:38.866442,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.94, 2.913333333333333)","(31.0, 60.0, 45.88235294117647)","(5.5, 9.0, 8.88)","(7.5, 13.5, 12.617647058823529)","(18.0, 30.0, 25.930232558139537)","(3.6, 4.3, 3.8545454545454545)"
07-12-2022 19:37:40.362815,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.94, 2.933333333333333)","(31.0, 60.0, 45.333333333333336)","(5.5, 9.0, 8.277777777777779)","(7.5, 13.5, 12.477272727272727)","(18.0, 30.0, 25.930232558139537)","(3.6, 4.2, 3.9)"
07-12-2022 19:37:41.799653,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.94, 2.9489655172413793)","(31.0, 60.0, 41.666666666666664)","(5.5, 9.0, 8.606060606060606)","(7.5, 13.5, 12.6)","(18.0, 30.0, 25.930232558139537)","(3.6, 4.1, 3.9285714285714284)"
07-12-2022 19:37:43.355611,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.96, 2.9489655172413793)","(31.0, 60.0, 45.333333333333336)","(5.5, 9.0, 8.930232558139535)","(7.5, 13.5, 12.9375)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.1, 3.82)"
07-12-2022 19:37:45.049699,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 2.96, 3.04)","(31.0, 60.0, 45.333333333333336)","(5.5, 9.0, 8.81081081081081)","(7.5, 13.5, 13.098214285714285)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.1, 3.815)"
07-12-2022 19:37:46.780309,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.1, 3.104)","(31.0, 60.0, 46.25)","(5.5, 9.0, 8.675675675675675)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.1, 3.8166666666666664)"
07-12-2022 19:37:48.382492,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.142857142857143)","(31.0, 60.0, 46.25)","(5.5, 9.0, 8.675675675675675)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.8166666666666664)"
07-12-2022 19:37:49.803474,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.033333333333333)","(31.0, 60.0, 46.25)","(5.5, 9.0, 8.340425531914894)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.809090909090909)"
07-12-2022 19:37:51.184946,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.372093023255815)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.809090909090909)"
07-12-2022 19:37:52.609516,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.077777777777778)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.372093023255815)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.8047619047619046)"
07-12-2022 19:37:53.991197,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.340425531914894)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.8047619047619046)"
07-12-2022 19:37:55.429944,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.066666666666667)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.31578947368421)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.8047619047619046)"
07-12-2022 19:37:56.888591,"(19.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.4, 3.2, 3.0428571428571427)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.31578947368421)","(7.5, 13.5, 13.058823529411764)","(18.0, 30.0, 25.930232558139537)","(3.5, 4.0, 3.8047619047619046)"
07-12-2022 19:37:58.366131,"(20.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.31578947368421)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8047619047619046)"
07-12-2022 19:37:59.843605,"(20.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8047619047619046)"
07-12-2022 19:38:01.302308,"(20.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.065517241379311)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:02.760523,"(20.0, 26.0, 24.76923076923077)","(7.0, 11.5, 11.057894736842105)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:04.208119,"(20.0, 26.0, 24.76923076923077)","(7.0, 11.5, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:05.626351,"(20.0, 26.0, 24.7)","(7.0, 11.0, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 25.930232558139537)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:07.036359,"(20.0, 25.0, 24.7)","(7.0, 11.0, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 30.0, 27.0)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:08.427046,"(20.0, 25.0, 24.454545454545453)","(7.0, 11.0, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 29.0, 27.5)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:09.821361,"(20.0, 25.0, 24.454545454545453)","(7.0, 11.0, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 29.0, 25.606060606060606)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:11.462583,"(20.0, 25.0, 24.037735849056602)","(7.0, 11.0, 10.709090909090909)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 29.0, 25.606060606060606)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:12.998350,"(20.0, 25.0, 24.037735849056602)","(7.0, 11.0, 10.786666666666667)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.216216216216216)","(8.0, 13.5, 13.058823529411764)","(19.0, 29.0, 25.46511627906977)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:14.452609,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.811764705882354)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.451612903225806)","(8.0, 13.5, 13.183098591549296)","(19.0, 29.0, 25.46511627906977)","(3.3, 4.0, 3.8055555555555554)"
07-12-2022 19:38:15.914709,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.845783132530121)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.451612903225806)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.8030303030303028)"
07-12-2022 19:38:17.431884,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.451612903225806)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:18.865447,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.421052631578947)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:20.364247,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.8, 8.486486486486486)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:21.834070,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.6, 8.428571428571429)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:23.309987,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.6, 8.428571428571429)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:24.760097,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.6, 8.405405405405405)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:26.143729,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.6, 8.405405405405405)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:27.548779,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 46.25)","(5.5, 8.6, 8.405405405405405)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:28.892966,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 44.6)","(5.5, 8.6, 8.375)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:30.266780,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.82857142857143)","(2.45, 3.2, 3.0285714285714285)","(31.0, 60.0, 43.529411764705884)","(5.5, 8.6, 8.375)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.803076923076923)"
07-12-2022 19:38:31.650774,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 9.92)","(2.45, 3.2, 3.0428571428571427)","(31.0, 60.0, 46.0)","(5.5, 8.6, 8.375)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 4.0, 3.808333333333333)"
07-12-2022 19:38:33.116855,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.708108108108108)","(2.45, 3.2, 3.0166666666666666)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.375)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.808333333333333)"
07-12-2022 19:38:34.560130,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.79622641509434)","(2.45, 3.2, 3.070588235294118)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.333333333333334)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.802307692307692)"
07-12-2022 19:38:35.965728,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.825806451612904)","(2.45, 3.2, 3.070588235294118)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.333333333333334)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.802)"
07-12-2022 19:38:37.663852,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.825806451612904)","(2.45, 3.2, 3.0166666666666666)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.333333333333334)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.802)"
07-12-2022 19:38:39.116851,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.825806451612904)","(2.45, 3.2, 3.0166666666666666)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.802)"
07-12-2022 19:38:40.734995,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.45, 3.2, 3.035)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.802)"
07-12-2022 19:38:42.109467,"(20.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.45, 3.2, 3.035)","(31.0, 60.0, 47.27272727272727)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.068965517241379)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.95, 3.8125)"
07-12-2022 19:38:43.501257,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.0984615384615384)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.222222222222221)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.663157894736842)"
07-12-2022 19:38:44.938072,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.130526315789474)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.663157894736842)"
07-12-2022 19:38:46.431950,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.6542372881355933)"
07-12-2022 19:38:47.811158,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.6531645569620252)"
07-12-2022 19:38:49.213307,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.6155844155844155)"
07-12-2022 19:38:50.597246,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.6566666666666667)"
07-12-2022 19:38:52.071986,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.6566666666666667)"
07-12-2022 19:38:53.539601,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.273972602739725)","(3.3, 3.9, 3.611842105263158)"
07-12-2022 19:38:54.992979,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.104347826086957)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.9, 3.4470588235294115)"
07-12-2022 19:38:56.685751,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.130526315789474)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.461538461538462)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.8, 3.661111111111111)"
07-12-2022 19:38:58.276730,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.130526315789474)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.272727272727273)","(8.0, 13.5, 13.337662337662337)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.75, 3.55)"
07-12-2022 19:38:59.755411,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.130526315789474)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.333333333333334)","(8.0, 13.5, 13.214285714285714)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.7, 3.575)"
07-12-2022 19:39:01.219512,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.130526315789474)","(31.0, 60.0, 48.888888888888886)","(5.5, 8.6, 8.23529411764706)","(8.0, 13.5, 13.214285714285714)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.65, 3.5625)"
07-12-2022 19:39:02.610376,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.2, 3.132608695652174)","(31.0, 60.0, 49.473684210526315)","(5.5, 8.8, 8.23529411764706)","(8.0, 13.5, 13.318181818181818)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.6, 3.5388888888888888)"
07-12-2022 19:39:03.996270,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.86829268292683)","(2.5, 3.25, 3.1647368421052633)","(31.0, 60.0, 49.473684210526315)","(5.5, 8.8, 8.23529411764706)","(8.0, 13.5, 13.318181818181818)","(19.0, 29.0, 25.285714285714285)","(3.3, 3.55, 3.4785714285714286)"
07-12-2022 19:39:05.394005,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.866666666666667)","(2.5, 3.25, 3.1647368421052633)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.23529411764706)","(8.0, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.2, 3.55, 3.414285714285714)"
07-12-2022 19:39:06.739141,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.866666666666667)","(2.5, 3.25, 3.1029411764705883)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.246153846153845)","(8.0, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.2, 3.5, 3.440909090909091)"
07-12-2022 19:39:08.095498,"(19.0, 25.0, 24.50632911392405)","(7.0, 11.0, 10.866666666666667)","(2.5, 3.25, 3.15)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.246153846153845)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.440909090909091)"
07-12-2022 19:39:09.459022,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.0, 10.866666666666667)","(2.5, 3.25, 3.1214285714285714)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.246153846153845)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.4363636363636365)"
07-12-2022 19:39:10.741369,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.0, 10.866666666666667)","(2.5, 3.25, 3.1214285714285714)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.246153846153845)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.4250000000000003)"
07-12-2022 19:39:11.994314,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.0, 10.866666666666667)","(2.5, 3.25, 3.155263157894737)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.246153846153845)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.4250000000000003)"
07-12-2022 19:39:13.311913,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.0, 10.866666666666667)","(2.5, 3.25, 3.155263157894737)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3441176470588236)"
07-12-2022 19:39:14.648080,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.0, 10.857142857142858)","(2.5, 3.25, 3.1214285714285714)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3666666666666667)"
07-12-2022 19:39:15.902344,"(19.0, 25.0, 24.50632911392405)","(7.5, 11.5, 10.857142857142858)","(2.5, 3.25, 3.1214285714285714)","(31.0, 60.0, 49.473684210526315)","(6.0, 8.8, 8.4)","(8.5, 13.5, 13.366666666666667)","(19.0, 29.0, 25.285714285714285)","(3.1, 3.45, 3.3823529411764706)"
