,Pentegra,San Marino,Francine,Pill Box,Zouhope,The Superintendent,California Blaze,Tsushima,Adament,Last Zerprise,Simply Sparklez,Arachnattack
06-01-2023 16:26:49.995462,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.111111111111112)","(71.0, 120.0, 107.5)","(13.0, 25.0, 24.5)","(13.0, 15.5, 15.222222222222221)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7468749999999997)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:51.902664,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.111111111111112)","(71.0, 120.0, 107.5)","(13.0, 25.0, 24.5)","(13.0, 15.5, 15.222222222222221)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.718095238095238)","(31.0, 75.0, 67.0)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:53.500924,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.111111111111112)","(71.0, 120.0, 95.0)","(13.0, 25.0, 27.285714285714285)","(13.0, 15.5, 15.115384615384615)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7488888888888887)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:55.072750,"(4.4, 5.1, 4.764864864864865)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.111111111111112)","(71.0, 120.0, 92.5)","(13.0, 28.0, 27.285714285714285)","(13.0, 15.5, 14.970588235294118)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.702857142857143)","(31.0, 75.0, 67.0)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:56.671106,"(4.4, 5.1, 4.764864864864865)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 86.36363636363636)","(13.0, 28.0, 26.529411764705884)","(13.0, 15.5, 14.75)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.749795918367347)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:58.173225,"(4.4, 5.1, 4.764864864864865)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 86.36363636363636)","(13.0, 28.0, 27.0)","(13.0, 15.5, 14.75)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7474999999999996)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:26:59.604936,"(4.4, 5.1, 4.764864864864865)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 86.36363636363636)","(13.0, 28.0, 27.0)","(13.0, 15.5, 14.607142857142858)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:27:01.266081,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 85.0)","(13.0, 28.0, 26.0)","(13.0, 17.0, 15.106060606060606)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7145454545454544)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:27:02.918993,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 86.15384615384616)","(13.0, 28.0, 26.0)","(13.0, 17.0, 15.258064516129032)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7145454545454544)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:27:04.436154,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 86.15384615384616)","(13.0, 28.0, 26.0)","(13.0, 17.0, 15.258064516129032)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.7)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.142857142857142)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:27:05.935731,"(4.4, 5.1, 4.735294117647059)","(11.0, 17.0, 16.833333333333332)","(6.0, 7.2, 7.125)","(71.0, 100.0, 81.25)","(13.0, 27.0, 25.8)","(13.0, 16.5, 16.227272727272727)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 140.0)","(2.5, 2.76, 2.736470588235294)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 15.352941176470589)","(101.0, 190.0, 173.33333333333334)"
06-01-2023 16:27:07.448601,"(4.4, 5.1, 4.74)","(11.0, 18.0, 17.0)","(6.0, 7.2, 7.125)","(71.0, 95.0, 88.33333333333333)","(13.0, 27.0, 25.8)","(13.0, 16.5, 16.227272727272727)","(31.0, 42.0, 38.57142857142857)","(91.0, 160.0, 126.66666666666667)","(2.5, 2.76, 2.7184615384615385)","(31.0, 75.0, 68.33333333333333)","(11.0, 15.5, 16.5)","(101.0, 190.0, 170.0)"
06-01-2023 16:27:08.981942,"(4.4, 4.9, 4.8578947368421055)","(11.0, 18.0, 17.23076923076923)","(6.0, 7.2, 7.090909090909091)","(71.0, 95.0, 88.33333333333333)","(13.0, 27.0, 26.0)","(13.0, 16.5, 15.515625)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 126.66666666666667)","(2.5, 2.76, 2.715)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.5)","(101.0, 190.0, 170.0)"
06-01-2023 16:27:10.533959,"(4.4, 4.9, 4.8578947368421055)","(11.0, 18.0, 17.23076923076923)","(6.0, 7.2, 7.090909090909091)","(71.0, 95.0, 88.33333333333333)","(13.0, 27.0, 26.0)","(13.0, 16.5, 15.675)","(31.0, 42.0, 36.666666666666664)","(91.0, 160.0, 126.66666666666667)","(2.5, 2.76, 2.715)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.555555555555557)","(101.0, 190.0, 170.0)"
06-01-2023 16:27:12.171534,"(4.4, 4.9, 4.8578947368421055)","(11.0, 18.0, 17.23076923076923)","(6.0, 7.2, 7.090909090909091)","(71.0, 95.0, 88.33333333333333)","(13.0, 27.0, 25.5)","(13.0, 16.5, 15.675)","(31.0, 42.0, 37.0)","(91.0, 160.0, 126.66666666666667)","(2.5, 2.76, 2.715)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.555555555555557)","(101.0, 190.0, 170.0)"
06-01-2023 16:27:13.745383,"(4.4, 4.9, 4.855555555555556)","(11.0, 18.0, 17.23076923076923)","(6.0, 7.2, 7.090909090909091)","(71.0, 95.0, 88.33333333333333)","(13.0, 27.0, 26.272727272727273)","(13.0, 16.5, 15.675)","(31.0, 42.0, 37.0)","(91.0, 160.0, 126.66666666666667)","(2.5, 2.76, 2.7184615384615385)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.555555555555557)","(101.0, 190.0, 170.0)"
06-01-2023 16:27:15.998951,"(4.4, 4.9, 4.855555555555556)","(11.0, 18.0, 17.677419354838708)","(6.0, 7.2, 7.090909090909091)","(71.0, 95.0, 94.28571428571429)","(13.0, 27.0, 22.307692307692307)","(13.0, 16.5, 15.5625)","(31.0, 42.0, 39.333333333333336)","(91.0, 160.0, 148.33333333333334)","(2.5, 2.76, 2.7184615384615385)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.555555555555557)","(101.0, 210.0, 185.0)"
06-01-2023 16:27:17.805074,"(4.4, 4.9, 4.834782608695652)","(11.0, 18.0, 17.166666666666668)","(6.0, 7.2, 7.090909090909091)","(71.0, 100.0, 94.28571428571429)","(13.0, 26.0, 20.142857142857142)","(13.0, 16.0, 15.5625)","(31.0, 42.0, 39.81818181818182)","(91.0, 190.0, 160.0)","(2.5, 2.76, 2.7184615384615385)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.0)","(101.0, 210.0, 191.42857142857144)"
06-01-2023 16:27:19.659945,"(4.4, 5.0, 4.834782608695652)","(11.0, 18.0, 17.166666666666668)","(6.0, 7.2, 7.090909090909091)","(71.0, 100.0, 94.28571428571429)","(13.0, 23.0, 21.0)","(13.0, 16.0, 15.678571428571429)","(31.0, 42.0, 38.8)","(91.0, 180.0, 160.0)","(2.5, 2.76, 2.736)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:21.426542,"(4.4, 5.0, 4.84)","(11.0, 18.0, 17.464285714285715)","(6.0, 7.2, 7.090909090909091)","(71.0, 100.0, 94.28571428571429)","(13.0, 23.0, 21.333333333333332)","(13.0, 16.5, 15.672413793103448)","(31.0, 40.0, 38.90909090909091)","(91.0, 180.0, 160.0)","(2.5, 2.76, 2.736)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.4)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:23.115942,"(4.4, 4.9, 4.84)","(11.0, 18.0, 17.464285714285715)","(6.0, 7.2, 7.090909090909091)","(71.0, 100.0, 95.0)","(13.0, 23.0, 20.866666666666667)","(13.0, 16.5, 16.071428571428573)","(31.0, 40.0, 40.93333333333334)","(91.0, 180.0, 160.0)","(2.5, 2.76, 2.72)","(31.0, 75.0, 63.75)","(11.0, 17.0, 16.4)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:24.688573,"(4.4, 4.9, 4.758823529411765)","(11.0, 18.0, 17.463414634146343)","(6.0, 7.2, 7.05)","(71.0, 100.0, 95.71428571428571)","(13.0, 23.0, 21.5)","(13.0, 16.5, 17.571428571428573)","(31.0, 42.0, 40.4)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.72)","(31.0, 75.0, 70.5)","(11.0, 17.0, 16.4)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:26.209404,"(4.4, 4.9, 4.758823529411765)","(11.0, 18.0, 17.463414634146343)","(6.0, 7.2, 7.073684210526316)","(71.0, 100.0, 107.14285714285714)","(13.0, 23.0, 21.5)","(13.0, 18.0, 17.22222222222222)","(31.0, 42.0, 41.333333333333336)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.72)","(31.0, 75.0, 70.5)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:27.806128,"(4.4, 4.9, 4.732258064516129)","(11.0, 18.0, 16.73076923076923)","(6.0, 7.2, 7.073684210526316)","(71.0, 120.0, 100.9090909090909)","(13.0, 23.0, 21.5)","(13.0, 18.0, 17.178571428571427)","(31.0, 42.0, 41.333333333333336)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.72)","(31.0, 75.0, 70.5)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:29.447223,"(4.4, 4.9, 4.732258064516129)","(11.0, 18.0, 16.73076923076923)","(6.0, 7.2, 7.073684210526316)","(71.0, 120.0, 100.9090909090909)","(13.0, 23.0, 21.5)","(13.0, 17.5, 17.178571428571427)","(31.0, 42.0, 41.333333333333336)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.72)","(31.0, 75.0, 70.5)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:31.059603,"(4.4, 4.9, 4.728571428571429)","(11.0, 18.0, 16.73076923076923)","(6.0, 7.2, 7.073684210526316)","(71.0, 120.0, 100.9090909090909)","(13.0, 23.0, 21.5)","(13.0, 17.5, 17.25)","(31.0, 42.0, 41.333333333333336)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.7133333333333334)","(31.0, 75.0, 59.888888888888886)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 198.0)"
06-01-2023 16:27:32.749075,"(4.4, 4.9, 4.728571428571429)","(11.0, 18.0, 16.73076923076923)","(6.0, 7.2, 7.085714285714285)","(71.0, 120.0, 100.9090909090909)","(13.0, 23.0, 20.41176470588235)","(13.0, 17.5, 16.875)","(31.0, 42.0, 41.333333333333336)","(91.0, 180.0, 160.0)","(2.5, 2.74, 2.662702702702703)","(31.0, 65.0, 58.666666666666664)","(11.0, 17.0, 16.333333333333332)","(101.0, 210.0, 193.33333333333334)"
06-01-2023 16:27:34.760068,"(4.4, 4.9, 4.836585365853659)","(11.0, 18.0, 17.605263157894736)","(6.0, 7.2, 7.2727272727272725)","(71.0, 120.0, 107.14285714285714)","(13.0, 23.0, 22.428571428571427)","(13.0, 17.5, 17.25)","(31.0, 42.0, 40.0)","(91.0, 180.0, 160.0)","(2.5, 2.7, 2.6323076923076925)","(31.0, 65.0, 63.53846153846153)","(11.0, 17.0, 17.9)","(101.0, 220.0, 202.85714285714286)"
06-01-2023 16:27:36.622131,"(4.4, 4.9, 4.866666666666666)","(11.0, 18.0, 17.65909090909091)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 20.81818181818182)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 180.0, 154.28571428571428)","(2.5, 2.66, 2.631764705882353)","(31.0, 65.0, 55.55555555555556)","(11.0, 18.5, 17.210526315789473)","(101.0, 220.0, 177.5)"
06-01-2023 16:27:38.419338,"(4.4, 5.0, 4.9222222222222225)","(11.0, 18.0, 17.65909090909091)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 190.0, 160.0)","(2.5, 2.66, 2.631764705882353)","(31.0, 65.0, 53.75)","(11.0, 18.0, 17.210526315789473)","(101.0, 230.0, 195.0)"
06-01-2023 16:27:40.175585,"(4.4, 5.0, 4.866666666666666)","(11.0, 18.0, 16.772727272727273)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 180.0, 160.0)","(2.5, 2.66, 2.656)","(31.0, 65.0, 53.75)","(11.0, 18.0, 16.5)","(101.0, 220.0, 195.0)"
06-01-2023 16:27:41.860008,"(4.4, 5.0, 5.050000000000001)","(11.0, 18.0, 16.772727272727273)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 180.0, 166.66666666666666)","(2.5, 2.68, 2.656)","(31.0, 65.0, 53.75)","(11.0, 18.0, 16.375)","(101.0, 220.0, 188.0)"
06-01-2023 16:27:43.435511,"(4.4, 5.2, 5.011111111111111)","(11.0, 18.0, 17.485714285714288)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 180.0, 150.0)","(2.5, 2.68, 2.656)","(31.0, 65.0, 53.75)","(11.0, 17.5, 16.166666666666668)","(101.0, 230.0, 195.0)"
06-01-2023 16:27:45.007653,"(4.4, 5.1, 5.011111111111111)","(11.0, 18.0, 17.485714285714288)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 108.33333333333334)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 190.0, 150.0)","(2.5, 2.68, 2.656)","(31.0, 65.0, 53.75)","(11.0, 17.5, 16.166666666666668)","(101.0, 220.0, 195.0)"
06-01-2023 16:27:46.645720,"(4.4, 5.1, 4.966666666666667)","(11.0, 17.5, 16.5)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 98.125)","(13.0, 23.0, 21.285714285714285)","(13.0, 18.0, 17.571428571428573)","(31.0, 44.0, 41.0)","(91.0, 180.0, 156.0)","(2.45, 2.68, 2.664615384615385)","(31.0, 65.0, 60.0)","(11.0, 17.5, 16.642857142857142)","(101.0, 220.0, 188.0)"
06-01-2023 16:27:48.262247,"(4.4, 5.1, 4.988888888888889)","(11.0, 17.0, 16.25)","(6.0, 7.6, 7.1875)","(71.0, 120.0, 98.125)","(13.0, 23.0, 21.4)","(13.0, 18.0, 17.72222222222222)","(31.0, 44.0, 41.0)","(91.0, 180.0, 153.33333333333334)","(2.45, 2.68, 2.6500000000000004)","(31.0, 65.0, 60.0)","(11.0, 17.5, 16.357142857142858)","(101.0, 230.0, 188.0)"
06-01-2023 16:27:49.934249,"(4.4, 5.1, 5.033333333333333)","(11.0, 17.0, 16.181818181818183)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.363636363636363)","(13.0, 18.5, 17.342105263157894)","(31.0, 44.0, 41.55555555555556)","(91.0, 180.0, 153.33333333333334)","(2.45, 2.68, 2.72)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.0)","(101.0, 230.0, 177.5)"
06-01-2023 16:27:51.508785,"(4.4, 5.1, 5.033333333333333)","(11.0, 17.0, 16.133333333333333)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.363636363636363)","(13.0, 18.5, 17.7)","(31.0, 42.0, 41.0)","(91.0, 180.0, 153.33333333333334)","(2.45, 2.74, 2.717872340425532)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.0)","(101.0, 230.0, 188.0)"
06-01-2023 16:27:52.993024,"(4.4, 5.1, 5.033333333333333)","(11.0, 17.0, 16.133333333333333)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.363636363636363)","(13.0, 18.0, 17.7)","(31.0, 44.0, 41.0)","(91.0, 180.0, 153.33333333333334)","(2.45, 2.74, 2.717872340425532)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.142857142857142)","(101.0, 230.0, 188.0)"
06-01-2023 16:27:54.499746,"(4.4, 5.1, 4.9625)","(11.0, 17.0, 16.133333333333333)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.363636363636363)","(13.0, 18.0, 17.76923076923077)","(31.0, 44.0, 41.0)","(91.0, 180.0, 153.33333333333334)","(2.45, 2.74, 2.696)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.142857142857142)","(101.0, 220.0, 195.0)"
06-01-2023 16:27:56.089657,"(4.4, 5.1, 4.983333333333333)","(11.0, 17.0, 15.642857142857142)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.875)","(13.0, 18.0, 17.7)","(31.0, 44.0, 41.0)","(91.0, 180.0, 158.88888888888889)","(2.45, 2.72, 2.6963636363636367)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.142857142857142)","(101.0, 220.0, 207.5)"
06-01-2023 16:27:57.684306,"(4.4, 5.1, 4.983333333333333)","(11.0, 16.5, 14.833333333333334)","(6.0, 7.6, 7.15)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.875)","(13.0, 18.0, 17.7)","(31.0, 44.0, 41.0)","(91.0, 170.0, 158.88888888888889)","(2.45, 2.74, 2.6944000000000004)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.142857142857142)","(101.0, 220.0, 188.0)"
06-01-2023 16:27:59.211212,"(4.4, 5.1, 5.066666666666666)","(11.0, 16.5, 15.045454545454545)","(6.0, 7.6, 7.341176470588235)","(71.0, 120.0, 98.125)","(13.0, 22.0, 20.5)","(13.0, 18.0, 17.666666666666668)","(31.0, 44.0, 40.44444444444444)","(91.0, 170.0, 158.88888888888889)","(2.45, 2.74, 2.6350000000000002)","(31.0, 65.0, 60.0)","(11.0, 17.0, 16.142857142857142)","(101.0, 230.0, 188.0)"
06-01-2023 16:28:00.750585,"(4.4, 5.1, 5.044444444444444)","(11.0, 16.5, 15.433333333333334)","(6.0, 7.6, 7.211764705882353)","(71.0, 120.0, 100.0)","(13.0, 22.0, 21.166666666666668)","(13.0, 18.0, 17.666666666666668)","(31.0, 44.0, 40.44444444444444)","(91.0, 170.0, 143.33333333333334)","(2.45, 2.66, 2.6900000000000004)","(31.0, 65.0, 57.5)","(11.0, 17.0, 16.428571428571427)","(101.0, 230.0, 188.0)"
06-01-2023 16:28:02.333173,"(4.4, 5.1, 5.057142857142857)","(11.0, 16.5, 15.045454545454545)","(6.0, 7.6, 7.211764705882353)","(71.0, 120.0, 100.0)","(13.0, 22.0, 21.166666666666668)","(13.0, 18.0, 17.666666666666668)","(31.0, 44.0, 40.44444444444444)","(91.0, 170.0, 143.33333333333334)","(2.45, 2.72, 2.681818181818182)","(31.0, 65.0, 57.5)","(11.0, 17.0, 16.428571428571427)","(101.0, 230.0, 188.0)"
06-01-2023 16:28:03.888737,"(4.4, 5.2, 5.05)","(11.0, 16.5, 15.26923076923077)","(6.0, 7.6, 7.211764705882353)","(71.0, 120.0, 100.0)","(13.0, 22.0, 21.25)","(13.0, 18.0, 17.666666666666668)","(31.0, 44.0, 40.44444444444444)","(91.0, 170.0, 143.33333333333334)","(2.45, 2.7, 2.681818181818182)","(31.0, 60.0, 80.0)","(11.0, 17.0, 16.428571428571427)","(101.0, 230.0, 188.0)"
06-01-2023 16:28:05.475637,"(4.4, 5.2, 5.05)","(11.0, 16.5, 15.26923076923077)","(6.0, 7.6, 7.39047619047619)","(71.0, 120.0, 112.0)","(13.0, 22.0, 19.714285714285715)","(13.0, 18.0, 17.095238095238095)","(31.0, 44.0, 43.12)","(91.0, 170.0, 160.0)","(2.45, 2.7, 2.6900000000000004)","(31.0, 85.0, 73.75)","(11.0, 17.0, 16.95)","(101.0, 230.0, 188.8235294117647)"
06-01-2023 16:28:06.991205,"(4.4, 5.1, 4.942857142857143)","(11.0, 16.5, 16.176470588235293)","(6.0, 7.6, 7.4)","(71.0, 120.0, 112.0)","(13.0, 21.0, 19.627659574468087)","(13.0, 17.5, 16.923076923076923)","(31.0, 44.0, 42.75675675675676)","(91.0, 170.0, 162.22222222222223)","(2.45, 2.72, 2.682352941176471)","(31.0, 85.0, 72.85714285714286)","(11.0, 17.0, 18.35)","(101.0, 230.0, 188.8235294117647)"
06-01-2023 16:28:08.558920,"(4.4, 5.1, 4.942857142857143)","(11.0, 16.5, 16.176470588235293)","(6.0, 7.6, 7.4)","(71.0, 120.0, 112.0)","(13.0, 21.0, 19.627659574468087)","(13.0, 17.5, 16.923076923076923)","(31.0, 44.0, 42.75675675675676)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.682352941176471)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.35)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:10.153823,"(4.4, 5.1, 4.916666666666667)","(11.0, 16.5, 15.307692307692308)","(6.0, 7.6, 7.341176470588235)","(71.0, 120.0, 112.0)","(13.0, 21.0, 19.785714285714285)","(13.0, 17.5, 16.9)","(31.0, 44.0, 40.666666666666664)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.66)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.125)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:12.085937,"(4.4, 5.0, 4.916666666666667)","(11.0, 15.5, 15.314814814814815)","(6.0, 7.6, 7.341176470588235)","(71.0, 120.0, 112.0)","(13.0, 21.0, 19.785714285714285)","(13.0, 17.5, 16.9)","(31.0, 42.0, 41.0)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.67375)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 17.75)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:13.981096,"(4.4, 5.0, 4.916666666666667)","(11.0, 15.5, 15.910714285714286)","(6.0, 7.6, 7.341176470588235)","(71.0, 120.0, 122.5)","(13.0, 21.0, 19.785714285714285)","(13.0, 17.5, 16.9)","(31.0, 42.0, 41.0)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.0)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:15.602441,"(4.4, 5.0, 4.881818181818182)","(11.0, 16.5, 15.583333333333334)","(6.0, 7.6, 7.341176470588235)","(71.0, 130.0, 118.0)","(13.0, 21.0, 19.785714285714285)","(13.0, 17.5, 16.9)","(31.0, 42.0, 40.666666666666664)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:17.236947,"(4.4, 5.0, 4.876190476190476)","(11.0, 16.5, 15.583333333333334)","(6.0, 7.6, 7.355555555555555)","(71.0, 120.0, 118.0)","(13.0, 21.0, 19.785714285714285)","(13.0, 17.5, 16.9)","(31.0, 42.0, 40.666666666666664)","(91.0, 190.0, 155.3846153846154)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:18.853973,"(4.4, 5.0, 4.876190476190476)","(11.0, 16.5, 15.583333333333334)","(6.0, 7.6, 7.333333333333333)","(71.0, 120.0, 118.0)","(13.0, 21.0, 19.6)","(13.0, 17.5, 16.9)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:20.344392,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.5, 15.583333333333334)","(5.5, 7.6, 7.333333333333333)","(71.0, 120.0, 118.0)","(13.0, 20.0, 19.6)","(13.0, 17.5, 16.9)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:21.863081,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.5, 15.583333333333334)","(5.5, 7.6, 7.333333333333333)","(71.0, 120.0, 118.0)","(13.0, 20.0, 19.6)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:23.349047,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.5, 15.583333333333334)","(5.5, 7.6, 7.333333333333333)","(71.0, 120.0, 118.0)","(13.0, 20.0, 19.6)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
