,Mt View Bentley,Skys Delight,Dolly Dagger,Urey Bale,Inter Mary
12-01-2023 14:13:59.273329,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:00.217940,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:01.017409,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:01.947729,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:02.790469,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:03.697520,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:04.584974,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:05.366333,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:06.295864,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:07.099199,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:08.010351,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:08.894601,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:09.761500,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:10.661533,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:11.519107,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:12.430767,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:13.298257,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:14.122817,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:14.953853,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:15.842828,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:16.757389,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:17.632517,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:18.635873,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:19.458265,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:20.357553,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:21.238653,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:22.091861,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:23.027296,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:23.931256,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:25.004473,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:26.169741,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:27.248500,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:28.171476,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:29.126395,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:29.938441,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:30.911051,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:31.784276,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:32.686677,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:33.557579,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:34.432120,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:35.400108,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:36.285275,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:37.213761,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:38.105956,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:38.964825,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:39.894430,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:40.727777,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:41.584675,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:42.486776,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:43.435593,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:44.499179,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:45.440518,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:46.278409,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:47.136121,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:47.999015,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:48.815077,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:49.692106,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:50.574986,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:51.479350,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:52.501554,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:53.390270,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:54.272759,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:55.153682,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:55.948677,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:56.872865,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:57.801923,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:58.676216,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:14:59.656419,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:00.528808,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:01.472341,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:02.384212,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:03.179109,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:04.076309,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:04.891330,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:05.805058,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:06.617254,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:07.511293,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:08.516407,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:09.416797,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:10.403285,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:11.297789,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:12.169560,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:13.028702,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:13.844357,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:14.849517,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:15.832847,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:16.809361,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:17.710026,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:18.564123,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:19.511925,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:20.449225,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:21.411657,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:22.365810,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:23.198645,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:24.115836,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:25.000187,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:26.062020,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:27.183145,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:28.232312,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:29.289455,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:30.317993,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:31.306222,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:32.256834,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:33.285148,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:34.269611,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:35.249905,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:36.222465,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:37.078567,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:38.083817,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:38.987890,"(9.0, 17.5, 14.466666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 18.8)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:39.954948,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:40.989269,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:41.903823,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:42.957518,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:43.777656,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:44.689753,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:45.597593,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:46.562078,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:47.516664,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:48.420809,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:49.375747,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:50.206636,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:51.043901,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:52.027974,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
12-01-2023 14:15:52.995314,"(9.0, 17.5, 16.46666666666667)","(2.5, 3.8, 2.6553846153846155)","(10.0, 21.0, 20.2)","(5.0, 9.2, 5.6)","(2.3, 3.4, 2.324444444444444)"
