,Yoha Nz,Brevity,Smooth Overarm Nz,Reactor Factor,Full Brother,Arabella Star,Atomicstar
10-01-2023 15:16:35.111384,"(101.0, 99999, 99990)","(71.0, 100.0, 81.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 6.0, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:36.258988,"(101.0, 99999, 99990)","(71.0, 95.0, 81.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:37.500902,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:38.753921,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:39.996944,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:41.222030,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:42.483115,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:43.753089,"(101.0, 99999, 99990)","(71.0, 90.0, 80.38461538461539)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:44.993532,"(101.0, 99999, 99990)","(71.0, 90.0, 81.07142857142857)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:46.184205,"(101.0, 99999, 99990)","(71.0, 90.0, 81.07142857142857)","(4.8, 99999, 99990)","(2.25, 3.9, 3.6)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.300000000000001)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:47.426817,"(101.0, 99999, 99990)","(71.0, 90.0, 81.07142857142857)","(4.8, 99999, 99990)","(2.25, 3.9, 3.625)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.71)","(6.5, 8.8, 7.9)"
10-01-2023 15:16:48.661744,"(101.0, 99999, 99990)","(71.0, 90.0, 81.07142857142857)","(4.8, 99999, 99990)","(2.25, 3.85, 3.8285714285714287)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.9)"
10-01-2023 15:16:49.822355,"(101.0, 99999, 99990)","(71.0, 90.0, 77.5)","(4.8, 99999, 99990)","(2.25, 4.0, 3.792857142857143)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:51.020115,"(101.0, 99999, 99990)","(71.0, 90.0, 77.5)","(4.8, 99999, 99990)","(2.25, 3.95, 3.757142857142857)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:52.259157,"(101.0, 99999, 99990)","(71.0, 90.0, 77.5)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:53.461796,"(101.0, 99999, 99990)","(71.0, 90.0, 77.5)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:54.664649,"(101.0, 99999, 99990)","(71.0, 90.0, 77.5)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:55.925071,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:57.142047,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:58.318539,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:16:59.586286,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:00.901986,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.627272727272727)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:02.159147,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5666666666666664)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.730769230769231)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:03.346495,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.7)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.605882352941177)","(6.5, 8.8, 7.9)"
10-01-2023 15:17:04.584112,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.716666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:05.763010,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.5250000000000004)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:06.906049,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.5250000000000004)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:08.112759,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.5250000000000004)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:09.336739,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.5250000000000004)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:10.485066,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.85, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:11.671874,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:12.925928,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:14.109627,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:15.327416,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.605882352941177)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:16.611857,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.316666666666667)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.45)","(6.5, 8.8, 8.05)"
10-01-2023 15:17:18.032005,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.3000000000000003)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.9, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:19.399348,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.683333333333333)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:20.728657,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.683333333333333)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:22.166007,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.683333333333333)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:23.476228,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.683333333333333)","(5.0, 5.9, 5.233333333333333)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:24.815992,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.51)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:25.982060,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.7)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:27.256071,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.51)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:28.489909,"(101.0, 99999, 99990)","(71.0, 90.0, 76.15384615384616)","(4.8, 99999, 99990)","(2.25, 3.9, 3.54)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.666666666666666)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:29.654772,"(101.0, 99999, 99990)","(71.0, 90.0, 70.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.4)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:30.912387,"(101.0, 99999, 99990)","(71.0, 90.0, 82.5)","(4.8, 99999, 99990)","(2.25, 3.9, 3.54)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.8, 5.4)","(6.5, 8.8, 7.969230769230769)"
10-01-2023 15:17:32.223842,"(101.0, 99999, 99990)","(71.0, 85.0, 74.44444444444444)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5666666666666664)","(5.0, 5.9, 5.6647058823529415)","(3.8, 5.8, 5.566666666666666)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:33.481810,"(101.0, 99999, 99990)","(71.0, 80.0, 74.44444444444444)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5666666666666664)","(5.0, 5.9, 5.592307692307692)","(3.8, 5.9, 5.371428571428571)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:34.803883,"(101.0, 99999, 99990)","(71.0, 80.0, 67.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5666666666666664)","(5.0, 5.9, 5.8130434782608695)","(3.8, 5.8, 5.0)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:36.116982,"(101.0, 99999, 99990)","(71.0, 75.0, 65.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5666666666666664)","(5.0, 5.9, 5.4714285714285715)","(3.8, 5.7, 4.96)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:37.387197,"(101.0, 99999, 99990)","(71.0, 75.0, 65.0)","(4.8, 99999, 99990)","(2.25, 3.9, 3.5625)","(5.0, 5.9, 5.4714285714285715)","(3.8, 5.6, 5.0625)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:38.559444,"(101.0, 99999, 99990)","(71.0, 75.0, 65.0)","(4.8, 99999, 99990)","(2.25, 3.6, 3.525)","(5.0, 5.9, 5.4714285714285715)","(3.8, 5.5, 5.208333333333333)","(6.5, 8.8, 7.675000000000001)"
10-01-2023 15:17:39.801310,"(101.0, 99999, 99990)","(71.0, 75.0, 65.0)","(4.8, 99999, 99990)","(2.25, 3.65, 3.455)","(5.0, 5.9, 5.449999999999999)","(3.8, 5.5, 6.300000000000001)","(6.5, 8.8, 7.449999999999999)"
10-01-2023 15:17:41.089373,"(101.0, 99999, 99990)","(71.0, 75.0, 59.375)","(4.8, 99999, 99990)","(2.25, 3.5, 3.4863636363636363)","(5.0, 5.6, 5.550000000000001)","(3.8, 6.4, 5.242857142857143)","(6.5, 7.6, 8.15)"
10-01-2023 15:17:42.293488,"(101.0, 99999, 99990)","(71.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.25, 3.65, 3.4833333333333334)","(5.0, 5.9, 5.511111111111111)","(3.8, 7.6, 5.022222222222222)","(6.5, 8.6, 8.17142857142857)"
10-01-2023 15:17:43.502487,"(101.0, 99999, 99990)","(71.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.25, 3.6, 3.35)","(5.0, 5.9, 5.4714285714285715)","(3.8, 7.2, 5.953846153846154)","(6.5, 8.4, 7.672727272727273)"
10-01-2023 15:17:44.721204,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.4947368421052634)","(5.0, 5.9, 5.4714285714285715)","(3.9, 7.2, 5.116666666666667)","(6.5, 8.4, 7.672727272727273)"
10-01-2023 15:17:45.888134,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.9, 5.4714285714285715)","(3.9, 7.2, 6.353846153846154)","(6.5, 8.4, 7.672727272727273)"
10-01-2023 15:17:47.148312,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.9, 5.6000000000000005)","(3.9, 7.0, 5.555555555555555)","(6.5, 8.4, 7.672727272727273)"
10-01-2023 15:17:48.462136,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.9, 5.6000000000000005)","(3.9, 7.0, 5.555555555555555)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:49.647898,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.9, 5.6000000000000005)","(3.9, 6.8, 5.8)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:50.838776,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.9, 5.666666666666667)","(3.9, 6.8, 5.933333333333334)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:52.122530,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.35)","(5.0, 5.8, 5.514285714285714)","(3.9, 6.8, 6.222222222222222)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:53.324050,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.6, 3.4166666666666665)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 5.84)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:54.564107,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.5, 3.3714285714285714)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 6.433333333333334)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:55.999920,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.5, 3.4571428571428573)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 6.228571428571429)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:57.961931,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.5, 3.4571428571428573)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 5.84)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:17:59.196153,"(101.0, 99999, 99990)","(61.0, 75.0, 57.142857142857146)","(4.8, 99999, 99990)","(2.3, 3.5, 3.4571428571428573)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 5.84)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:18:00.436151,"(101.0, 99999, 99990)","(61.0, 75.0, 60.0)","(4.8, 99999, 99990)","(2.3, 3.5, 3.4571428571428573)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 5.84)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:18:01.713734,"(101.0, 99999, 99990)","(61.0, 75.0, 59.166666666666664)","(4.8, 99999, 99990)","(2.3, 3.5, 3.47)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 6.5)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:18:03.011357,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.5, 3.3375)","(5.0, 5.8, 5.5600000000000005)","(3.9, 6.8, 5.92)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:18:04.380412,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.6, 3.3666666666666667)","(5.0, 5.8, 5.5)","(3.9, 6.8, 5.84)","(6.5, 8.4, 7.828571428571429)"
10-01-2023 15:18:05.792711,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.6, 3.4)","(5.0, 5.8, 5.62)","(3.9, 6.8, 6.363636363636363)","(6.5, 8.4, 7.7846153846153845)"
10-01-2023 15:18:07.278378,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.7, 3.3863636363636362)","(5.0, 5.8, 5.5)","(3.9, 6.8, 5.272727272727273)","(6.5, 8.4, 8.044444444444444)"
10-01-2023 15:18:08.604963,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 5.7, 5.477777777777778)","(3.9, 6.8, 5.88)","(6.5, 8.2, 8.044444444444444)"
10-01-2023 15:18:09.842643,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 5.7, 5.477777777777778)","(3.9, 6.6, 5.828571428571429)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:11.039040,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 5.7, 5.5285714285714285)","(3.9, 6.4, 5.885714285714286)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:12.264196,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 5.7, 5.5285714285714285)","(3.9, 6.4, 5.35)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:13.468714,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 5.7, 7.3125)","(3.9, 6.4, 5.38)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:14.661051,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 7.6, 6.753846153846154)","(3.9, 6.4, 5.338461538461538)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:15.842167,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 7.0, 6.133333333333334)","(3.9, 6.2, 5.133333333333334)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:17.133204,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.3863636363636362)","(5.0, 6.8, 5.866666666666666)","(3.9, 6.2, 5.466666666666667)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:18.389157,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.5232142857142854)","(5.0, 6.6, 5.9714285714285715)","(3.9, 6.2, 5.866666666666667)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:19.652556,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.5232142857142854)","(5.0, 6.6, 5.7700000000000005)","(3.9, 6.2, 5.4799999999999995)","(6.5, 8.2, 8.072727272727272)"
10-01-2023 15:18:21.004882,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.5232142857142854)","(5.0, 6.4, 5.616666666666667)","(3.9, 6.2, 5.24)","(6.5, 8.2, 8.044444444444444)"
10-01-2023 15:18:22.267638,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.457692307692308)","(5.0, 6.2, 5.75)","(3.9, 6.2, 5.279999999999999)","(6.5, 8.2, 8.044444444444444)"
10-01-2023 15:18:23.473567,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.457692307692308)","(5.0, 6.0, 5.625)","(3.9, 6.0, 5.279999999999999)","(6.5, 8.2, 8.044444444444444)"
10-01-2023 15:18:24.734502,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.495454545454545)","(5.0, 6.0, 5.75)","(3.9, 6.0, 5.279999999999999)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:25.911002,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.495454545454545)","(5.0, 6.0, 5.75)","(3.9, 6.0, 5.279999999999999)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:27.067570,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.495454545454545)","(5.0, 6.0, 5.75)","(3.9, 6.0, 5.279999999999999)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:28.255666,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.495454545454545)","(5.0, 6.0, 5.75)","(3.9, 6.0, 5.279999999999999)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:29.502393,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.495454545454545)","(5.0, 6.0, 5.75)","(3.9, 6.0, 5.42)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:30.727240,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.55, 3.1517857142857144)","(5.0, 6.0, 5.75)","(3.9, 5.9, 5.433333333333334)","(6.5, 8.2, 7.966666666666666)"
10-01-2023 15:18:31.991389,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.2, 3.325)","(5.0, 6.0, 5.8)","(3.9, 5.9, 5.7250000000000005)","(6.5, 8.2, 7.8)"
10-01-2023 15:18:33.284174,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.5, 3.208333333333333)","(5.0, 6.0, 7.7)","(3.9, 5.9, 5.675)","(6.5, 8.2, 7.8)"
10-01-2023 15:18:34.531056,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.5, 3.208333333333333)","(5.0, 8.0, 6.745454545454546)","(3.9, 5.9, 5.45)","(6.5, 8.2, 7.8)"
10-01-2023 15:18:35.653691,"(101.0, 99999, 99990)","(61.0, 80.0, 73.33333333333333)","(4.8, 99999, 99990)","(2.3, 3.5, 3.208333333333333)","(5.0, 7.4, 6.3875)","(3.9, 5.9, 5.300000000000001)","(6.5, 8.2, 7.8)"
