,Cincinati Cyndie,Queen Of Cakes,Little Ripper,Special Was It,Desleys Girl,Commands Respect,Ticket To Venus
11-01-2023 15:21:03.967666,"(3.9, 4.8, 4.757142857142857)","(51.0, 90.0, 86.25)","(9.0, 11.5, 10.625)","(2.7, 3.35, 3.3666666666666667)","(14.0, 22.0, 20.666666666666668)","(2.5, 3.35, 3.246153846153846)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:21:05.313571,"(3.9, 4.8, 4.752)","(51.0, 90.0, 86.25)","(9.0, 11.5, 10.625)","(2.7, 3.4, 3.3499999999999996)","(14.0, 22.0, 20.666666666666668)","(2.5, 3.3, 3.246153846153846)","(21.0, 34.0, 31.142857142857142)"
11-01-2023 15:21:06.567163,"(3.9, 4.8, 4.752)","(51.0, 90.0, 88.33333333333333)","(9.0, 11.5, 10.595238095238095)","(2.7, 3.4, 3.3375)","(14.0, 22.0, 21.714285714285715)","(2.5, 3.3, 3.261904761904762)","(21.0, 34.0, 30.57894736842105)"
11-01-2023 15:21:07.842560,"(3.9, 4.8, 4.76)","(51.0, 90.0, 88.125)","(9.0, 11.5, 10.595238095238095)","(2.7, 3.35, 3.3375)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.261904761904762)","(21.0, 34.0, 31.142857142857142)"
11-01-2023 15:21:09.144082,"(3.9, 4.8, 4.76)","(51.0, 90.0, 88.125)","(9.0, 11.5, 10.833333333333334)","(2.7, 3.35, 3.3333333333333335)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.275)","(21.0, 34.0, 31.142857142857142)"
11-01-2023 15:21:10.392610,"(3.9, 4.8, 4.76)","(51.0, 90.0, 86.25)","(9.0, 11.0, 10.833333333333334)","(2.7, 3.35, 3.3333333333333335)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.275)","(21.0, 34.0, 31.142857142857142)"
11-01-2023 15:21:11.634437,"(3.9, 4.8, 4.76)","(51.0, 90.0, 86.25)","(9.0, 11.0, 10.833333333333334)","(2.7, 3.35, 3.341666666666667)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.2666666666666666)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:21:12.892635,"(3.9, 4.8, 4.78125)","(51.0, 90.0, 88.33333333333333)","(9.0, 11.0, 10.833333333333334)","(2.7, 3.35, 3.341666666666667)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.283333333333333)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:21:14.229591,"(3.9, 4.8, 4.78125)","(51.0, 90.0, 88.07692307692308)","(9.0, 11.0, 10.833333333333334)","(2.7, 3.35, 3.341666666666667)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.283333333333333)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:21:15.486716,"(3.9, 4.8, 4.756521739130434)","(51.0, 90.0, 88.5)","(9.0, 11.0, 10.833333333333334)","(2.7, 3.35, 3.341666666666667)","(14.0, 22.0, 21.0)","(2.5, 3.3, 3.283333333333333)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:21:16.793580,"(3.9, 5.0, 4.921739130434783)","(51.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.320967741935484)","(14.0, 22.0, 20.666666666666668)","(2.5, 3.3, 3.28)","(21.0, 34.0, 30.666666666666668)"
11-01-2023 15:21:18.719736,"(3.9, 5.0, 4.933333333333334)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.45, 3.316666666666667)","(13.0, 22.0, 21.81818181818182)","(2.5, 3.3, 3.2874999999999996)","(21.0, 34.0, 30.53846153846154)"
11-01-2023 15:21:20.135428,"(3.9, 5.0, 4.9714285714285715)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.322222222222222)","(13.0, 22.0, 21.666666666666668)","(2.5, 3.3, 3.225)","(21.0, 34.0, 30.08695652173913)"
11-01-2023 15:21:21.746650,"(3.9, 5.0, 4.9743589743589745)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.322222222222222)","(13.0, 22.0, 21.81818181818182)","(2.5, 3.25, 3.2062500000000003)","(21.0, 34.0, 30.53846153846154)"
11-01-2023 15:21:23.176014,"(3.9, 5.0, 4.9743589743589745)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.314285714285714)","(13.0, 22.0, 21.81818181818182)","(2.5, 3.25, 3.2062500000000003)","(21.0, 34.0, 30.53846153846154)"
11-01-2023 15:21:25.015221,"(3.9, 5.0, 4.9743589743589745)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.261764705882353)","(13.0, 22.0, 21.81818181818182)","(2.5, 3.25, 3.215)","(21.0, 34.0, 31.56756756756757)"
11-01-2023 15:21:26.645178,"(3.9, 5.0, 4.9743589743589745)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.35, 3.1554054054054053)","(13.0, 22.0, 21.5)","(2.5, 3.25, 3.238888888888889)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:28.047569,"(3.9, 5.0, 4.978947368421053)","(61.0, 90.0, 89.0)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.25, 3.1538461538461537)","(13.0, 24.0, 21.5)","(2.5, 3.25, 3.311111111111111)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:29.561571,"(3.9, 5.0, 4.978947368421053)","(61.0, 90.0, 84.28571428571429)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.25, 3.118181818181818)","(13.0, 24.0, 21.6)","(2.5, 3.35, 3.2944444444444443)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:30.944897,"(3.9, 5.0, 4.978947368421053)","(61.0, 90.0, 83.125)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.2, 3.125)","(13.0, 24.0, 21.6)","(2.5, 3.3, 3.341666666666667)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:32.390684,"(3.9, 5.0, 4.978378378378379)","(61.0, 90.0, 83.125)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.15, 3.138888888888889)","(13.0, 24.0, 21.6)","(2.5, 3.35, 3.33)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:33.672143,"(3.9, 5.0, 4.978378378378379)","(61.0, 90.0, 83.125)","(9.0, 11.0, 10.666666666666666)","(2.7, 3.15, 3.0888888888888886)","(13.0, 24.0, 21.6)","(2.5, 3.35, 3.381818181818182)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:21:35.001076,"(3.9, 5.1, 5.1000000000000005)","(61.0, 90.0, 83.125)","(9.0, 11.0, 10.1)","(2.7, 3.15, 3.0804347826086955)","(13.0, 24.0, 21.714285714285715)","(2.5, 3.4, 3.433333333333333)","(21.0, 34.0, 33.166666666666664)"
11-01-2023 15:21:36.264713,"(3.9, 5.2, 5.066666666666666)","(61.0, 90.0, 85.83333333333333)","(9.0, 11.5, 10.555555555555555)","(2.7, 3.15, 3.1608695652173915)","(13.0, 24.0, 22.22222222222222)","(2.5, 3.5, 3.3866666666666667)","(21.0, 34.0, 33.666666666666664)"
11-01-2023 15:21:37.531087,"(3.9, 5.0, 4.909090909090909)","(61.0, 90.0, 85.83333333333333)","(9.0, 11.0, 10.64)","(2.7, 3.2, 3.2083333333333335)","(13.0, 24.0, 22.727272727272727)","(2.5, 3.4, 3.3833333333333333)","(21.0, 34.0, 32.25)"
11-01-2023 15:21:38.779182,"(3.9, 5.0, 4.95)","(61.0, 90.0, 85.83333333333333)","(9.0, 11.0, 10.41025641025641)","(2.7, 3.25, 3.206666666666667)","(13.0, 23.0, 22.0)","(2.5, 3.4, 3.361111111111111)","(21.0, 36.0, 31.142857142857142)"
11-01-2023 15:21:40.012830,"(4.0, 5.0, 4.921739130434783)","(61.0, 90.0, 78.58695652173913)","(9.0, 11.0, 10.511627906976745)","(2.7, 3.25, 3.2083333333333335)","(15.0, 24.0, 22.333333333333332)","(2.6, 3.45, 3.3499999999999996)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 15:21:41.222690,"(4.0, 5.0, 4.916129032258064)","(61.0, 90.0, 78.3)","(9.0, 11.0, 10.46808510638298)","(2.7, 3.25, 3.2045454545454546)","(15.0, 24.0, 22.333333333333332)","(2.6, 3.4, 3.3285714285714283)","(21.0, 32.0, 30.666666666666668)"
11-01-2023 15:21:42.494047,"(4.0, 5.0, 4.931578947368421)","(61.0, 90.0, 67.32558139534883)","(9.0, 11.0, 10.511627906976745)","(2.7, 3.25, 3.1875)","(15.0, 24.0, 22.333333333333332)","(2.6, 3.4, 3.340909090909091)","(21.0, 32.0, 32.0)"
11-01-2023 15:21:43.716325,"(4.0, 5.0, 4.962962962962963)","(61.0, 90.0, 83.94736842105263)","(9.0, 11.0, 10.46808510638298)","(2.7, 3.25, 3.1523809523809527)","(15.0, 24.0, 22.608695652173914)","(2.6, 3.45, 3.37)","(21.0, 34.0, 32.0)"
11-01-2023 15:21:44.946484,"(4.0, 5.1, 5.044444444444444)","(61.0, 85.0, 83.94736842105263)","(9.0, 11.0, 10.5)","(2.7, 3.2, 3.153571428571429)","(15.0, 24.0, 21.818181818181817)","(2.6, 3.4, 3.31)","(21.0, 34.0, 30.666666666666668)"
11-01-2023 15:21:46.063289,"(4.0, 5.2, 5.054838709677419)","(61.0, 85.0, 83.94736842105263)","(9.0, 11.0, 10.5)","(2.7, 3.2, 3.1657894736842107)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.4, 3.3045454545454547)","(21.0, 34.0, 33.27272727272727)"
11-01-2023 15:21:47.257690,"(4.0, 5.2, 5.041176470588235)","(61.0, 85.0, 83.94736842105263)","(9.0, 11.0, 10.5)","(2.7, 3.2, 3.148076923076923)","(15.0, 24.0, 22.5)","(2.6, 3.4, 3.278260869565217)","(21.0, 34.0, 32.857142857142854)"
11-01-2023 15:21:48.536948,"(4.0, 5.2, 5.054838709677419)","(61.0, 85.0, 83.94736842105263)","(9.0, 11.0, 10.5)","(2.7, 3.2, 3.1542372881355933)","(15.0, 24.0, 22.5)","(2.6, 3.3, 3.278260869565217)","(21.0, 34.0, 32.5)"
11-01-2023 15:21:49.747415,"(4.0, 5.2, 5.054838709677419)","(61.0, 85.0, 83.66666666666666)","(9.0, 11.0, 10.471698113207546)","(2.7, 3.2, 3.1551020408163266)","(15.0, 24.0, 22.5)","(2.6, 3.3, 3.278260869565217)","(21.0, 34.0, 32.857142857142854)"
11-01-2023 15:21:51.035560,"(4.0, 5.2, 5.018518518518518)","(61.0, 85.0, 84.0)","(9.0, 11.0, 10.489795918367347)","(2.7, 3.2, 3.141860465116279)","(15.0, 24.0, 22.5)","(2.6, 3.3, 3.36)","(21.0, 34.0, 32.25)"
11-01-2023 15:21:52.350538,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 78.75)","(9.0, 11.0, 10.489795918367347)","(2.7, 3.2, 3.14)","(15.0, 24.0, 22.0)","(2.6, 3.4, 3.396153846153846)","(21.0, 34.0, 30.5)"
11-01-2023 15:21:53.587979,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 78.75)","(9.0, 11.0, 10.461538461538462)","(2.7, 3.15, 3.1134146341463413)","(15.0, 24.0, 22.333333333333332)","(2.6, 3.45, 3.3944444444444444)","(21.0, 34.0, 32.42857142857143)"
11-01-2023 15:21:54.865902,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 78.75)","(9.0, 11.0, 10.342857142857143)","(2.7, 3.15, 3.1083333333333334)","(15.0, 25.0, 22.391304347826086)","(2.6, 3.45, 3.43)","(21.0, 34.0, 32.333333333333336)"
11-01-2023 15:21:56.011812,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 78.75)","(9.0, 10.5, 10.342857142857143)","(2.7, 3.15, 3.113095238095238)","(15.0, 25.0, 21.666666666666668)","(2.6, 3.45, 3.4052631578947365)","(21.0, 34.0, 32.285714285714285)"
11-01-2023 15:21:57.032903,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.342857142857143)","(2.7, 3.15, 3.113095238095238)","(15.0, 25.0, 23.76923076923077)","(2.6, 3.5, 3.404)","(21.0, 34.0, 32.333333333333336)"
11-01-2023 15:21:58.115627,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.348837209302326)","(2.7, 3.15, 3.113095238095238)","(15.0, 24.0, 23.0)","(2.6, 3.5, 3.41)","(21.0, 34.0, 32.333333333333336)"
11-01-2023 15:21:59.173901,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.348837209302326)","(2.7, 3.15, 3.113095238095238)","(15.0, 24.0, 22.655172413793103)","(2.6, 3.45, 3.3954545454545455)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:00.406893,"(4.0, 5.1, 5.026666666666666)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.275862068965518)","(2.7, 3.15, 3.105714285714286)","(15.0, 24.0, 22.92)","(2.6, 3.45, 3.4071428571428575)","(21.0, 34.0, 31.904761904761905)"
11-01-2023 15:22:01.825791,"(4.0, 5.1, 5.0)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.064444444444446)","(2.7, 3.15, 3.1201923076923075)","(15.0, 24.0, 22.846153846153847)","(2.6, 3.45, 3.4444444444444446)","(21.0, 34.0, 31.904761904761905)"
11-01-2023 15:22:03.062016,"(4.0, 5.1, 5.017391304347826)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 9.557142857142857)","(2.7, 3.15, 3.140983606557377)","(15.0, 24.0, 23.18181818181818)","(2.6, 3.45, 3.4482758620689657)","(21.0, 34.0, 31.904761904761905)"
11-01-2023 15:22:04.364521,"(4.0, 5.1, 5.030612244897959)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.8, 9.490909090909092)","(2.7, 3.15, 3.155263157894737)","(15.0, 24.0, 23.32258064516129)","(2.6, 3.45, 3.4482758620689657)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:05.574223,"(4.0, 5.1, 5.030612244897959)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.8, 9.458823529411765)","(2.7, 3.2, 3.1491666666666664)","(15.0, 24.0, 23.32258064516129)","(2.6, 3.45, 3.4482758620689657)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:06.510444,"(4.0, 5.1, 5.039130434782608)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.6, 9.44516129032258)","(2.7, 3.15, 3.1491666666666664)","(15.0, 24.0, 23.32258064516129)","(2.6, 3.45, 3.4482758620689657)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:07.538013,"(4.0, 5.1, 5.030612244897959)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.6, 9.43030303030303)","(2.7, 3.15, 3.148)","(15.0, 24.0, 23.52)","(2.6, 3.45, 3.4482758620689657)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:08.604196,"(4.0, 5.1, 5.016363636363637)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.6, 9.43030303030303)","(2.7, 3.2, 3.1533333333333333)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.45, 3.5144444444444445)","(21.0, 34.0, 30.9)"
11-01-2023 15:22:09.680922,"(4.0, 5.1, 5.016363636363637)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.6, 9.453333333333333)","(2.7, 3.2, 3.15625)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.55, 3.4725806451612904)","(21.0, 34.0, 31.8)"
11-01-2023 15:22:10.806289,"(4.0, 5.1, 5.008)","(61.0, 85.0, 79.13043478260869)","(9.0, 9.8, 9.923076923076923)","(2.7, 3.2, 3.126923076923077)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.5, 3.4725806451612904)","(21.0, 32.0, 31.8)"
11-01-2023 15:22:12.017327,"(4.0, 5.1, 5.006666666666667)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.0, 10.08)","(2.7, 3.15, 3.181914893617021)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.5, 3.338235294117647)","(21.0, 32.0, 31.8)"
11-01-2023 15:22:13.053351,"(4.0, 5.1, 5.006666666666667)","(61.0, 85.0, 79.13043478260869)","(9.0, 10.5, 10.08)","(2.7, 3.2, 3.181914893617021)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.35, 3.3333333333333335)","(21.0, 32.0, 31.8)"
11-01-2023 15:22:14.210950,"(4.0, 5.1, 5.012280701754386)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.1)","(2.7, 3.2, 3.1872340425531918)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.35, 3.3294117647058825)","(21.0, 32.0, 30.529411764705884)"
11-01-2023 15:22:15.346313,"(4.0, 5.1, 5.0)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.1)","(2.7, 3.2, 3.1872340425531918)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.35, 3.3758620689655174)","(21.0, 32.0, 30.529411764705884)"
11-01-2023 15:22:16.514459,"(4.0, 5.1, 5.0)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.166666666666666)","(2.7, 3.2, 3.1738805970149255)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.4, 3.3797468354430378)","(21.0, 32.0, 30.4375)"
11-01-2023 15:22:17.719075,"(4.0, 5.1, 4.994339622641509)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.166666666666666)","(2.7, 3.2, 3.1833333333333336)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.4, 3.34)","(21.0, 32.0, 30.4375)"
11-01-2023 15:22:18.910763,"(4.0, 5.1, 4.994339622641509)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.166666666666666)","(2.7, 3.2, 3.1830508474576273)","(15.0, 24.0, 22.384615384615383)","(2.6, 3.4, 3.343243243243243)","(21.0, 32.0, 30.38)"
11-01-2023 15:22:20.053726,"(4.0, 5.1, 4.994339622641509)","(61.0, 85.0, 79.13043478260869)","(8.5, 10.5, 10.112903225806452)","(2.7, 3.2, 3.18125)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.4, 3.3499999999999996)","(21.0, 32.0, 30.38)"
11-01-2023 15:22:21.180760,"(4.0, 5.1, 4.994339622641509)","(61.0, 85.0, 78.86363636363636)","(8.5, 10.5, 10.159090909090908)","(2.7, 3.2, 3.1850877192982456)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.4, 3.346575342465753)","(21.0, 32.0, 30.38)"
11-01-2023 15:22:22.280013,"(4.0, 5.1, 4.998181818181818)","(61.0, 85.0, 78.86363636363636)","(8.5, 10.5, 10.222222222222221)","(2.7, 3.2, 3.1850877192982456)","(15.0, 24.0, 22.285714285714285)","(2.6, 3.4, 3.346575342465753)","(21.0, 32.0, 30.38)"
11-01-2023 15:22:23.283797,"(4.0, 5.1, 4.998181818181818)","(61.0, 85.0, 78.86363636363636)","(8.5, 10.5, 10.2)","(2.7, 3.2, 3.1862903225806454)","(15.0, 24.0, 22.32)","(2.6, 3.4, 3.353125)","(21.0, 32.0, 30.38)"
11-01-2023 15:22:24.441500,"(4.0, 5.1, 4.969387755102041)","(61.0, 85.0, 82.75)","(8.5, 11.5, 10.882352941176471)","(2.7, 3.2, 3.175)","(15.0, 24.0, 22.44)","(2.6, 3.35, 3.3088235294117645)","(21.0, 32.0, 29.479166666666668)"
11-01-2023 15:22:25.557710,"(4.0, 5.1, 4.969387755102041)","(61.0, 85.0, 82.75)","(8.5, 11.0, 10.796875)","(2.7, 3.2, 3.1889830508474577)","(15.0, 24.0, 22.53333333333333)","(2.6, 3.35, 3.3402777777777777)","(21.0, 30.0, 28.941176470588236)"
11-01-2023 15:22:26.724696,"(4.0, 5.1, 4.996296296296296)","(61.0, 85.0, 82.75)","(8.5, 11.0, 10.796875)","(2.7, 3.2, 3.173)","(15.0, 24.0, 22.46511627906977)","(2.6, 3.4, 3.3460317460317457)","(21.0, 29.0, 28.933333333333334)"
11-01-2023 15:22:27.840850,"(4.0, 5.1, 4.996296296296296)","(61.0, 85.0, 82.75)","(8.5, 11.0, 10.956043956043956)","(2.7, 3.2, 3.2265625)","(15.0, 24.0, 22.625)","(2.6, 3.4, 3.2515384615384617)","(21.0, 30.0, 28.977777777777778)"
11-01-2023 15:22:28.978534,"(4.0, 5.1, 4.996296296296296)","(61.0, 85.0, 82.75)","(8.5, 11.0, 10.956043956043956)","(2.7, 3.25, 3.2265625)","(15.0, 24.0, 22.423728813559322)","(2.6, 3.3, 3.211320754716981)","(21.0, 30.0, 31.333333333333332)"
11-01-2023 15:22:30.325244,"(4.0, 5.1, 4.996296296296296)","(61.0, 90.0, 75.71428571428571)","(8.5, 11.5, 10.977011494252874)","(2.7, 3.25, 3.2626666666666666)","(15.0, 24.0, 22.627118644067796)","(2.6, 3.25, 3.1847222222222222)","(21.0, 32.0, 32.46153846153846)"
11-01-2023 15:22:31.394014,"(4.0, 5.1, 4.996296296296296)","(61.0, 90.0, 75.71428571428571)","(8.5, 11.0, 10.977011494252874)","(2.7, 3.3, 3.2626666666666666)","(15.0, 24.0, 22.627118644067796)","(2.6, 3.2, 3.154)","(21.0, 34.0, 32.18181818181818)"
11-01-2023 15:22:32.416302,"(4.0, 5.1, 5.003448275862069)","(61.0, 90.0, 75.71428571428571)","(8.5, 11.5, 11.33)","(2.7, 3.3, 3.2620689655172415)","(15.0, 24.0, 22.57894736842105)","(2.6, 3.2, 3.1708333333333334)","(21.0, 34.0, 32.0)"
11-01-2023 15:22:33.445154,"(4.0, 5.1, 5.0)","(61.0, 90.0, 75.1063829787234)","(8.5, 11.5, 11.336538461538462)","(2.7, 3.3, 3.2620689655172415)","(15.0, 24.0, 22.442307692307693)","(2.6, 3.2, 3.1735294117647057)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:22:34.576263,"(4.0, 5.1, 4.990196078431373)","(61.0, 90.0, 74.8)","(8.5, 11.5, 11.303921568627452)","(2.7, 3.3, 3.2878787878787876)","(15.0, 24.0, 22.442307692307693)","(2.6, 3.2, 3.1678571428571427)","(21.0, 34.0, 31.23076923076923)"
11-01-2023 15:22:35.583260,"(4.0, 5.1, 4.988)","(61.0, 90.0, 74.8)","(8.5, 11.5, 11.303921568627452)","(2.7, 3.3, 3.2878787878787876)","(15.0, 24.0, 22.553571428571427)","(2.6, 3.2, 3.1654545454545455)","(21.0, 34.0, 31.23076923076923)"
11-01-2023 15:22:36.613555,"(4.0, 5.1, 4.988)","(61.0, 85.0, 83.84615384615384)","(8.5, 11.5, 11.303921568627452)","(2.7, 3.3, 3.2853846153846153)","(15.0, 24.0, 22.529411764705884)","(2.6, 3.2, 3.1660377358490566)","(21.0, 34.0, 31.23076923076923)"
11-01-2023 15:22:37.651692,"(4.0, 5.1, 4.988)","(61.0, 85.0, 82.0)","(8.5, 11.0, 10.934343434343434)","(2.7, 3.3, 3.2838983050847457)","(15.0, 23.0, 22.36842105263158)","(2.6, 3.2, 3.1723684210526315)","(21.0, 34.0, 31.23076923076923)"
11-01-2023 15:22:38.826034,"(4.0, 5.1, 4.988)","(61.0, 85.0, 83.5)","(8.5, 11.0, 11.318181818181818)","(2.7, 3.3, 3.3233333333333333)","(15.0, 23.0, 22.307692307692307)","(2.6, 3.2, 3.213636363636364)","(21.0, 34.0, 30.444444444444443)"
11-01-2023 15:22:39.883235,"(4.0, 4.8, 4.760869565217392)","(61.0, 90.0, 71.9047619047619)","(8.5, 11.5, 11.238636363636363)","(2.7, 3.35, 3.3075757575757576)","(15.0, 23.0, 22.083333333333332)","(2.6, 3.25, 3.2447368421052634)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:22:40.967206,"(4.0, 4.8, 4.724324324324324)","(61.0, 90.0, 72.05128205128204)","(8.5, 11.5, 11.176470588235293)","(2.7, 3.35, 3.30625)","(15.0, 23.0, 22.083333333333332)","(2.6, 3.25, 3.2441176470588236)","(21.0, 34.0, 31.333333333333332)"
11-01-2023 15:22:42.073399,"(4.0, 4.8, 4.724324324324324)","(61.0, 90.0, 74.0909090909091)","(8.5, 11.5, 11.214285714285714)","(2.7, 3.35, 3.3110169491525423)","(15.0, 23.0, 22.071428571428573)","(2.6, 3.25, 3.2379310344827585)","(21.0, 34.0, 31.454545454545453)"
11-01-2023 15:22:43.134888,"(4.0, 4.8, 4.748)","(61.0, 90.0, 71.9047619047619)","(8.5, 11.5, 11.0)","(2.7, 3.35, 3.3201492537313433)","(15.0, 24.0, 22.5)","(2.6, 3.25, 3.2254901960784315)","(21.0, 34.0, 32.30769230769231)"
11-01-2023 15:22:44.166519,"(4.0, 4.8, 4.702941176470588)","(61.0, 90.0, 72.05128205128204)","(8.5, 11.0, 10.931297709923664)","(2.7, 3.35, 3.3440000000000003)","(15.0, 24.0, 22.457142857142856)","(2.6, 3.25, 3.2254901960784315)","(21.0, 36.0, 34.2)"
11-01-2023 15:22:45.233810,"(4.0, 4.8, 4.653333333333333)","(61.0, 90.0, 76.0)","(8.5, 11.0, 10.94140625)","(2.7, 3.35, 3.3451612903225807)","(15.0, 24.0, 22.457142857142856)","(2.6, 3.25, 3.235135135135135)","(21.0, 36.0, 34.18181818181818)"
11-01-2023 15:22:46.198434,"(4.0, 4.7, 4.682352941176471)","(61.0, 90.0, 76.0)","(8.5, 11.0, 10.914772727272727)","(2.7, 3.35, 3.3451612903225807)","(15.0, 24.0, 22.307692307692307)","(2.6, 3.25, 3.242)","(21.0, 36.0, 33.92)"
11-01-2023 15:22:47.212735,"(4.0, 4.8, 4.654901960784313)","(61.0, 90.0, 76.0)","(8.5, 11.0, 10.958333333333334)","(2.7, 3.35, 3.3451612903225807)","(15.0, 23.0, 22.0625)","(2.6, 3.25, 3.2454545454545456)","(21.0, 36.0, 33.92)"
11-01-2023 15:22:48.248680,"(4.0, 4.8, 4.659574468085106)","(61.0, 90.0, 76.0)","(8.5, 11.0, 10.958333333333334)","(2.7, 3.35, 3.3451612903225807)","(15.0, 23.0, 22.583333333333332)","(2.6, 3.25, 3.230769230769231)","(21.0, 36.0, 33.92)"
11-01-2023 15:22:49.385403,"(4.0, 4.8, 4.667999999999999)","(61.0, 90.0, 76.12244897959184)","(8.5, 11.0, 11.19)","(2.7, 3.35, 3.405072463768116)","(15.0, 24.0, 23.727272727272727)","(2.6, 3.25, 3.123611111111111)","(21.0, 36.0, 34.18181818181818)"
11-01-2023 15:22:50.471390,"(4.0, 4.8, 4.733333333333333)","(61.0, 90.0, 76.12244897959184)","(8.5, 11.5, 11.112244897959183)","(2.7, 3.45, 3.4134615384615383)","(15.0, 24.0, 23.103448275862068)","(2.6, 3.15, 3.12)","(21.0, 36.0, 34.095238095238095)"
11-01-2023 15:22:51.689603,"(4.0, 4.8, 4.7375)","(61.0, 85.0, 82.0)","(8.5, 11.5, 11.09375)","(2.7, 3.45, 3.409375)","(15.0, 24.0, 23.103448275862068)","(2.6, 3.15, 3.0753164556962025)","(21.0, 36.0, 34.8)"
11-01-2023 15:22:52.896340,"(4.0, 4.9, 4.809756097560975)","(61.0, 85.0, 82.0)","(8.5, 11.5, 11.071428571428571)","(2.7, 3.45, 3.3986842105263158)","(15.0, 24.0, 22.071428571428573)","(2.6, 3.15, 3.1125)","(21.0, 36.0, 33.2)"
