,Zulu Rufus,Awesome Orson,Blink You Lose,Teragram Finale,Robell Magic,King Cujo
10-01-2023 20:12:58.909822,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.92, 2.3600000000000003)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.5, 14.88888888888889)"
10-01-2023 20:12:59.846275,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.88, 2.3142857142857145)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 14.88888888888889)"
10-01-2023 20:13:00.818081,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.88, 2.576842105263158)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:01.776801,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.88, 2.3116666666666665)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:02.673180,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.88, 2.3343999999999996)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:03.561446,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.88, 2.3343999999999996)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:04.522806,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:05.505190,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:06.514283,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 15.5, 11.57857142857143)","(2.2, 2.84, 2.48)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:07.527034,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 15.5, 10.9)","(2.2, 2.84, 2.502222222222222)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:08.557468,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 13.0, 11.6)","(2.2, 2.82, 2.502222222222222)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:09.585299,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 13.0, 11.4)","(2.2, 2.82, 2.502222222222222)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:10.529114,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 13.0, 11.4)","(2.2, 2.82, 2.646)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:11.493660,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 13.0, 11.4)","(2.2, 2.8, 2.6533333333333333)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:12.383911,"(31.0, 340.0, 96.66666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.398461538461538)","(8.0, 13.0, 11.4)","(2.2, 2.8, 2.6705882352941175)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:13.256413,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.3766666666666665)","(8.0, 13.0, 11.4)","(2.2, 2.8, 2.4784615384615383)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:14.273620,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.86, 2.5105882352941173)","(8.0, 13.0, 11.25)","(2.2, 2.8, 2.54)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:15.283201,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.84, 2.5223529411764702)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:16.288824,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.84, 2.489)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:17.260034,"(31.0, 320.0, 99.16666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.84, 2.489)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:18.274738,"(31.0, 320.0, 99.16666666666666)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.5599999999999996)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:19.195798,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.6617391304347824)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.692307692307693)"
10-01-2023 20:13:20.171698,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.6466666666666665)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:21.097412,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.6466666666666665)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:22.009095,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.6466666666666665)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:23.023731,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.5599999999999996)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:24.034039,"(31.0, 340.0, 102.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.531111111111111)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:25.121879,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.82, 2.531111111111111)","(8.0, 13.0, 11.75)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:26.088833,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.8, 2.55)","(8.0, 13.0, 11.444444444444445)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:26.982582,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.8, 2.516216216216216)","(8.0, 13.0, 11.95)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:27.981790,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.78, 2.5477419354838706)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:28.992298,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.78, 2.5477419354838706)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:30.144766,"(31.0, 330.0, 192.5)","(13.0, 60.0, 32.8)","(2.15, 2.78, 2.552631578947368)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:31.180415,"(31.0, 330.0, 192.5)","(13.0, 60.0, 35.714285714285715)","(2.15, 2.78, 2.6199999999999997)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:32.208708,"(31.0, 330.0, 192.5)","(13.0, 60.0, 35.714285714285715)","(2.15, 2.78, 2.583076923076923)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:33.165744,"(31.0, 330.0, 192.5)","(13.0, 60.0, 35.714285714285715)","(2.15, 2.76, 2.583076923076923)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:34.085842,"(31.0, 330.0, 192.5)","(13.0, 60.0, 35.714285714285715)","(2.15, 2.76, 2.5787878787878786)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.058823529411764)"
10-01-2023 20:13:34.987784,"(31.0, 330.0, 192.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.5787878787878786)","(8.0, 13.0, 12.25)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:36.018693,"(31.0, 330.0, 192.5)","(13.0, 60.0, 34.4)","(2.15, 2.76, 2.524390243902439)","(8.0, 13.0, 11.95)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:37.039740,"(31.0, 330.0, 192.5)","(13.0, 60.0, 34.4)","(2.15, 2.76, 2.513953488372093)","(8.0, 13.0, 11.846153846153847)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:38.063111,"(31.0, 330.0, 192.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 13.0, 11.846153846153847)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:39.060684,"(31.0, 330.0, 192.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 13.0, 11.846153846153847)","(2.2, 2.78, 2.52)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:40.043586,"(31.0, 330.0, 192.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 13.0, 10.142857142857142)","(2.2, 2.78, 2.5507692307692307)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:41.060587,"(31.0, 330.0, 192.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 13.0, 10.142857142857142)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:42.064641,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:42.954934,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.76, 2.513953488372093)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:43.804073,"(31.0, 440.0, 119.16666666666667)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.74, 2.5933333333333333)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:44.766950,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.74, 2.5707692307692307)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:45.739080,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.74, 2.5707692307692307)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.52625)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:46.735451,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.74, 2.4955555555555557)","(8.0, 12.5, 12.0875)","(2.2, 2.76, 2.526666666666667)","(7.5, 16.0, 13.1875)"
10-01-2023 20:13:47.613066,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.72, 2.432)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:48.498280,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.72, 2.42)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:49.440683,"(31.0, 430.0, 242.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.72, 2.432)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:50.459333,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.72, 2.432)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:51.506420,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:52.441722,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:53.422571,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:54.424381,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:55.320673,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:56.195791,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:57.095084,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:58.076840,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:13:59.068483,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:00.029345,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:00.890276,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.526666666666667)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:01.784875,"(31.0, 350.0, 202.5)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 12.0875)","(2.15, 2.74, 2.5353846153846153)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:02.738781,"(31.0, 350.0, 205.0)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 11.879999999999999)","(2.15, 2.72, 2.5353846153846153)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:03.657685,"(31.0, 350.0, 205.0)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.51)","(8.0, 12.5, 11.879999999999999)","(2.15, 2.72, 2.5353846153846153)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:04.614845,"(31.0, 350.0, 205.0)","(13.0, 60.0, 37.14285714285714)","(2.15, 2.7, 2.42)","(8.0, 13.0, 10.384615384615385)","(2.15, 2.72, 2.5353846153846153)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:05.606972,"(31.0, 450.0, 252.5)","(13.0, 95.0, 40.18181818181818)","(2.15, 2.7, 2.4)","(8.0, 13.0, 11.0)","(2.15, 2.72, 2.51375)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:06.596010,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.4)","(8.0, 13.0, 11.0)","(2.15, 2.72, 2.51375)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:07.579684,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.51375)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:08.514153,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.5968)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:09.413288,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.6370370370370373)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:10.292862,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.642962962962963)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:11.225119,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.642962962962963)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:12.098275,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.5)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.642962962962963)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:13.008611,"(31.0, 440.0, 250.0)","(13.0, 85.0, 65.0)","(2.15, 2.7, 2.52)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.650666666666667)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:13.967296,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.0)","(2.15, 2.68, 2.427179487179487)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.650666666666667)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:14.947108,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.0)","(2.15, 2.68, 2.427179487179487)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.650666666666667)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:15.955688,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.0)","(2.15, 2.66, 2.411111111111111)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.650666666666667)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:16.879784,"(31.0, 440.0, 250.0)","(13.0, 85.0, 56.0)","(2.15, 2.66, 2.393333333333333)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.6254545454545455)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:17.754581,"(31.0, 350.0, 207.5)","(13.0, 85.0, 56.0)","(2.15, 2.66, 2.393333333333333)","(8.0, 13.0, 11.11111111111111)","(2.15, 2.72, 2.632727272727273)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:18.690333,"(31.0, 350.0, 207.5)","(13.0, 85.0, 56.0)","(2.15, 2.66, 2.393333333333333)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.72, 2.646153846153846)","(7.5, 16.0, 13.1875)"
10-01-2023 20:14:19.640828,"(31.0, 350.0, 207.5)","(13.0, 85.0, 56.0)","(2.15, 2.64, 2.4)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.72, 2.6214285714285714)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:20.523119,"(31.0, 350.0, 207.5)","(13.0, 85.0, 56.0)","(2.15, 2.62, 2.4670588235294115)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.6214285714285714)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:21.401061,"(31.0, 350.0, 207.5)","(13.0, 85.0, 56.0)","(2.15, 2.62, 2.451)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.6083333333333334)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:22.335625,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.472)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.6083333333333334)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:23.260270,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.6083333333333334)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:24.150129,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.555555555555556)","(7.5, 16.0, 13.916666666666668)"
10-01-2023 20:14:25.035688,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.555555555555556)","(7.5, 16.0, 13.863636363636363)"
10-01-2023 20:14:25.969436,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.617241379310345)","(7.5, 15.5, 13.863636363636363)"
10-01-2023 20:14:26.898202,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.617241379310345)","(7.5, 15.5, 13.605263157894736)"
10-01-2023 20:14:27.817360,"(31.0, 350.0, 207.5)","(13.0, 80.0, 62.333333333333336)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.617241379310345)","(7.5, 15.5, 13.605263157894736)"
10-01-2023 20:14:28.727928,"(31.0, 350.0, 207.5)","(13.0, 80.0, 53.5)","(2.15, 2.6, 2.448421052631579)","(8.0, 13.0, 11.11111111111111)","(2.2, 2.7, 2.5166666666666666)","(7.5, 15.5, 14.3)"
10-01-2023 20:14:29.665084,"(31.0, 350.0, 207.5)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.6, 2.4114285714285715)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.7, 2.52)","(7.5, 15.5, 14.3)"
10-01-2023 20:14:30.629720,"(31.0, 350.0, 207.5)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.424444444444444)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.52)","(7.5, 15.5, 14.3)"
10-01-2023 20:14:31.542045,"(31.0, 350.0, 207.5)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.424444444444444)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.52)","(7.5, 15.5, 14.3)"
10-01-2023 20:14:32.425825,"(31.0, 350.0, 210.0)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.424444444444444)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.52)","(7.5, 15.5, 13.911764705882353)"
10-01-2023 20:14:33.323495,"(31.0, 440.0, 255.0)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 12.875)"
10-01-2023 20:14:34.244238,"(31.0, 440.0, 255.0)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 13.884615384615385)"
10-01-2023 20:14:35.148482,"(31.0, 440.0, 255.0)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 13.884615384615385)"
10-01-2023 20:14:36.032420,"(31.0, 440.0, 255.0)","(13.0, 80.0, 44.66666666666667)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:37.034875,"(31.0, 440.0, 255.0)","(13.0, 80.0, 35.15384615384615)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:38.038009,"(31.0, 440.0, 255.0)","(13.0, 80.0, 35.833333333333336)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:38.875720,"(31.0, 440.0, 255.0)","(13.0, 80.0, 35.833333333333336)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:39.777380,"(31.0, 440.0, 255.0)","(13.0, 80.0, 35.833333333333336)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:40.785592,"(31.0, 450.0, 335.7142857142857)","(13.0, 80.0, 35.833333333333336)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
10-01-2023 20:14:41.720637,"(31.0, 440.0, 404.5454545454545)","(13.0, 80.0, 35.833333333333336)","(2.15, 2.58, 2.413333333333333)","(8.0, 12.5, 10.727777777777778)","(2.2, 2.68, 2.5107692307692306)","(7.5, 15.5, 14.0)"
