,Wedding Night,Just One Good One Nz,Looks Just Right,Keayang Sponge Bob,Bella Godiva,Todays Hero,Trioli,Chang,Man Of Action Nz,Tulhurst Cuddles
06-01-2023 13:14:36.391170,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.55, 2.5083333333333333)","(5.5, 6.2, 6.677777777777777)","(10.0, 17.5, 12.458333333333334)","(21.0, 48.0, 43.6)","(17.0, 32.0, 27.333333333333336)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.3428571428571425)"
06-01-2023 13:14:37.920238,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.6, 2.5083333333333333)","(5.5, 6.8, 6.677777777777777)","(10.0, 17.5, 12.423076923076923)","(21.0, 48.0, 43.6)","(17.0, 32.0, 27.333333333333336)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.32)"
06-01-2023 13:14:39.422360,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.86, 2.772)","(5.5, 7.2, 7.211111111111111)","(10.0, 17.5, 12.423076923076923)","(21.0, 48.0, 43.6)","(17.0, 32.0, 27.333333333333336)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.32)"
06-01-2023 13:14:40.941972,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.84, 2.6066666666666665)","(5.5, 7.4, 7.133333333333334)","(10.0, 17.5, 12.666666666666666)","(21.0, 48.0, 43.6)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.32)"
06-01-2023 13:14:42.416081,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.82, 2.6066666666666665)","(5.5, 7.4, 7.133333333333334)","(10.0, 17.0, 13.8)","(21.0, 48.0, 43.6)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.16)"
06-01-2023 13:14:43.939296,"(51.0, 180.0, 148.33333333333334)","(6.0, 99999, 99990)","(2.4, 2.82, 2.704)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 43.6)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.5)"
06-01-2023 13:14:45.358698,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 2.98, 2.75)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 4.8999999999999995)"
06-01-2023 13:14:46.765547,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 2.98, 2.75)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 4.8999999999999995)"
06-01-2023 13:14:48.248477,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 2.98, 2.8333333333333335)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.8, 5.3)"
06-01-2023 13:14:49.670248,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 2.98, 2.9466666666666668)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.033333333333333)"
06-01-2023 13:14:51.149851,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 3.15, 3.18)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 5.033333333333333)"
06-01-2023 13:14:52.567735,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 3.5, 2.995)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 5.066666666666666)"
06-01-2023 13:14:54.010596,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 3.45, 3.4427748691099476)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:14:55.384671,"(51.0, 180.0, 158.88888888888889)","(6.0, 99999, 99990)","(2.4, 3.45, 3.2800000000000002)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:14:56.753388,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.6, 3.4066666666666667)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:14:58.121310,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.7, 3.27)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:14:59.609579,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.7, 3.313333333333333)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:15:01.023521,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.55, 2.9071698113207547)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:15:02.374765,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.6, 3.19)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:15:03.781992,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.5, 3.19)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:15:05.238721,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.5, 3.384)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 6.0, 4.762499999999999)"
06-01-2023 13:15:06.707156,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.5, 3.2800000000000002)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:08.188266,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 3.2800000000000002)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:09.596033,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 3.3133333333333335)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 24.22222222222222)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:10.956313,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.5, 3.1950000000000003)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:12.367605,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 3.1950000000000003)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:13.785255,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 2.959245283018868)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:15.121348,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 2.959245283018868)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:16.498574,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 2.959245283018868)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:17.840167,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 2.959245283018868)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.357142857142858)","(71.0, 200.0, 182.5)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:19.196374,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 3.0549999999999997)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 25.863636363636363)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:20.607447,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.4, 2.926206896551724)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 25.863636363636363)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:21.978426,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.86, 2.809142857142857)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 25.863636363636363)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:23.299114,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.96, 2.8318181818181816)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.714285714285715)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:24.674199,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.96, 2.803265306122449)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 22.714285714285715)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:26.004740,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.96, 2.9029629629629627)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:27.343582,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 2.96, 2.975076923076923)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 40.666666666666664)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:29.018321,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.45, 2.9527272727272726)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 37.5)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:30.751513,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.15, 2.9527272727272726)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 37.5)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.9, 4.762499999999999)"
06-01-2023 13:15:32.403278,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.4, 3.15, 2.878235294117647)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 184.6153846153846)","(17.0, 99999, 99990)","(4.2, 5.8, 4.733333333333333)"
06-01-2023 13:15:34.070614,"(51.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.15, 2.878235294117647)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 14.625)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 181.8181818181818)","(17.0, 99999, 99990)","(4.2, 5.8, 4.733333333333333)"
06-01-2023 13:15:35.649441,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.15, 2.8606666666666665)","(5.5, 7.4, 7.133333333333334)","(10.0, 16.0, 15.09090909090909)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 5.8, 4.72)"
06-01-2023 13:15:37.177086,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.15, 3.2933333333333334)","(5.5, 7.4, 7.15)","(10.0, 16.0, 15.285714285714285)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 5.8, 4.72)"
06-01-2023 13:15:38.667047,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.35, 3.08)","(5.5, 7.4, 7.15)","(10.0, 16.0, 15.285714285714285)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 5.8, 4.72)"
06-01-2023 13:15:40.252474,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 2.948)","(5.5, 7.4, 6.65)","(10.0, 16.0, 15.285714285714285)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 5.8, 4.72)"
06-01-2023 13:15:42.006937,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 2.9699999999999998)","(5.5, 7.4, 6.65)","(10.0, 16.0, 15.285714285714285)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 5.9, 5.640000000000001)"
06-01-2023 13:15:43.609548,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.0066666666666664)","(5.5, 7.4, 6.65)","(10.0, 16.0, 15.166666666666668)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.88)"
06-01-2023 13:15:45.181055,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.0066666666666664)","(5.5, 7.4, 6.65)","(10.0, 16.0, 15.166666666666668)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.88)"
06-01-2023 13:15:46.757085,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.154)","(5.5, 7.4, 6.65)","(10.0, 16.0, 13.0)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.88)"
06-01-2023 13:15:48.302445,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.35, 3.2809090909090908)","(5.5, 7.4, 6.550000000000001)","(10.0, 16.0, 13.0)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.88)"
06-01-2023 13:15:49.730563,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.2809090909090908)","(5.5, 7.2, 6.5875)","(10.0, 15.5, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.3)"
06-01-2023 13:15:51.127331,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.2375)","(5.5, 7.0, 6.5875)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.566666666666666)"
06-01-2023 13:15:52.599940,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.35, 2.927962962962963)","(5.5, 7.0, 6.5875)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.066666666666666)"
06-01-2023 13:15:54.026115,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.35, 3.11)","(5.5, 7.0, 6.5875)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.833333333333333)"
06-01-2023 13:15:55.502378,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.03875)","(5.5, 7.0, 6.5875)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 4.833333333333333)"
06-01-2023 13:15:57.052526,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.0557142857142856)","(5.5, 7.0, 6.625)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.125)"
06-01-2023 13:15:58.627844,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.0557142857142856)","(5.5, 7.0, 6.625)","(10.0, 15.0, 13.666666666666666)","(21.0, 48.0, 38.0)","(17.0, 32.0, 22.0)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.1)"
06-01-2023 13:16:00.188448,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.066153846153846)","(5.5, 7.0, 6.625)","(10.0, 15.0, 12.6)","(21.0, 48.0, 38.0)","(17.0, 32.0, 23.071428571428573)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.08)"
06-01-2023 13:16:01.756022,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.3, 3.195)","(5.5, 7.0, 6.625)","(10.0, 15.0, 15.4)","(21.0, 48.0, 38.0)","(17.0, 32.0, 24.75)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.2, 5.6571428571428575)"
06-01-2023 13:16:03.216620,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.25, 3.0366666666666666)","(5.5, 7.0, 6.625)","(10.0, 16.5, 13.571428571428571)","(21.0, 48.0, 38.0)","(17.0, 30.0, 24.25)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:05.119715,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.0472727272727274)","(5.5, 7.0, 6.625)","(10.0, 15.5, 13.25)","(21.0, 48.0, 38.0)","(17.0, 29.0, 24.25)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:06.812332,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.0023529411764707)","(5.5, 7.0, 6.857142857142858)","(10.0, 15.5, 13.916666666666668)","(21.0, 48.0, 38.0)","(17.0, 29.0, 24.25)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:08.219717,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.0023529411764707)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 42.285714285714285)","(17.0, 29.0, 25.833333333333332)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:09.673972,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.0075)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 43.0)","(17.0, 29.0, 25.833333333333332)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:11.122039,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.0075)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 38.5)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:12.545909,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:14.153211,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:15.737281,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.916666666666668)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:17.476558,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.333333333333334)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:19.130927,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.333333333333334)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
06-01-2023 13:16:20.736100,"(61.0, 180.0, 116.66666666666667)","(6.0, 99999, 99990)","(2.45, 3.2, 3.013333333333333)","(5.5, 7.2, 6.857142857142858)","(10.0, 14.5, 13.333333333333334)","(21.0, 48.0, 39.0)","(17.0, 29.0, 24.5)","(71.0, 200.0, 175.0)","(17.0, 99999, 99990)","(4.2, 6.0, 5.6571428571428575)"
