,Jungle Warrior,Never Compromise,Uncle Jerome,Sir Rockport,Elvirus,Classy Solution,Positive Phil
06-01-2023 12:29:38.405437,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 6.011764705882353)","(31.0, 46.0, 44.25)","(3.3, 4.0, 3.95)","(8.5, 12.0, 11.333333333333334)","(9.0, 10.5, 10.133333333333333)","(2.7, 3.55, 3.4388888888888887)"
06-01-2023 12:29:39.666658,"(10.0, 16.0, 15.5)","(5.5, 6.2, 6.011764705882353)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 10.5, 10.133333333333333)","(2.7, 3.55, 3.38)"
06-01-2023 12:29:40.920114,"(10.0, 16.0, 15.5)","(5.5, 6.2, 6.011764705882353)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 10.5, 10.133333333333333)","(2.7, 3.5, 3.38)"
06-01-2023 12:29:42.174969,"(10.0, 16.0, 15.5)","(5.5, 6.2, 6.011764705882353)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 10.5, 10.133333333333333)","(2.7, 3.5, 3.38)"
06-01-2023 12:29:43.336206,"(10.0, 16.0, 15.5)","(5.5, 6.2, 6.011764705882353)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.5, 3.381818181818182)"
06-01-2023 12:29:44.834209,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 6.066666666666666)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.381818181818182)"
06-01-2023 12:29:46.083975,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 6.066666666666666)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.381818181818182)"
06-01-2023 12:29:47.364770,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 6.066666666666666)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.381818181818182)"
06-01-2023 12:29:48.679994,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 6.066666666666666)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.381818181818182)"
06-01-2023 12:29:50.039552,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.381818181818182)"
06-01-2023 12:29:51.406647,"(10.0, 16.0, 15.6875)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:52.782888,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 10.255555555555556)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:54.141424,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.5, 9.582608695652175)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:55.492572,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.0, 9.582608695652175)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:56.726733,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.0, 9.582608695652175)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:57.797578,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 5.909090909090909)","(31.0, 46.0, 44.35294117647059)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.7)","(9.0, 10.0, 9.582608695652175)","(2.7, 3.45, 3.4214285714285717)"
06-01-2023 12:29:59.103299,"(10.0, 16.0, 15.807692307692308)","(5.5, 6.2, 6.266666666666667)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 10.0, 9.52)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:00.417219,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.2, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 10.0, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:01.685231,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:03.306100,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:05.005664,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:06.317597,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:07.781003,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(9.0, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:09.217237,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:10.544162,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:11.869833,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:13.895723,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:15.301442,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:16.624341,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:17.905027,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:19.221885,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:20.517854,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 3.95)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:21.848405,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.314285714285714)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.002)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:23.041433,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.52)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:24.314993,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:25.548677,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:26.876173,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:28.910989,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:30.803666,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:32.171926,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:33.556092,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:34.918805,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:36.426410,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:37.716832,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:39.057404,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:40.627987,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:42.093865,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.7)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:43.704936,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:45.017269,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.25)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:46.352691,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.73684210526316)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:47.700426,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.73684210526316)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4000000000000004)"
06-01-2023 12:30:49.104146,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.73684210526316)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4142857142857146)"
06-01-2023 12:30:50.405595,"(10.0, 16.0, 15.772727272727273)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.73684210526316)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4142857142857146)"
06-01-2023 12:30:51.966202,"(10.0, 16.0, 15.807692307692308)","(5.5, 7.0, 6.4)","(31.0, 46.0, 44.73684210526316)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.4142857142857146)"
06-01-2023 12:30:53.546484,"(10.0, 16.5, 15.807692307692308)","(5.5, 7.0, 6.4)","(31.0, 46.0, 41.0)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.62857142857143)","(2.7, 3.45, 3.283333333333333)"
06-01-2023 12:30:54.903945,"(10.0, 16.5, 15.807692307692308)","(5.5, 7.0, 6.4)","(31.0, 46.0, 41.0)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.666666666666668)","(2.7, 3.45, 3.283333333333333)"
06-01-2023 12:30:56.291796,"(10.0, 16.5, 15.807692307692308)","(5.5, 7.0, 6.4)","(31.0, 46.0, 41.0)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.666666666666668)","(2.7, 3.45, 3.283333333333333)"
06-01-2023 12:30:57.680469,"(10.0, 16.5, 15.807692307692308)","(5.5, 7.0, 6.345454545454546)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.6)","(2.7, 3.45, 3.316666666666667)"
06-01-2023 12:30:59.054001,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.1571428571428575)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.6)","(2.7, 3.45, 3.316666666666667)"
06-01-2023 12:31:00.361086,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.6)","(2.7, 3.45, 3.316666666666667)"
06-01-2023 12:31:01.679580,"(10.0, 16.5, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.6)","(2.7, 3.45, 3.316666666666667)"
06-01-2023 12:31:02.996198,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.6)","(2.7, 3.45, 3.316666666666667)"
06-01-2023 12:31:04.393738,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.2605263157894737)"
06-01-2023 12:31:05.783887,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.208421052631579)"
06-01-2023 12:31:07.042528,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.2178947368421054)"
06-01-2023 12:31:08.475751,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.208421052631579)"
06-01-2023 12:31:09.662345,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.2331818181818184)"
06-01-2023 12:31:10.935542,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.333658536585366)"
06-01-2023 12:31:12.098662,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.208421052631579)"
06-01-2023 12:31:13.244861,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 3.8823529411764706)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.45, 3.382142857142857)"
06-01-2023 12:31:14.388370,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.5, 3.4833333333333334)"
06-01-2023 12:31:15.479092,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.5, 3.4899999999999998)"
06-01-2023 12:31:16.599882,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.442857142857143)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.55, 3.3323529411764707)"
06-01-2023 12:31:17.688624,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.345454545454546)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.3323529411764707)"
06-01-2023 12:31:18.748343,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.345454545454546)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.333333333333334)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.3323529411764707)"
06-01-2023 12:31:19.781452,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.345454545454546)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.425)"
06-01-2023 12:31:20.870121,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.45)"
06-01-2023 12:31:21.981402,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.572)"
06-01-2023 12:31:23.077877,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.572)"
06-01-2023 12:31:24.182661,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.213333333333333)","(2.7, 3.6, 3.572)"
06-01-2023 12:31:25.213962,"(10.0, 16.0, 15.772727272727273)","(5.5, 6.8, 6.2)","(31.0, 46.0, 43.142857142857146)","(3.3, 4.2, 4.0826086956521745)","(8.5, 12.0, 11.7)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.3257142857142856)"
06-01-2023 12:31:26.260118,"(10.0, 16.5, 15.9)","(5.5, 6.8, 6.2)","(31.0, 46.0, 43.142857142857146)","(3.3, 4.2, 4.0826086956521745)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.5454545454545454)"
06-01-2023 12:31:27.353085,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.0636363636363635)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.3243243243243246)"
06-01-2023 12:31:28.485159,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.533333333333333)","(2.7, 3.6, 3.423076923076923)"
06-01-2023 12:31:29.626924,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.355555555555556)","(2.7, 3.55, 3.34375)"
06-01-2023 12:31:30.638453,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.0636363636363635)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.355555555555556)","(2.7, 3.55, 3.245)"
06-01-2023 12:31:31.662290,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.355555555555556)","(2.7, 3.5, 3.245)"
06-01-2023 12:31:32.675596,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.355555555555556)","(2.7, 3.5, 3.245)"
06-01-2023 12:31:33.712742,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 42.666666666666664)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.8, 9.184615384615384)","(2.7, 3.5, 3.245)"
06-01-2023 12:31:34.752225,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 41.0)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.6, 9.184615384615384)","(2.7, 3.5, 3.245)"
06-01-2023 12:31:35.734758,"(10.0, 16.5, 15.807692307692308)","(5.5, 6.8, 6.2)","(31.0, 46.0, 39.333333333333336)","(3.3, 4.2, 4.036363636363636)","(8.5, 12.0, 11.571428571428571)","(8.5, 9.6, 9.184615384615384)","(2.7, 3.5, 3.245)"
