,Mask Up,Magnetism,Sir Maximus,Beauleica,Rojean,Sun Samurai,Millennial Girl,Edgy Era
08-01-2023 14:14:32.364829,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:33.439086,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:34.499131,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:35.507134,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:36.530772,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:37.548360,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:38.593301,"(2.8, 3.6, 3.52)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:39.681730,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:40.752598,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:41.839829,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:42.882652,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:43.931561,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:44.954219,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:45.988908,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:46.963801,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:48.065383,"(2.8, 3.55, 3.375)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:49.363107,"(2.8, 3.55, 3.422727272727273)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:50.729361,"(2.8, 3.55, 3.316666666666667)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:51.956202,"(2.8, 3.55, 3.316666666666667)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 35.0)"
08-01-2023 14:14:53.202920,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.625)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:54.470333,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:55.643546,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.785714285714286)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:56.734297,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:57.764749,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:58.827417,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:14:59.918661,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:00.973912,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:01.988840,"(2.8, 3.55, 3.5067567567567566)","(9.0, 17.0, 14.75)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.930769230769231)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:03.059891,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:04.110775,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:05.188470,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:06.284434,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:07.365670,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:08.463107,"(2.8, 3.55, 3.5067567567567566)","(9.0, 15.5, 13.5)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:09.516212,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:10.603689,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:11.604194,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:12.734741,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:13.853532,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:14.995032,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:16.104287,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:17.222497,"(2.8, 3.45, 3.3914634146341465)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:18.348688,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:19.409434,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:20.445982,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:21.566945,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:22.690264,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:23.820701,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:24.920757,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:26.084853,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:27.181211,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:28.286386,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 15.875)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.911111111111111)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 10.69047619047619)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:29.416313,"(2.8, 3.4, 3.3729729729729727)","(9.0, 17.0, 13.727272727272727)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.0, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:30.595130,"(2.8, 3.4, 3.377272727272727)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.353571428571429)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:31.741282,"(2.8, 3.4, 3.377272727272727)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.353571428571429)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:33.048303,"(2.8, 3.4, 3.377272727272727)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.353571428571429)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:34.232782,"(2.8, 3.4, 3.377272727272727)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.353571428571429)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:35.455016,"(2.8, 3.4, 3.377272727272727)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.353571428571429)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:36.796324,"(2.8, 3.4, 3.35)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.383333333333333)","(3.9, 5.0, 4.936842105263158)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.386666666666667)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:38.109790,"(2.8, 3.4, 3.35)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.383333333333333)","(3.9, 5.0, 4.914285714285715)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 9.6, 9.76)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:39.368742,"(2.8, 3.4, 3.3444444444444446)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.914285714285715)","(11.0, 20.0, 18.0)","(21.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 32.0)"
08-01-2023 14:15:40.536584,"(2.8, 3.4, 3.3444444444444446)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.975)","(11.0, 20.0, 19.375)","(21.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:41.617218,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(3.9, 4.8, 4.58125)","(3.9, 5.0, 4.975)","(11.0, 21.0, 19.375)","(21.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:42.693617,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.975)","(11.0, 21.0, 19.375)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:43.764533,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.2827586206896555)","(3.9, 5.0, 4.975)","(11.0, 21.0, 17.75)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:44.882558,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.2827586206896555)","(3.9, 5.0, 4.975)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:45.992999,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.2827586206896555)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:47.091332,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.2827586206896555)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:48.220159,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:49.349506,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:50.412915,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:51.546011,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:52.642532,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:53.726924,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:54.861354,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:55.910297,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.5, 13.7)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 9.76)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:56.988512,"(2.8, 3.4, 3.3562499999999997)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.58125)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.5, 10.931578947368422)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:57.993901,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.583950617283951)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.0, 10.931578947368422)","(20.0, 44.0, 36.4)"
08-01-2023 14:15:58.973475,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.583950617283951)","(3.9, 5.0, 4.972727272727273)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 11.0, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:00.003905,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:01.100157,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.625)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:02.217287,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:03.392595,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:04.463951,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:05.493008,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:06.558279,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
08-01-2023 14:16:07.563081,"(2.8, 3.4, 3.272727272727273)","(9.0, 15.0, 13.75)","(4.0, 4.8, 4.337037037037037)","(3.9, 5.0, 4.75)","(11.0, 21.0, 16.714285714285715)","(26.0, 30.0, 29.934782608695652)","(7.5, 9.6, 9.432558139534883)","(20.0, 44.0, 36.4)"
