,Noble Present,Sudden Flare,Treat Me Special,Nannys Mission,Red Lil Shipment,Princess Mia Rose,Blue Bonnie,Great Devotion,Our Golden Colleen,License To Carry
05-01-2023 14:04:18.050338,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:19.392089,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:20.748733,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:22.092050,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:23.352764,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:24.657686,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:25.996613,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:27.256160,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:28.502937,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:29.722904,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:30.913742,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:32.170433,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:33.413879,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 60.625)"
05-01-2023 14:04:34.702860,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:36.008842,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.572916666666666)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:37.299371,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.51875)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:38.597137,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.51875)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:40.225644,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.51875)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:41.690555,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.51875)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:43.259437,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.51875)","(41.0, 99999, 5027.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:44.825422,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.6, 4.43125)","(41.0, 99999, 7514.25)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:46.224543,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 8342.5)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6900000000000004)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:47.569357,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 8579.142857142857)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.74, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:48.933546,"(15.0, 18.0, 16.885714285714286)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:50.341333,"(15.0, 18.0, 17.625)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:51.736267,"(15.0, 17.5, 17.25)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:53.222155,"(15.0, 17.5, 17.32)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:54.562367,"(15.0, 17.5, 17.32)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:55.983111,"(15.0, 17.5, 17.32)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:57.337242,"(15.0, 17.5, 17.32)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:58.605106,"(15.0, 17.5, 17.235294117647058)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:04:59.857638,"(15.0, 19.0, 18.4375)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:01.162338,"(15.0, 19.0, 18.4375)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:02.614142,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 108.66666666666666)","(2.4, 4.5, 4.43125)","(41.0, 99999, 5032.0)","(31.0, 80.0, 68.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:04.125757,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 137.0)","(2.4, 4.6, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:06.731199,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:08.625450,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:09.977131,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:11.289888,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:12.715756,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:14.084000,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:15.508731,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:16.808171,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:18.284434,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:19.659982,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:21.046525,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:22.450706,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:23.841855,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 7.4)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:25.146495,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:26.764072,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:28.097616,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:29.388554,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:30.618428,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:31.881688,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:33.154364,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:34.470496,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:35.847564,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:37.190785,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:38.494818,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:39.773582,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:41.049597,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:42.269154,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:43.510249,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:44.814033,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:46.081001,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:47.387466,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:48.721106,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
05-01-2023 14:05:49.979327,"(15.0, 18.0, 17.733333333333334)","(31.0, 230.0, 107.33333333333334)","(2.4, 4.5, 4.476190476190476)","(41.0, 99999, 6687.666666666667)","(31.0, 80.0, 63.0)","(13.0, 34.0, 22.444444444444443)","(10.0, 32.0, 21.5)","(2.6, 2.72, 2.6750000000000003)","(5.0, 8.8, 8.290909090909091)","(19.0, 65.0, 63.970588235294116)"
