,Azure Pride,Sarsen,Hello Newman,I Am Pearl,Leisure Games,Outa Taormina,Rosato,Whats Up Honey
14-12-2022 13:24:58.271353,"(4.0, 5.4, 5.222222222222222)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6100000000000003)","(14.0, 19.0, 18.333333333333332)","(21.0, 38.0, 35.5)","(101.0, 290.0, 190.0)","(6.0, 7.2, 7.082608695652174)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:24:59.865551,"(4.0, 5.4, 5.266666666666667)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6100000000000003)","(14.0, 19.0, 18.333333333333332)","(21.0, 38.0, 35.5)","(101.0, 270.0, 223.33333333333331)","(6.0, 7.2, 7.096153846153847)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:01.225885,"(4.0, 5.4, 5.266666666666667)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6100000000000003)","(14.0, 19.0, 18.333333333333332)","(21.0, 38.0, 35.5)","(101.0, 270.0, 182.0)","(6.0, 7.2, 7.096153846153847)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:02.571074,"(4.0, 5.4, 5.36923076923077)","(6.0, 8.4, 8.222222222222223)","(2.35, 2.68, 2.6582608695652175)","(14.0, 19.0, 18.892857142857142)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.096153846153847)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:03.925287,"(4.0, 5.4, 5.36923076923077)","(6.0, 8.4, 7.9)","(2.35, 2.68, 2.6762962962962966)","(14.0, 19.0, 18.8)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.089795918367347)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:05.182815,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6762962962962966)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.089795918367347)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:06.387062,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6762962962962966)","(14.0, 19.0, 18.666666666666668)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.089795918367347)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:07.617665,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6762962962962966)","(14.0, 19.0, 18.666666666666668)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.089795918367347)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:08.788873,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.6762962962962966)","(14.0, 19.0, 18.935483870967744)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.082608695652174)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:09.968512,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.68, 2.7216901408450704)","(14.0, 19.0, 18.5)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 12.235294117647058)"
14-12-2022 13:25:11.123129,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.76, 2.7216901408450704)","(14.0, 19.0, 18.5)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 166.66666666666666)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 12.235294117647058)"
14-12-2022 13:25:12.407913,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.72, 2.711891891891892)","(14.0, 19.0, 18.5)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 173.33333333333334)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 12.235294117647058)"
14-12-2022 13:25:13.566404,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.72, 2.711891891891892)","(14.0, 19.0, 18.5)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:14.759734,"(4.0, 5.4, 5.153846153846154)","(6.0, 8.4, 7.784615384615385)","(2.35, 2.72, 2.711891891891892)","(14.0, 19.0, 18.5)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 12.307692307692308)"
14-12-2022 13:25:16.050225,"(4.0, 5.4, 5.125)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.72, 2.711891891891892)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 182.0)","(6.0, 7.2, 7.0440000000000005)","(11.0, 13.0, 13.321428571428571)"
14-12-2022 13:25:17.251529,"(4.0, 5.4, 5.1066666666666665)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.72, 2.722777777777778)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 260.0, 206.66666666666669)","(6.0, 7.2, 6.911111111111111)","(11.0, 14.5, 13.5)"
14-12-2022 13:25:18.463066,"(4.0, 5.3, 5.133333333333333)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.82, 2.722777777777778)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 250.0, 206.66666666666669)","(6.0, 7.2, 6.911111111111111)","(11.0, 14.0, 13.3)"
14-12-2022 13:25:19.752611,"(4.0, 5.3, 5.1)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.82, 2.7635483870967743)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 250.0, 206.66666666666669)","(6.0, 7.2, 6.911111111111111)","(11.0, 13.5, 13.3)"
14-12-2022 13:25:20.876503,"(4.0, 5.3, 5.1)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.82, 2.740967741935484)","(14.0, 19.0, 18.75)","(21.0, 38.0, 33.55555555555556)","(101.0, 250.0, 206.66666666666669)","(6.0, 7.2, 6.911111111111111)","(11.0, 13.5, 13.3)"
14-12-2022 13:25:22.045764,"(4.0, 5.3, 5.1)","(6.0, 8.4, 7.784615384615385)","(2.3, 2.82, 2.7659090909090907)","(14.0, 19.0, 19.0)","(21.0, 38.0, 35.333333333333336)","(101.0, 250.0, 210.0)","(6.0, 7.2, 7.163636363636363)","(11.0, 13.5, 12.571428571428571)"
14-12-2022 13:25:23.217739,"(4.0, 5.2, 4.868421052631579)","(6.0, 8.4, 8.233333333333334)","(2.3, 2.66, 2.6260000000000003)","(14.0, 22.0, 19.0)","(21.0, 38.0, 34.0)","(101.0, 250.0, 195.0)","(6.0, 7.6, 7.4399999999999995)","(11.0, 14.0, 12.4)"
14-12-2022 13:25:24.326303,"(4.0, 5.2, 4.68)","(6.0, 9.2, 8.399999999999999)","(2.3, 2.66, 2.6260000000000003)","(14.0, 22.0, 19.0)","(21.0, 38.0, 36.285714285714285)","(101.0, 260.0, 157.14285714285714)","(6.0, 7.6, 7.4399999999999995)","(11.0, 14.0, 12.4)"
14-12-2022 13:25:25.430633,"(4.0, 5.2, 5.074193548387097)","(6.0, 9.2, 8.338461538461537)","(2.3, 2.66, 2.6260000000000003)","(14.0, 22.0, 19.0)","(21.0, 38.0, 36.285714285714285)","(101.0, 260.0, 195.0)","(6.0, 7.6, 7.2)","(11.0, 14.0, 13.0)"
14-12-2022 13:25:26.682250,"(4.0, 5.2, 4.766666666666667)","(6.0, 9.2, 8.24)","(2.3, 2.74, 2.6237113402061856)","(14.0, 21.0, 19.214285714285715)","(21.0, 38.0, 36.285714285714285)","(101.0, 250.0, 206.66666666666669)","(6.0, 7.4, 7.114285714285715)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:27.860309,"(4.0, 5.1, 4.766666666666667)","(6.0, 9.2, 8.24)","(2.3, 2.68, 2.640421052631579)","(14.0, 21.0, 19.214285714285715)","(21.0, 38.0, 36.285714285714285)","(101.0, 240.0, 173.33333333333334)","(6.0, 7.4, 7.114285714285715)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:29.252695,"(4.0, 5.0, 4.716666666666667)","(6.0, 9.2, 8.24)","(2.3, 2.68, 2.662095238095238)","(14.0, 21.0, 19.214285714285715)","(21.0, 38.0, 36.285714285714285)","(101.0, 240.0, 220.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:30.402511,"(4.0, 5.0, 4.613636363636363)","(6.0, 9.2, 8.24)","(2.3, 2.68, 2.680952380952381)","(14.0, 21.0, 19.833333333333332)","(21.0, 38.0, 36.285714285714285)","(101.0, 240.0, 220.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:31.595839,"(4.0, 5.1, 4.8)","(6.0, 9.2, 8.24)","(2.3, 2.74, 2.680952380952381)","(14.0, 21.0, 19.833333333333332)","(21.0, 38.0, 36.285714285714285)","(101.0, 240.0, 220.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:32.846381,"(4.0, 5.1, 4.85)","(6.0, 9.2, 8.24)","(2.3, 2.74, 2.720689655172414)","(14.0, 21.0, 20.225806451612904)","(21.0, 38.0, 36.285714285714285)","(101.0, 240.0, 220.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:34.033149,"(4.0, 5.1, 4.8)","(6.0, 9.2, 8.6)","(2.3, 2.74, 2.720689655172414)","(14.0, 21.0, 17.694444444444443)","(21.0, 38.0, 47.714285714285715)","(101.0, 240.0, 212.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:35.360225,"(4.0, 5.1, 4.8)","(6.0, 8.6, 8.3)","(2.3, 2.74, 2.720689655172414)","(14.0, 19.0, 17.694444444444443)","(21.0, 50.0, 48.0)","(101.0, 240.0, 196.25)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:36.639439,"(4.0, 5.1, 4.8)","(6.0, 8.6, 8.3)","(2.3, 2.74, 2.720689655172414)","(14.0, 19.0, 18.029411764705884)","(21.0, 50.0, 48.0)","(101.0, 240.0, 196.25)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.722222222222221)"
14-12-2022 13:25:37.825823,"(4.0, 5.1, 4.6952380952380945)","(6.0, 8.6, 8.3)","(2.3, 2.74, 2.720689655172414)","(14.0, 18.5, 18.029411764705884)","(21.0, 50.0, 48.608695652173914)","(101.0, 240.0, 196.25)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:39.190795,"(4.0, 5.1, 4.745833333333333)","(6.0, 8.6, 8.3)","(2.3, 2.74, 2.720689655172414)","(14.0, 18.5, 18.055555555555557)","(21.0, 50.0, 48.666666666666664)","(101.0, 240.0, 196.25)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:40.469977,"(4.0, 5.1, 4.796428571428571)","(6.0, 8.6, 8.572727272727272)","(2.3, 2.74, 2.720689655172414)","(14.0, 18.5, 17.879310344827587)","(21.0, 50.0, 48.666666666666664)","(101.0, 240.0, 196.25)","(6.0, 7.4, 7.114285714285715)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:41.743925,"(4.0, 5.1, 4.766666666666667)","(6.0, 8.6, 8.572727272727272)","(2.3, 2.82, 2.785945945945946)","(14.0, 18.5, 17.879310344827587)","(21.0, 50.0, 48.666666666666664)","(101.0, 240.0, 206.0)","(6.0, 7.4, 7.114285714285715)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:42.957725,"(4.0, 5.1, 4.766666666666667)","(6.0, 8.6, 8.574468085106382)","(2.3, 2.82, 2.785945945945946)","(14.0, 18.5, 17.879310344827587)","(21.0, 50.0, 48.666666666666664)","(101.0, 230.0, 192.5)","(6.0, 7.4, 7.114285714285715)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:44.215209,"(4.0, 5.1, 4.766666666666667)","(6.0, 8.6, 8.574468085106382)","(2.3, 2.82, 2.785945945945946)","(14.0, 18.5, 18.055555555555557)","(21.0, 50.0, 48.666666666666664)","(101.0, 230.0, 206.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:45.374798,"(4.0, 5.1, 4.819999999999999)","(6.0, 8.6, 8.574468085106382)","(2.3, 2.82, 2.6861904761904762)","(14.0, 18.5, 18.055555555555557)","(21.0, 50.0, 48.666666666666664)","(101.0, 230.0, 206.0)","(6.0, 7.4, 7.2)","(11.0, 13.5, 12.75)"
14-12-2022 13:25:46.619942,"(4.0, 5.1, 4.819999999999999)","(6.0, 8.6, 8.574468085106382)","(2.3, 2.76, 2.6844444444444444)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 48.666666666666664)","(101.0, 230.0, 206.0)","(6.0, 7.4, 7.066666666666666)","(11.0, 13.5, 12.58695652173913)"
14-12-2022 13:25:47.792358,"(4.0, 5.1, 4.734615384615385)","(6.0, 8.6, 8.574468085106382)","(2.3, 2.76, 2.6844444444444444)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 48.666666666666664)","(101.0, 230.0, 206.0)","(6.0, 7.4, 7.066666666666666)","(11.0, 13.5, 12.58695652173913)"
14-12-2022 13:25:48.950587,"(4.0, 5.1, 4.760714285714285)","(6.0, 8.6, 8.575)","(2.3, 2.76, 2.687659574468085)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 43.0)","(101.0, 230.0, 196.66666666666666)","(6.0, 7.4, 7.1)","(11.0, 13.5, 12.625)"
14-12-2022 13:25:50.081931,"(4.0, 5.1, 4.760714285714285)","(6.0, 8.6, 8.576470588235294)","(2.3, 2.76, 2.687659574468085)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 46.5)","(101.0, 250.0, 196.66666666666666)","(6.0, 7.4, 7.1)","(11.0, 13.5, 12.625)"
14-12-2022 13:25:51.093330,"(4.0, 5.1, 4.760714285714285)","(6.0, 8.6, 8.576470588235294)","(2.3, 2.76, 2.6434285714285717)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 46.5)","(101.0, 250.0, 196.66666666666666)","(6.0, 7.4, 7.1)","(11.0, 13.5, 12.625)"
14-12-2022 13:25:52.160446,"(4.0, 5.1, 4.760714285714285)","(6.0, 8.6, 8.576470588235294)","(2.3, 2.76, 2.6434285714285717)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 46.5)","(101.0, 250.0, 196.66666666666666)","(6.0, 7.4, 7.1)","(11.0, 13.5, 12.625)"
14-12-2022 13:25:53.440294,"(4.0, 5.1, 4.760714285714285)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.734285714285714)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.55)"
14-12-2022 13:25:54.604736,"(4.0, 5.0, 4.8769230769230765)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.7449999999999997)","(14.0, 18.5, 16.462962962962962)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.55)"
14-12-2022 13:25:55.702347,"(4.0, 5.0, 4.828571428571428)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.7385714285714284)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.403846153846153)"
14-12-2022 13:25:56.950263,"(4.0, 5.0, 4.828571428571428)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.7423529411764704)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.403846153846153)"
14-12-2022 13:25:58.185702,"(4.0, 5.0, 4.88235294117647)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.7385714285714284)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:25:59.382509,"(4.0, 5.0, 4.857142857142857)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.76, 2.72875)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:00.618311,"(4.0, 5.0, 4.828571428571428)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.77)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:01.837866,"(4.0, 5.0, 4.88235294117647)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.7979591836734694)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:03.061560,"(4.0, 4.9, 4.829411764705883)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 17.25)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:04.348417,"(4.0, 4.9, 4.829411764705883)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 17.0)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:05.584426,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.58823529411765)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 13.1)"
14-12-2022 13:26:06.749829,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.666666666666668)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.75)"
14-12-2022 13:26:08.063638,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.75)"
14-12-2022 13:26:09.223644,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.75)"
14-12-2022 13:26:10.404405,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.75)"
14-12-2022 13:26:11.481323,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.81)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.175)","(11.0, 13.5, 12.75)"
14-12-2022 13:26:12.719593,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.8151020408163263)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 47.0)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.309433962264151)","(11.0, 13.5, 13.03191489361702)"
14-12-2022 13:26:13.979494,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.8151020408163263)","(14.0, 18.5, 16.70689655172414)","(21.0, 50.0, 41.27272727272727)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 13.5, 13.03191489361702)"
14-12-2022 13:26:15.279861,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.8151020408163263)","(14.0, 18.5, 16.70689655172414)","(21.0, 44.0, 41.27272727272727)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 13.5, 13.03191489361702)"
14-12-2022 13:26:16.661742,"(4.0, 4.9, 4.814285714285714)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.82, 2.8266666666666667)","(14.0, 18.5, 16.70689655172414)","(21.0, 44.0, 41.27272727272727)","(101.0, 250.0, 210.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 13.5, 12.817073170731707)"
14-12-2022 13:26:18.061058,"(4.0, 4.9, 4.766666666666667)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.88, 2.870204081632653)","(14.0, 18.5, 17.375)","(21.0, 44.0, 41.27272727272727)","(101.0, 250.0, 184.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 13.0, 12.4)"
14-12-2022 13:26:19.338043,"(4.0, 4.9, 4.785714285714286)","(6.0, 8.6, 8.575510204081633)","(2.3, 2.88, 2.870204081632653)","(14.0, 18.5, 17.375)","(21.0, 44.0, 41.27272727272727)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.337209302325581)"
14-12-2022 13:26:20.915828,"(4.0, 4.9, 4.785714285714286)","(6.0, 9.2, 8.88679245283019)","(2.3, 2.86, 2.8049999999999997)","(14.0, 18.5, 17.375)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.4)"
14-12-2022 13:26:22.405501,"(4.0, 4.9, 4.785714285714286)","(6.0, 9.0, 8.88679245283019)","(2.3, 2.86, 2.8049999999999997)","(14.0, 18.5, 17.375)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.4)"
14-12-2022 13:26:23.766647,"(4.0, 4.9, 4.785714285714286)","(6.0, 9.0, 8.875)","(2.3, 2.86, 2.8643478260869566)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.337209302325581)"
14-12-2022 13:26:25.050407,"(4.0, 4.9, 4.785714285714286)","(6.0, 9.0, 8.875)","(2.3, 2.88, 2.872)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.337209302325581)"
14-12-2022 13:26:26.343940,"(4.0, 4.9, 4.785714285714286)","(6.0, 9.0, 8.875)","(2.3, 2.9, 2.876)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.337209302325581)"
14-12-2022 13:26:27.596127,"(4.0, 4.9, 4.7631578947368425)","(6.0, 9.0, 8.875)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 12.337209302325581)"
14-12-2022 13:26:28.868274,"(4.0, 4.9, 4.752173913043478)","(6.0, 9.0, 8.823529411764707)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 213.33333333333331)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.5, 11.73913043478261)"
14-12-2022 13:26:30.098047,"(4.0, 4.9, 4.752173913043478)","(6.0, 9.0, 8.823529411764707)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 250.0, 182.85714285714286)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.0, 11.434782608695652)"
14-12-2022 13:26:31.283892,"(4.0, 4.9, 4.7631578947368425)","(6.0, 9.0, 8.823529411764707)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 240.0, 182.85714285714286)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.0, 11.434782608695652)"
14-12-2022 13:26:32.479678,"(4.0, 4.9, 4.7631578947368425)","(6.0, 9.0, 8.823529411764707)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 240.0, 207.5)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.0, 11.434782608695652)"
14-12-2022 13:26:33.706780,"(4.0, 4.9, 4.7631578947368425)","(6.0, 8.8, 8.658823529411766)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 230.0, 200.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 12.0, 11.03448275862069)"
14-12-2022 13:26:35.034058,"(4.0, 4.9, 4.7631578947368425)","(6.0, 8.8, 8.622222222222224)","(2.3, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 220.0, 180.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 11.5, 11.03125)"
14-12-2022 13:26:36.248752,"(4.0, 4.9, 4.7631578947368425)","(6.0, 8.8, 8.622222222222224)","(2.3, 2.9, 2.8909090909090907)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 220.0, 180.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 11.5, 11.037037037037036)"
14-12-2022 13:26:37.450159,"(4.0, 4.9, 4.776190476190476)","(6.0, 8.8, 8.622222222222224)","(2.3, 2.9, 2.8909090909090907)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 220.0, 180.0)","(6.0, 7.4, 7.314285714285715)","(11.0, 11.5, 11.03125)"
14-12-2022 13:26:38.691791,"(4.0, 4.9, 4.833333333333334)","(6.0, 8.8, 8.622222222222224)","(2.35, 2.9, 2.8857142857142857)","(14.0, 18.5, 17.982758620689655)","(21.0, 44.0, 40.666666666666664)","(101.0, 220.0, 180.0)","(6.0, 7.4, 7.314285714285715)","(10.0, 11.5, 11.03125)"
