,Born To Lead,Bonnie Rico,Velocity Justice,Whether To Fly,Royal Look,Boom Boom Harley,Disney Cool,Social Impact
10-01-2023 17:34:10.016302,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:11.067971,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:12.081293,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:13.111988,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:14.163192,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:15.178163,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:16.229190,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:17.266125,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:18.328091,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:19.381126,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:20.433187,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:21.461119,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:22.517725,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:23.561195,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:24.561436,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:25.536108,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:26.536801,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:27.542420,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:28.606780,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:29.663801,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:30.672205,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:31.712775,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:32.741027,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:33.755439,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:34.750478,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:35.781824,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:36.781436,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:37.802860,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:38.841247,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:39.915722,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:40.941148,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:42.015707,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:43.130461,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:44.191459,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:45.271470,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:46.335700,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:47.432232,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:48.522167,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:49.599583,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:50.676179,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:51.786366,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:52.923392,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:53.936105,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:54.940172,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:55.980240,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:57.036335,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:58.124941,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:34:59.176510,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:00.232232,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:01.306126,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:02.404094,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:03.496112,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:04.600077,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:05.600609,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:06.605423,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:07.573110,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:08.581829,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:09.607903,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:10.673661,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:11.726037,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:12.786024,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:13.845817,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:14.873173,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:15.893195,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:16.888871,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:17.911836,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:18.994661,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:20.042564,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:21.117727,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:22.231722,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:23.342986,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:24.439676,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:25.502701,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:26.540738,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:27.596457,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:28.711390,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:29.782759,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:30.846700,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:31.863388,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:32.848466,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 7.514285714285714)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:33.899669,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 7.5)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:34.966613,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 6.075)","(5.0, 12.0, 6.363636363636363)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:36.047585,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.3538461538461535)","(5.0, 12.0, 6.363636363636363)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:37.226692,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.3538461538461535)","(5.0, 12.0, 6.363636363636363)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:38.294645,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.3538461538461535)","(5.0, 12.0, 6.363636363636363)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
10-01-2023 17:35:39.370427,"(7.5, 99999, 99990)","(1.9, 2.06, 1.9076190476190475)","(81.0, 570.0, 486.66666666666663)","(4.6, 9.6, 5.3538461538461535)","(5.0, 12.0, 6.363636363636363)","(4.8, 9.4, 6.175)","(81.0, 610.0, 521.6666666666666)","(41.0, 340.0, 190.0)"
