,Studleigh Melise,Logan Reason,Limbo Lilly,Oliveira,Lady Rockabellum,Boldino,Mister Manager,Franco Forza,Tough Talks
14-12-2022 19:38:26.464729,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:27.805590,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:29.103516,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:30.510176,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:31.791660,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:33.158926,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:34.618201,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:35.999380,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:37.286827,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:38.547632,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:39.698883,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:41.151456,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:42.453905,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:43.772935,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:44.879172,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:46.088147,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:47.369832,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:48.671787,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:49.899791,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:51.140948,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:52.499716,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:53.764654,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 23.75)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:55.034841,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 40.0, 26.0)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:56.487420,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 38.0, 26.0)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:57.874473,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 38.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:38:59.315951,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:00.699136,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:01.934924,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:03.161528,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:04.491110,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:05.686076,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:06.884169,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:08.246235,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:09.398907,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:10.569714,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:11.776738,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:13.034555,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:14.360839,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:15.581952,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:16.845853,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:18.050561,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:19.365925,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:20.722093,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:21.966481,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:23.163803,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:24.365440,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:25.543343,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:26.704247,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:27.823120,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:28.963972,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:30.248856,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:31.505458,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:32.630214,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:33.747530,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:35.022135,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:36.463962,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:37.801132,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:39.052202,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:40.334033,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:41.591959,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:42.896591,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:44.114989,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:45.240549,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:46.410603,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:47.525646,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:48.780082,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:49.972408,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:51.138681,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:52.309257,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:53.478100,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:54.687611,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:55.949794,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:57.162953,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:58.459833,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:39:59.721595,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:40:01.058909,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:40:02.395242,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 92.22222222222223)","(15.0, 36.0, 27.200000000000003)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
14-12-2022 19:40:03.591525,"(2.1, 3.95, 3.29)","(11.0, 18.0, 10.727272727272727)","(11.0, 19.0, 11.95)","(3.7, 6.8, 6.35)","(61.0, 350.0, 108.33333333333334)","(15.0, 36.0, 28.333333333333336)","(11.0, 19.0, 13.0)","(5.5, 9.2, 7.3999999999999995)","(51.0, 100.0, 82.5)"
