,Black Roses,Queens Law,Wynburn Dixie,Buckle Up Kaylee,Bridwood Elle,Lektra Linda,Hardaway Nala,Buckle Up Zion
10-01-2023 13:56:18.153062,"(1.3, 1.51, 1.509344262295082)","(31.0, 38.0, 34.717948717948715)","(11.0, 17.5, 16.833333333333332)","(13.0, 16.0, 15.626506024096386)","(51.0, 90.0, 71.9047619047619)","(26.0, 55.0, 53.8)","(9.0, 13.5, 12.914285714285715)","(9.0, 13.5, 12.957142857142857)"
10-01-2023 13:56:19.305638,"(1.3, 1.51, 1.5099148936170212)","(31.0, 38.0, 34.717948717948715)","(11.0, 17.5, 16.833333333333332)","(13.0, 16.0, 15.617977528089888)","(51.0, 90.0, 71.9047619047619)","(26.0, 55.0, 53.96551724137931)","(9.0, 13.0, 12.866666666666667)","(9.0, 13.5, 12.965116279069768)"
10-01-2023 13:56:20.371570,"(1.3, 1.52, 1.511063829787234)","(31.0, 38.0, 34.25806451612903)","(11.0, 17.5, 16.919354838709676)","(13.0, 16.0, 15.617977528089888)","(51.0, 90.0, 71.9047619047619)","(26.0, 55.0, 53.96551724137931)","(9.0, 13.0, 12.88888888888889)","(9.0, 13.5, 12.965116279069768)"
10-01-2023 13:56:21.511616,"(1.3, 1.52, 1.5165635738831615)","(31.0, 38.0, 35.1)","(11.0, 16.5, 16.444444444444443)","(13.0, 16.0, 15.619565217391305)","(51.0, 90.0, 71.9047619047619)","(26.0, 55.0, 53.96551724137931)","(9.0, 13.0, 12.88888888888889)","(9.0, 13.5, 12.916666666666666)"
10-01-2023 13:56:22.685507,"(1.3, 1.52, 1.5184172661870503)","(31.0, 38.0, 35.1)","(11.0, 16.5, 16.444444444444443)","(13.0, 16.0, 15.619565217391305)","(51.0, 90.0, 71.9047619047619)","(26.0, 55.0, 54.18918918918919)","(9.0, 13.0, 12.88888888888889)","(9.0, 13.0, 12.91304347826087)"
10-01-2023 13:56:23.903568,"(1.3, 1.52, 1.5167320261437909)","(31.0, 38.0, 35.1578947368421)","(11.0, 16.5, 16.444444444444443)","(13.0, 16.0, 16.846153846153847)","(51.0, 90.0, 71.05263157894737)","(26.0, 55.0, 54.18918918918919)","(9.0, 13.0, 12.911764705882353)","(9.0, 13.0, 12.795454545454545)"
10-01-2023 13:56:25.149461,"(1.3, 1.52, 1.5165635738831615)","(31.0, 38.0, 35.1578947368421)","(11.0, 16.5, 16.36)","(13.0, 17.0, 16.81159420289855)","(51.0, 90.0, 71.05263157894737)","(26.0, 55.0, 54.18918918918919)","(9.0, 13.0, 12.88888888888889)","(9.0, 13.0, 12.666666666666666)"
10-01-2023 13:56:26.348872,"(1.3, 1.52, 1.51625)","(31.0, 38.0, 35.1578947368421)","(11.0, 17.0, 16.18)","(13.0, 17.0, 16.387931034482758)","(51.0, 90.0, 71.0)","(26.0, 55.0, 54.14285714285714)","(9.0, 13.0, 12.402439024390244)","(9.0, 13.0, 12.82)"
10-01-2023 13:56:27.521888,"(1.3, 1.54, 1.5281481481481483)","(31.0, 38.0, 34.25)","(11.0, 16.5, 15.983870967741936)","(13.0, 16.5, 16.387931034482758)","(51.0, 90.0, 71.0)","(26.0, 55.0, 54.14285714285714)","(9.0, 12.5, 12.402439024390244)","(9.0, 13.0, 12.735294117647058)"
10-01-2023 13:56:28.714317,"(1.3, 1.54, 1.5306306306306308)","(31.0, 38.0, 34.148148148148145)","(11.0, 16.5, 15.983870967741936)","(13.0, 16.5, 16.41176470588235)","(51.0, 90.0, 70.60606060606061)","(26.0, 55.0, 54.31818181818182)","(9.0, 12.5, 12.375)","(9.0, 13.0, 12.735294117647058)"
10-01-2023 13:56:29.975353,"(1.3, 1.54, 1.531404958677686)","(31.0, 36.0, 33.368421052631575)","(11.0, 16.5, 16.125)","(13.0, 16.5, 16.35)","(51.0, 90.0, 68.94736842105263)","(26.0, 55.0, 54.31818181818182)","(9.0, 12.5, 12.297297297297296)","(9.0, 13.0, 12.804347826086957)"
10-01-2023 13:56:31.144305,"(1.3, 1.54, 1.5325179856115108)","(31.0, 36.0, 33.368421052631575)","(11.0, 16.5, 16.125)","(13.0, 16.5, 16.35)","(51.0, 90.0, 68.94736842105263)","(26.0, 55.0, 54.31818181818182)","(9.0, 12.5, 12.12)","(9.0, 13.0, 12.653846153846153)"
10-01-2023 13:56:32.260926,"(1.3, 1.54, 1.5353846153846153)","(31.0, 36.0, 33.529411764705884)","(11.0, 16.5, 16.06756756756757)","(13.0, 16.5, 16.041666666666668)","(51.0, 90.0, 68.94736842105263)","(26.0, 55.0, 54.31818181818182)","(9.0, 12.5, 11.909090909090908)","(9.0, 13.0, 12.741935483870968)"
10-01-2023 13:56:33.519042,"(1.3, 1.54, 1.5351923076923077)","(31.0, 36.0, 33.529411764705884)","(11.0, 16.5, 16.06756756756757)","(13.0, 16.5, 16.041666666666668)","(51.0, 90.0, 68.94736842105263)","(26.0, 55.0, 57.82608695652174)","(9.0, 12.0, 11.909090909090908)","(9.0, 13.0, 12.741935483870968)"
10-01-2023 13:56:34.771325,"(1.3, 1.54, 1.5351923076923077)","(31.0, 36.0, 33.529411764705884)","(11.0, 16.5, 16.05263157894737)","(13.0, 16.5, 16.583333333333332)","(51.0, 90.0, 68.94736842105263)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.909090909090908)","(9.0, 13.0, 12.737704918032787)"
10-01-2023 13:56:36.078381,"(1.3, 1.54, 1.5356140350877194)","(31.0, 36.0, 33.529411764705884)","(11.0, 16.5, 16.05263157894737)","(13.0, 17.0, 16.583333333333332)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.909090909090908)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 13:56:37.250558,"(1.3, 1.54, 1.5355357142857142)","(31.0, 36.0, 33.529411764705884)","(11.0, 16.5, 15.875)","(13.0, 17.0, 16.59259259259259)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.909090909090908)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 13:56:38.384129,"(1.3, 1.54, 1.536025641025641)","(31.0, 36.0, 33.57575757575758)","(11.0, 16.5, 15.875)","(13.0, 17.0, 16.72151898734177)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.907407407407407)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 13:56:39.579864,"(1.3, 1.55, 1.541948051948052)","(31.0, 36.0, 33.57575757575758)","(11.0, 16.5, 15.842857142857143)","(13.0, 17.0, 16.71264367816092)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.907407407407407)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 13:56:40.794886,"(1.3, 1.55, 1.5416216216216216)","(31.0, 36.0, 33.57575757575758)","(11.0, 16.5, 15.833333333333334)","(13.0, 17.0, 16.738095238095237)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.6)","(9.0, 12.0, 11.885964912280702)","(9.0, 13.0, 12.692307692307692)"
10-01-2023 13:56:42.034924,"(1.3, 1.55, 1.5416216216216216)","(31.0, 36.0, 33.57575757575758)","(11.0, 16.0, 15.75)","(13.0, 17.0, 16.8)","(51.0, 90.0, 65.92592592592592)","(26.0, 60.0, 57.083333333333336)","(9.0, 12.0, 11.931818181818182)","(9.0, 13.0, 12.672131147540984)"
10-01-2023 13:56:43.227386,"(1.3, 1.55, 1.544390243902439)","(31.0, 36.0, 33.5)","(11.0, 16.0, 15.73913043478261)","(13.0, 17.0, 16.793478260869566)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 57.083333333333336)","(9.0, 12.0, 11.742424242424242)","(9.0, 13.0, 12.26)"
10-01-2023 13:56:44.412425,"(1.3, 1.56, 1.5557407407407409)","(31.0, 36.0, 33.5)","(11.0, 16.0, 15.73913043478261)","(13.0, 17.0, 16.793478260869566)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 56.81818181818182)","(9.0, 12.0, 11.716216216216216)","(9.0, 12.5, 12.26)"
10-01-2023 13:56:45.610318,"(1.3, 1.56, 1.5520689655172415)","(31.0, 36.0, 33.5)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.793478260869566)","(51.0, 90.0, 65.75757575757575)","(26.0, 60.0, 56.81818181818182)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.5, 12.26)"
10-01-2023 13:56:46.782282,"(1.3, 1.56, 1.5537837837837838)","(31.0, 36.0, 33.5)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.763440860215052)","(51.0, 90.0, 75.0)","(26.0, 60.0, 56.81818181818182)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.5, 12.26)"
10-01-2023 13:56:47.941645,"(1.3, 1.56, 1.5536986301369864)","(31.0, 36.0, 33.5)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.763440860215052)","(51.0, 85.0, 71.25)","(26.0, 60.0, 56.81818181818182)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.5, 12.320754716981131)"
10-01-2023 13:56:49.091071,"(1.3, 1.56, 1.5441666666666667)","(31.0, 36.0, 33.391304347826086)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.5, 16.697916666666668)","(51.0, 80.0, 66.5)","(26.0, 60.0, 56.42857142857143)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.5, 11.807142857142857)"
10-01-2023 13:56:50.311990,"(1.3, 1.56, 1.5542857142857143)","(31.0, 36.0, 33.391304347826086)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.53409090909091)","(51.0, 80.0, 66.5)","(26.0, 60.0, 56.5)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.0, 11.73943661971831)"
10-01-2023 13:56:51.553723,"(1.3, 1.56, 1.5590625)","(31.0, 36.0, 33.391304347826086)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.633928571428573)","(51.0, 80.0, 66.5)","(26.0, 60.0, 56.774193548387096)","(9.0, 12.0, 11.792682926829269)","(9.0, 12.0, 11.73943661971831)"
10-01-2023 13:56:52.800357,"(1.3, 1.56, 1.5590625)","(31.0, 36.0, 33.391304347826086)","(11.0, 16.0, 15.891304347826086)","(13.0, 17.0, 16.63963963963964)","(51.0, 80.0, 66.875)","(26.0, 60.0, 56.774193548387096)","(9.0, 12.0, 11.767441860465116)","(9.0, 12.0, 11.719696969696969)"
10-01-2023 13:56:53.958602,"(1.3, 1.56, 1.5592307692307692)","(31.0, 36.0, 32.55172413793103)","(11.0, 15.5, 15.486486486486486)","(13.0, 17.0, 16.66386554621849)","(51.0, 80.0, 69.0909090909091)","(26.0, 60.0, 55.1219512195122)","(9.0, 12.0, 11.767441860465116)","(9.0, 12.0, 11.78888888888889)"
10-01-2023 13:56:55.118256,"(1.3, 1.57, 1.5648076923076923)","(26.0, 34.0, 33.45454545454545)","(11.0, 15.5, 15.297297297297296)","(13.0, 17.0, 16.796116504854368)","(51.0, 80.0, 66.66666666666667)","(31.0, 60.0, 56.07843137254902)","(9.0, 12.0, 11.767441860465116)","(8.5, 12.0, 11.78888888888889)"
10-01-2023 13:56:56.381658,"(1.3, 1.57, 1.5631428571428572)","(26.0, 34.0, 33.45454545454545)","(11.0, 15.5, 15.297297297297296)","(13.0, 17.0, 17.42241379310345)","(51.0, 80.0, 72.0)","(31.0, 60.0, 55.833333333333336)","(9.0, 12.0, 11.711538461538462)","(8.5, 12.0, 11.81)"
10-01-2023 13:56:57.682695,"(1.3, 1.57, 1.5653061224489797)","(26.0, 34.0, 33.333333333333336)","(11.0, 15.5, 15.215686274509803)","(13.0, 17.5, 18.03448275862069)","(51.0, 80.0, 72.38095238095238)","(31.0, 60.0, 54.67741935483871)","(9.0, 12.0, 11.422222222222222)","(8.5, 12.0, 11.81)"
10-01-2023 13:56:59.001930,"(1.3, 1.57, 1.5652577319587628)","(26.0, 34.0, 32.94117647058823)","(11.0, 15.5, 15.215686274509803)","(13.0, 18.5, 17.90625)","(51.0, 80.0, 72.38095238095238)","(31.0, 55.0, 54.67741935483871)","(9.0, 11.5, 11.402439024390244)","(8.5, 12.0, 11.81)"
10-01-2023 13:57:00.301386,"(1.3, 1.57, 1.565294117647059)","(26.0, 34.0, 32.94117647058823)","(11.0, 15.5, 15.215686274509803)","(13.0, 18.0, 17.912280701754387)","(51.0, 80.0, 65.55555555555556)","(31.0, 55.0, 54.67741935483871)","(9.0, 11.5, 11.402439024390244)","(8.5, 12.0, 11.813131313131313)"
10-01-2023 13:57:01.488279,"(1.3, 1.57, 1.564769230769231)","(26.0, 34.0, 33.23076923076923)","(11.0, 15.5, 15.278688524590164)","(13.0, 18.0, 17.928571428571427)","(51.0, 75.0, 65.55555555555556)","(31.0, 55.0, 54.67741935483871)","(9.0, 11.5, 11.364864864864865)","(8.5, 12.0, 11.806818181818182)"
10-01-2023 13:57:02.736541,"(1.3, 1.57, 1.5633333333333335)","(26.0, 34.0, 33.23076923076923)","(11.0, 15.5, 15.180851063829786)","(13.0, 18.0, 17.88135593220339)","(51.0, 75.0, 65.55555555555556)","(31.0, 55.0, 54.833333333333336)","(9.0, 12.0, 11.35064935064935)","(8.5, 12.0, 11.758064516129032)"
10-01-2023 13:57:04.053490,"(1.3, 1.57, 1.559642857142857)","(26.0, 34.0, 33.38461538461539)","(11.0, 15.5, 15.173913043478262)","(13.0, 18.0, 17.77777777777778)","(51.0, 75.0, 67.22222222222223)","(31.0, 55.0, 54.833333333333336)","(9.0, 12.0, 11.35064935064935)","(8.5, 12.0, 11.758064516129032)"
10-01-2023 13:57:05.307842,"(1.3, 1.56, 1.5516666666666667)","(26.0, 34.0, 33.38461538461539)","(11.0, 15.5, 15.0)","(13.0, 18.0, 17.708333333333332)","(51.0, 75.0, 65.48780487804878)","(31.0, 55.0, 54.83870967741935)","(9.0, 12.0, 12.325)","(8.5, 12.0, 11.736842105263158)"
10-01-2023 13:57:06.606048,"(1.3, 1.56, 1.552)","(26.0, 34.0, 32.8)","(11.0, 15.0, 14.117647058823529)","(13.0, 18.0, 17.93548387096774)","(51.0, 75.0, 64.45945945945945)","(31.0, 55.0, 54.83870967741935)","(9.0, 12.5, 12.338235294117647)","(8.5, 12.0, 12.125)"
10-01-2023 13:57:07.920297,"(1.3, 1.56, 1.5484931506849315)","(26.0, 34.0, 32.266666666666666)","(11.0, 14.5, 14.210526315789474)","(13.0, 18.0, 17.90740740740741)","(51.0, 75.0, 66.33333333333333)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.342857142857143)","(8.5, 12.5, 12.151785714285714)"
10-01-2023 13:57:09.183840,"(1.3, 1.54, 1.5332432432432432)","(26.0, 34.0, 32.266666666666666)","(11.0, 14.5, 14.66)","(13.0, 18.5, 17.983870967741936)","(51.0, 75.0, 66.53846153846153)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.355263157894736)","(8.5, 12.5, 12.118181818181819)"
10-01-2023 13:57:10.464234,"(1.3, 1.54, 1.5347916666666668)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.69047619047619)","(13.0, 18.5, 17.983870967741936)","(51.0, 75.0, 66.53846153846153)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.355263157894736)","(8.5, 12.5, 12.118181818181819)"
10-01-2023 13:57:11.704909,"(1.3, 1.53, 1.5280882352941176)","(26.0, 34.0, 32.3448275862069)","(11.0, 15.0, 14.7)","(13.0, 18.5, 18.0)","(51.0, 75.0, 66.33333333333333)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.397058823529411)","(8.5, 12.5, 12.11111111111111)"
10-01-2023 13:57:12.954532,"(1.3, 1.53, 1.528529411764706)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.74074074074074)","(13.0, 18.5, 17.954545454545453)","(51.0, 75.0, 66.33333333333333)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.355263157894736)","(8.5, 12.5, 12.11111111111111)"
10-01-2023 13:57:14.161886,"(1.3, 1.53, 1.528529411764706)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.5, 14.74074074074074)","(13.0, 18.5, 17.954545454545453)","(51.0, 75.0, 66.33333333333333)","(31.0, 55.0, 54.857142857142854)","(9.0, 12.5, 12.397058823529411)","(8.5, 12.5, 12.125)"
10-01-2023 13:57:15.407557,"(1.3, 1.53, 1.5225)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.5, 14.892857142857142)","(13.0, 18.5, 18.25)","(51.0, 75.0, 66.61290322580645)","(31.0, 55.0, 55.43859649122807)","(9.0, 12.5, 11.74)","(8.5, 12.5, 12.153846153846153)"
10-01-2023 13:57:16.712678,"(1.3, 1.53, 1.558421052631579)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.558823529411764)","(13.0, 18.5, 18.458333333333332)","(51.0, 75.0, 66.85185185185185)","(31.0, 60.0, 55.59322033898305)","(9.0, 12.0, 11.202380952380953)","(8.5, 12.5, 12.10909090909091)"
10-01-2023 13:57:17.960375,"(1.3, 1.56, 1.5596052631578947)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.5)","(13.0, 18.5, 18.458333333333332)","(51.0, 75.0, 66.85185185185185)","(31.0, 60.0, 54.91525423728814)","(9.0, 11.5, 10.982142857142858)","(8.5, 12.5, 12.10909090909091)"
10-01-2023 13:57:19.194997,"(1.3, 1.57, 1.5609947643979059)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.5)","(13.0, 18.5, 18.458333333333332)","(51.0, 75.0, 66.85185185185185)","(31.0, 60.0, 54.91525423728814)","(9.0, 11.5, 10.925925925925926)","(8.5, 12.5, 12.10909090909091)"
10-01-2023 13:57:20.358017,"(1.3, 1.57, 1.5606930693069307)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.571428571428571)","(13.0, 18.5, 18.458333333333332)","(51.0, 75.0, 66.85185185185185)","(31.0, 60.0, 54.76190476190476)","(9.0, 11.0, 9.958064516129033)","(8.5, 12.5, 12.116071428571429)"
10-01-2023 13:57:21.540233,"(1.3, 1.57, 1.5611320754716982)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.416666666666666)","(13.0, 18.5, 18.458333333333332)","(51.0, 75.0, 66.61290322580645)","(31.0, 60.0, 54.67741935483871)","(9.0, 10.0, 10.761904761904763)","(8.5, 12.5, 12.10909090909091)"
10-01-2023 13:57:22.851534,"(1.3, 1.57, 1.5645312500000002)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.571428571428571)","(13.0, 19.0, 18.392857142857142)","(51.0, 75.0, 66.85185185185185)","(31.0, 60.0, 54.67741935483871)","(9.0, 11.0, 10.76271186440678)","(8.5, 12.5, 12.1)"
10-01-2023 13:57:24.061888,"(1.3, 1.57, 1.5614634146341464)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.571428571428571)","(13.0, 19.0, 18.5)","(51.0, 75.0, 67.66666666666667)","(31.0, 60.0, 55.0)","(9.0, 11.0, 10.76271186440678)","(8.5, 12.5, 12.1)"
10-01-2023 13:57:25.243866,"(1.3, 1.57, 1.5603529411764707)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.0, 14.958333333333334)","(13.0, 19.0, 18.5)","(51.0, 75.0, 67.3529411764706)","(31.0, 60.0, 55.0)","(9.0, 11.0, 10.845238095238095)","(8.5, 12.5, 12.025862068965518)"
10-01-2023 13:57:26.415874,"(1.3, 1.57, 1.5639333333333334)","(26.0, 34.0, 32.0377358490566)","(11.0, 15.5, 15.203389830508474)","(13.0, 19.0, 18.5)","(51.0, 75.0, 67.66666666666667)","(31.0, 60.0, 55.0)","(9.0, 11.0, 10.89041095890411)","(8.5, 12.5, 12.125)"
10-01-2023 13:57:27.646348,"(1.3, 1.55, 1.547421875)","(26.0, 34.0, 32.266666666666666)","(11.0, 15.5, 15.25925925925926)","(13.0, 19.0, 19.236842105263158)","(51.0, 75.0, 70.76923076923077)","(31.0, 60.0, 54.39393939393939)","(9.0, 11.0, 10.65)","(8.5, 12.5, 12.14655172413793)"
10-01-2023 13:57:28.888118,"(1.3, 1.55, 1.5465562913907285)","(26.0, 34.0, 32.32258064516129)","(11.0, 15.5, 15.28)","(13.0, 19.5, 19.136363636363637)","(51.0, 75.0, 70.76923076923077)","(31.0, 60.0, 54.39393939393939)","(9.0, 11.0, 10.673684210526316)","(8.5, 12.5, 12.160377358490566)"
10-01-2023 13:57:30.151654,"(1.3, 1.55, 1.5447142857142857)","(26.0, 34.0, 32.3448275862069)","(11.0, 15.5, 15.857142857142858)","(13.0, 19.5, 19.333333333333332)","(51.0, 75.0, 70.83333333333333)","(31.0, 60.0, 54.92537313432836)","(9.0, 11.0, 10.280232558139534)","(8.5, 12.5, 12.265625)"
10-01-2023 13:57:31.640315,"(1.3, 1.55, 1.5471341463414634)","(26.0, 34.0, 32.43478260869565)","(11.0, 16.5, 16.392857142857142)","(13.0, 19.5, 19.38888888888889)","(51.0, 75.0, 70.8695652173913)","(31.0, 60.0, 55.27272727272727)","(9.0, 10.5, 10.328125)","(8.5, 12.5, 12.77450980392157)"
10-01-2023 13:57:32.911042,"(1.3, 1.54, 1.5315789473684212)","(26.0, 34.0, 32.43478260869565)","(11.0, 16.5, 16.392857142857142)","(13.0, 20.0, 19.476190476190474)","(51.0, 75.0, 67.08333333333333)","(31.0, 60.0, 54.75409836065574)","(9.0, 10.5, 10.184782608695652)","(8.5, 13.0, 12.73728813559322)"
10-01-2023 13:57:34.172962,"(1.3, 1.55, 1.547090909090909)","(26.0, 34.0, 32.43478260869565)","(11.0, 16.5, 16.392857142857142)","(13.0, 20.0, 19.294117647058822)","(51.0, 75.0, 66.36363636363636)","(31.0, 60.0, 54.666666666666664)","(9.0, 10.5, 9.9125)","(8.5, 13.0, 12.557142857142857)"
10-01-2023 13:57:35.445721,"(1.3, 1.55, 1.5495744680851065)","(26.0, 34.0, 32.43478260869565)","(11.0, 16.5, 16.5)","(13.0, 20.0, 19.428571428571427)","(51.0, 75.0, 68.36538461538461)","(31.0, 60.0, 54.0)","(9.0, 10.0, 10.079545454545455)","(8.5, 13.0, 12.7)"
10-01-2023 13:57:36.776501,"(1.3, 1.54, 1.533125)","(26.0, 34.0, 32.43478260869565)","(11.0, 17.0, 16.44)","(13.0, 20.0, 19.428571428571427)","(51.0, 75.0, 68.36538461538461)","(31.0, 60.0, 54.0)","(9.0, 10.5, 10.069767441860465)","(8.5, 13.0, 12.705128205128204)"
10-01-2023 13:57:38.009415,"(1.3, 1.54, 1.533125)","(26.0, 34.0, 32.43478260869565)","(11.0, 17.0, 16.61764705882353)","(14.0, 20.0, 19.428571428571427)","(51.0, 75.0, 68.36538461538461)","(31.0, 60.0, 53.80952380952381)","(9.0, 10.5, 10.097826086956522)","(8.5, 13.0, 12.680555555555555)"
10-01-2023 13:57:39.208420,"(1.3, 1.54, 1.533125)","(26.0, 34.0, 32.43478260869565)","(11.0, 17.0, 16.675)","(14.0, 20.0, 19.428571428571427)","(51.0, 75.0, 68.83928571428571)","(31.0, 60.0, 53.80952380952381)","(9.0, 10.5, 10.097826086956522)","(8.5, 13.0, 12.680555555555555)"
10-01-2023 13:57:40.428413,"(1.3, 1.54, 1.5294)","(26.0, 34.0, 32.43478260869565)","(11.0, 17.0, 16.625)","(14.0, 20.0, 19.529411764705884)","(51.0, 75.0, 68.83928571428571)","(31.0, 60.0, 53.80952380952381)","(9.0, 10.5, 10.097826086956522)","(8.5, 13.0, 12.680555555555555)"
10-01-2023 13:57:41.766466,"(1.3, 1.54, 1.5297087378640777)","(26.0, 34.0, 32.43478260869565)","(11.0, 17.0, 17.375)","(14.0, 20.0, 19.375)","(51.0, 75.0, 68.83928571428571)","(31.0, 60.0, 53.80952380952381)","(9.0, 10.5, 10.118421052631579)","(8.5, 13.0, 12.680555555555555)"
10-01-2023 13:57:43.141564,"(1.3, 1.54, 1.5303030303030303)","(26.0, 34.0, 33.111111111111114)","(11.0, 17.5, 17.08823529411765)","(14.0, 20.0, 19.891304347826086)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 54.72727272727273)","(9.0, 10.5, 10.421052631578947)","(8.5, 13.0, 12.888059701492537)"
10-01-2023 13:57:44.373546,"(1.3, 1.53, 1.5276666666666667)","(26.0, 34.0, 33.25)","(11.0, 17.5, 16.11111111111111)","(14.0, 21.0, 20.434782608695652)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 54.72727272727273)","(9.0, 10.5, 10.270833333333334)","(8.5, 13.5, 13.094827586206897)"
10-01-2023 13:57:45.671767,"(1.3, 1.52, 1.5166304347826087)","(26.0, 36.0, 34.95238095238095)","(11.0, 16.5, 16.88888888888889)","(14.0, 21.0, 20.434782608695652)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 55.09803921568627)","(9.0, 10.5, 10.185714285714285)","(8.5, 13.5, 13.181818181818182)"
10-01-2023 13:57:46.966517,"(1.3, 1.52, 1.516241134751773)","(26.0, 36.0, 34.95238095238095)","(11.0, 17.0, 16.884615384615383)","(14.0, 21.0, 20.434782608695652)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 55.09803921568627)","(9.0, 10.5, 10.133333333333333)","(8.5, 13.5, 13.181818181818182)"
10-01-2023 13:57:48.300099,"(1.3, 1.52, 1.515923076923077)","(26.0, 36.0, 34.95238095238095)","(11.0, 17.0, 17.2)","(14.0, 21.0, 17.678571428571427)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 55.45454545454545)","(9.0, 10.5, 10.133333333333333)","(8.5, 13.5, 13.044444444444444)"
10-01-2023 13:57:49.623011,"(1.3, 1.54, 1.532286995515695)","(26.0, 36.0, 34.53333333333333)","(11.0, 17.5, 17.683333333333334)","(14.0, 18.0, 17.65204678362573)","(51.0, 75.0, 70.26315789473684)","(31.0, 60.0, 54.565217391304344)","(9.0, 10.5, 10.133333333333333)","(8.5, 13.5, 13.041666666666666)"
10-01-2023 13:57:50.835648,"(1.3, 1.55, 1.5246527777777779)","(26.0, 36.0, 34.53333333333333)","(11.0, 18.0, 17.683333333333334)","(14.0, 19.5, 9998.5)","(51.0, 75.0, 9998.5)","(31.0, 60.0, 9998.5)","(9.0, 10.5, 9998.5)","(8.5, 13.5, 9998.5)"
10-01-2023 13:57:52.040015,"(1.3, 99998, 9998.5)","(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 13:57:53.314483,"(1.3, 99998, 9998.5)","(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 13:57:54.573535,"(1.3, 99998, 9998.5)","(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
10-01-2023 13:57:55.837955,"(1.3, 99998, 9998.5)","(26.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(14.0, 99998, 9998.5)","(51.0, 99998, 9998.5)","(31.0, 99998, 9998.5)","(9.0, 99998, 9998.5)","(8.5, 99998, 9998.5)"
