,Corporate Box,So Special,Daytona,Hartley Bale,Van Diemen,Conor Pass,Major Lighting,Dark Label
16-12-2022 15:02:39.781201,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:40.917058,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:42.081911,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:43.225811,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:44.405159,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:45.564514,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:46.829694,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:48.069543,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:49.261991,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:50.425948,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:51.549225,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:52.645810,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:53.751465,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:54.878262,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:56.061298,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:57.248135,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:58.347979,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:02:59.478903,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:00.649030,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:01.842482,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:03.085951,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:04.332009,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:05.676000,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:06.964434,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:08.156435,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:09.263594,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:10.423044,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:11.658271,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:12.900808,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:14.123973,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:15.544078,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:16.823804,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:18.039664,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:19.508938,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:20.777189,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:22.115838,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:23.519270,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:24.923732,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:26.463373,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:27.783712,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:29.263441,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:31.415700,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:32.691835,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:33.985786,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:35.191099,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:36.450504,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 43.125)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:37.813161,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 9.872727272727273)","(18.0, 150.0, 70.0)","(21.0, 70.0, 41.66666666666667)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:39.177707,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:40.656534,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:42.114777,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:43.791023,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:45.321733,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:47.595409,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:49.585530,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:50.987485,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 6.4222222222222225)"
16-12-2022 15:03:52.308437,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.0, 5.333333333333334)"
16-12-2022 15:03:53.587332,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:03:54.890389,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:03:56.168277,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:03:57.471704,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:03:58.734721,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:00.013151,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:01.317454,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 35.09090909090909)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:02.587823,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 70.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:03.958361,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:05.308627,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:07.627826,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:08.908681,"(7.0, 18.0, 9.84)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:10.260648,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:11.571055,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:12.931741,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:14.801554,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:16.590905,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:17.922990,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:19.230423,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:20.657414,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:22.024739,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:23.599954,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:25.041865,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:26.495779,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:27.829652,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
16-12-2022 15:04:29.132395,"(7.0, 18.0, 14.533333333333333)","(6.0, 9.8, 9.31764705882353)","(1.9, 2.56, 2.2600000000000002)","(7.5, 13.5, 10.84)","(18.0, 150.0, 56.90909090909091)","(21.0, 65.0, 33.72727272727273)","(21.0, 75.0, 53.75)","(4.6, 7.2, 5.333333333333334)"
