,Moose Ville,Miss Narla,Smile Osti,Slingshot Vinny,Middle Arm,Aussie Sebastian,Fred Flint,Emmas Mate
12-01-2023 18:14:09.990908,"(8.5, 16.0, 14.057142857142857)","(5.0, 8.8, 8.044444444444444)","(5.5, 9.6, 8.120000000000001)","(26.0, 100.0, 112.39999999999999)","(4.6, 10.5, 8.427272727272728)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:11.180611,"(8.5, 16.0, 14.057142857142857)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.5, 8.427272727272728)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:12.281759,"(8.5, 16.0, 14.057142857142857)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.5, 8.427272727272728)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:13.440896,"(8.5, 16.0, 14.057142857142857)","(5.0, 8.8, 8.100000000000001)","(5.5, 9.6, 8.82)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.5, 8.427272727272728)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:14.602295,"(8.5, 16.0, 14.057142857142857)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.5, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:15.704714,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:16.718100,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.32)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:17.831684,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:18.893254,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 8.84)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:19.995026,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:21.117916,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 326.15384615384613)"
12-01-2023 18:14:22.334874,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 7.36)","(5.5, 9.6, 8.3)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 550.0, 426.66666666666663)"
12-01-2023 18:14:23.565104,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 530.0, 367.27272727272725)"
12-01-2023 18:14:24.680709,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 540.0, 367.27272727272725)"
12-01-2023 18:14:25.820544,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 7.44)","(5.5, 9.6, 8.120000000000001)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 540.0, 367.27272727272725)"
12-01-2023 18:14:27.012965,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.346666666666668)","(5.5, 9.6, 8.71111111111111)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 540.0, 300.66666666666663)"
12-01-2023 18:14:28.281297,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.32)","(5.5, 9.6, 9.042857142857143)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:29.590181,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.32)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 506.875)"
12-01-2023 18:14:30.837735,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.32)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:32.114376,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:33.528847,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:34.662963,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:35.952600,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:37.179313,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:38.421017,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:39.586022,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:40.739241,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:41.925229,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:43.127047,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 112.39999999999999)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:44.213532,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 9.653333333333332)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:45.435229,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.75)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:46.690091,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:47.949242,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:49.152033,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:50.342273,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.1125)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:51.832319,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.8, 8.376470588235295)","(5.5, 9.6, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:53.162500,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:54.446676,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:55.587965,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:56.821737,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:58.175894,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.366666666666667)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:14:59.456193,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:00.719551,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:02.034864,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:03.327060,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:04.610932,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:05.898574,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:07.144325,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:08.400338,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:09.721562,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:10.989143,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:12.280759,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:13.424200,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:14.590835,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:15.795087,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:16.965271,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:18.196263,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:19.426329,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:20.704036,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:21.928022,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:23.104138,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:24.295790,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:25.588456,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:26.763294,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:27.870005,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:29.036142,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:30.182889,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:31.375821,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:32.484897,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:33.660669,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:34.935208,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:36.082782,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:37.203206,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:38.418408,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:39.691640,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:40.924522,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:42.119404,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 19.625)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:43.260154,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 22.0, 19.625)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:44.349682,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 22.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:45.472195,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
12-01-2023 18:15:46.625157,"(8.5, 16.0, 11.628571428571428)","(5.0, 8.6, 8.3875)","(5.5, 9.4, 9.153333333333334)","(26.0, 170.0, 109.61290322580646)","(4.6, 10.0, 8.333333333333334)","(10.0, 20.0, 18.125)","(2.15, 3.2, 3.0207407407407407)","(61.0, 570.0, 300.66666666666663)"
