,Abernathy,Cooper Kyran,Immense,Rage Quit,Winkler,Liquor License
06-01-2023 14:20:01.266384,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:02.529629,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:03.774413,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:05.052843,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:06.221262,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:07.322965,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:08.413524,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:09.563381,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:10.619524,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:11.513903,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.6875)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:12.575565,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.6875)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:13.602543,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.6875)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:14.678789,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:15.690309,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:16.601947,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:17.651445,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:18.708554,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:19.603297,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:20.617274,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:21.650886,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:22.620086,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:23.622503,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:24.739795,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:25.674695,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:26.890097,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:27.910703,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:28.793052,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:29.808601,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:30.786199,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:31.853158,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.653846153846153)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:32.944875,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 22.0)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:33.951062,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 22.0)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:34.909672,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 22.0)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:35.848925,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 22.0)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:36.834665,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:37.806393,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:38.789879,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:39.779299,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:40.665720,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:41.687177,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:42.743141,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:43.654778,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 21.03846153846154)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:44.577102,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.473684210526315)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:20:45.503014,"(2.5, 3.95, 2.597567567567568)","(11.0, 27.0, 20.473684210526315)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 12.5, 7.550000000000001)"
06-01-2023 14:20:46.449801,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 21.125)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:47.458720,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 21.125)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:48.562960,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 21.125)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:49.463383,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 21.125)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:50.400053,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 19.375)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:51.372670,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 21.0)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:52.349886,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 19.125)","(5.0, 8.0, 6.166666666666667)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:53.447502,"(2.5, 3.95, 2.597567567567568)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:54.409510,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:55.359437,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 13.5, 11.757142857142856)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:56.420122,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:57.526520,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:58.588174,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:20:59.497057,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 11.0, 7.550000000000001)"
06-01-2023 14:21:00.513002,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 11.0, 11.686666666666667)"
06-01-2023 14:21:01.595590,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.686666666666667)"
06-01-2023 14:21:02.637089,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:03.684712,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:04.696265,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:05.592491,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 8.0, 7.029411764705882)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:06.646619,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 8.0, 6.8882352941176475)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:07.761460,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 7.8, 6.8882352941176475)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:08.686116,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 7.8, 6.8882352941176475)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.471428571428572)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:09.696105,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 7.8, 6.692857142857143)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.188888888888888)"
06-01-2023 14:21:10.696988,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.5)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:11.701823,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.125)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:12.706225,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:13.686071,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:14.682778,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:15.753945,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:16.749499,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:17.735754,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 7.8, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:18.705434,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:19.691953,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:20.754302,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 8.433333333333334)"
06-01-2023 14:21:21.816218,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:22.821525,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:23.710885,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.8)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:24.704836,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:25.775474,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:26.758732,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:27.698622,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:28.726168,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:29.822992,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:30.875763,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:31.881088,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:32.842405,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:33.780212,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:34.854870,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:35.909316,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:36.945028,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:37.953063,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:38.924314,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:39.954174,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:40.996656,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.280000000000001)"
06-01-2023 14:21:42.021345,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.516666666666666)"
06-01-2023 14:21:42.944775,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.516666666666666)"
06-01-2023 14:21:44.040541,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.75)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.516666666666666)"
06-01-2023 14:21:45.138446,"(2.5, 3.9, 2.694)","(11.0, 22.0, 20.416666666666664)","(5.0, 8.0, 6.857142857142858)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.516666666666666)"
06-01-2023 14:21:46.221412,"(2.5, 3.9, 2.694)","(11.0, 22.0, 19.75)","(5.0, 8.0, 6.728571428571428)","(3.2, 5.5, 3.5714285714285716)","(7.5, 14.5, 12.775)","(6.5, 12.5, 11.516666666666666)"
