,Louie,Inga Sadie,Wichita Bale,Mohinga Chase,Obsession Agogo,Zipping Diesel,Runnin Riot,Autumn Doll
14-12-2022 14:13:41.349114,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.28)"
14-12-2022 14:13:42.609658,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 5.461538461538462)"
14-12-2022 14:13:43.854011,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.125)"
14-12-2022 14:13:45.040863,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:13:46.244629,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:13:47.435699,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:13:48.635527,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.5)"
14-12-2022 14:13:49.777396,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.5)"
14-12-2022 14:13:50.913481,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:52.169449,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:53.655385,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:54.931288,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:56.151478,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:57.299028,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:58.546513,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:13:59.741430,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:00.904376,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:02.028726,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:03.187019,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:04.331219,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:05.535204,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:06.707174,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:07.862661,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:08.959621,"(1.85, 2.06, 2.048255033557047)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:10.066697,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:11.181592,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:12.282397,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:13.388812,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:14.508488,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:15.662234,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:16.818154,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:17.963938,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 7.220000000000001)"
14-12-2022 14:14:19.135031,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 30.0)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:20.263511,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:21.517106,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:22.684242,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:23.833694,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:25.053194,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:26.332462,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:27.581940,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:28.888761,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:30.314216,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:31.623302,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:32.977745,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:34.133027,"(1.85, 2.06, 2.004)","(31.0, 170.0, 100.0)","(13.0, 36.0, 24.055555555555557)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 32.22222222222222)","(10.0, 21.0, 12.666666666666666)","(6.5, 13.5, 8.3)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:35.326601,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.166666666666666)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:36.537217,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.166666666666666)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:37.758591,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.166666666666666)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:39.000128,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.166666666666666)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:40.299675,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.166666666666666)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:41.754405,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 10.5, 8.8)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:42.999987,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 11.5, 8.8)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:44.242719,"(1.85, 2.22, 2.1192)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 11.5, 8.8)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:45.583412,"(1.85, 2.22, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 11.5, 8.8)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:46.790976,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 11.5, 8.8)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:48.096512,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 11.5, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:49.353343,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:50.673583,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:51.947081,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:53.221984,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:54.509443,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:55.718951,"(1.85, 2.34, 2.2199999999999998)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:56.895852,"(1.85, 2.24, 2.157391304347826)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:58.070850,"(1.85, 2.24, 2.157391304347826)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:14:59.274648,"(1.85, 2.24, 2.157391304347826)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:00.570162,"(1.85, 2.24, 2.157391304347826)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:01.896379,"(1.85, 2.24, 2.157391304347826)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:03.169048,"(1.85, 2.48, 2.125714285714286)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:04.376961,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:05.574853,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:06.762580,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:07.972035,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:09.210633,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:10.463785,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:11.710943,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:12.932287,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:14.145539,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.333333333333334)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:15.328466,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.166666666666666)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.2)"
14-12-2022 14:15:16.569252,"(1.85, 2.22, 2.1300000000000003)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 9.166666666666666)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.371428571428571)"
14-12-2022 14:15:17.796333,"(1.85, 2.22, 2.0290909090909093)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.727272727272727)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 7.133333333333333)"
14-12-2022 14:15:19.080562,"(1.85, 2.22, 1.9575)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.727272727272727)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 7.133333333333333)"
14-12-2022 14:15:20.292832,"(1.85, 2.22, 1.9575)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 27.625)","(7.0, 10.0, 8.727272727272727)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.371428571428571)"
14-12-2022 14:15:21.506649,"(1.85, 2.18, 1.9296153846153847)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.727272727272727)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.371428571428571)"
14-12-2022 14:15:22.840689,"(1.85, 2.18, 1.9296153846153847)","(31.0, 170.0, 83.33333333333334)","(13.0, 32.0, 28.5)","(7.0, 10.0, 8.727272727272727)","(17.0, 50.0, 27.846153846153847)","(10.0, 21.0, 12.666666666666666)","(6.5, 12.0, 9.0)","(4.8, 9.8, 6.371428571428571)"
