,Our Ruby,King Lebron,Acacia Dream,Consumption,Shogun Warlord,Hillbilly Jane,Avery Charm,Better Win
09-01-2023 13:16:15.740182,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:16.851940,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:17.968072,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:18.999177,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:20.069702,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:21.151036,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:22.369395,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:23.551850,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:24.608920,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:25.643346,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:26.792480,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:27.911097,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:29.055218,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:30.262783,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:31.379419,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 56.666666666666664)","(17.0, 70.0, 33.66666666666667)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:32.487967,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:33.585713,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:34.734752,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:35.846017,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:36.990348,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:38.189170,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:39.366305,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:40.530721,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 35.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:41.566560,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 180.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 55.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:42.617945,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 117.14285714285714)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:43.693061,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 117.14285714285714)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:44.818367,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 117.14285714285714)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:45.929817,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:47.003508,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:48.015437,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:49.065421,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:50.227946,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:51.364340,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:52.490262,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:53.642878,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:54.727255,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:55.841439,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:56.965226,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:58.104822,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 45.25)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:16:59.255231,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 38.38461538461539)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:00.438757,"(1.6, 2.34, 1.6578947368421053)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 38.38461538461539)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:01.606952,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 38.38461538461539)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:02.779561,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 38.38461538461539)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:03.997942,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:05.190624,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:06.379016,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:07.563706,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:08.726333,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:09.872527,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:11.008708,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:12.159770,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:13.295981,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:14.447869,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:15.603177,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:16.753730,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:17.905046,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:19.110037,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:20.361290,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:21.625491,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 165.55555555555554)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 42.42857142857143)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:22.863966,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 75.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:24.019214,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:25.154007,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:26.311356,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:27.464252,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:28.620877,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:29.846981,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:31.032398,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:32.200615,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:33.420977,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 182.0)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:34.540757,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:35.720476,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:36.861451,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:37.997640,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:39.178584,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:40.386179,"(1.6, 2.34, 1.6854545454545455)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:41.543239,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:42.626265,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:43.632352,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:44.678896,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:45.763045,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:46.847473,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:47.917735,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:49.032930,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
09-01-2023 13:17:50.146595,"(1.6, 2.34, 1.6448275862068966)","(7.0, 14.5, 9.633333333333333)","(9.0, 19.5, 16.0)","(41.0, 320.0, 163.33333333333331)","(4.4, 8.0, 5.0)","(21.0, 100.0, 61.5)","(17.0, 70.0, 46.36363636363637)","(11.0, 28.0, 22.705882352941178)"
