,Alta Magacian Nz,English Dance,Miki Magic,Rockon Allie,Sarasun,Mister Domingo,Whos To Blame
16-12-2022 11:57:58.344595,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 4.0)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:57:59.451595,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:00.585231,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:01.774408,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:03.034568,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:04.171333,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:05.232063,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:06.337751,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:07.383915,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:08.468904,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:09.537829,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:10.601566,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:11.688457,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:12.723134,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:13.743589,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.973333333333333)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:14.754357,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.3, 4.0)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:15.835211,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.793103448275862)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:16.913775,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.3, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:17.993435,"(2.6, 99999, 99990)","(4.8, 6.4, 5.800000000000001)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:19.057902,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:20.277887,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:21.472962,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:22.527620,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 3.9999999999999996)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:23.704480,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.1, 4.08)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:24.898911,"(2.6, 99999, 99990)","(4.8, 6.4, 5.614285714285714)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:26.188531,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:27.278275,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.535714285714286)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:28.280057,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:29.363728,"(2.6, 99999, 99990)","(4.8, 6.4, 5.7125)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:30.516492,"(2.6, 99999, 99990)","(4.8, 6.4, 5.553846153846154)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:31.693419,"(2.6, 99999, 99990)","(4.8, 6.4, 5.553846153846154)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:32.892715,"(2.6, 99999, 99990)","(4.8, 6.4, 5.553846153846154)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:34.246475,"(2.6, 99999, 99990)","(4.8, 6.4, 5.6375)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:35.631162,"(2.6, 99999, 99990)","(4.8, 6.2, 5.6375)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:36.750538,"(2.6, 99999, 99990)","(4.8, 6.2, 5.6375)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:37.859677,"(2.6, 99999, 99990)","(4.8, 6.2, 5.6375)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:39.024245,"(2.6, 99999, 99990)","(4.8, 6.2, 5.6375)","(4.6, 6.0, 5.5625)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.9692307692307693)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:40.171080,"(2.6, 99999, 99990)","(4.8, 6.2, 5.6375)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:41.165701,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:42.158912,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:43.240108,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:44.322283,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:45.482728,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:46.575763,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.583333333333333)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:47.696785,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7555555555555555)","(4.6, 6.0, 5.75)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:48.870802,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7)","(4.6, 6.0, 5.75)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:49.962605,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7)","(4.6, 6.0, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:51.126631,"(2.6, 99999, 99990)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:52.127744,"(2.6, 99999, 99990)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:53.066779,"(2.6, 99999, 99990)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:54.066832,"(2.6, 99999, 99990)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:55.103823,"(2.6, 99999, 99990)","(4.8, 6.2, 5.533333333333333)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:56.139939,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.6, 5.683333333333334)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:57.267986,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.4, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:58.325827,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:58:59.336391,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:00.756829,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.6)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:01.709692,"(2.6, 99999, 99990)","(4.8, 6.2, 5.7)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.333333333333334)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:02.752963,"(2.6, 99999, 99990)","(4.8, 6.2, 5.366666666666667)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.454545454545453)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:03.950903,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.25)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:04.911449,"(2.6, 99999, 99990)","(4.8, 6.2, 5.485714285714286)","(4.6, 6.2, 5.616666666666667)","(71.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.0)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:06.022142,"(2.6, 99999, 99990)","(4.6, 6.2, 5.485714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.0)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:07.228992,"(2.6, 99999, 99990)","(4.6, 6.2, 5.485714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 12.1)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:08.313305,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.5, 11.575)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:09.238854,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.5, 11.76923076923077)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:10.229565,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.5, 12.333333333333334)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:11.172282,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.5, 12.666666666666666)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:12.111006,"(2.6, 99999, 99990)","(4.6, 6.2, 5.485714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 10.533333333333333)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:13.093066,"(2.6, 99999, 99990)","(4.6, 6.2, 5.485714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.0, 10.023809523809524)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:14.118621,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 14.5, 10.22)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:15.131769,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 14.0, 10.17)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:16.109428,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.5, 10.440000000000001)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:17.066550,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 13.0, 10.700000000000001)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:18.188003,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:19.187991,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:20.246188,"(2.6, 99999, 99990)","(4.6, 6.2, 5.533333333333333)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:21.538389,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:22.790467,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:24.024203,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:25.233218,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 256.66666666666663)"
16-12-2022 11:59:26.351949,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 280.0, 211.42857142857144)"
16-12-2022 11:59:27.530982,"(2.6, 99999, 99990)","(4.6, 6.2, 5.7)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 240.0, 195.55555555555554)"
16-12-2022 11:59:28.622031,"(2.6, 99999, 99990)","(4.6, 6.2, 5.825)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 240.0, 198.33333333333331)"
16-12-2022 11:59:29.658023,"(2.6, 99999, 99990)","(4.6, 6.2, 5.866666666666666)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 210.0, 182.85714285714286)"
16-12-2022 11:59:30.746968,"(2.6, 99999, 99990)","(4.6, 6.2, 5.866666666666666)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 10.185714285714287)","(91.0, 200.0, 175.71428571428572)"
16-12-2022 11:59:31.812166,"(2.6, 99999, 99990)","(4.6, 6.2, 5.866666666666666)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 12.5, 9.97)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:33.018099,"(2.6, 99999, 99990)","(4.6, 6.2, 5.675)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 11.5, 9.913333333333334)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:34.147981,"(2.6, 99999, 99990)","(4.6, 6.2, 5.9)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 11.5, 9.913333333333334)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:35.260940,"(2.6, 99999, 99990)","(4.6, 6.2, 5.985714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 11.5, 10.6)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:36.343741,"(2.6, 99999, 99990)","(4.6, 6.2, 5.985714285714286)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 11.0, 10.242857142857142)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:37.446256,"(2.6, 99999, 99990)","(4.6, 7.2, 7.133333333333334)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 10.5, 9.9)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:38.464595,"(2.6, 99999, 99990)","(4.6, 7.0, 6.7384615384615385)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 10.5, 9.85)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:39.528256,"(2.6, 99999, 99990)","(4.6, 6.8, 6.216666666666667)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 10.5, 9.8)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:40.582213,"(2.6, 99999, 99990)","(4.6, 6.8, 5.925)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 10.0, 9.476923076923077)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:41.674987,"(2.6, 99999, 99990)","(4.6, 6.8, 5.618181818181818)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.45)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:42.848296,"(2.6, 99999, 99990)","(4.6, 6.8, 5.8)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:43.931839,"(2.6, 99999, 99990)","(4.6, 6.8, 5.8)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
16-12-2022 11:59:45.033779,"(2.6, 99999, 99990)","(4.6, 6.8, 5.8769230769230765)","(4.4, 6.2, 5.616666666666667)","(61.0, 150.0, 141.25)","(3.1, 4.2, 3.7)","(9.0, 9.8, 9.274999999999999)","(91.0, 190.0, 175.71428571428572)"
