,Wild Dash Zip,Book Book,Cuban Rhythm,Cheers,My Mates Barney,Ayaya,Mia Special,Our Mate Rocco
08-01-2023 18:30:57.233747,"(3.5, 4.4, 4.1375)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.0)","(3.7, 6.2, 5.488888888888889)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.4, 7.514285714285714)","(18.0, 29.0, 26.2)"
08-01-2023 18:30:58.377580,"(3.5, 4.4, 4.1375)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.0)","(3.7, 6.2, 5.488888888888889)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.2, 7.514285714285714)","(18.0, 29.0, 26.2)"
08-01-2023 18:30:59.529628,"(3.5, 4.4, 4.1375)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.0)","(3.7, 6.2, 5.488888888888889)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:00.723030,"(3.5, 4.4, 4.2250000000000005)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.0)","(3.7, 6.2, 5.488888888888889)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:01.881691,"(3.5, 4.4, 3.966666666666667)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.066666666666667)","(3.7, 6.2, 5.488888888888889)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:03.028143,"(3.5, 4.4, 3.966666666666667)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 6.066666666666667)","(3.7, 6.2, 4.681818181818182)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.475000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:04.176436,"(3.5, 4.4, 3.966666666666667)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.5, 4.963636363636364)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.88)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:05.275981,"(3.5, 4.4, 3.8583333333333334)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.4, 4.866666666666666)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.88)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:06.360157,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.4, 4.741176470588235)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.88)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:07.438058,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.4, 4.741176470588235)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 10.690000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:08.500246,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.4, 4.741176470588235)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 10.690000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:09.628953,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.4, 4.638888888888888)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 10.690000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:10.775504,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.3, 4.699999999999999)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 10.690000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:11.875097,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.2, 4.699999999999999)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 10.690000000000001)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:12.966175,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.7, 5.2, 4.699999999999999)","(8.5, 14.5, 12.483870967741936)","(5.0, 11.5, 9.7)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:14.036751,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.2, 4.699999999999999)","(8.5, 14.5, 12.483870967741936)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:15.175512,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.2, 4.699999999999999)","(8.5, 14.5, 12.483870967741936)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:16.327939,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.609803921568627)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:17.510849,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.609803921568627)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:18.658061,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.609803921568627)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:19.739311,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:20.795357,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:21.797082,"(3.5, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.0, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.0, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:22.836757,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:23.921793,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:25.025027,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:26.088810,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 5.933333333333334)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 10.0, 9.676923076923078)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:27.092367,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 10.0, 10.773076923076923)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:28.125518,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.5, 10.5)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:29.143501,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.775)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:30.244589,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.775)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:31.286004,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.775)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:32.336616,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:33.394467,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:34.514676,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:35.594355,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:36.699809,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:37.709220,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:38.797539,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:39.886613,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:41.033711,"(3.4, 4.4, 3.8526315789473684)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:42.246021,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:43.401297,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.866666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:44.491548,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.2, 5.825)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:45.564155,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 5.875)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.535714285714286)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:46.619068,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.050000000000001)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:47.732731,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:48.963412,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:50.131232,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:51.234039,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:52.369845,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:53.424579,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:54.526699,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:55.656951,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:56.803575,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:57.990177,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:31:59.113277,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606944444444444)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:00.231235,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:01.275756,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.2)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.5, 12.3)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.257142857142857)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:02.374989,"(3.4, 4.4, 3.9272727272727272)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.5, 13.0)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.571428571428571)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:03.395409,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 13.0)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.571428571428571)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:04.503795,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.857142857142858)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.6)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:05.503039,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.857142857142858)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.6)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:06.563487,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.857142857142858)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.6)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:07.677419,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.857142857142858)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.6)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:08.819336,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:09.948277,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:11.087464,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:12.237672,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:13.351018,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.2)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:14.489283,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606849315068493)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.771428571428572)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:15.567122,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.606756756756757)","(8.5, 14.0, 12.2)","(5.5, 11.0, 10.882352941176471)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:16.647697,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 10.882352941176471)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:17.749488,"(3.4, 4.4, 4.094117647058824)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 10.882352941176471)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:18.888751,"(3.4, 4.4, 4.086956521739131)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 10.882352941176471)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:20.052340,"(3.4, 4.4, 4.086956521739131)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 10.882352941176471)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:21.213064,"(3.4, 4.4, 4.232558139534884)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:22.303112,"(3.4, 4.4, 4.208695652173914)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:23.344979,"(3.4, 4.4, 4.216666666666667)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:24.385512,"(3.4, 4.4, 4.216666666666667)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 12.2)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.423529411764705)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:25.445656,"(3.4, 4.4, 4.2)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 11.82258064516129)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.378947368421052)","(18.0, 29.0, 26.2)"
08-01-2023 18:32:26.542233,"(3.4, 4.4, 4.2125)","(19.0, 25.0, 22.369565217391305)","(5.5, 6.4, 6.166666666666667)","(3.8, 5.1, 4.607042253521127)","(8.5, 14.0, 11.82258064516129)","(5.5, 11.5, 11.040625)","(6.0, 8.2, 7.378947368421052)","(18.0, 29.0, 26.2)"
