,Alvin Delight,Ulna,Thai Time,Smug Doug,Son Of Brock,Marrying,Fernbank Flyer,Sally Sugar
07-12-2022 13:41:52.345149,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.911111111111111)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 10.0, 9.127272727272727)","(21.0, 75.0, 42.5)"
07-12-2022 13:41:53.956852,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.911111111111111)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 10.0, 9.127272727272727)","(21.0, 75.0, 42.5)"
07-12-2022 13:41:55.759025,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.911111111111111)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 10.0, 9.127272727272727)","(21.0, 75.0, 42.5)"
07-12-2022 13:41:57.611558,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.911111111111111)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 10.0, 9.127272727272727)","(21.0, 75.0, 42.5)"
07-12-2022 13:41:59.214439,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.911111111111111)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 10.0, 8.8)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:00.712513,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.2933333333333334)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.6, 9.34)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:02.155228,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.1542857142857144)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:03.736921,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.0942857142857143)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:05.269525,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.5749999999999997)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:06.595185,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.76, 2.5749999999999997)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:08.361925,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.76, 2.5749999999999997)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:10.049030,"(61.0, 520.0, 441.33333333333337)","(4.0, 5.8, 4.685714285714286)","(7.0, 22.0, 17.5)","(12.0, 26.0, 23.0)","(2.0, 2.76, 2.5749999999999997)","(18.0, 70.0, 47.91666666666667)","(4.4, 9.8, 8.3)","(21.0, 75.0, 42.5)"
07-12-2022 13:42:11.903912,"(61.0, 520.0, 323.33333333333337)","(4.0, 5.8, 4.4875)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.76, 2.476)","(18.0, 70.0, 28.4)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:13.376543,"(61.0, 520.0, 323.33333333333337)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.78, 2.476)","(18.0, 70.0, 28.4)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:14.827127,"(61.0, 520.0, 323.33333333333337)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.78, 2.476)","(18.0, 70.0, 28.4)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:16.377009,"(61.0, 520.0, 323.33333333333337)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.78, 2.484)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:17.762568,"(61.0, 520.0, 226.25)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.78, 2.492)","(18.0, 70.0, 28.4)","(4.4, 9.8, 8.233333333333334)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:19.162198,"(61.0, 520.0, 184.28571428571428)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.78, 2.237391304347826)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:20.550781,"(61.0, 520.0, 320.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.74, 2.237391304347826)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:21.968911,"(61.0, 500.0, 319.20000000000005)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.74, 2.237391304347826)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:23.379320,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.74, 2.237391304347826)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:24.754929,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.72, 2.4560000000000004)","(18.0, 70.0, 28.4)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:26.107920,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 17.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.72, 2.4560000000000004)","(18.0, 70.0, 32.18181818181819)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:27.413208,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 14.5)","(12.0, 26.0, 22.77777777777778)","(2.0, 2.72, 2.4560000000000004)","(18.0, 70.0, 32.18181818181819)","(4.4, 9.8, 7.960000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:28.805887,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 14.5)","(12.0, 26.0, 23.0)","(2.0, 2.72, 2.221739130434783)","(18.0, 70.0, 32.18181818181819)","(4.4, 9.8, 8.233333333333334)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:30.220641,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.571428571428571)","(7.0, 22.0, 14.5)","(12.0, 26.0, 20.4)","(2.0, 2.68, 2.221739130434783)","(18.0, 70.0, 32.18181818181819)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:31.737826,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 14.5)","(12.0, 26.0, 20.4)","(2.0, 2.68, 2.221739130434783)","(18.0, 70.0, 32.18181818181819)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:33.085032,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.68, 2.1870000000000003)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:34.419248,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.68, 2.1870000000000003)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:35.715878,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.68, 2.28962962962963)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:37.020153,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.68, 2.797142857142857)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:38.204019,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.92, 2.746422018348624)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:39.438608,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.88, 2.7977)","(18.0, 70.0, 44.25)","(4.4, 9.8, 6.3500000000000005)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:40.783947,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.7977)","(18.0, 70.0, 33.27272727272727)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:42.071670,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.7977)","(18.0, 70.0, 30.0)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:43.358560,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.7977)","(18.0, 70.0, 30.0)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:44.543025,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.7977)","(18.0, 70.0, 30.0)","(4.4, 9.8, 6.5)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:45.743588,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.475)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.7977)","(18.0, 70.0, 37.33333333333333)","(4.4, 9.8, 6.5)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:47.262225,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.275)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.86, 2.0755555555555554)","(18.0, 70.0, 31.6)","(4.4, 9.8, 6.866666666666667)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:48.699838,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.275)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.84, 2.1666666666666665)","(18.0, 70.0, 31.6)","(4.4, 9.8, 7.0)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:50.003992,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.275)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.82, 2.1666666666666665)","(18.0, 70.0, 31.6)","(4.4, 9.8, 7.28)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:51.280705,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.275)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.82, 2.1666666666666665)","(18.0, 70.0, 31.6)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:52.431927,"(61.0, 500.0, 274.0)","(4.0, 4.7, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.82, 2.071111111111111)","(18.0, 70.0, 40.46153846153847)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:53.704191,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.37)","(18.0, 70.0, 40.46153846153847)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:55.032507,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.76, 2.3899999999999997)","(18.0, 70.0, 43.14285714285714)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:56.417888,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.3899999999999997)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:57.786892,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.5533333333333332)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.861538461538462)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:42:59.082742,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.5533333333333332)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.262500000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:00.345432,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.5533333333333332)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:01.547801,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.8, 2.204)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:02.849565,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 18.25)","(12.0, 26.0, 23.0)","(2.0, 2.78, 2.1895238095238096)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:04.124631,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.74, 2.5)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:05.484173,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.72, 2.5)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:06.829606,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.72, 2.5)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:08.145679,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.72, 2.5)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:09.391383,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.72, 2.2666666666666666)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:10.620436,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.68, 2.270909090909091)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:11.960756,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.64, 2.33)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.3)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:13.250528,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.6, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.460000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:14.555453,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.046153846153846)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:15.983552,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.046153846153846)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:17.254490,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.046153846153846)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:18.661842,"(61.0, 500.0, 274.0)","(4.0, 4.6, 4.0)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.046153846153846)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:20.187756,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.640000000000001)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:21.812815,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:23.136112,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:24.713320,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:26.037059,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:27.539027,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:28.754264,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:29.893320,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:31.017749,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:32.222707,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:33.470633,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:34.819114,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:36.002971,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:37.155988,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:38.357698,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.3933333333333335)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:39.509979,"(61.0, 500.0, 274.0)","(4.0, 4.5, 4.0125)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.56, 2.197142857142857)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 8.230769230769232)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:40.508323,"(61.0, 500.0, 274.0)","(4.0, 4.4, 3.91875)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.54, 2.2800000000000002)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:41.609380,"(61.0, 500.0, 274.0)","(4.0, 4.4, 3.91875)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.5, 2.16)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:42.826326,"(61.0, 500.0, 274.0)","(4.0, 4.4, 3.91875)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.46, 2.126086956521739)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:44.056862,"(61.0, 500.0, 274.0)","(4.0, 4.4, 3.91875)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.44, 2.3266666666666667)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:45.291197,"(61.0, 500.0, 274.0)","(4.0, 5.9, 4.0777777777777775)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.42, 2.3266666666666667)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:46.372283,"(61.0, 500.0, 274.0)","(4.0, 5.9, 4.0777777777777775)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.42, 2.2955555555555556)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
07-12-2022 13:43:47.391406,"(61.0, 500.0, 274.0)","(4.0, 5.9, 4.636842105263158)","(7.0, 22.0, 15.25)","(12.0, 26.0, 23.0)","(2.0, 2.38, 2.2714285714285714)","(18.0, 70.0, 29.11111111111111)","(4.4, 9.8, 7.88)","(21.0, 75.0, 53.33333333333333)"
