,Gladiator Hulk,Spring Ammo,Uforo Bale,Bonnie Gal,Pinjarra Bale,Jasmin Bale
07-01-2023 19:46:18.042639,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:19.058107,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:20.000220,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:21.016733,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:21.914873,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:22.929030,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:23.926687,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:24.830778,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:25.752243,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:26.717903,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:27.802324,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:28.785163,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:29.712735,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:30.640180,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:31.596335,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:32.549644,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:33.465204,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:34.396509,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:35.341879,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:36.271383,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:37.206304,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:38.149434,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:39.116539,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:40.075283,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:40.929982,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:41.878417,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:42.876595,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:43.835533,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:44.726963,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:45.680665,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:46.659561,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:47.663925,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:48.591971,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:49.481885,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:50.442588,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:51.490998,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:52.478955,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:53.423877,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:54.335932,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:55.273425,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:56.206741,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:57.097458,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:58.032380,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:58.959547,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:46:59.852825,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:00.816200,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:01.795907,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:02.826507,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:03.782602,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:04.633294,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:05.599626,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:06.622500,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:07.664166,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:08.668760,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:09.627081,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:10.512900,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:11.501206,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:12.463322,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:13.361399,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:14.240034,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:15.275797,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:16.382953,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:17.457621,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:18.440234,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:19.295801,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:20.282797,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:21.199514,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:22.199340,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:23.113588,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:24.055444,"(8.0, 15.5, 13.066666666666666)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:25.023150,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:25.918809,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:26.844503,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:27.771400,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:28.695098,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:29.665378,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 28.625)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:30.549234,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:31.523610,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:32.576716,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:33.520674,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:34.375516,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:35.335850,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:36.398640,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:37.355699,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:38.228836,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:39.128541,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:40.106693,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:41.079209,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:41.939069,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:42.830740,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:43.764506,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:44.742907,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:45.740185,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:46.593300,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:47.506630,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:48.411819,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:49.380074,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:50.425064,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:51.394432,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:52.375538,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:53.288148,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
07-01-2023 19:47:54.299569,"(8.0, 15.5, 14.04)","(1.6, 2.44, 1.8973333333333333)","(21.0, 44.0, 22.934782608695652)","(5.0, 9.4, 5.800000000000001)","(16.0, 48.0, 30.77777777777778)","(4.6, 5.2, 4.6947368421052635)"
