,Bonnies Beast,Fabriola Duran,Dioptase,Taltarni Black,Doonside Shadow,She Has Zip,Phoenix Flight,Crackerjack Lach
04-01-2023 15:08:34.552473,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:08:35.630934,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:08:36.730216,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:37.716183,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:38.785469,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:39.953213,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:41.061463,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:42.169300,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:43.271672,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:44.462730,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:45.653081,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:08:46.781912,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:47.862061,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:48.930686,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:50.040085,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:51.086038,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:52.125094,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:53.272522,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:54.320390,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:55.365582,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:56.450622,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:57.520512,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:58.634376,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:08:59.704084,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:00.834825,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:02.003631,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:03.098449,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:04.165481,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:05.154743,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:06.180510,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:07.183311,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:08.226781,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:09.349728,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:10.503512,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:11.587027,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:12.646943,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:13.772357,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:14.857830,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:15.882318,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:16.896877,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:17.942004,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:19.001993,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:20.097159,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:21.235241,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.0)"
04-01-2023 15:09:22.375068,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:23.445772,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:24.523863,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:25.699002,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:26.771937,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:27.778081,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:28.855901,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:29.906026,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:30.935721,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:32.008650,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:33.063358,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:34.217423,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:35.357264,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:36.445267,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:37.540629,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:38.685711,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:39.754238,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:40.762541,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:41.816832,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:42.893398,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:43.895903,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:45.037553,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:46.132449,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:47.219555,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:48.312793,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:49.414343,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:50.554341,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:51.691895,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:52.695713,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:53.778292,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:54.797253,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:55.831264,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 26.875)"
04-01-2023 15:09:56.851312,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:09:57.934418,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:09:59.082765,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:10:00.206432,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:10:01.346558,"(4.2, 7.4, 6.257142857142858)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:10:02.467836,"(4.2, 7.6, 6.385714285714286)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
04-01-2023 15:10:03.586759,"(4.2, 7.6, 6.385714285714286)","(3.4, 4.7, 3.4850000000000003)","(4.4, 7.8, 6.942857142857143)","(14.0, 32.0, 29.944444444444443)","(3.7, 6.8, 4.181818181818182)","(16.0, 46.0, 37.25)","(16.0, 55.0, 38.75)","(11.0, 32.0, 25.333333333333332)"
