,Little Winnie,Its Luigi,Fritter,Meehan Magpie,Angry Betty,Jocularity,Avery Charm,Tonics Girl
05-01-2023 13:22:18.555478,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 47.7)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:19.816797,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 47.7)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:21.116407,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:22.478324,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:23.900342,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:25.288180,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:26.688307,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:27.982150,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 48.400000000000006)","(31.0, 130.0, 55.09090909090909)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:29.334023,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 49.8)","(31.0, 130.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:30.585280,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.079230769230769)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 49.8)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:31.844121,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 49.8)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:32.999588,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 49.8)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:34.096086,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:35.269147,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:36.466412,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:37.817331,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 27.0)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:39.142341,"(10.0, 26.0, 17.38888888888889)","(15.0, 40.0, 21.81818181818182)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:40.519657,"(10.0, 26.0, 14.846153846153847)","(15.0, 40.0, 21.81818181818182)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:41.941748,"(10.0, 26.0, 14.846153846153847)","(15.0, 40.0, 21.81818181818182)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 50.5)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:43.658266,"(10.0, 26.0, 14.846153846153847)","(15.0, 40.0, 21.81818181818182)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 51.900000000000006)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:44.938142,"(10.0, 26.0, 14.846153846153847)","(15.0, 40.0, 21.81818181818182)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 51.900000000000006)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:46.231037,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 17.272727272727273)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 51.900000000000006)","(31.0, 120.0, 63.38461538461539)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:47.621775,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 76.4)","(31.0, 120.0, 74.0)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:49.099984,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 110.0, 68.85714285714286)","(31.0, 120.0, 59.375)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:50.729015,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 68.85714285714286)","(31.0, 120.0, 72.0)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:52.180753,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 68.85714285714286)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:53.617062,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 68.85714285714286)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:54.982061,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 94.9090909090909)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:56.401280,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 94.9090909090909)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:57.756947,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 69.42857142857143)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:22:59.138750,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:00.770407,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.64, 1.916393442622951)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:02.243077,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.916393442622951)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:03.681995,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.916393442622951)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:05.205899,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.865)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:06.653882,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.865)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:08.265387,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.865)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.8125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:09.944748,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.865)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:11.371985,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.865)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:12.681902,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 19.0625)","(1.9, 2.72, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:13.887092,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:15.362410,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:16.728285,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:17.871764,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:19.001225,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:20.078044,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:21.208045,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:22.323214,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:23.494430,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:24.679353,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:25.857973,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:27.062475,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:28.311147,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 63.125)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:29.555665,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.1875)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:30.709027,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:31.887421,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:33.230849,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:34.429972,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:35.496512,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:36.665217,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:37.776378,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 60.625)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:38.870650,"(10.0, 26.0, 16.666666666666668)","(15.0, 40.0, 24.6875)","(14.0, 30.0, 20.27777777777778)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 62.5)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:39.925488,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 73.86666666666667)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:41.062715,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.54545454545455)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:42.368904,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.54545454545455)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:43.550677,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:44.713581,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:46.052232,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:47.147809,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:48.253579,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:49.583924,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:50.649742,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:51.828989,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:53.007553,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 50.90909090909091)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:54.092235,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 51.63636363636363)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:55.213257,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 51.63636363636363)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:56.303770,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 51.63636363636363)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:57.338344,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 51.63636363636363)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:58.427715,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 2.1)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 51.63636363636363)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:23:59.483323,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 52.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:24:00.538118,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 52.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
05-01-2023 13:24:01.555312,"(10.0, 26.0, 15.23076923076923)","(15.0, 40.0, 22.18181818181818)","(14.0, 30.0, 18.333333333333332)","(1.9, 2.64, 1.929)","(4.0, 7.4, 4.9526315789473685)","(16.0, 140.0, 52.0)","(31.0, 120.0, 52.36363636363637)","(4.8, 7.6, 5.111111111111112)"
