,Meatloaf,Phantom Ace,Palesa Bale,Nighthawk Angel,Goldstar Darwin,Tea Time Tiger,Captain Tim,Goldstar Hope
09-01-2023 09:26:28.060915,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.88)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.654545454545456)","(51.0, 560.0, 280.0)","(6.0, 11.5, 10.533333333333333)"
09-01-2023 09:26:29.115874,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.5749999999999997)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 10.05)"
09-01-2023 09:26:30.303199,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.5749999999999997)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:31.445911,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.5749999999999997)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:32.544886,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.18125)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:33.711822,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.18125)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:34.881236,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:35.989296,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:37.101982,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:38.205440,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 22.3125)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:39.336196,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 19.666666666666664)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:40.562037,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 9.55)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 19.666666666666664)","(51.0, 520.0, 280.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:41.710075,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 14.5, 5.034146341463415)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 19.666666666666664)","(51.0, 520.0, 316.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:42.851554,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.2444444444444445)","(5.0, 14.0, 10.280000000000001)","(4.8, 13.5, 5.034146341463415)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 19.666666666666664)","(51.0, 540.0, 351.0)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:43.999104,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.484)","(5.0, 14.0, 10.280000000000001)","(4.8, 13.0, 11.472727272727273)","(5.0, 6.6, 5.7608391608391605)","(12.0, 24.0, 15.666666666666668)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:45.218877,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.484)","(5.0, 14.0, 10.280000000000001)","(4.8, 13.0, 8.899999999999999)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 13.8)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:46.433280,"(7.5, 38.0, 12.285714285714285)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 13.545454545454545)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:47.589569,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 13.545454545454545)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:48.689102,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 13.545454545454545)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:49.835138,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 13.545454545454545)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:51.289533,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:52.588868,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:53.761139,"(7.5, 38.0, 15.649999999999999)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.181395348837209)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:55.008792,"(7.5, 38.0, 15.5)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:56.321289,"(7.5, 38.0, 15.5)","(3.2, 4.1, 3.484)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 9.842857142857143)"
09-01-2023 09:26:57.621979,"(7.5, 38.0, 20.857142857142858)","(3.2, 4.1, 3.8768115942028984)","(5.0, 14.0, 13.400000000000002)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:26:58.929333,"(7.5, 38.0, 20.857142857142858)","(3.2, 4.1, 3.8768115942028984)","(5.0, 14.0, 13.233333333333334)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:00.148448,"(7.5, 38.0, 20.857142857142858)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:01.317666,"(7.5, 38.0, 20.857142857142858)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:02.418076,"(7.5, 38.0, 20.857142857142858)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:03.495067,"(7.5, 38.0, 23.215999999999998)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:04.685455,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:05.810520,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:06.916225,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.8516129032258064)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:08.089852,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.593103448275862)","(5.0, 14.0, 10.36)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 144.8)","(6.0, 11.5, 7.300000000000001)"
09-01-2023 09:27:09.230601,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.18125)","(5.0, 14.0, 12.1)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 540.0, 140.8)","(6.0, 11.5, 7.94)"
09-01-2023 09:27:10.389968,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.18125)","(5.0, 14.5, 12.1)","(4.8, 13.0, 5.846808510638297)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:11.555532,"(7.5, 38.0, 13.52)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 13.0, 5.780434782608696)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:12.640167,"(7.5, 38.0, 17.733333333333334)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 13.0, 5.780434782608696)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:13.676598,"(7.5, 38.0, 24.57777777777778)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 13.0, 5.372093023255814)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:14.848547,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:16.024900,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:17.209896,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:18.285024,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:19.311493,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:20.395250,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:21.589774,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:22.738884,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:23.888129,"(7.5, 38.0, 24.488888888888887)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:24.928668,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:26.016757,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 12.1)","(4.8, 12.5, 6.875)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:27.185586,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:28.329541,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 23.833333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:29.465866,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 10.66)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.666666666666664)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:30.567709,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.233333333333334)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.666666666666664)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:31.644393,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.233333333333334)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:32.787765,"(7.5, 38.0, 16.96470588235294)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 13.2625)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:33.874059,"(7.5, 38.0, 16.96470588235294)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:34.986381,"(7.5, 38.0, 16.96470588235294)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:36.145109,"(7.5, 38.0, 16.96470588235294)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:37.291723,"(7.5, 38.0, 16.68235294117647)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.852941176470587)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:38.479874,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 20.333333333333336)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:39.686191,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 25.0, 18.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:41.001502,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:42.236160,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:43.394590,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 23.692307692307693)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:44.820333,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 23.692307692307693)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:46.156179,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 23.692307692307693)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:47.428124,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 23.692307692307693)","(51.0, 520.0, 140.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:48.565531,"(7.5, 38.0, 13.84)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 520.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:49.618793,"(7.5, 38.0, 26.0)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:50.761277,"(7.5, 38.0, 14.16)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:51.939284,"(7.5, 38.0, 14.16)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:53.144235,"(7.5, 38.0, 14.16)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:54.281670,"(7.5, 38.0, 14.16)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:55.366968,"(7.5, 38.0, 14.16)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:56.457781,"(7.5, 38.0, 17.733333333333334)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:57.595314,"(7.5, 38.0, 28.33684210526316)","(3.2, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(4.8, 12.5, 9.285714285714285)","(5.0, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:58.745032,"(7.5, 38.0, 20.628571428571426)","(3.1, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(5.0, 12.5, 9.285714285714285)","(4.8, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:27:59.840741,"(7.5, 38.0, 20.628571428571426)","(3.1, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(5.0, 12.5, 9.285714285714285)","(4.8, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:28:01.012870,"(7.5, 38.0, 20.628571428571426)","(3.1, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(5.0, 12.5, 9.285714285714285)","(4.8, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:28:02.129914,"(7.5, 38.0, 20.628571428571426)","(3.1, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.728571428571428)","(5.0, 12.5, 9.285714285714285)","(4.8, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
09-01-2023 09:28:03.258713,"(7.5, 38.0, 15.35)","(3.1, 4.1, 3.5999999999999996)","(5.0, 14.5, 11.3)","(5.0, 12.5, 9.285714285714285)","(4.8, 6.6, 5.7608391608391605)","(12.0, 26.0, 18.5)","(51.0, 500.0, 136.8)","(6.0, 11.0, 7.94)"
