,Elettrica,Banana Queen,Zelady Luck,Silk Tie,Sweet Mercy,Empress El,Arranmore,Flying Tyrol,Carolina Fire
04-01-2023 14:13:57.864358,"(2.8, 3.3, 3.2727450980392154)","(4.0, 5.0, 4.8977272727272725)","(13.0, 18.5, 17.651515151515152)","(16.0, 22.0, 21.64)","(3.8, 4.3, 4.176140350877192)","(19.0, 36.0, 34.26086956521739)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 38.5)"
04-01-2023 14:13:59.207482,"(2.8, 3.3, 3.2727450980392154)","(4.0, 5.0, 4.8977272727272725)","(13.0, 18.5, 17.651515151515152)","(16.0, 22.0, 21.64)","(3.8, 4.3, 4.176140350877192)","(19.0, 36.0, 34.26086956521739)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 38.5)"
04-01-2023 14:14:00.728165,"(2.9, 3.3, 3.25)","(4.0, 4.9, 4.841463414634147)","(13.0, 18.5, 17.651515151515152)","(15.0, 22.0, 21.64)","(3.7, 4.3, 4.176140350877192)","(20.0, 36.0, 34.26086956521739)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 38.5)"
04-01-2023 14:14:02.263841,"(2.9, 3.25, 3.243579766536965)","(4.0, 4.9, 4.866666666666667)","(13.0, 18.5, 17.651515151515152)","(15.0, 22.0, 26.0)","(3.7, 4.3, 4.176140350877192)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 38.5)"
04-01-2023 14:14:03.828369,"(2.9, 3.25, 3.243579766536965)","(4.0, 4.9, 4.866666666666667)","(13.0, 18.5, 17.651515151515152)","(15.0, 28.0, 26.0)","(3.7, 4.3, 4.176140350877192)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 38.5)"
04-01-2023 14:14:05.552343,"(2.9, 3.3, 3.2862376237623763)","(4.0, 4.9, 4.8428571428571425)","(13.0, 18.5, 17.333333333333332)","(15.0, 28.0, 26.0)","(3.7, 4.3, 4.176140350877192)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 75.9090909090909)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:07.014322,"(2.9, 3.3, 3.2870093457943925)","(4.0, 4.9, 4.8428571428571425)","(13.0, 18.5, 17.03846153846154)","(15.0, 28.0, 21.0)","(3.7, 4.3, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 80.9090909090909)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:08.445035,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.8428571428571425)","(13.0, 18.0, 17.137931034482758)","(15.0, 22.0, 21.0)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 80.9090909090909)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:10.109474,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 22.0, 26.545454545454547)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 85.0, 81.11111111111111)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:11.532500,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 28.0, 23.666666666666668)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:13.023660,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 27.0, 23.81818181818182)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:14.641113,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 27.0, 23.666666666666668)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:16.249988,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 27.0, 23.666666666666668)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:17.660775,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 17.137931034482758)","(15.0, 27.0, 23.666666666666668)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:18.996381,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 16.880597014925375)","(15.0, 27.0, 23.666666666666668)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 30.166666666666668)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:20.319056,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 16.880597014925375)","(15.0, 27.0, 24.5)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:21.718147,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 16.880597014925375)","(15.0, 27.0, 24.5)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:23.155329,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.785714285714286)","(13.0, 18.0, 16.880597014925375)","(15.0, 27.0, 24.5)","(3.7, 4.2, 4.186111111111111)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:24.606904,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.5)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 79.52380952380952)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:26.001687,"(2.9, 3.3, 3.2873865698729583)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.692307692307693)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 80.22727272727273)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:27.388327,"(2.9, 3.3, 3.2877289377289376)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.692307692307693)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 80.22727272727273)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:28.838690,"(2.9, 3.3, 3.2877289377289376)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.692307692307693)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 81.84210526315789)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:30.263418,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.692307692307693)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 39.84615384615385)"
04-01-2023 14:14:31.603148,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 24.692307692307693)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:32.992656,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:34.352368,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:35.680363,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:36.973331,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.235294117647058)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:38.326220,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.181818181818182)","(41.0, 95.0, 78.33333333333333)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:39.664524,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.048780487804878)","(41.0, 95.0, 77.5)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:40.905817,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 77.5)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:42.070531,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.790909090909091)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 77.5)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:43.267306,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.728571428571429)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 77.5)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:44.572733,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.72)","(13.0, 18.0, 16.863636363636363)","(15.0, 27.0, 25.235294117647058)","(3.7, 4.2, 4.18582995951417)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 77.5)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:46.175538,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.72)","(13.0, 18.0, 17.28048780487805)","(15.0, 27.0, 25.5)","(3.7, 4.2, 4.175044247787611)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 71.13636363636364)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:47.477296,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.72)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.175044247787611)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 95.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:48.793183,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.72)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.174600355239787)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:50.109434,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.174600355239787)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:51.393638,"(2.9, 3.3, 3.287140115163148)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.174600355239787)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:52.803344,"(2.9, 3.3, 3.2898148148148145)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.162378167641325)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:54.163519,"(2.9, 3.3, 3.2898148148148145)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.219221967963387)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:55.491512,"(2.9, 3.3, 3.2892624728850324)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.219221967963387)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:56.824741,"(2.9, 3.3, 3.2892624728850324)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.219221967963387)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:58.130151,"(2.9, 3.3, 3.2892624728850324)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.1875)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.219221967963387)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.161290322580646)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:14:59.442005,"(2.9, 3.35, 3.309344262295082)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.364864864864863)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.163178294573643)","(20.0, 36.0, 34.0)","(10.0, 14.0, 13.204081632653061)","(41.0, 90.0, 76.66666666666667)","(26.0, 42.0, 40.4)"
04-01-2023 14:15:00.636928,"(2.9, 3.35, 3.309344262295082)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.475609756097562)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.163178294573643)","(20.0, 36.0, 34.833333333333336)","(10.0, 14.0, 12.924528301886792)","(41.0, 90.0, 82.0)","(26.0, 42.0, 40.4)"
04-01-2023 14:15:01.829555,"(2.9, 3.35, 3.325)","(4.0, 4.9, 4.675)","(13.0, 18.5, 17.333333333333332)","(15.0, 27.0, 25.5)","(3.7, 4.3, 4.163178294573643)","(20.0, 36.0, 34.833333333333336)","(10.0, 14.0, 12.924528301886792)","(41.0, 90.0, 78.0)","(26.0, 42.0, 40.4)"
04-01-2023 14:15:03.085418,"(2.9, 3.35, 3.325)","(4.0, 4.9, 4.675)","(14.0, 18.5, 17.051724137931036)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.163178294573643)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 12.924528301886792)","(51.0, 90.0, 78.0)","(31.0, 42.0, 40.4)"
04-01-2023 14:15:04.418763,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.9, 4.675)","(14.0, 18.5, 17.051724137931036)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.163178294573643)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 12.924528301886792)","(51.0, 90.0, 78.0)","(31.0, 42.0, 39.625)"
04-01-2023 14:15:05.892196,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.9, 4.694117647058823)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 44.0, 39.93103448275862)"
04-01-2023 14:15:07.201227,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.676190476190476)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 42.0, 40.8)"
04-01-2023 14:15:08.612211,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 42.0, 40.8)"
04-01-2023 14:15:09.927711,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 42.0, 38.56565656565657)"
04-01-2023 14:15:11.236435,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 38.0, 36.21052631578947)"
04-01-2023 14:15:12.487044,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.394736842105264)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 76.66666666666667)","(31.0, 38.0, 36.21052631578947)"
04-01-2023 14:15:13.694723,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.227272727272727)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 38.0, 36.21052631578947)"
04-01-2023 14:15:14.840749,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.227272727272727)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 38.0, 36.21052631578947)"
04-01-2023 14:15:15.966940,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.227272727272727)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 38.0, 36.21052631578947)"
04-01-2023 14:15:17.118379,"(2.9, 3.35, 3.324847870182556)","(4.0, 4.8, 4.745454545454545)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 38.0, 39.6)"
04-01-2023 14:15:18.374611,"(2.9, 3.35, 3.325875486381323)","(4.0, 4.8, 4.513544018058691)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.625)"
04-01-2023 14:15:19.643182,"(2.9, 3.35, 3.3032075471698112)","(4.0, 4.8, 4.548648648648649)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 42.0, 39.42857142857143)"
04-01-2023 14:15:20.901585,"(2.9, 3.35, 3.3032075471698112)","(4.0, 4.7, 4.517777777777778)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.095238095238095)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.8235294117647)"
04-01-2023 14:15:22.073065,"(2.9, 3.35, 3.3032075471698112)","(4.0, 4.7, 4.517777777777778)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 34.833333333333336)","(11.0, 14.0, 13.123076923076923)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.8235294117647)"
04-01-2023 14:15:23.278518,"(2.9, 3.35, 3.315266106442577)","(4.0, 4.7, 4.517777777777778)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 36.0, 30.666666666666668)","(11.0, 14.0, 13.123076923076923)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.8235294117647)"
04-01-2023 14:15:24.520035,"(2.9, 3.35, 3.315266106442577)","(4.0, 4.7, 4.517777777777778)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.164491362763915)","(20.0, 34.0, 30.666666666666668)","(11.0, 14.0, 13.123076923076923)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.8235294117647)"
04-01-2023 14:15:25.697542,"(2.9, 3.35, 3.315266106442577)","(4.0, 4.7, 4.517777777777778)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.2061170212765955)","(20.0, 34.0, 30.666666666666668)","(11.0, 14.0, 13.24)","(51.0, 90.0, 87.5)","(31.0, 42.0, 38.8235294117647)"
04-01-2023 14:15:26.813681,"(2.9, 3.3, 3.2836206896551725)","(4.0, 4.7, 4.556140350877193)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.2061170212765955)","(20.0, 34.0, 31.77777777777778)","(11.0, 14.0, 13.173913043478262)","(51.0, 90.0, 88.18181818181819)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:27.966447,"(2.9, 3.35, 3.304243542435424)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.2061170212765955)","(20.0, 34.0, 32.18181818181818)","(11.0, 14.0, 13.173913043478262)","(51.0, 90.0, 88.18181818181819)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:29.134307,"(2.9, 3.35, 3.3133136094674556)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.333333333333332)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.2061170212765955)","(21.0, 34.0, 30.363636363636363)","(11.0, 14.0, 13.173913043478262)","(51.0, 90.0, 88.18181818181819)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:30.280295,"(2.9, 3.35, 3.3133136094674556)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.45)","(16.0, 27.0, 25.5)","(3.7, 4.3, 4.2061170212765955)","(21.0, 34.0, 31.105263157894736)","(11.0, 14.0, 13.173913043478262)","(51.0, 90.0, 88.18181818181819)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:31.483451,"(2.9, 3.35, 3.3133136094674556)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.3)","(16.0, 27.0, 24.103448275862068)","(3.7, 4.3, 4.2061170212765955)","(21.0, 34.0, 31.708333333333332)","(11.0, 14.0, 13.153846153846153)","(51.0, 90.0, 82.5)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:32.686762,"(2.9, 3.35, 3.3133136094674556)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.3)","(16.0, 27.0, 25.046511627906977)","(3.7, 4.3, 4.2061170212765955)","(21.0, 34.0, 31.708333333333332)","(11.0, 14.0, 13.153846153846153)","(51.0, 90.0, 82.5)","(31.0, 42.0, 37.5)"
04-01-2023 14:15:33.916772,"(2.9, 3.35, 3.3133136094674556)","(4.0, 4.7, 4.546376811594203)","(14.0, 18.5, 17.3)","(16.0, 27.0, 25.046511627906977)","(3.7, 4.3, 4.2061170212765955)","(21.0, 34.0, 31.708333333333332)","(11.0, 14.0, 13.153846153846153)","(51.0, 90.0, 82.5)","(31.0, 42.0, 37.5)"
