,Wuanita Rose,Safety Sam,Belle Royale,Rutland Bam,Okay Boomer,Lucy Mac,Kenzis Blaze,Werina Shadow
12-01-2023 17:25:09.518392,"(12.0, 26.0, 25.68181818181818)","(6.0, 14.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:10.695345,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:11.836249,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:12.927134,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:13.974990,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:15.009780,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:16.362522,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:17.464591,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:18.530630,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:19.639805,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:20.719666,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:21.769146,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:22.961401,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 12.270588235294117)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:24.109052,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.8)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:25.355268,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.8)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:26.502722,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.8)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:27.605011,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.8)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:28.680340,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.066666666666666)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 42.72727272727273)","(6.5, 12.5, 10.228571428571428)"
12-01-2023 17:25:29.799710,"(12.0, 26.0, 25.68181818181818)","(6.0, 13.0, 11.066666666666666)","(9.0, 19.5, 13.284615384615385)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 90.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:30.829650,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.879999999999999)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:31.886660,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.879999999999999)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:33.022901,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.879999999999999)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:34.229877,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.879999999999999)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:35.417450,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:36.606809,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:37.729434,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:38.993576,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:40.168449,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:41.272573,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:42.451426,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.2)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:43.862523,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:45.195178,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:46.331748,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:47.672973,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:49.034840,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:50.277537,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:51.448417,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:52.606071,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.844444444444445)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:53.836972,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 12.166666666666668)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:54.972233,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:56.072948,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:57.210792,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 45.625)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:58.307442,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 45.625)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:25:59.466940,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 55.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:00.726198,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 55.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:01.873218,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 55.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:03.034852,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:04.202223,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:05.394266,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:06.549391,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:07.596720,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:08.813692,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:09.986782,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:11.099563,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:12.147839,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 43.75)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:13.305813,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 10.4)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 75.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:14.488231,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.95)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:15.593632,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:16.758167,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:17.930162,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:19.112770,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:20.272557,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:21.305127,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:22.405207,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:23.561619,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:24.649745,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:25.874708,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:27.065211,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:28.252010,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 11.173684210526316)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:29.380642,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:30.541915,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:31.678327,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:32.696628,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.983333333333334)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:33.947488,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.56)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:35.032918,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.56)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:36.138785,"(12.0, 26.0, 24.80851063829787)","(6.0, 11.5, 10.56)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 61.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:37.274739,"(12.0, 26.0, 24.80851063829787)","(6.0, 12.0, 10.96)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 85.0, 45.625)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:38.465790,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.84)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 40.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:39.659441,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.84)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 40.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:40.798524,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.84)","(9.0, 19.0, 16.25714285714286)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 40.0)","(6.5, 12.5, 9.555555555555555)"
12-01-2023 17:26:41.944823,"(12.0, 26.0, 24.80851063829787)","(6.0, 13.0, 11.84)","(9.0, 19.0, 17.254545454545454)","(8.5, 17.5, 15.954545454545453)","(1.7, 1.99, 1.7255555555555555)","(15.0, 34.0, 30.4)","(26.0, 80.0, 40.0)","(6.5, 12.5, 9.555555555555555)"
