,Midnight Feast,Auntie Clare,Violets Girl,Flaming Galah,Destini Fresco,Flying Poet
54,"[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 1.45, 1.92]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 8, 197321), 10.0, 19.5]"
55,"[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 1.45, 1.92]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 9, 337540), 10.0, 19.5]"
56,"[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 10, 461104), 10.0, 19.5]"
57,"[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 11, 571334), 10.0, 19.5]"
58,"[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 12, 682799), 10.0, 19.5]"
59,"[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 13, 778577), 10.0, 19.5]"
60,"[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 1.45, 1.8]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 12.0, 32.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 14, 887484), 10.0, 19.5]"
61,"[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 15, 992560), 10.0, 19.5]"
62,"[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 2.3, 2.96]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 17, 105295), 10.0, 19.5]"
63,"[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 1.45, 1.81]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 12.0, 30.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 18, 220997), 10.0, 19.5]"
64,"[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 19, 358380), 10.0, 19.5]"
65,"[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 20, 464784), 10.0, 19.5]"
66,"[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 21, 571277), 10.0, 19.5]"
67,"[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 22, 696411), 10.0, 19.5]"
68,"[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 23, 807165), 10.0, 19.5]"
69,"[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 24, 921159), 10.0, 19.5]"
70,"[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 26, 46521), 10.0, 19.5]"
71,"[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 27, 165067), 10.0, 19.5]"
72,"[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 28, 285301), 10.0, 19.5]"
73,"[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 29, 384343), 10.0, 19.5]"
74,"[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 30, 516231), 10.0, 19.5]"
75,"[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 31, 628154), 10.0, 19.5]"
76,"[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 32, 735622), 10.0, 19.5]"
77,"[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 33, 849661), 10.0, 19.5]"
78,"[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 1.45, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 34, 964159), 10.0, 19.5]"
79,"[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 36, 75651), 10.0, 19.5]"
80,"[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 37, 183908), 10.0, 19.5]"
81,"[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 38, 301772), 10.0, 19.5]"
82,"[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 39, 408318), 10.0, 19.5]"
83,"[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 40, 507711), 10.0, 19.5]"
84,"[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 41, 615944), 10.0, 19.5]"
85,"[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 42, 725076), 10.0, 19.5]"
86,"[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 2.3, 2.98]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 43, 821934), 10.0, 19.5]"
87,"[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 44, 925995), 10.0, 20.0]"
88,"[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 46, 36712), 10.0, 20.0]"
89,"[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 47, 155588), 10.0, 20.0]"
90,"[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 48, 263320), 10.0, 20.0]"
91,"[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 49, 361484), 10.0, 20.0]"
92,"[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 50, 479671), 10.0, 20.0]"
93,"[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 1.5, 1.82]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 2.3, 2.86]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 51, 579446), 10.0, 20.0]"
94,"[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 52, 696145), 10.0, 20.0]"
95,"[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 53, 795968), 10.0, 20.0]"
96,"[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 54, 913035), 10.0, 20.0]"
97,"[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 56, 10873), 10.0, 20.0]"
98,"[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 57, 116135), 10.0, 20.0]"
99,"[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 58, 227727), 10.0, 20.0]"
100,"[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 55, 59, 330075), 10.0, 20.0]"
101,"[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 1.5, 1.91]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 0, 430736), 10.0, 20.0]"
102,"[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 1, 540035), 10.0, 20.0]"
103,"[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 2.3, 2.88]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 2, 647012), 10.0, 20.0]"
104,"[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 2.3, 2.88]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 3, 761685), 10.0, 20.0]"
105,"[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 4, 891465), 10.0, 20.0]"
106,"[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 6, 12137), 10.0, 20.0]"
107,"[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 1.5, 1.8]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 12.0, 34.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 41.0, 300.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 2.3, 2.9]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 51.0, 380.0]","[datetime.datetime(2022, 11, 28, 17, 56, 7, 126987), 10.0, 20.0]"
