,Jean Luc Nz,Kowalski Analysis,Celestial Gossip,Yianni,Kosimo,Silent Major Nz,Ozzie Battler,Huli Nien,Bettor Be The Bomb,Vintage Cheddar Nz
07-01-2023 19:35:10.744219,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 130.0)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 116.66666666666667)","(6.0, 7.4, 7.300000000000001)","(9.0, 14.5, 12.9)","(4.2, 99999, 99990)"
07-01-2023 19:35:11.893154,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 130.0)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 136.66666666666666)","(6.0, 7.4, 7.300000000000001)","(9.0, 14.5, 12.9)","(4.2, 99999, 99990)"
07-01-2023 19:35:13.144575,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 136.66666666666666)","(6.0, 7.4, 7.371428571428572)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:14.434892,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 136.66666666666666)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:15.722165,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 127.5)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:16.979877,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 127.5)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:18.169132,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 45.2)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 47.0)","(41.0, 99999, 99990)","(71.0, 160.0, 127.5)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:19.380384,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8236363636363637)","(31.0, 50.0, 43.14285714285714)","(81.0, 150.0, 136.66666666666666)","(31.0, 50.0, 49.5)","(41.0, 99999, 99990)","(71.0, 160.0, 127.5)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:20.616682,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8204545454545455)","(31.0, 50.0, 43.14285714285714)","(81.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(71.0, 160.0, 111.25)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:21.844228,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8204545454545455)","(31.0, 50.0, 47.142857142857146)","(81.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(71.0, 160.0, 111.25)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:23.087270,"(16.0, 99999, 99990)","(1.7, 1.83, 1.8204545454545455)","(31.0, 50.0, 46.0)","(81.0, 150.0, 136.66666666666666)","(31.0, 55.0, 52.0)","(41.0, 99999, 99990)","(71.0, 160.0, 128.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:24.338883,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 50.0, 48.5)","(81.0, 150.0, 136.66666666666666)","(31.0, 60.0, 52.0)","(41.0, 99999, 99990)","(71.0, 150.0, 122.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:25.597207,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 48.5)","(81.0, 150.0, 136.66666666666666)","(31.0, 60.0, 52.0)","(41.0, 99999, 99990)","(71.0, 140.0, 122.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:26.842753,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 48.5)","(81.0, 150.0, 136.66666666666666)","(31.0, 60.0, 52.0)","(41.0, 99999, 99990)","(71.0, 140.0, 122.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:28.054532,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 54.0)","(81.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(71.0, 140.0, 122.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:29.309317,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 60.0, 47.333333333333336)","(81.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(71.0, 140.0, 122.0)","(6.0, 7.4, 7.376470588235295)","(9.0, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:30.525642,"(16.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 50.0, 47.333333333333336)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.376470588235295)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:31.731280,"(15.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.376470588235295)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:32.969325,"(15.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 46.666666666666664)","(41.0, 99999, 99990)","(81.0, 140.0, 104.0)","(6.0, 7.4, 7.376470588235295)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:34.242611,"(15.0, 99999, 99990)","(1.7, 1.83, 1.821923076923077)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 104.0)","(6.0, 7.4, 7.376470588235295)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:35.530496,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8269117647058823)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 104.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:36.785212,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8269117647058823)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:38.037652,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8269117647058823)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:39.286539,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8269117647058823)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.333333333333336)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:40.500927,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8269117647058823)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 46.666666666666664)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:41.752380,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 60.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:42.993837,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:44.254540,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.0)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:45.580371,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 60.0, 48.0)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.366666666666667)","(8.5, 14.5, 13.357142857142858)","(4.2, 99999, 99990)"
07-01-2023 19:35:46.873345,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 60.0, 48.0)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.386666666666667)","(8.5, 14.5, 12.714285714285714)","(4.2, 99999, 99990)"
07-01-2023 19:35:48.151664,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 60.0, 51.0)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.386666666666667)","(8.5, 14.0, 12.714285714285714)","(4.2, 99999, 99990)"
07-01-2023 19:35:49.375522,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.386666666666667)","(8.5, 14.0, 12.714285714285714)","(4.2, 99999, 99990)"
07-01-2023 19:35:50.583055,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.386666666666667)","(8.5, 14.0, 12.714285714285714)","(4.2, 99999, 99990)"
07-01-2023 19:35:51.719324,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.386666666666667)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:52.946857,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.4, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:54.217919,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:55.520387,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:56.793371,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:58.045432,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:35:59.212430,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:00.426207,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.8, 7.6421052631578945)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:01.600671,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.2, 7.046153846153846)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:02.834792,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.2, 7.033333333333333)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:04.028982,"(15.0, 99999, 99990)","(1.7, 1.83, 1.8267187500000002)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.2, 7.033333333333333)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:05.279304,"(15.0, 99999, 99990)","(1.7, 1.86, 1.848857142857143)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.2, 7.033333333333333)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:06.640752,"(15.0, 99999, 99990)","(1.7, 1.86, 1.851044776119403)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 117.5)","(6.0, 7.2, 7.033333333333333)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:08.044050,"(15.0, 99999, 99990)","(1.7, 1.86, 1.851044776119403)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.2, 7.033333333333333)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:09.301965,"(15.0, 99999, 99990)","(1.7, 1.86, 1.851044776119403)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(31.0, 55.0, 49.5)","(41.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.2, 7.539130434782608)","(8.5, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:10.632845,"(15.0, 99999, 99990)","(1.7, 1.86, 1.851044776119403)","(31.0, 55.0, 48.5)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.8, 7.258333333333333)","(9.0, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:11.881801,"(15.0, 99999, 99990)","(1.7, 1.87, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.8, 7.258333333333333)","(9.0, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:13.215023,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.8, 7.386666666666667)","(9.0, 14.0, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:14.454520,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.6, 7.292307692307692)","(9.0, 13.5, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:15.738040,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.6, 7.236363636363636)","(9.0, 13.5, 12.576923076923077)","(4.2, 99999, 99990)"
07-01-2023 19:36:16.926906,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.6, 7.236363636363636)","(9.0, 13.5, 12.576923076923077)","(4.2, 99999, 99990)"
07-01-2023 19:36:18.156844,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8672727272727272)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.6, 7.333333333333333)","(9.0, 13.5, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:19.607049,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8366666666666667)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 110.0)","(6.0, 7.6, 7.3428571428571425)","(9.0, 13.5, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:20.816092,"(15.0, 99999, 99990)","(1.7, 1.86, 1.8366666666666667)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 100.625)","(6.0, 7.6, 7.428571428571429)","(9.0, 13.5, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:22.037856,"(15.0, 99999, 99990)","(1.7, 1.85, 1.834)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 102.5)","(6.0, 7.6, 7.457142857142857)","(9.0, 13.5, 12.833333333333334)","(4.2, 99999, 99990)"
07-01-2023 19:36:23.210797,"(15.0, 99999, 99990)","(1.7, 1.85, 1.834)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 102.5)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:24.414921,"(15.0, 99999, 99990)","(1.7, 1.85, 1.834)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 49.5)","(51.0, 99999, 99990)","(81.0, 140.0, 102.5)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:25.827089,"(15.0, 99999, 99990)","(1.7, 1.85, 1.834)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 45.833333333333336)","(51.0, 99999, 99990)","(81.0, 180.0, 116.66666666666667)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:27.276158,"(15.0, 99999, 99990)","(1.7, 1.85, 1.834)","(31.0, 55.0, 47.2)","(91.0, 150.0, 136.66666666666666)","(41.0, 55.0, 45.833333333333336)","(51.0, 99999, 99990)","(81.0, 160.0, 108.0)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:28.682800,"(15.0, 99999, 99990)","(1.7, 1.85, 1.8482926829268294)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 142.5)","(41.0, 55.0, 45.833333333333336)","(51.0, 99999, 99990)","(81.0, 160.0, 108.0)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:29.944202,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 50.666666666666664)","(91.0, 150.0, 140.0)","(41.0, 55.0, 45.2)","(51.0, 99999, 99990)","(81.0, 160.0, 117.5)","(6.0, 7.8, 7.457142857142857)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:31.262517,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 48.5)","(91.0, 150.0, 146.66666666666666)","(41.0, 50.0, 46.0)","(51.0, 99999, 99990)","(81.0, 140.0, 106.66666666666667)","(6.0, 7.8, 7.666666666666667)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:32.492618,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 48.5)","(91.0, 180.0, 146.66666666666666)","(41.0, 48.0, 46.0)","(51.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(6.0, 7.8, 7.666666666666667)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:33.702742,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 48.5)","(91.0, 180.0, 146.66666666666666)","(41.0, 48.0, 46.0)","(51.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(6.0, 7.8, 7.666666666666667)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:34.908521,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 48.5)","(91.0, 180.0, 146.66666666666666)","(41.0, 48.0, 46.0)","(51.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(6.0, 7.8, 7.581818181818181)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:36.111284,"(15.0, 99999, 99990)","(1.7, 1.88, 1.8482926829268294)","(31.0, 55.0, 48.5)","(91.0, 180.0, 136.66666666666666)","(41.0, 48.0, 46.0)","(51.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(6.0, 7.6, 7.581818181818181)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:37.363567,"(15.0, 99999, 99990)","(1.7, 1.87, 1.8493548387096774)","(31.0, 55.0, 48.5)","(91.0, 170.0, 136.66666666666666)","(41.0, 48.0, 42.0)","(51.0, 99999, 99990)","(81.0, 130.0, 116.66666666666667)","(6.0, 7.6, 7.581818181818181)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:38.606474,"(15.0, 99999, 99990)","(1.7, 1.87, 1.8466666666666667)","(31.0, 55.0, 48.5)","(91.0, 170.0, 136.66666666666666)","(41.0, 44.0, 41.0)","(51.0, 99999, 99990)","(81.0, 130.0, 107.5)","(6.0, 7.6, 7.314285714285715)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:39.832209,"(15.0, 99999, 99990)","(1.7, 1.87, 1.8466666666666667)","(31.0, 55.0, 48.5)","(91.0, 170.0, 136.66666666666666)","(41.0, 44.0, 41.0)","(51.0, 99999, 99990)","(81.0, 130.0, 107.5)","(6.0, 7.4, 7.314285714285715)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
07-01-2023 19:36:41.015181,"(15.0, 99999, 99990)","(1.7, 1.87, 1.8466666666666667)","(31.0, 55.0, 48.5)","(91.0, 170.0, 136.66666666666666)","(41.0, 44.0, 41.0)","(51.0, 99999, 99990)","(81.0, 120.0, 99.16666666666667)","(6.0, 7.4, 7.314285714285715)","(9.0, 13.5, 12.5)","(4.2, 99999, 99990)"
