,Beach Magic,Animado,The General Nz,Woodlea Diego Nz,Rollyarrrz Nz,Katacha Man,Jaccka Wally Nz,The Irish Eagle,Prince Joy,Blackjack Bart
07-01-2023 19:38:35.381080,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 56.0)","(26.0, 99999, 99990)","(17.0, 22.0, 19.714285714285715)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:36.695173,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 56.0)","(26.0, 99999, 99990)","(17.0, 22.0, 19.714285714285715)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:37.953822,"(8.0, 15.5, 14.9)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 65.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 22.0, 19.714285714285715)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:39.283992,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 22.0, 19.714285714285715)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:40.690110,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 22.0, 22.5)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:42.117831,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.68)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:43.548826,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.6855555555555555)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:44.908625,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.684705882352941)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:46.302039,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.684705882352941)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:47.639949,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.6743478260869564)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 7.733333333333333)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:49.019098,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.6743478260869564)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:50.385569,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:51.758928,"(8.0, 15.0, 13.75)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:53.102812,"(8.0, 15.0, 13.857142857142858)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:54.429853,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 82.14285714285714)"
07-01-2023 19:38:55.752806,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:38:56.986555,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:38:58.226650,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:38:59.523413,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:00.806625,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.85714285714286)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:02.131546,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 85.0)"
07-01-2023 19:39:03.543634,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:04.963834,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:06.353538,"(8.0, 15.0, 14.333333333333334)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.649999999999999)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:07.883526,"(8.0, 15.0, 14.4)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:09.351182,"(8.0, 15.0, 14.4)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:10.836892,"(8.0, 15.0, 14.4)","(1.45, 1.69, 1.67)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:12.543360,"(8.0, 15.0, 14.625)","(1.45, 1.69, 1.6400000000000001)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:14.243185,"(8.0, 15.5, 14.75)","(1.45, 1.68, 1.6400000000000001)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 22.7)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:15.700010,"(8.0, 15.5, 14.75)","(1.45, 1.68, 1.6400000000000001)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 21.214285714285715)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:17.184836,"(8.0, 15.5, 14.75)","(1.45, 1.68, 1.631)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 21.214285714285715)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:18.606305,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.631)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 21.214285714285715)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:20.118571,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.631)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 54.0)","(26.0, 99999, 99990)","(17.0, 24.0, 21.214285714285715)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:21.621880,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.631)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 24.0, 20.1)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:23.121921,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.652)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 49.2)","(26.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:24.648151,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.652)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 24.0, 21.166666666666668)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:26.190265,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.652)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 23.0, 21.166666666666668)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:27.767933,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.652)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 23.0, 21.166666666666668)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:29.332906,"(8.0, 15.5, 15.125)","(1.45, 1.68, 1.652)","(17.0, 99999, 99990)","(19.0, 99999, 99990)","(21.0, 99999, 99990)","(31.0, 60.0, 51.0)","(26.0, 99999, 99990)","(17.0, 23.0, 21.166666666666668)","(6.0, 9.2, 8.2)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:30.912425,"(8.5, 15.5, 15.125)","(1.4, 1.68, 1.6925)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 23.0, 20.25)","(6.0, 9.2, 8.414285714285715)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:32.462995,"(8.5, 15.5, 15.125)","(1.4, 1.72, 1.6475)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 23.0, 20.5)","(6.0, 9.2, 8.285714285714285)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:33.968237,"(8.5, 15.5, 15.125)","(1.4, 1.71, 1.6475)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 22.0, 20.5)","(6.0, 9.0, 8.0)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:35.432781,"(8.5, 15.5, 15.0)","(1.4, 1.71, 1.6975)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 22.0, 20.571428571428573)","(6.0, 9.0, 7.622222222222222)","(41.0, 95.0, 83.57142857142857)"
07-01-2023 19:39:36.848585,"(8.5, 15.5, 15.0)","(1.4, 1.71, 1.6975)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.6, 7.509090909090909)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:38.303668,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6975)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 51.0)","(31.0, 99999, 99990)","(17.0, 22.0, 19.0)","(6.0, 8.6, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:39.728510,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6683333333333334)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 55.14285714285714)","(31.0, 99999, 99990)","(17.0, 22.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:41.126805,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.65375)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 55.14285714285714)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:42.619166,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.69875)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 54.0)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:43.984795,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6875)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 54.0)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:45.422043,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6875)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 54.0)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:46.851583,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.65375)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:48.284527,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.65375)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:49.602634,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.65375)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:51.009258,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.647)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:52.384673,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6407692307692308)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.5)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:53.851284,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6407692307692308)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 7.725)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:55.186345,"(8.5, 16.0, 15.25)","(1.4, 1.71, 1.6500000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 8.4, 8.09090909090909)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:56.522979,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6418181818181818)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 7.92)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:57.973231,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:39:59.488967,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:00.908459,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:02.358157,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:03.762014,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:05.205453,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:06.586752,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:07.923825,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:09.224233,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:10.523085,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 49.333333333333336)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:11.931050,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 47.2)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:13.691309,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 52.0)","(31.0, 99999, 99990)","(17.0, 24.0, 20.75)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:15.198739,"(8.5, 16.0, 15.25)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 52.0)","(31.0, 99999, 99990)","(17.0, 24.0, 18.583333333333332)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:16.734345,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 52.0)","(31.0, 99999, 99990)","(17.0, 24.0, 19.333333333333332)","(6.0, 9.0, 8.325)","(41.0, 95.0, 71.66666666666667)"
07-01-2023 19:40:18.161914,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 53.0)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 9.0, 8.325)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:19.593683,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6384615384615386)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 60.0, 52.90909090909091)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 9.0, 7.228571428571429)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:21.018600,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.6)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.8, 7.6)","(41.0, 95.0, 75.0)"
07-01-2023 19:40:22.471637,"(8.5, 16.0, 15.7)","(1.4, 1.7, 1.6400000000000001)","(18.0, 99999, 99990)","(20.0, 99999, 99990)","(21.0, 99999, 99990)","(41.0, 65.0, 53.6)","(31.0, 99999, 99990)","(17.0, 23.0, 19.333333333333332)","(6.0, 8.6, 7.6)","(41.0, 95.0, 75.0)"
