,Gracie Bale,Sunnyside Zeus,Lochinvar Jazz,Tough Tears,Entranced,Change Of Habit,Go Bang
14-12-2022 12:41:54.283351,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:41:55.580737,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:41:56.812697,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:41:58.105275,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:41:59.346210,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:00.608784,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:01.858146,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:03.061291,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:04.249121,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:05.387621,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:06.554775,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:07.909071,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:09.141846,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:10.449452,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:11.668358,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:13.129643,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:14.584862,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:15.894551,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:17.089537,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:18.300966,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:19.584541,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:20.815365,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:22.042098,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:23.258433,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:24.494624,"(2.4, 3.8, 2.728571428571428)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:25.685203,"(2.4, 3.8, 2.728571428571428)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:26.887043,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:28.108133,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:29.298673,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:30.506522,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:31.607175,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:32.694082,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:33.775956,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:34.909412,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:36.025137,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:37.208223,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:38.496261,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:39.705269,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:40.914136,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:42.119005,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.0)","(21.0, 75.0, 36.45454545454545)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:43.263152,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 18.666666666666668)","(21.0, 75.0, 41.875)","(12.0, 30.0, 20.555555555555557)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:44.259994,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 18.666666666666668)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:45.299276,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:46.516743,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:47.819750,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:49.086399,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:50.123665,"(2.4, 3.75, 3.2279999999999998)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:51.128103,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:52.091134,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:53.038529,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:54.030568,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:55.025268,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:55.956517,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:56.994716,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:58.047595,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:42:59.078222,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:00.073439,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:01.102128,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:02.013362,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:02.972091,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:03.892874,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:04.891367,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:05.889750,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:06.895534,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:07.946176,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:08.965150,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:10.035629,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:11.112389,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:12.118708,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:13.445859,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:14.469593,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:15.406200,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:16.397385,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:17.520722,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:18.552899,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:19.592579,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:20.569689,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:21.587552,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:22.601758,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:23.602102,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:24.568058,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:25.496767,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:26.449953,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:27.419363,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:28.435815,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:29.409657,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:30.492870,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:31.598789,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:32.605002,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:33.636550,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:34.657922,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:35.648717,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:36.593056,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
14-12-2022 12:43:37.495985,"(2.4, 3.65, 3.2818181818181817)","(2.9, 4.1, 3.609230769230769)","(11.0, 27.0, 17.625)","(21.0, 75.0, 41.875)","(12.0, 30.0, 19.375)","(4.6, 9.2, 6.133333333333333)","(10.0, 17.5, 13.4375)"
