,Side Street Dave,Parley Street,Warfront Fighter,Passed By Paul,Assets Included,Dontteasethetiger,Chef,Singandcryindubai,Lil Latigo,Katzumoto,Morethansoultitle,Winning Magic
11-01-2023 08:32:34.475240,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:35.703067,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:36.950901,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:38.219104,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:39.496332,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:40.775794,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:42.069194,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:43.403022,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:44.737578,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:46.008401,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:47.272912,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:48.548181,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:49.797562,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:51.096103,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:52.393092,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:53.717919,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:55.060708,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:56.323530,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:57.641861,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:32:58.929933,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:00.462797,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:01.882651,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:03.364556,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:04.866722,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:06.364220,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:07.799134,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:09.114064,"(17.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.5, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:10.405655,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:11.657400,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:13.013143,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:14.272200,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:15.543932,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:16.859176,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:18.201831,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:19.518642,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:20.810185,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:22.105941,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:23.382015,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:24.707446,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:25.953508,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:27.218368,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:28.517320,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:29.845202,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:31.161253,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:32.468937,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:33.801378,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:35.096934,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:36.364570,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:37.680813,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:38.938919,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:40.230555,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:41.527275,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
11-01-2023 08:33:42.867172,"(16.0, 99999, 99990)","(5.5, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(17.0, 99999, 99990)","(9.0, 99999, 99990)","(9.0, 99999, 99990)","(4.6, 99999, 99990)","(26.0, 99999, 99990)","(5.0, 99999, 99990)","(10.0, 99999, 99990)","(9.0, 99999, 99990)"
