,Lucretia Ann,Block Busted,Willows Friend,Rogue Temptation,Tuzla Bale,Big City Nights,After Hours
08-12-2022 15:23:59.498398,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 51.5625)","(10.0, 24.0, 18.375)","(31.0, 240.0, 81.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:00.623812,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 51.5625)","(10.0, 24.0, 18.375)","(31.0, 240.0, 81.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:01.725495,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 60.13333333333333)","(10.0, 24.0, 16.77777777777778)","(31.0, 240.0, 149.2)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:02.848496,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 57.40625)","(10.0, 24.0, 16.77777777777778)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:03.895094,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 39.875)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:04.943748,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:06.017302,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:07.000477,"(5.5, 11.0, 5.96)","(2.8, 3.5, 3.12)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:08.038151,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:09.126086,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:10.208533,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 5.8100000000000005)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:11.586178,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 7.285714285714285)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:12.740921,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 7.285714285714285)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:13.830363,"(5.5, 11.0, 5.96)","(2.8, 3.45, 3.055555555555556)","(3.9, 8.6, 7.285714285714285)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:15.088214,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 40.25)","(10.0, 24.0, 16.1875)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:16.434877,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 57.96875)","(10.0, 24.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:17.792960,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 57.96875)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:19.154563,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 57.96875)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:20.527553,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.047058823529412)","(15.0, 110.0, 62.70833333333333)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:22.015173,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 8.047058823529412)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:23.528145,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:24.867615,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 22.75)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:26.208619,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:27.457273,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:28.731550,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:29.908922,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:31.035876,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 129.0)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:32.198683,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:33.437611,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:34.573715,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 19.9375)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:35.829827,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 20.25)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:37.065136,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.70833333333333)","(10.0, 34.0, 20.25)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:38.225067,"(5.5, 11.0, 5.96)","(2.8, 3.4, 3.0700000000000003)","(3.9, 8.6, 7.05)","(15.0, 95.0, 46.875)","(10.0, 34.0, 20.25)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:39.349209,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.05)","(15.0, 95.0, 46.875)","(10.0, 34.0, 20.25)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 2.9579166666666663)"
08-12-2022 15:24:40.532523,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.05)","(15.0, 95.0, 46.875)","(10.0, 34.0, 20.25)","(31.0, 230.0, 120.36363636363637)","(2.9, 4.0, 3.014)"
08-12-2022 15:24:41.675339,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.05)","(15.0, 95.0, 46.875)","(10.0, 34.0, 20.944444444444443)","(31.0, 230.0, 114.5)","(2.9, 3.95, 3.76)"
08-12-2022 15:24:42.790477,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.05)","(15.0, 95.0, 46.875)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:43.876493,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.05)","(15.0, 95.0, 62.91666666666667)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:45.010572,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 7.986666666666666)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:46.081082,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:47.199736,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:48.648665,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:24:49.771702,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.8475)"
08-12-2022 15:24:50.956090,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:52.241903,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:53.422233,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:54.560982,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:55.788120,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:56.943146,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:58.059701,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.058823529411764)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:24:59.167404,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:00.301884,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:01.363303,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 95.0, 63.125)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:02.381755,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 95.0, 85.4375)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:03.424659,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 76.6875)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:04.534883,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:05.643476,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:06.764710,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:07.894774,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:09.126371,"(5.5, 11.0, 5.96)","(2.8, 3.35, 3.011111111111111)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 21.22222222222222)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 3.8475)"
08-12-2022 15:25:10.220288,"(5.5, 11.0, 5.96)","(2.8, 4.4, 4.0680000000000005)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 19.9375)","(31.0, 200.0, 90.07142857142857)","(2.9, 4.0, 2.950625)"
08-12-2022 15:25:11.287970,"(5.5, 11.0, 5.96)","(2.8, 4.4, 4.0680000000000005)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 19.9375)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.95, 2.950625)"
08-12-2022 15:25:12.398271,"(5.5, 11.0, 5.96)","(2.8, 4.4, 4.0680000000000005)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 19.9375)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:13.516300,"(5.5, 11.0, 5.96)","(2.8, 4.4, 4.0680000000000005)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 19.9375)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:14.615164,"(5.5, 11.0, 5.96)","(2.8, 4.2, 4.037777777777778)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 19.9375)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:15.881885,"(5.5, 11.0, 5.96)","(2.8, 4.2, 4.037777777777778)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:17.364635,"(5.5, 11.0, 5.96)","(2.8, 4.2, 4.037777777777778)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:18.574074,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.76)"
08-12-2022 15:25:19.677111,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.9, 3.302307692307692)"
08-12-2022 15:25:20.949023,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 90.07142857142857)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:22.233772,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 68.5)","(10.0, 34.0, 20.944444444444443)","(31.0, 200.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:23.340932,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 43.75)","(10.0, 34.0, 20.944444444444443)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:24.645069,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 43.75)","(10.0, 34.0, 20.944444444444443)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:25.801886,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 8.047058823529412)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:26.926886,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:28.005980,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:29.279270,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 65.35)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:30.421235,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 65.35)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:31.545780,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:32.643996,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:33.737369,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 57.70833333333333)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:34.886624,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 76.8125)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:35.895140,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 85.0, 76.8125)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:36.979783,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:38.158751,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:39.383842,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:40.636671,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:41.928786,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:43.822638,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.3888888888888893)","(3.9, 8.6, 7.05)","(15.0, 90.0, 50.34375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 86.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:45.538515,"(5.5, 11.0, 5.96)","(2.8, 4.2, 3.8600000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 90.0, 45.9375)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 102.18181818181819)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:46.959517,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.8600000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 90.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 102.18181818181819)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:48.349509,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.8600000000000003)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 102.18181818181819)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:49.912452,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.895)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 102.18181818181819)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:51.073073,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.895)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 102.18181818181819)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:52.359216,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.433)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 68.5)","(2.9, 3.75, 3.302307692307692)"
08-12-2022 15:25:53.584367,"(5.5, 11.0, 5.96)","(2.8, 4.0, 3.3329411764705883)","(3.9, 8.6, 8.058823529411764)","(15.0, 110.0, 53.75)","(10.0, 34.0, 21.22222222222222)","(31.0, 190.0, 68.5)","(2.9, 3.75, 3.302307692307692)"
