,Eastbro Tex,Torque To The Max,Dartesian,Taleggio,Furiosa,Eagles Response,Whata Reactor,Fortyfive Rock,Go Jo Jolt
15-12-2022 14:29:04.218631,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.7)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.333333333333332)","(4.0, 4.4, 4.127272727272727)","(17.0, 27.0, 24.57142857142857)","(4.2, 5.8, 5.3)"
15-12-2022 14:29:05.693101,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.7)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 22.666666666666668)","(4.0, 4.4, 4.25)","(17.0, 27.0, 24.57142857142857)","(4.2, 5.8, 5.3)"
15-12-2022 14:29:07.140895,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.7)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 22.666666666666668)","(4.0, 4.4, 4.25)","(17.0, 27.0, 22.0)","(4.2, 5.8, 5.3)"
15-12-2022 14:29:08.802174,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 8.266666666666667)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 22.666666666666668)","(4.0, 4.4, 4.423636363636364)","(17.0, 27.0, 22.0)","(4.2, 5.8, 5.433333333333334)"
15-12-2022 14:29:10.349029,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 8.266666666666667)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 22.666666666666668)","(4.0, 4.5, 4.423636363636364)","(17.0, 27.0, 22.0)","(4.2, 5.8, 5.433333333333334)"
15-12-2022 14:29:11.696372,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 8.266666666666667)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.333333333333332)","(4.0, 4.5, 4.423636363636364)","(17.0, 27.0, 21.5)","(4.2, 5.8, 5.433333333333334)"
15-12-2022 14:29:12.972528,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 8.266666666666667)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.333333333333332)","(4.0, 4.5, 4.423636363636364)","(17.0, 26.0, 21.5)","(4.2, 5.8, 5.2)"
15-12-2022 14:29:14.289866,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.333333333333332)","(4.0, 4.5, 4.423636363636364)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:15.623890,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.333333333333332)","(4.0, 4.5, 4.416)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:16.913878,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.666666666666668)","(4.0, 4.5, 4.416)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:18.231985,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 26.0)","(4.0, 4.5, 4.416)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:19.596669,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.406666666666667)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:20.914963,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.406666666666667)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:22.270733,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.406666666666667)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:23.883474,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:25.559414,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:26.837734,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:28.028477,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.2, 5.7, 5.2)"
15-12-2022 14:29:29.236863,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.42857142857143)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:30.616416,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:32.002783,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:33.697090,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:35.138392,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 9.25)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(13.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:36.471327,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:37.761212,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:39.124705,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:40.553025,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:41.955240,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.333333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.4)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:43.274177,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 8.8, 7.3999999999999995)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:44.544973,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.357142857142858)","(101.0, 260.0, 240.0)","(6.5, 9.0, 7.826666666666666)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.2)"
15-12-2022 14:29:45.800967,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.17142857142857)","(101.0, 260.0, 240.0)","(6.5, 9.0, 8.492307692307692)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.5, 4.142553191489362)","(17.0, 26.0, 21.5)","(4.0, 5.7, 5.45)"
15-12-2022 14:29:47.052248,"(3.3, 4.5, 4.357142857142857)","(7.5, 9.2, 8.416666666666666)","(101.0, 260.0, 240.0)","(6.5, 9.0, 8.959999999999999)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.5, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.6000000000000005)"
15-12-2022 14:29:48.339694,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.416666666666666)","(101.0, 260.0, 240.0)","(6.5, 9.2, 7.88)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.6000000000000005)"
15-12-2022 14:29:49.866232,"(3.3, 4.5, 4.357142857142857)","(7.5, 10.5, 8.666666666666666)","(101.0, 260.0, 240.0)","(6.5, 9.2, 8.0)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:29:51.626529,"(3.3, 4.5, 4.357142857142857)","(7.5, 12.0, 9.166666666666666)","(101.0, 260.0, 240.0)","(6.5, 9.0, 8.0)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:29:52.953976,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 8.612499999999999)","(101.0, 260.0, 240.0)","(6.5, 9.0, 8.133333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 28.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.0)"
15-12-2022 14:29:54.184751,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 8.612499999999999)","(101.0, 260.0, 240.0)","(6.5, 8.6, 8.133333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.0)"
15-12-2022 14:29:55.518987,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.85)","(101.0, 260.0, 240.0)","(6.5, 8.6, 8.133333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 21.5)","(4.0, 5.9, 5.180000000000001)"
15-12-2022 14:29:56.871199,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.0, 9.299999999999999)","(101.0, 260.0, 240.0)","(6.5, 8.6, 8.133333333333333)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 19.75)","(4.0, 5.9, 5.180000000000001)"
15-12-2022 14:29:58.267370,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 8.6, 8.666666666666668)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 23.0, 19.75)","(4.0, 5.9, 5.0)"
15-12-2022 14:29:59.936315,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.4, 8.3)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 23.0, 18.333333333333332)","(4.0, 5.9, 5.0)"
15-12-2022 14:30:01.637376,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.4, 8.3)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 22.0, 18.333333333333332)","(4.0, 5.9, 5.0)"
15-12-2022 14:30:03.012696,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.4, 8.4)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 22.0, 18.333333333333332)","(4.0, 5.9, 5.0)"
15-12-2022 14:30:04.333299,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.0, 8.4)","(14.0, 18.0, 16.333333333333332)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 22.0, 18.333333333333332)","(4.0, 5.9, 5.0)"
15-12-2022 14:30:05.667945,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.0, 8.4)","(14.0, 18.0, 16.88888888888889)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 22.0, 18.333333333333332)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:06.949850,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.0, 8.4)","(14.0, 18.0, 17.285714285714285)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 22.0, 20.9)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:08.262961,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.0, 8.4)","(14.0, 18.0, 17.285714285714285)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 22.0, 22.5)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:09.486313,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.0, 8.933333333333334)","(14.0, 18.0, 16.714285714285715)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 24.0, 24.5)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:10.762309,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.8, 8.4)","(14.0, 18.0, 16.714285714285715)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 22.625)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:12.085737,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.6, 8.4)","(14.0, 18.0, 16.714285714285715)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 22.714285714285715)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:13.351018,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.6, 8.4)","(14.0, 18.0, 16.714285714285715)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 25.0, 24.5)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:14.813512,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.6, 8.533333333333333)","(14.0, 18.0, 16.857142857142858)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.583333333333336)","(4.0, 5.9, 5.300000000000001)"
15-12-2022 14:30:16.217522,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.2, 8.533333333333333)","(14.0, 18.0, 17.928571428571427)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 25.055555555555557)","(4.0, 5.9, 4.871428571428572)"
15-12-2022 14:30:17.618491,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.2, 8.533333333333333)","(14.0, 19.5, 17.571428571428573)","(19.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 25.055555555555557)","(4.0, 5.9, 5.25)"
15-12-2022 14:30:18.916374,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.2, 8.533333333333333)","(14.0, 19.0, 18.428571428571427)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.666666666666664)","(4.0, 5.8, 5.25)"
15-12-2022 14:30:20.154344,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.2, 8.533333333333333)","(14.0, 20.0, 18.428571428571427)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.666666666666664)","(4.0, 5.8, 5.25)"
15-12-2022 14:30:21.422166,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 18.428571428571427)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.666666666666664)","(4.0, 5.8, 5.433333333333334)"
15-12-2022 14:30:22.998432,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 248.88888888888889)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 18.428571428571427)","(19.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.666666666666664)","(4.0, 5.8, 5.5)"
15-12-2022 14:30:24.499917,"(3.3, 4.5, 4.357142857142857)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 250.0)","(6.0, 9.8, 8.933333333333334)","(14.0, 20.0, 18.428571428571427)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.666666666666664)","(4.0, 5.8, 5.5)"
15-12-2022 14:30:25.714644,"(3.5, 4.4, 4.1000000000000005)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 250.0)","(6.0, 9.8, 8.933333333333334)","(14.0, 20.0, 18.428571428571427)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 26.0, 24.0)","(4.0, 5.8, 5.566666666666667)"
15-12-2022 14:30:27.033266,"(3.5, 4.4, 3.8333333333333335)","(7.5, 11.5, 9.85)","(101.0, 260.0, 250.0)","(6.0, 9.8, 8.933333333333334)","(14.0, 20.0, 18.8)","(20.0, 30.0, 24.666666666666668)","(3.9, 4.4, 4.25)","(17.0, 26.0, 22.25)","(4.0, 5.9, 5.566666666666667)"
15-12-2022 14:30:28.415716,"(3.5, 4.4, 4.1875)","(7.5, 11.5, 9.299999999999999)","(101.0, 260.0, 250.0)","(6.0, 9.8, 7.8500000000000005)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.0)","(3.9, 4.4, 4.25)","(17.0, 26.0, 22.25)","(4.0, 5.9, 5.625)"
15-12-2022 14:30:29.830026,"(3.5, 4.4, 4.1875)","(7.5, 11.5, 10.18)","(101.0, 260.0, 250.0)","(6.0, 9.8, 7.8500000000000005)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 19.125)","(4.0, 5.9, 5.625)"
15-12-2022 14:30:31.859854,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.5, 8.92)","(101.0, 260.0, 250.0)","(6.0, 9.8, 8.8)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 26.0, 20.666666666666668)","(4.0, 5.9, 5.566666666666667)"
15-12-2022 14:30:33.384897,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.6, 7.828571428571429)","(14.0, 20.0, 17.0)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 25.0, 19.875)","(4.0, 5.9, 5.733333333333333)"
15-12-2022 14:30:35.530604,"(3.3, 4.4, 3.9)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.4, 8.533333333333333)","(14.0, 20.0, 17.0)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.4, 4.25)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.733333333333333)"
15-12-2022 14:30:36.934443,"(3.3, 4.4, 3.9)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.2, 8.533333333333333)","(14.0, 20.0, 19.142857142857142)","(20.0, 30.0, 27.0)","(4.0, 4.4, 4.25)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.625)"
15-12-2022 14:30:38.467220,"(3.3, 4.4, 3.9)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.2, 8.933333333333334)","(14.0, 20.0, 19.142857142857142)","(20.0, 30.0, 27.0)","(4.0, 4.4, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.625)"
15-12-2022 14:30:39.843385,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.8, 8.933333333333334)","(14.0, 20.0, 19.083333333333332)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.5, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.7)"
15-12-2022 14:30:41.099943,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.8, 8.933333333333334)","(14.0, 20.0, 19.083333333333332)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.5, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.7)"
15-12-2022 14:30:42.423799,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 19.083333333333332)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.5, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.7)"
15-12-2022 14:30:43.684985,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 18.166666666666668)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.5, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.566666666666667)"
15-12-2022 14:30:44.879989,"(3.3, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.0)","(4.0, 4.5, 4.104597701149425)","(17.0, 24.0, 19.875)","(4.0, 5.9, 5.566666666666667)"
15-12-2022 14:30:46.386885,"(3.1, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.0)","(4.0, 4.5, 4.104597701149425)","(18.0, 24.0, 19.875)","(4.0, 5.9, 5.625)"
15-12-2022 14:30:47.659269,"(3.1, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.5, 9.8, 8.933333333333334)","(14.0, 20.0, 19.166666666666668)","(20.0, 30.0, 28.363636363636363)","(4.0, 4.5, 4.104597701149425)","(18.0, 24.0, 19.875)","(4.0, 5.9, 5.800000000000001)"
15-12-2022 14:30:48.900891,"(3.1, 4.4, 3.8666666666666667)","(7.5, 11.0, 9.133333333333333)","(101.0, 260.0, 238.0)","(6.0, 9.8, 8.933333333333334)","(15.0, 20.0, 19.166666666666668)","(20.0, 30.0, 27.714285714285715)","(4.0, 4.5, 4.104597701149425)","(18.0, 24.0, 19.875)","(4.2, 5.9, 5.775)"
