,Dusty Rubble,Exsensible,Hamaki,Mr Kennedy,Mr Showman,Questar,Jabali Belle,Scarlett Aplenty
15-12-2022 12:48:21.421378,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.1035714285714286)","(1.75, 1.98, 1.9765178571428572)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.0, 16.535087719298247)","(41.0, 65.0, 63.63636363636363)"
15-12-2022 12:48:22.430910,"(101.0, 530.0, 480.0)","(2.6, 3.15, 3.11)","(1.75, 1.98, 1.9765178571428572)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.5, 16.56896551724138)","(41.0, 65.0, 64.375)"
15-12-2022 12:48:23.505706,"(101.0, 530.0, 485.0)","(2.6, 3.15, 3.09037558685446)","(1.75, 1.98, 1.9776610978520286)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.5, 16.72222222222222)","(41.0, 65.0, 64.375)"
15-12-2022 12:48:24.574679,"(101.0, 530.0, 485.0)","(2.6, 3.15, 3.0782485875706214)","(1.75, 1.98, 1.9776610978520286)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.5, 16.72222222222222)","(41.0, 65.0, 64.375)"
15-12-2022 12:48:25.747978,"(101.0, 530.0, 476.6666666666667)","(2.6, 3.15, 3.0782485875706214)","(1.75, 1.98, 1.9768564920273348)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.5, 16.72222222222222)","(41.0, 65.0, 64.375)"
15-12-2022 12:48:26.833835,"(101.0, 530.0, 476.6666666666667)","(2.6, 3.15, 3.0752941176470587)","(1.75, 1.98, 1.9768564920273348)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(71.0, 240.0, 228.23529411764707)","(12.0, 18.5, 17.5)","(41.0, 65.0, 64.375)"
15-12-2022 12:48:27.945955,"(101.0, 530.0, 485.0)","(2.6, 3.15, 3.104424778761062)","(1.75, 1.98, 1.9762995594713657)","(8.5, 13.0, 12.622641509433961)","(101.0, 160.0, 150.0)","(91.0, 240.0, 228.23529411764707)","(12.0, 18.0, 17.166666666666668)","(41.0, 65.0, 62.142857142857146)"
15-12-2022 12:48:29.024173,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.15, 3.1023684210526317)","(1.75, 1.98, 1.979090909090909)","(8.5, 13.0, 12.62037037037037)","(101.0, 160.0, 150.0)","(91.0, 240.0, 228.23529411764707)","(12.0, 17.5, 17.166666666666668)","(41.0, 65.0, 62.142857142857146)"
15-12-2022 12:48:30.117666,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.15, 3.1023684210526317)","(1.75, 1.98, 1.979090909090909)","(8.5, 13.0, 12.62037037037037)","(101.0, 160.0, 150.0)","(91.0, 240.0, 228.23529411764707)","(12.0, 17.5, 16.771604938271604)","(41.0, 65.0, 63.0)"
15-12-2022 12:48:31.238839,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.1, 3.0395348837209304)","(1.75, 1.99, 1.9816008771929825)","(8.5, 13.0, 12.607843137254902)","(101.0, 160.0, 148.57142857142858)","(91.0, 240.0, 230.9090909090909)","(12.0, 18.5, 16.684210526315788)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:32.395102,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.1, 2.9939999999999998)","(1.75, 1.99, 1.9817096018735363)","(8.5, 13.0, 12.607843137254902)","(101.0, 160.0, 144.0)","(91.0, 240.0, 232.5)","(12.0, 18.5, 16.664893617021278)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:33.535057,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 2.9939999999999998)","(1.75, 1.99, 1.9817096018735363)","(8.5, 13.0, 12.607843137254902)","(101.0, 160.0, 144.0)","(91.0, 240.0, 232.5)","(12.0, 18.5, 16.664893617021278)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:34.705948,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 3.001890034364261)","(1.75, 1.99, 1.9820512820512821)","(8.5, 13.0, 12.607843137254902)","(101.0, 150.0, 141.66666666666666)","(91.0, 240.0, 157.5)","(12.0, 18.5, 16.664893617021278)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:35.948268,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 2.988974358974359)","(1.75, 1.99, 1.9828163265306122)","(8.5, 13.0, 12.607843137254902)","(101.0, 150.0, 141.66666666666666)","(91.0, 230.0, 196.66666666666669)","(12.0, 18.5, 16.664893617021278)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:37.226044,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 2.988974358974359)","(1.75, 1.99, 1.9832046332046331)","(8.5, 13.0, 12.642857142857142)","(101.0, 150.0, 141.66666666666666)","(91.0, 230.0, 196.66666666666669)","(12.0, 18.5, 16.695121951219512)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:38.523381,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 2.9827045454545456)","(1.75, 1.99, 1.9832046332046331)","(8.5, 13.0, 12.62962962962963)","(101.0, 150.0, 142.85714285714286)","(91.0, 230.0, 187.14285714285714)","(12.0, 18.5, 16.695121951219512)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:39.786678,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.05, 2.9827045454545456)","(1.75, 1.99, 1.9891208791208792)","(8.5, 13.0, 12.619047619047619)","(101.0, 150.0, 142.85714285714286)","(91.0, 230.0, 210.71428571428572)","(12.0, 18.5, 18.333333333333332)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:41.004910,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.05, 2.970136518771331)","(1.75, 2.0, 1.9929882352941177)","(8.5, 13.0, 12.382352941176471)","(91.0, 150.0, 142.85714285714286)","(71.0, 230.0, 210.71428571428572)","(12.0, 18.5, 18.2)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:42.388873,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.05, 2.9658273381294964)","(1.75, 2.0, 1.9932241813602014)","(8.5, 12.5, 12.344827586206897)","(91.0, 150.0, 142.85714285714286)","(71.0, 230.0, 215.78947368421052)","(12.0, 18.5, 18.125)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:43.628524,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.05, 2.963970588235294)","(1.75, 2.0, 1.9952304964539007)","(8.5, 12.5, 12.365384615384615)","(91.0, 150.0, 142.85714285714286)","(71.0, 230.0, 215.78947368421052)","(12.0, 18.5, 18.125)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:45.008999,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.05, 2.9709090909090907)","(1.75, 2.0, 1.9952304964539007)","(8.5, 12.5, 12.340909090909092)","(91.0, 150.0, 142.85714285714286)","(71.0, 230.0, 215.78947368421052)","(12.0, 18.5, 18.071428571428573)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:46.260439,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.0, 2.9606153846153846)","(1.75, 2.0, 1.9952304964539007)","(8.5, 12.5, 12.340909090909092)","(91.0, 150.0, 144.0)","(71.0, 230.0, 215.78947368421052)","(12.0, 18.5, 18.75)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:47.565397,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.0, 2.9606153846153846)","(1.75, 2.0, 1.9950092764378478)","(8.5, 12.5, 12.407894736842104)","(91.0, 150.0, 144.0)","(71.0, 230.0, 215.78947368421052)","(12.0, 19.0, 18.357142857142858)","(41.0, 65.0, 64.0909090909091)"
15-12-2022 12:48:48.965310,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.0, 2.99125)","(1.75, 2.0, 1.9956112224448899)","(8.5, 12.5, 12.504545454545454)","(91.0, 150.0, 136.66666666666666)","(71.0, 230.0, 220.52631578947367)","(12.0, 19.0, 16.84)","(41.0, 65.0, 62.85714285714286)"
15-12-2022 12:48:50.418376,"(101.0, 530.0, 483.3333333333333)","(2.6, 3.0, 2.9735483870967743)","(1.75, 2.0, 1.9964423076923077)","(8.5, 13.0, 12.296774193548387)","(91.0, 140.0, 136.66666666666666)","(71.0, 230.0, 220.52631578947367)","(12.0, 17.0, 18.7)","(41.0, 70.0, 63.4)"
15-12-2022 12:48:51.881349,"(101.0, 530.0, 483.3333333333333)","(2.6, 2.98, 2.9735483870967743)","(1.75, 2.0, 1.9964423076923077)","(8.5, 13.0, 12.32716049382716)","(91.0, 140.0, 136.66666666666666)","(71.0, 230.0, 195.0)","(12.0, 19.0, 18.076923076923077)","(41.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:53.309631,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.0, 2.9741176470588235)","(1.8, 2.0, 2.0316666666666667)","(9.0, 13.0, 12.292207792207792)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 195.0)","(13.0, 19.0, 17.875)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:54.717659,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.0, 2.9606666666666666)","(1.8, 2.04, 2.037352941176471)","(9.0, 13.0, 12.268456375838927)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 195.0)","(13.0, 19.0, 18.027027027027028)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:56.069752,"(101.0, 530.0, 483.3333333333333)","(2.7, 3.0, 2.95)","(1.8, 2.04, 2.05776)","(9.0, 13.0, 12.268456375838927)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 195.0)","(13.0, 19.0, 18.027027027027028)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:57.144688,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.96, 2.928421052631579)","(1.8, 2.06, 2.05776)","(9.0, 13.0, 12.155038759689923)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 195.0)","(13.0, 19.0, 18.05263157894737)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:58.361664,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.96, 2.9266666666666667)","(1.8, 2.06, 2.0553284671532848)","(9.0, 13.0, 12.253424657534246)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 164.0)","(13.0, 19.0, 17.974358974358974)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:48:59.593739,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.96, 2.9266666666666667)","(1.8, 2.06, 2.02)","(9.0, 13.0, 12.253424657534246)","(91.0, 140.0, 133.33333333333334)","(81.0, 220.0, 164.0)","(13.0, 19.0, 17.662790697674417)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:49:00.849230,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.96, 2.9436842105263157)","(1.8, 2.02, 2.0157538461538462)","(9.0, 13.0, 12.253424657534246)","(91.0, 140.0, 133.33333333333334)","(81.0, 220.0, 180.0)","(13.0, 18.5, 17.55263157894737)","(51.0, 70.0, 62.142857142857146)"
15-12-2022 12:49:02.158046,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.96, 2.9436842105263157)","(1.8, 2.06, 2.0492857142857144)","(9.0, 13.0, 12.623595505617978)","(91.0, 140.0, 133.33333333333334)","(81.0, 240.0, 164.66666666666666)","(13.0, 18.5, 17.61111111111111)","(51.0, 70.0, 67.75510204081633)"
15-12-2022 12:49:03.403692,"(101.0, 530.0, 483.3333333333333)","(2.7, 2.94, 2.9292307692307693)","(1.8, 2.08, 2.067042253521127)","(9.0, 13.5, 13.027272727272727)","(91.0, 140.0, 133.33333333333334)","(81.0, 230.0, 180.0)","(13.0, 18.0, 17.90909090909091)","(51.0, 70.0, 64.75)"
15-12-2022 12:49:04.705884,"(101.0, 540.0, 516.6666666666666)","(2.7, 2.92, 2.901132075471698)","(1.8, 2.08, 2.0209205020920504)","(9.0, 13.5, 12.75)","(91.0, 140.0, 126.15384615384616)","(81.0, 220.0, 210.0)","(13.0, 18.0, 17.482758620689655)","(51.0, 65.0, 64.75)"
15-12-2022 12:49:05.869556,"(101.0, 530.0, 480.0)","(2.7, 2.92, 2.901132075471698)","(1.8, 2.06, 2.0209205020920504)","(9.0, 13.0, 12.75)","(91.0, 140.0, 126.15384615384616)","(81.0, 220.0, 210.0)","(13.0, 18.0, 17.375)","(51.0, 65.0, 64.75)"
15-12-2022 12:49:07.034616,"(101.0, 500.0, 490.0)","(2.7, 2.9, 2.8930434782608696)","(1.8, 2.06, 2.041383399209486)","(9.0, 13.0, 12.732394366197184)","(91.0, 140.0, 126.15384615384616)","(81.0, 220.0, 210.0)","(13.0, 17.5, 17.375)","(51.0, 65.0, 64.75)"
15-12-2022 12:49:08.249886,"(101.0, 500.0, 490.0)","(2.7, 2.9, 2.8941176470588235)","(1.8, 2.06, 2.041285140562249)","(9.0, 13.0, 12.732394366197184)","(91.0, 140.0, 126.15384615384616)","(81.0, 220.0, 210.0)","(13.0, 18.0, 17.82456140350877)","(51.0, 65.0, 64.6969696969697)"
15-12-2022 12:49:09.354858,"(101.0, 500.0, 490.0)","(2.6, 2.9, 2.8928)","(1.8, 2.06, 2.041285140562249)","(9.0, 13.0, 12.732394366197184)","(91.0, 140.0, 117.5)","(81.0, 220.0, 210.0)","(13.0, 18.0, 17.82456140350877)","(51.0, 65.0, 64.6969696969697)"
15-12-2022 12:49:10.486563,"(101.0, 500.0, 490.0)","(2.6, 2.92, 2.911111111111111)","(1.8, 2.06, 2.041285140562249)","(9.0, 13.0, 12.732394366197184)","(91.0, 140.0, 120.0)","(81.0, 220.0, 210.0)","(13.0, 18.5, 17.915584415584416)","(51.0, 65.0, 64.6969696969697)"
15-12-2022 12:49:11.600406,"(101.0, 500.0, 490.0)","(2.7, 2.92, 2.911111111111111)","(1.8, 2.06, 2.041285140562249)","(9.0, 13.0, 12.732394366197184)","(91.0, 140.0, 120.0)","(81.0, 220.0, 210.0)","(13.0, 18.5, 17.82941176470588)","(51.0, 65.0, 64.6969696969697)"
15-12-2022 12:49:12.763722,"(101.0, 500.0, 490.0)","(2.7, 2.88, 2.878285714285714)","(1.8, 2.06, 2.041230158730159)","(9.0, 13.0, 12.85135135135135)","(91.0, 140.0, 123.63636363636364)","(81.0, 220.0, 207.36842105263156)","(13.0, 18.5, 17.76)","(51.0, 65.0, 64.72972972972973)"
15-12-2022 12:49:13.951100,"(101.0, 480.0, 472.85714285714283)","(2.7, 2.92, 2.8914285714285715)","(1.8, 2.06, 2.044790996784566)","(9.0, 13.0, 12.85135135135135)","(91.0, 140.0, 120.0)","(81.0, 220.0, 207.36842105263156)","(13.0, 18.0, 17.8125)","(51.0, 65.0, 64.72972972972973)"
15-12-2022 12:49:15.099501,"(101.0, 480.0, 471.1764705882353)","(2.6, 2.92, 2.8914285714285715)","(1.8, 2.06, 2.0534841628959275)","(9.0, 13.0, 12.85135135135135)","(91.0, 130.0, 116.25)","(81.0, 220.0, 202.85714285714286)","(13.0, 18.0, 17.76)","(51.0, 65.0, 64.72972972972973)"
15-12-2022 12:49:16.194545,"(101.0, 480.0, 471.1764705882353)","(2.6, 2.92, 2.9161290322580644)","(1.8, 2.06, 2.0492834890965734)","(9.0, 13.0, 12.85135135135135)","(91.0, 130.0, 116.25)","(81.0, 220.0, 195.0)","(13.0, 18.0, 17.8125)","(51.0, 65.0, 64.72972972972973)"
15-12-2022 12:49:17.355650,"(101.0, 480.0, 471.1764705882353)","(2.6, 2.88, 2.8734468085106384)","(1.8, 2.06, 2.0480575539568346)","(9.0, 13.0, 12.893939393939394)","(91.0, 130.0, 117.05882352941177)","(81.0, 220.0, 195.0)","(13.0, 18.0, 17.76)","(51.0, 65.0, 67.44680851063829)"
15-12-2022 12:49:18.568358,"(101.0, 480.0, 471.1764705882353)","(2.6, 2.88, 2.874285714285714)","(1.8, 2.06, 2.0493208430913348)","(9.0, 13.0, 12.835820895522389)","(91.0, 130.0, 122.3076923076923)","(81.0, 220.0, 202.85714285714286)","(13.0, 18.0, 17.4)","(51.0, 70.0, 67.44680851063829)"
15-12-2022 12:49:19.763757,"(101.0, 470.0, 434.44444444444446)","(2.6, 2.88, 2.879125683060109)","(1.8, 2.06, 2.0503030303030303)","(9.0, 13.0, 12.88135593220339)","(91.0, 130.0, 123.33333333333333)","(81.0, 220.0, 202.85714285714286)","(13.0, 17.5, 17.420212765957448)","(51.0, 70.0, 67.17948717948718)"
15-12-2022 12:49:20.953913,"(101.0, 460.0, 445.0)","(2.6, 2.9, 2.8983838383838383)","(1.8, 2.06, 2.0503030303030303)","(9.0, 13.0, 12.88135593220339)","(91.0, 130.0, 123.33333333333333)","(81.0, 220.0, 167.5)","(13.0, 17.5, 17.441176470588236)","(51.0, 70.0, 67.36842105263158)"
15-12-2022 12:49:22.171268,"(101.0, 460.0, 440.0)","(2.6, 2.9, 2.8947457627118642)","(1.8, 2.06, 2.0519634703196346)","(9.0, 13.0, 12.88135593220339)","(91.0, 130.0, 124.54545454545455)","(81.0, 220.0, 167.5)","(13.0, 17.5, 16.675925925925927)","(51.0, 70.0, 67.72727272727272)"
15-12-2022 12:49:23.328377,"(101.0, 460.0, 440.0)","(2.6, 2.9, 2.8944642857142857)","(1.8, 2.06, 2.0519634703196346)","(9.0, 13.0, 12.552631578947368)","(91.0, 130.0, 124.54545454545455)","(81.0, 220.0, 167.5)","(13.0, 17.0, 16.895833333333332)","(51.0, 70.0, 67.72727272727272)"
15-12-2022 12:49:24.470733,"(101.0, 460.0, 440.0)","(2.6, 2.96, 2.9244827586206896)","(1.8, 2.06, 2.0566850828729284)","(9.0, 13.0, 12.552631578947368)","(91.0, 130.0, 114.44444444444444)","(81.0, 220.0, 173.33333333333334)","(13.0, 17.0, 16.7875)","(51.0, 70.0, 65.9090909090909)"
15-12-2022 12:49:25.560554,"(101.0, 460.0, 440.0)","(2.6, 2.96, 2.9027777777777777)","(1.8, 2.04, 2.030666666666667)","(9.0, 13.5, 12.6875)","(91.0, 120.0, 114.11764705882354)","(81.0, 220.0, 170.0)","(13.0, 17.0, 16.70689655172414)","(51.0, 70.0, 65.9090909090909)"
15-12-2022 12:49:26.568679,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.96, 2.9161702127659574)","(1.8, 2.04, 2.031111111111111)","(9.0, 13.0, 12.847826086956522)","(91.0, 120.0, 114.11764705882354)","(81.0, 210.0, 180.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 70.0, 65.9090909090909)"
15-12-2022 12:49:27.584682,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.96, 2.907179487179487)","(1.8, 2.04, 2.0383471074380166)","(9.0, 13.0, 12.805555555555555)","(91.0, 120.0, 116.0)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 70.0, 64.47368421052632)"
15-12-2022 12:49:28.616648,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.96, 2.9134463276836158)","(1.8, 2.08, 2.0773076923076923)","(9.0, 13.5, 13.19047619047619)","(91.0, 120.0, 116.0)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 65.0, 64.47368421052632)"
15-12-2022 12:49:29.718438,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.92, 2.914418604651163)","(1.8, 2.08, 2.0744000000000002)","(9.0, 13.5, 13.19047619047619)","(91.0, 120.0, 116.0)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 65.0, 64.47368421052632)"
15-12-2022 12:49:30.856906,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.92, 2.914418604651163)","(1.8, 2.08, 2.0744000000000002)","(9.0, 13.5, 13.19047619047619)","(91.0, 120.0, 116.66666666666667)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 65.0, 64.47368421052632)"
15-12-2022 12:49:32.088650,"(101.0, 450.0, 433.3333333333333)","(2.6, 2.96, 2.9160975609756097)","(1.8, 2.08, 2.0772)","(9.0, 13.5, 12.975)","(91.0, 120.0, 116.66666666666667)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 65.0, 63.61702127659574)"
15-12-2022 12:49:33.149046,"(101.0, 440.0, 426.6666666666667)","(2.6, 2.96, 2.9357575757575756)","(1.8, 2.06, 2.0584347826086957)","(9.0, 13.0, 12.975)","(91.0, 120.0, 113.84615384615384)","(81.0, 210.0, 190.0)","(13.0, 17.0, 16.645833333333332)","(51.0, 65.0, 63.61702127659574)"
15-12-2022 12:49:34.254458,"(101.0, 440.0, 426.6666666666667)","(2.6, 2.92, 2.905)","(1.8, 2.06, 2.0567521367521366)","(9.0, 13.5, 12.825581395348838)","(91.0, 120.0, 114.28571428571429)","(81.0, 210.0, 195.0)","(13.0, 19.0, 18.302325581395348)","(51.0, 65.0, 63.857142857142854)"
15-12-2022 12:49:35.374712,"(101.0, 440.0, 426.6666666666667)","(2.6, 2.92, 2.905)","(1.8, 2.06, 2.05696)","(9.0, 13.5, 12.991228070175438)","(91.0, 120.0, 114.28571428571429)","(81.0, 210.0, 195.0)","(13.0, 19.0, 18.2)","(51.0, 65.0, 63.857142857142854)"
15-12-2022 12:49:36.561656,"(101.0, 440.0, 426.6666666666667)","(2.6, 2.92, 2.8977272727272725)","(1.8, 2.06, 2.061842105263158)","(9.0, 13.5, 13.232758620689655)","(91.0, 120.0, 114.66666666666667)","(81.0, 210.0, 190.0)","(13.0, 19.0, 17.984848484848484)","(51.0, 65.0, 63.8235294117647)"
15-12-2022 12:49:37.766934,"(101.0, 440.0, 426.6666666666667)","(2.6, 2.9, 2.8977272727272725)","(1.8, 2.08, 2.061818181818182)","(9.0, 13.5, 13.226415094339623)","(91.0, 120.0, 112.0)","(81.0, 210.0, 195.0)","(13.0, 18.5, 17.738095238095237)","(51.0, 65.0, 63.333333333333336)"
15-12-2022 12:49:39.091173,"(101.0, 440.0, 420.0)","(2.6, 2.92, 2.9186363636363635)","(1.8, 2.08, 2.061621621621622)","(9.0, 13.5, 13.073529411764707)","(91.0, 120.0, 104.28571428571429)","(81.0, 210.0, 195.0)","(13.0, 18.5, 17.75)","(51.0, 65.0, 63.333333333333336)"
15-12-2022 12:49:40.269327,"(101.0, 440.0, 420.0)","(2.6, 2.92, 2.9186363636363635)","(1.8, 2.08, 2.061621621621622)","(9.0, 13.5, 13.073529411764707)","(91.0, 110.0, 104.28571428571429)","(81.0, 210.0, 195.0)","(13.0, 18.5, 17.818181818181817)","(51.0, 65.0, 62.5)"
15-12-2022 12:49:41.441365,"(101.0, 440.0, 420.0)","(2.6, 2.94, 2.9033925049309666)","(1.8, 2.08, 2.0702479338842976)","(9.0, 13.5, 13.170454545454545)","(91.0, 110.0, 104.28571428571429)","(81.0, 210.0, 195.0)","(13.0, 18.5, 18.1875)","(51.0, 65.0, 62.5)"
15-12-2022 12:49:42.638629,"(101.0, 440.0, 420.0)","(2.6, 2.9, 2.8844961240310076)","(1.8, 2.04, 2.05042654028436)","(9.0, 13.5, 13.397727272727273)","(91.0, 110.0, 105.33333333333333)","(81.0, 210.0, 190.0)","(13.0, 18.5, 18.316666666666666)","(51.0, 65.0, 63.68421052631579)"
15-12-2022 12:49:43.755006,"(101.0, 440.0, 420.0)","(2.6, 2.9, 2.8770786516853932)","(1.8, 2.08, 2.0602843601895735)","(9.0, 13.5, 13.397727272727273)","(91.0, 110.0, 102.85714285714286)","(81.0, 210.0, 198.0)","(13.0, 18.5, 18.529166666666665)","(51.0, 65.0, 67.0)"
15-12-2022 12:49:44.840952,"(101.0, 450.0, 405.55555555555554)","(2.6, 2.88, 2.874234234234234)","(1.8, 2.04, 2.0322137404580154)","(9.0, 13.5, 13.35)","(91.0, 110.0, 103.75)","(81.0, 210.0, 198.0)","(13.0, 19.0, 18.15671641791045)","(51.0, 75.0, 66.66666666666667)"
15-12-2022 12:49:45.921163,"(101.0, 450.0, 405.55555555555554)","(2.6, 2.88, 2.8785882352941177)","(1.8, 2.04, 2.0357894736842104)","(9.0, 13.5, 13.35)","(91.0, 110.0, 104.28571428571429)","(81.0, 210.0, 198.0)","(13.0, 19.0, 18.067961165048544)","(51.0, 70.0, 66.66666666666667)"
15-12-2022 12:49:47.012295,"(101.0, 450.0, 403.84615384615387)","(2.6, 2.88, 2.878372093023256)","(1.8, 2.04, 2.0376744186046514)","(9.0, 13.5, 13.35)","(91.0, 110.0, 99.375)","(81.0, 210.0, 198.0)","(13.0, 19.0, 18.03030303030303)","(51.0, 70.0, 66.66666666666667)"
15-12-2022 12:49:48.172760,"(101.0, 450.0, 403.84615384615387)","(2.6, 2.94, 2.8726315789473684)","(1.8, 2.04, 2.039718309859155)","(9.0, 13.5, 13.392857142857142)","(91.0, 100.0, 99.375)","(81.0, 210.0, 198.0)","(13.0, 19.0, 17.53030303030303)","(51.0, 70.0, 66.66666666666667)"
15-12-2022 12:49:49.284976,"(101.0, 450.0, 403.84615384615387)","(2.6, 2.94, 2.9008213552361397)","(1.8, 2.02, 2.019695431472081)","(9.0, 13.5, 13.392857142857142)","(91.0, 100.0, 99.375)","(81.0, 210.0, 198.0)","(13.0, 19.0, 17.53030303030303)","(51.0, 70.0, 66.66666666666667)"
15-12-2022 12:49:50.420792,"(101.0, 450.0, 403.84615384615387)","(2.6, 2.94, 2.8856925996204934)","(1.8, 2.04, 2.034727272727273)","(9.0, 13.5, 13.351063829787234)","(91.0, 100.0, 99.44444444444444)","(81.0, 210.0, 198.0)","(13.0, 19.0, 18.052380952380954)","(51.0, 65.0, 61.875)"
15-12-2022 12:49:51.593164,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.9, 2.8969655172413793)","(1.8, 2.08, 2.0468965517241378)","(9.0, 13.5, 13.44915254237288)","(91.0, 100.0, 95.95238095238095)","(81.0, 220.0, 175.0)","(13.0, 19.0, 18.519323671497585)","(51.0, 60.0, 59.54545454545455)"
15-12-2022 12:49:52.730992,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.9, 2.8989247311827957)","(1.8, 2.06, 2.0555)","(9.0, 13.5, 13.261111111111111)","(81.0, 100.0, 96.875)","(81.0, 220.0, 180.0)","(13.0, 19.0, 17.541666666666668)","(51.0, 65.0, 62.64705882352941)"
15-12-2022 12:49:53.907852,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.9, 2.8989247311827957)","(1.8, 2.06, 2.0569444444444445)","(9.0, 13.5, 13.244047619047619)","(81.0, 100.0, 96.875)","(81.0, 220.0, 180.0)","(13.0, 19.0, 18.524886877828056)","(51.0, 65.0, 67.77777777777777)"
15-12-2022 12:49:55.018093,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.94, 2.8981935483870966)","(1.8, 2.06, 2.036936170212766)","(9.0, 13.5, 13.276041666666666)","(81.0, 100.0, 97.22222222222223)","(81.0, 220.0, 175.55555555555554)","(13.0, 19.0, 18.52054794520548)","(51.0, 70.0, 67.77777777777777)"
15-12-2022 12:49:56.184536,"(101.0, 450.0, 407.14285714285717)","(2.6, 2.94, 2.895806451612903)","(1.8, 2.06, 2.036936170212766)","(9.0, 13.5, 13.268817204301076)","(81.0, 100.0, 92.0)","(81.0, 220.0, 175.55555555555554)","(13.0, 19.0, 18.514018691588785)","(51.0, 70.0, 67.77777777777777)"
