,Wingman Dan,Runaway Babe,Just Slick,November,Chidobe,High Suite,Kentucky Showman,Public Servant
08-01-2023 19:05:15.251825,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.893333333333334)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:16.263543,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 19.5, 18.2375)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:17.244071,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 18.95294117647059)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:18.265006,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 18.95294117647059)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:19.285917,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 18.95294117647059)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:20.316700,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 18.95294117647059)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 168.1818181818182)"
08-01-2023 19:05:21.633172,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 310.0, 214.28571428571428)"
08-01-2023 19:05:22.728069,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:24.138148,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:25.250523,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.9166666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:26.363912,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.8633333333333333)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:27.514036,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.8633333333333333)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:28.661886,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 2.8633333333333333)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:29.804458,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2066666666666666)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 81.19999999999999)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:31.073442,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2133333333333334)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.945454545454545)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:32.113997,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2133333333333334)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:33.109672,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2199999999999998)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:34.206306,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2199999999999998)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:35.302631,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2199999999999998)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:36.434528,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2199999999999998)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:37.486393,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.2199999999999998)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:38.523573,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:39.526531,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:40.683438,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:41.844504,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.285714285714285)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:43.012543,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:44.064650,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:45.047977,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:46.219052,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:47.454487,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:48.558715,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:49.726677,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.181818181818182)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:50.761380,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:51.786117,"(2.5, 3.55, 3.4206666666666665)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:52.782904,"(2.5, 3.6, 3.4640000000000004)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:53.829561,"(2.5, 3.6, 3.48)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:55.159353,"(2.5, 3.6, 3.48)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.0625)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:56.207728,"(2.5, 3.6, 3.48)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.18181818181818)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:57.288861,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 12.6)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:58.304127,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 12.72)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:05:59.480194,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.92)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:06:00.692182,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.53333333333333)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 154.54545454545456)"
08-01-2023 19:06:01.913788,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.53333333333333)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 280.0, 160.0)"
08-01-2023 19:06:02.924910,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.53333333333333)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:03.927563,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 17.454545454545453)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:04.970712,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:06.035257,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:07.160765,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 10.49090909090909)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:08.341322,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.5, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:09.468879,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.225)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:10.476383,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.620000000000001)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:11.526788,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.620000000000001)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:12.662902,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 42.72727272727273)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.60909090909091)","(51.0, 270.0, 160.0)"
08-01-2023 19:06:13.807703,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.60909090909091)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:14.891251,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.60909090909091)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:15.956593,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.799999999999997)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.60909090909091)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:16.953209,"(2.5, 3.6, 3.1684615384615387)","(2.45, 3.55, 3.3736363636363635)","(8.0, 14.0, 12.066666666666666)","(6.5, 21.0, 16.425)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.933333333333334)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:17.972927,"(2.5, 3.55, 2.778125)","(2.45, 3.55, 3.17)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.7)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:19.107620,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.55, 3.17)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.7)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:20.191245,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.55, 3.17)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.7)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:21.248302,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.55, 3.17)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.620000000000001)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:22.302671,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.7, 2.6639024390243904)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 15.8)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 8.1)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:23.407914,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.65, 3.3271428571428574)","(8.0, 14.0, 12.066666666666666)","(6.5, 17.5, 15.8)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 10.715384615384615)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:24.465011,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.65, 3.3271428571428574)","(8.0, 14.0, 12.066666666666666)","(6.5, 17.5, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 8.4375)","(51.0, 270.0, 150.0)"
08-01-2023 19:06:25.494323,"(2.5, 3.5, 2.7014285714285715)","(2.45, 3.4, 3.008888888888889)","(8.0, 14.0, 12.066666666666666)","(6.5, 18.0, 16.2)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.458333333333334)","(51.0, 270.0, 177.77777777777777)"
08-01-2023 19:06:26.559280,"(2.5, 3.55, 2.9433333333333334)","(2.45, 3.4, 3.1485714285714286)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.0, 16.28)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.458333333333334)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:27.665877,"(2.5, 3.55, 2.9433333333333334)","(2.45, 3.4, 3.1485714285714286)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.0, 16.68)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 8.5625)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:28.777848,"(2.5, 3.55, 2.9433333333333334)","(2.45, 3.4, 3.056)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 8.5625)","(51.0, 280.0, 193.75)"
08-01-2023 19:06:29.868856,"(2.5, 3.55, 2.9433333333333334)","(2.45, 3.4, 3.064)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.458333333333334)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:30.879618,"(2.5, 3.55, 2.89)","(2.45, 3.4, 3.064)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 8.88888888888889)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:31.898866,"(2.5, 3.55, 3.3024999999999998)","(2.45, 3.4, 3.1266666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:32.986372,"(2.5, 3.5, 3.081818181818182)","(2.45, 3.4, 3.1266666666666665)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 280.0, 177.77777777777777)"
08-01-2023 19:06:34.065880,"(2.5, 3.4, 3.195)","(2.45, 3.45, 2.75)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 280.0, 193.75)"
08-01-2023 19:06:35.145273,"(2.5, 3.45, 3.1020000000000003)","(2.45, 3.45, 2.75)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 280.0, 250.0)"
08-01-2023 19:06:36.143894,"(2.5, 3.45, 2.856666666666667)","(2.45, 3.45, 2.582)","(8.0, 14.5, 10.49090909090909)","(6.5, 18.5, 17.085714285714285)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 370.0, 250.0)"
08-01-2023 19:06:37.185227,"(2.5, 3.45, 2.856666666666667)","(2.45, 3.4, 2.8133333333333335)","(8.0, 14.5, 11.559999999999999)","(6.5, 18.5, 16.82857142857143)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 370.0, 250.0)"
08-01-2023 19:06:38.230408,"(2.5, 3.45, 2.856666666666667)","(2.45, 3.4, 2.8133333333333335)","(8.0, 14.5, 11.559999999999999)","(6.5, 18.5, 16.82857142857143)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.692307692307692)","(51.0, 370.0, 250.0)"
08-01-2023 19:06:39.365102,"(2.5, 3.55, 2.89)","(2.45, 3.4, 2.8133333333333335)","(8.0, 14.5, 11.559999999999999)","(6.5, 18.5, 16.82857142857143)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 11.5, 9.625)","(51.0, 370.0, 222.22222222222223)"
08-01-2023 19:06:40.488472,"(2.5, 3.55, 2.89)","(2.45, 3.4, 2.8133333333333335)","(8.0, 14.5, 11.559999999999999)","(6.5, 18.5, 16.82857142857143)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 10.5, 9.625)","(51.0, 360.0, 103.57142857142857)"
08-01-2023 19:06:41.514233,"(2.5, 3.55, 2.89)","(2.45, 3.4, 2.8133333333333335)","(8.0, 14.5, 11.559999999999999)","(6.5, 18.5, 16.857142857142858)","(26.0, 90.0, 41.25)","(31.0, 270.0, 104.82352941176471)","(6.5, 10.5, 8.94)","(51.0, 200.0, 103.57142857142857)"
