,Mozasu Nz,Trigger,Captain Thunderbolt Nz,Steinman Nz,Beancounter,Rocknroll Yankee
09-01-2023 14:36:04.527563,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.485)","(5.0, 5.3, 5.209090909090909)"
09-01-2023 14:36:05.538099,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.89)","(5.0, 5.3, 5.209090909090909)"
09-01-2023 14:36:06.492136,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.89)","(5.0, 5.3, 5.209090909090909)"
09-01-2023 14:36:07.608854,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.89)","(5.0, 5.3, 5.027272727272727)"
09-01-2023 14:36:08.638883,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.9375)","(5.0, 5.3, 5.027272727272727)"
09-01-2023 14:36:09.680534,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.0, 6.744827586206897)","(5.0, 5.3, 5.027272727272727)"
09-01-2023 14:36:10.739988,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.6)","(5.0, 5.3, 5.021428571428571)"
09-01-2023 14:36:12.082818,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.672000000000001)","(5.0, 5.3, 5.021428571428571)"
09-01-2023 14:36:13.308705,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.672000000000001)","(5.0, 5.3, 5.021428571428571)"
09-01-2023 14:36:14.413553,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.975)"
09-01-2023 14:36:15.407438,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.975)"
09-01-2023 14:36:16.592041,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 5.029166666666667)"
09-01-2023 14:36:17.742811,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.9941176470588236)"
09-01-2023 14:36:18.608864,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.9941176470588236)"
09-01-2023 14:36:19.550157,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.9941176470588236)"
09-01-2023 14:36:20.606961,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.9, 99999, 99990)","(4.6, 7.2, 6.744827586206897)","(5.0, 5.3, 4.9941176470588236)"
09-01-2023 14:36:21.590772,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.2, 6.672000000000001)","(5.0, 5.3, 4.9941176470588236)"
09-01-2023 14:36:22.558038,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.0, 6.538461538461538)","(5.0, 5.3, 4.975)"
09-01-2023 14:36:23.491207,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.65)","(5.0, 5.3, 4.841176470588235)"
09-01-2023 14:36:24.484168,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.65)","(5.0, 5.3, 4.783333333333333)"
09-01-2023 14:36:25.497026,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.65)","(5.0, 5.2, 4.933333333333333)"
09-01-2023 14:36:26.547299,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.8)"
09-01-2023 14:36:27.495312,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.8)"
09-01-2023 14:36:28.411510,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.7)"
09-01-2023 14:36:29.459537,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.7)"
09-01-2023 14:36:30.506242,"(3.3, 99999, 99990)","(5.0, 9.8, 9.6875)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.8)"
09-01-2023 14:36:31.454537,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.8)"
09-01-2023 14:36:32.330073,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.859999999999999)"
09-01-2023 14:36:33.360302,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.928571428571428)"
09-01-2023 14:36:34.343367,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.928571428571428)"
09-01-2023 14:36:35.238641,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.928571428571428)"
09-01-2023 14:36:36.208941,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.7)","(5.0, 5.1, 4.875)"
09-01-2023 14:36:37.241300,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.1, 5.1454545454545455)"
09-01-2023 14:36:38.225557,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.2, 4.874193548387097)"
09-01-2023 14:36:39.209364,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.1, 5.136842105263158)"
09-01-2023 14:36:40.158920,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.2, 5.140909090909091)"
09-01-2023 14:36:41.099479,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.3, 4.929032258064516)"
09-01-2023 14:36:41.961307,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 6.8, 6.628571428571429)","(5.0, 5.2, 4.929032258064516)"
09-01-2023 14:36:42.952615,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.1, 5.0249999999999995)"
09-01-2023 14:36:43.941598,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 6.9)","(5.0, 5.1, 4.95)"
09-01-2023 14:36:45.019555,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 6.9)","(5.0, 5.1, 5.0249999999999995)"
09-01-2023 14:36:46.025149,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.1, 5.0249999999999995)"
09-01-2023 14:36:46.965113,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.1, 5.0249999999999995)"
09-01-2023 14:36:47.865605,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.1, 4.94375)"
09-01-2023 14:36:48.843375,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.0, 4.925)"
09-01-2023 14:36:49.877437,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.0, 4.925)"
09-01-2023 14:36:50.879178,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.0, 4.925)"
09-01-2023 14:36:51.882677,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.2)","(5.0, 5.0, 4.925)"
09-01-2023 14:36:52.907966,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:53.891393,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:54.864997,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:55.825856,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:56.823731,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:57.848127,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:58.871238,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:36:59.889164,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:37:00.777660,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.28888888888889)","(5.0, 5.0, 4.8875)"
09-01-2023 14:37:01.710461,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.015384615384615)","(5.0, 5.0, 4.918181818181818)"
09-01-2023 14:37:02.647355,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.015384615384615)","(5.0, 5.0, 4.918181818181818)"
09-01-2023 14:37:03.590611,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.015384615384615)","(5.0, 5.0, 4.918181818181818)"
09-01-2023 14:37:04.574830,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:05.638866,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:06.679738,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:07.647337,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:08.539397,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:09.568548,"(3.3, 99999, 99990)","(5.0, 9.8, 9.65)","(31.0, 99999, 99990)","(2.7, 99999, 99990)","(4.8, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:10.691403,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.092307692307693)","(5.0, 5.2, 5.171428571428572)"
09-01-2023 14:37:11.740869,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.092307692307693)","(5.0, 5.2, 5.1)"
09-01-2023 14:37:12.645171,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.085714285714285)","(5.0, 5.2, 5.285714285714286)"
09-01-2023 14:37:13.585509,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.2, 7.085714285714285)","(5.0, 5.5, 5.285714285714286)"
09-01-2023 14:37:14.561542,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.748387096774193)","(5.0, 5.5, 5.285714285714286)"
09-01-2023 14:37:15.519762,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 7.085714285714285)","(5.0, 5.5, 5.285714285714286)"
09-01-2023 14:37:16.553509,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.2, 6.725)","(5.0, 5.5, 5.428571428571429)"
09-01-2023 14:37:17.547960,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 6.8, 6.7)","(5.0, 5.5, 5.22)"
09-01-2023 14:37:18.651478,"(3.4, 99999, 99990)","(5.5, 9.8, 9.65)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.7)","(5.0, 5.5, 5.222222222222222)"
09-01-2023 14:37:19.645898,"(3.4, 99999, 99990)","(5.5, 10.5, 9.95)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.2, 6.866666666666667)","(5.0, 5.5, 5.166666666666667)"
09-01-2023 14:37:20.592336,"(3.4, 99999, 99990)","(5.5, 10.5, 9.857142857142858)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.647058823529412)","(5.0, 5.5, 5.166666666666667)"
09-01-2023 14:37:21.520594,"(3.4, 99999, 99990)","(5.5, 10.5, 9.75)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.647058823529412)","(5.0, 5.5, 5.208333333333333)"
09-01-2023 14:37:22.549042,"(3.4, 99999, 99990)","(5.5, 10.5, 9.75)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.647058823529412)","(5.0, 5.5, 5.208333333333333)"
09-01-2023 14:37:23.533969,"(3.4, 99999, 99990)","(5.5, 10.5, 9.75)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.647058823529412)","(5.0, 5.5, 5.2368421052631575)"
09-01-2023 14:37:24.582829,"(3.4, 99999, 99990)","(5.5, 9.2, 8.45)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.647058823529412)","(5.0, 5.5, 5.261904761904762)"
09-01-2023 14:37:25.593941,"(3.4, 99999, 99990)","(5.5, 9.2, 8.825)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.222222222222222)"
09-01-2023 14:37:26.625019,"(3.4, 99999, 99990)","(5.5, 9.2, 8.825)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.266666666666667)"
09-01-2023 14:37:27.703434,"(3.4, 99999, 99990)","(5.5, 9.2, 8.927272727272726)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.266666666666667)"
09-01-2023 14:37:28.785676,"(3.4, 99999, 99990)","(5.5, 9.2, 8.927272727272726)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.266666666666667)"
09-01-2023 14:37:29.771815,"(3.4, 99999, 99990)","(5.5, 9.2, 8.927272727272726)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.4)"
09-01-2023 14:37:30.720470,"(3.4, 99999, 99990)","(5.5, 9.2, 8.327272727272726)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.76)","(5.0, 5.5, 5.4)"
09-01-2023 14:37:31.708436,"(3.4, 99999, 99990)","(5.5, 9.0, 8.907692307692308)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.644444444444444)","(5.0, 5.5, 5.406666666666666)"
09-01-2023 14:37:32.734044,"(3.4, 99999, 99990)","(5.5, 9.0, 8.4)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.644444444444444)","(5.0, 5.5, 5.5)"
09-01-2023 14:37:33.727421,"(3.4, 99999, 99990)","(5.5, 9.0, 8.217391304347826)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.644444444444444)","(5.0, 5.7, 5.531578947368421)"
09-01-2023 14:37:34.757487,"(3.4, 99999, 99990)","(6.0, 8.8, 8.4)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.644444444444444)","(4.8, 5.7, 5.605882352941176)"
09-01-2023 14:37:35.793120,"(3.4, 99999, 99990)","(6.0, 8.2, 7.648979591836734)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.644444444444444)","(4.8, 5.7, 5.660869565217391)"
09-01-2023 14:37:36.854103,"(3.4, 99999, 99990)","(6.0, 8.2, 7.516666666666667)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.709090909090909)","(4.8, 5.7, 5.55)"
09-01-2023 14:37:37.949516,"(3.4, 99999, 99990)","(6.0, 7.4, 7.2)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.825)","(4.8, 5.7, 5.625)"
09-01-2023 14:37:38.971246,"(3.4, 99999, 99990)","(6.0, 7.4, 7.300000000000001)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.0, 6.825)","(4.8, 5.7, 5.771428571428571)"
09-01-2023 14:37:39.866285,"(3.4, 99999, 99990)","(6.0, 7.4, 6.866666666666666)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.685714285714286)"
09-01-2023 14:37:40.845539,"(3.4, 99999, 99990)","(6.0, 7.4, 6.699999999999999)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.6000000000000005)"
09-01-2023 14:37:41.852416,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.685714285714286)"
09-01-2023 14:37:42.959568,"(3.4, 99999, 99990)","(6.0, 7.4, 6.875)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.685714285714286)"
09-01-2023 14:37:44.047775,"(3.4, 99999, 99990)","(6.0, 7.4, 6.875)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.685714285714286)"
09-01-2023 14:37:45.011459,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 5.9, 5.88)"
09-01-2023 14:37:45.952555,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 6.0, 5.928571428571429)"
09-01-2023 14:37:46.885834,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.036363636363636)","(4.8, 6.0, 5.928571428571429)"
09-01-2023 14:37:47.896727,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.20952380952381)","(4.8, 6.2, 6.038461538461538)"
09-01-2023 14:37:48.909182,"(3.4, 99999, 99990)","(6.0, 7.4, 6.810526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.20952380952381)","(4.8, 6.2, 6.118181818181818)"
09-01-2023 14:37:49.868009,"(3.4, 99999, 99990)","(6.0, 7.2, 6.64)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.127272727272727)","(4.8, 6.2, 6.118181818181818)"
09-01-2023 14:37:50.863377,"(3.4, 99999, 99990)","(6.0, 7.2, 6.64)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.127272727272727)","(4.8, 6.2, 5.873333333333333)"
09-01-2023 14:37:52.082914,"(3.4, 99999, 99990)","(6.0, 7.2, 6.64)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.127272727272727)","(4.8, 6.2, 6.118181818181818)"
09-01-2023 14:37:53.202536,"(3.4, 99999, 99990)","(6.0, 7.2, 6.64)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.127272727272727)","(4.8, 6.2, 6.118181818181818)"
09-01-2023 14:37:54.178767,"(3.4, 99999, 99990)","(6.0, 7.2, 6.860606060606061)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.127272727272727)","(4.8, 6.2, 6.0)"
09-01-2023 14:37:55.204115,"(3.4, 99999, 99990)","(6.0, 7.2, 6.610526315789474)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.066666666666666)","(4.8, 6.2, 5.8769230769230765)"
09-01-2023 14:37:56.330818,"(3.4, 99999, 99990)","(6.0, 7.2, 6.860606060606061)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.066666666666666)","(4.8, 6.2, 5.8769230769230765)"
09-01-2023 14:37:57.436581,"(3.4, 99999, 99990)","(6.0, 7.2, 6.838709677419355)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.066666666666666)","(4.8, 6.2, 5.8769230769230765)"
09-01-2023 14:37:58.466402,"(3.4, 99999, 99990)","(6.0, 7.2, 6.617142857142857)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.0, 7.4, 7.066666666666666)","(4.8, 6.2, 6.036363636363636)"
09-01-2023 14:37:59.550172,"(3.4, 99999, 99990)","(6.5, 7.2, 6.5)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.333333333333334)","(4.8, 6.2, 6.036363636363636)"
09-01-2023 14:38:00.564700,"(3.4, 99999, 99990)","(6.5, 7.0, 6.428571428571429)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.333333333333334)","(4.8, 6.2, 6.04)"
09-01-2023 14:38:01.528147,"(3.4, 99999, 99990)","(6.5, 7.0, 6.382352941176471)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.333333333333334)","(4.8, 6.4, 6.076923076923077)"
09-01-2023 14:38:02.512800,"(3.4, 99999, 99990)","(6.5, 7.0, 6.382352941176471)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.333333333333334)","(4.8, 6.4, 6.076923076923077)"
09-01-2023 14:38:03.508396,"(3.4, 99999, 99990)","(6.5, 7.0, 6.382352941176471)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.3500000000000005)","(4.8, 6.4, 6.076923076923077)"
09-01-2023 14:38:04.585022,"(3.4, 99999, 99990)","(6.5, 7.0, 6.32258064516129)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.3500000000000005)","(4.8, 6.4, 6.076923076923077)"
09-01-2023 14:38:05.677717,"(3.4, 99999, 99990)","(6.5, 7.0, 6.32258064516129)","(41.0, 99999, 99990)","(2.5, 99999, 99990)","(5.5, 7.4, 7.3500000000000005)","(4.8, 6.4, 6.076923076923077)"
