,Field Regiment,Mishani Conman,Nic Me Some,Ascot Express,Alert And Ready,Ginger Rock
15-12-2022 15:38:51.530027,"(2.0, 2.34, 2.324873949579832)","(9.0, 10.5, 10.256849315068493)","(8.5, 10.5, 10.291666666666666)","(16.0, 24.0, 23.972972972972972)","(6.0, 99999, 99990)","(4.8, 5.5, 5.488095238095238)"
15-12-2022 15:38:52.417041,"(2.0, 2.34, 2.3282857142857143)","(9.0, 10.5, 10.256849315068493)","(8.5, 10.5, 10.291666666666666)","(16.0, 24.0, 23.972972972972972)","(6.0, 99999, 99990)","(4.8, 5.5, 5.488095238095238)"
15-12-2022 15:38:53.350110,"(2.0, 2.34, 2.3249056603773584)","(9.0, 10.5, 10.256849315068493)","(8.5, 10.5, 10.291666666666666)","(16.0, 27.0, 26.932835820895523)","(6.0, 99999, 99990)","(4.8, 5.4, 5.41375)"
15-12-2022 15:38:54.597030,"(2.0, 2.34, 2.323157894736842)","(9.0, 10.5, 10.262541806020067)","(8.5, 10.5, 10.291666666666666)","(16.0, 27.0, 26.9453125)","(6.0, 99999, 99990)","(4.8, 5.5, 5.412418300653595)"
15-12-2022 15:38:55.721991,"(2.0, 2.34, 2.322978723404255)","(9.0, 10.5, 10.268729641693811)","(8.5, 10.5, 10.298994974874372)","(16.0, 27.0, 27.583333333333332)","(6.0, 99999, 99990)","(4.8, 5.5, 5.411258278145695)"
15-12-2022 15:38:56.736306,"(2.0, 2.34, 2.328811188811189)","(9.0, 10.5, 10.342307692307692)","(8.5, 10.5, 10.298994974874372)","(16.0, 28.0, 27.583333333333332)","(6.0, 99999, 99990)","(4.8, 5.5, 5.411258278145695)"
15-12-2022 15:38:57.836612,"(2.0, 2.34, 2.332063492063492)","(9.0, 10.5, 10.361486486486486)","(8.5, 10.5, 10.295811518324607)","(16.0, 28.0, 27.593023255813954)","(6.0, 99999, 99990)","(4.8, 5.5, 5.412849162011173)"
15-12-2022 15:38:58.959824,"(2.0, 2.36, 2.346566037735849)","(9.0, 10.5, 10.286666666666667)","(8.5, 10.5, 10.295811518324607)","(16.0, 28.0, 27.166666666666668)","(6.0, 99999, 99990)","(4.8, 5.5, 5.408379888268156)"
15-12-2022 15:39:00.026484,"(2.0, 2.36, 2.346863468634686)","(9.0, 10.5, 10.3714859437751)","(8.5, 10.5, 10.295811518324607)","(16.0, 28.0, 27.166666666666668)","(6.0, 99999, 99990)","(4.8, 5.5, 5.360377358490566)"
15-12-2022 15:39:01.039212,"(2.0, 2.38, 2.3684615384615384)","(9.0, 10.5, 10.345149253731343)","(8.5, 10.0, 9.831818181818182)","(16.0, 28.0, 27.166666666666668)","(6.0, 99999, 99990)","(4.6, 5.4, 5.3522727272727275)"
15-12-2022 15:39:01.966487,"(2.0, 2.36, 2.3469230769230767)","(9.0, 10.5, 10.345149253731343)","(8.5, 10.0, 9.810256410256411)","(16.0, 32.0, 31.642105263157895)","(6.0, 99999, 99990)","(4.6, 5.4, 5.343396226415094)"
15-12-2022 15:39:02.939225,"(2.0, 2.36, 2.3541379310344825)","(9.0, 10.5, 10.342592592592593)","(8.5, 10.0, 9.825000000000001)","(16.0, 32.0, 31.571428571428573)","(6.0, 99999, 99990)","(4.6, 5.4, 5.340350877192982)"
15-12-2022 15:39:03.937682,"(2.0, 2.38, 2.372391304347826)","(9.0, 10.5, 10.331541218637993)","(8.5, 10.0, 9.867567567567567)","(16.0, 32.0, 31.49397590361446)","(6.0, 99999, 99990)","(4.6, 5.4, 5.290361445783132)"
15-12-2022 15:39:04.945468,"(2.0, 2.38, 2.3723529411764703)","(9.0, 10.5, 10.332733812949641)","(8.5, 10.0, 9.873170731707317)","(16.0, 32.0, 31.49397590361446)","(6.0, 99999, 99990)","(4.6, 5.3, 5.295588235294117)"
15-12-2022 15:39:05.939005,"(2.0, 2.38, 2.3718749999999997)","(9.0, 10.5, 10.337591240875913)","(8.5, 10.0, 9.87906976744186)","(16.0, 32.0, 31.49397590361446)","(6.0, 99999, 99990)","(4.6, 5.3, 5.2956521739130435)"
15-12-2022 15:39:06.913903,"(2.0, 2.38, 2.3716564417177914)","(9.0, 10.5, 10.337591240875913)","(8.5, 10.0, 9.875555555555556)","(16.0, 32.0, 30.878048780487806)","(6.0, 99999, 99990)","(4.6, 5.3, 5.2956521739130435)"
15-12-2022 15:39:07.928674,"(2.0, 2.38, 2.3716564417177914)","(9.0, 10.5, 10.337591240875913)","(8.5, 10.0, 9.875555555555556)","(18.0, 32.0, 30.878048780487806)","(6.0, 99999, 99990)","(4.6, 5.3, 5.296341463414634)"
15-12-2022 15:39:08.931472,"(2.0, 2.4, 2.390869565217391)","(9.0, 10.5, 10.3248031496063)","(8.5, 10.0, 9.756923076923076)","(18.0, 30.0, 29.391304347826086)","(6.0, 99999, 99990)","(4.6, 5.3, 5.282291666666667)"
15-12-2022 15:39:09.950846,"(2.0, 2.4, 2.395833333333333)","(9.0, 10.5, 10.3248031496063)","(8.5, 10.0, 9.756923076923076)","(18.0, 30.0, 29.391304347826086)","(6.0, 99999, 99990)","(4.6, 5.3, 5.282291666666667)"
15-12-2022 15:39:10.963050,"(2.0, 2.4, 2.396791443850267)","(9.0, 10.5, 10.3248031496063)","(8.5, 9.8, 9.695454545454545)","(18.0, 30.0, 29.391304347826086)","(6.0, 99999, 99990)","(4.6, 5.3, 5.277450980392157)"
15-12-2022 15:39:11.999068,"(2.0, 2.4, 2.394018691588785)","(9.0, 10.5, 10.320564516129032)","(8.5, 9.8, 9.666666666666666)","(17.0, 30.0, 28.533333333333335)","(6.0, 99999, 99990)","(4.6, 5.3, 5.250847457627119)"
15-12-2022 15:39:12.939154,"(2.0, 2.4, 2.3950819672131147)","(9.0, 10.5, 10.325819672131148)","(8.5, 9.8, 9.693877551020408)","(17.0, 29.0, 28.533333333333335)","(6.0, 99999, 99990)","(4.6, 5.3, 5.267777777777778)"
15-12-2022 15:39:13.952027,"(2.0, 2.42, 2.4045882352941175)","(9.0, 10.5, 10.368525896414342)","(8.5, 9.8, 9.775757575757577)","(17.0, 29.0, 28.666666666666668)","(6.0, 99999, 99990)","(4.6, 5.3, 5.267032967032967)"
15-12-2022 15:39:15.011954,"(2.0, 2.42, 2.4028753993610223)","(9.0, 10.5, 10.352320675105485)","(8.5, 9.8, 9.775757575757577)","(17.0, 29.0, 28.666666666666668)","(6.0, 99999, 99990)","(4.6, 5.3, 5.265909090909091)"
15-12-2022 15:39:16.015582,"(2.0, 2.42, 2.405705329153605)","(9.0, 10.5, 10.359437751004016)","(8.5, 9.8, 9.775757575757577)","(17.0, 29.0, 28.666666666666668)","(6.0, 99999, 99990)","(4.6, 5.3, 5.274)"
15-12-2022 15:39:16.966460,"(2.05, 2.42, 2.4055670103092783)","(8.5, 10.5, 10.367537313432836)","(8.5, 9.8, 9.768)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.274)"
15-12-2022 15:39:17.869129,"(2.05, 2.42, 2.4035294117647057)","(8.5, 10.5, 10.358)","(8.5, 10.0, 9.734399999999999)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.273333333333333)"
15-12-2022 15:39:18.886052,"(2.05, 2.42, 2.4131983805668016)","(8.5, 10.5, 10.358)","(8.5, 10.0, 9.621739130434783)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.223267326732674)"
15-12-2022 15:39:19.916361,"(2.05, 2.42, 2.4006060606060604)","(8.5, 10.5, 10.35236220472441)","(8.5, 10.0, 9.621739130434783)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.223267326732674)"
15-12-2022 15:39:20.869764,"(2.05, 2.42, 2.4147107438016526)","(8.5, 10.5, 10.35236220472441)","(8.5, 9.8, 9.641666666666666)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.172950819672131)"
15-12-2022 15:39:21.864878,"(2.05, 2.42, 2.4159349593495936)","(8.5, 10.5, 10.362132352941176)","(8.5, 10.0, 9.706666666666667)","(18.0, 29.0, 28.529411764705884)","(6.0, 99999, 99990)","(4.6, 5.3, 5.167193675889328)"
15-12-2022 15:39:22.849611,"(2.05, 2.42, 2.4159349593495936)","(8.5, 10.5, 10.354085603112841)","(8.5, 9.8, 9.779310344827588)","(18.0, 28.0, 27.785714285714285)","(6.0, 99999, 99990)","(4.6, 5.3, 5.167193675889328)"
15-12-2022 15:39:23.904936,"(2.05, 2.42, 2.415614035087719)","(8.5, 10.5, 10.363636363636363)","(8.5, 10.0, 9.844444444444445)","(18.0, 28.0, 27.77777777777778)","(6.0, 99999, 99990)","(4.6, 5.3, 5.167999999999999)"
15-12-2022 15:39:24.883874,"(2.05, 2.42, 2.410927835051546)","(8.5, 10.5, 10.363636363636363)","(8.5, 10.0, 9.99090909090909)","(18.0, 28.0, 27.77777777777778)","(6.0, 99999, 99990)","(4.6, 5.3, 5.164150943396226)"
15-12-2022 15:39:25.986799,"(2.05, 2.44, 2.415142857142857)","(8.5, 10.5, 10.354085603112841)","(8.5, 10.5, 9.928244274809161)","(18.0, 28.0, 27.5)","(6.0, 99999, 99990)","(4.6, 5.3, 5.162595419847328)"
15-12-2022 15:39:26.988095,"(2.05, 2.44, 2.413037037037037)","(8.5, 10.5, 10.317073170731707)","(8.5, 10.5, 9.927272727272728)","(18.0, 29.0, 26.887323943661972)","(6.0, 99999, 99990)","(4.6, 5.3, 5.1880733944954125)"
15-12-2022 15:39:27.925130,"(2.05, 2.44, 2.4202173913043477)","(8.5, 11.0, 10.73793103448276)","(8.5, 10.0, 9.612903225806452)","(18.0, 29.0, 27.141304347826086)","(6.0, 99999, 99990)","(4.6, 5.3, 5.1880733944954125)"
15-12-2022 15:39:28.957502,"(2.05, 2.44, 2.4202197802197802)","(8.5, 10.5, 10.408888888888889)","(8.5, 9.8, 9.765317919075144)","(18.0, 27.0, 26.397727272727273)","(6.0, 99999, 99990)","(4.8, 5.2, 5.154379562043796)"
15-12-2022 15:39:29.929578,"(2.05, 2.42, 2.4165876777251185)","(9.0, 11.0, 10.569230769230769)","(8.5, 9.8, 9.739285714285714)","(18.0, 29.0, 28.07017543859649)","(6.0, 99999, 99990)","(4.8, 5.2, 5.138725490196078)"
15-12-2022 15:39:31.053268,"(2.05, 2.42, 2.416619718309859)","(9.0, 11.0, 10.545454545454545)","(8.5, 9.8, 9.756)","(18.0, 28.0, 28.52)","(6.0, 99999, 99990)","(4.8, 5.2, 4.936269430051814)"
15-12-2022 15:39:32.184497,"(2.05, 2.44, 2.426332046332046)","(9.0, 11.0, 10.560185185185185)","(8.5, 10.0, 9.971428571428572)","(18.0, 29.0, 27.63917525773196)","(6.0, 99999, 99990)","(4.8, 5.0, 4.995637707948244)"
15-12-2022 15:39:33.224841,"(2.05, 2.44, 2.421037037037037)","(9.0, 11.0, 10.673728813559322)","(8.5, 10.0, 9.811111111111112)","(19.0, 30.0, 28.08695652173913)","(6.0, 99999, 99990)","(4.8, 5.0, 4.995637707948244)"
15-12-2022 15:39:34.231664,"(2.05, 2.5, 2.485820895522388)","(9.0, 11.0, 10.779891304347826)","(8.5, 9.6, 9.580530973451328)","(19.0, 30.0, 28.254545454545454)","(6.0, 99999, 99990)","(4.8, 4.9, 4.818493150684931)"
15-12-2022 15:39:35.098491,"(2.05, 2.48, 2.4566666666666666)","(9.0, 11.0, 10.59375)","(8.5, 9.6, 9.578640776699029)","(19.0, 30.0, 28.274509803921568)","(6.0, 99999, 99990)","(4.8, 4.9, 4.814044943820225)"
15-12-2022 15:39:36.070577,"(2.05, 2.48, 2.4473529411764705)","(9.0, 11.0, 10.593023255813954)","(8.5, 9.6, 9.775)","(19.0, 30.0, 28.4)","(6.0, 99999, 99990)","(4.8, 4.9, 4.803105590062112)"
15-12-2022 15:39:36.987297,"(2.05, 2.46, 2.4451851851851854)","(9.0, 11.0, 10.57421875)","(8.5, 9.8, 9.780180180180182)","(19.0, 30.0, 28.714285714285715)","(6.0, 99999, 99990)","(4.6, 4.9, 4.793125)"
15-12-2022 15:39:38.001481,"(2.05, 2.46, 2.4465346534653465)","(9.0, 11.0, 10.57421875)","(8.5, 9.8, 9.77864077669903)","(19.0, 30.0, 28.36842105263158)","(6.0, 99999, 99990)","(4.6, 4.9, 4.784276729559749)"
15-12-2022 15:39:39.033780,"(2.05, 2.46, 2.4459574468085106)","(9.0, 11.0, 10.57421875)","(8.5, 9.8, 9.75)","(18.0, 30.0, 28.41025641025641)","(6.0, 99999, 99990)","(4.6, 4.9, 4.791304347826086)"
15-12-2022 15:39:40.134172,"(2.05, 2.46, 2.449767441860465)","(9.0, 11.0, 10.55691056910569)","(8.5, 9.8, 9.754455445544554)","(18.0, 29.0, 29.243243243243242)","(6.0, 99999, 99990)","(4.6, 4.8, 4.776331360946745)"
15-12-2022 15:39:41.391551,"(2.05, 2.44, 2.432921108742004)","(9.0, 11.0, 10.696700507614214)","(8.5, 10.0, 9.685393258426966)","(18.0, 30.0, 28.41860465116279)","(6.0, 99999, 99990)","(4.6, 4.8, 4.723115577889447)"
15-12-2022 15:39:42.565892,"(2.1, 2.52, 2.510375)","(9.0, 11.0, 10.704938271604938)","(8.5, 9.8, 9.761702127659575)","(19.0, 29.0, 28.454545454545453)","(6.0, 99999, 99990)","(4.6, 4.8, 4.7543999999999995)"
15-12-2022 15:39:43.734198,"(2.1, 2.52, 2.517386363636364)","(9.0, 11.0, 10.76865671641791)","(8.5, 9.6, 9.562886597938144)","(19.0, 29.0, 28.4375)","(6.0, 99999, 99990)","(4.6, 4.8, 4.738351254480286)"
15-12-2022 15:39:44.836984,"(2.1, 2.54, 2.5247787610619468)","(9.0, 11.0, 10.584269662921349)","(8.5, 9.6, 9.464516129032258)","(19.0, 29.0, 28.4375)","(6.0, 99999, 99990)","(4.6, 4.8, 4.692783505154639)"
15-12-2022 15:39:45.996610,"(2.1, 2.54, 2.524074074074074)","(9.0, 11.0, 10.525157232704403)","(8.5, 9.6, 9.455102040816326)","(19.0, 29.0, 28.4375)","(6.0, 99999, 99990)","(4.6, 4.7, 4.661433447098976)"
15-12-2022 15:39:47.066595,"(2.1, 2.54, 2.5269291338582676)","(9.0, 11.0, 10.506535947712418)","(8.5, 9.6, 9.455670103092784)","(19.0, 29.0, 28.454545454545453)","(6.0, 99999, 99990)","(4.6, 4.7, 4.672289156626506)"
15-12-2022 15:39:48.167773,"(2.1, 2.54, 2.5265703971119136)","(9.0, 11.0, 10.506410256410257)","(8.5, 9.6, 9.524705882352942)","(19.0, 29.0, 28.3125)","(6.0, 99999, 99990)","(4.6, 4.7, 4.672289156626506)"
15-12-2022 15:39:49.369627,"(2.1, 2.54, 2.5342723004694836)","(9.0, 11.0, 10.592592592592593)","(8.5, 9.6, 9.30888888888889)","(19.0, 29.0, 28.348837209302324)","(6.0, 99999, 99990)","(4.6, 4.6, 4.58)"
15-12-2022 15:39:50.426275,"(2.1, 2.54, 2.5343809523809524)","(9.0, 11.0, 10.590425531914894)","(8.5, 9.4, 9.30888888888889)","(19.0, 29.0, 28.348837209302324)","(6.0, 99999, 99990)","(4.6, 4.6, 4.58)"
15-12-2022 15:39:51.530966,"(2.1, 2.56, 2.5473684210526315)","(9.0, 11.0, 10.674568965517242)","(8.5, 9.4, 9.30187265917603)","(19.0, 29.0, 28.391304347826086)","(6.0, 99999, 99990)","(4.6, 4.6, 4.588111888111888)"
15-12-2022 15:39:52.711076,"(2.1, 2.56, 2.5142574257425743)","(9.0, 11.0, 10.685779816513762)","(8.5, 9.4, 9.293004115226337)","(19.0, 29.0, 28.35)","(6.0, 99999, 99990)","(4.6, 4.6, 4.506329113924051)"
15-12-2022 15:39:53.864570,"(2.1, 2.52, 2.518552036199095)","(9.0, 11.0, 10.705882352941176)","(8.5, 9.4, 9.324603174603174)","(19.0, 29.0, 28.50943396226415)","(6.0, 99999, 99990)","(4.6, 4.6, 4.53463687150838)"
15-12-2022 15:39:55.040351,"(2.1, 2.52, 2.51359375)","(9.0, 11.0, 10.700819672131148)","(8.5, 9.4, 9.325490196078432)","(19.0, 29.0, 28.50943396226415)","(6.0, 99999, 99990)","(4.6, 4.6, 4.552564102564102)"
15-12-2022 15:39:56.120744,"(2.1, 2.52, 2.5054545454545454)","(9.0, 11.0, 10.738721804511279)","(8.5, 9.4, 9.35893536121673)","(19.0, 29.0, 28.545454545454547)","(6.0, 99999, 99990)","(4.6, 4.5, 4.521167883211679)"
15-12-2022 15:39:57.192967,"(2.1, 2.5, 2.497979381443299)","(9.0, 11.0, 10.717479674796747)","(8.5, 9.6, 9.437956204379562)","(19.0, 29.0, 28.305555555555557)","(6.0, 99999, 99990)","(4.6, 4.6, 4.542361111111111)"
15-12-2022 15:39:58.189332,"(2.1, 2.5, 2.494344827586207)","(9.0, 11.0, 10.741758241758241)","(8.5, 9.6, 9.46043165467626)","(19.0, 29.0, 28.305555555555557)","(6.0, 99999, 99990)","(4.6, 4.6, 4.561032863849765)"
15-12-2022 15:39:59.261118,"(2.1, 2.48, 2.4675935828877007)","(9.0, 11.0, 10.747191011235955)","(8.5, 9.6, 9.46043165467626)","(19.0, 29.0, 28.305555555555557)","(6.0, 99999, 99990)","(4.6, 4.6, 4.591156462585034)"
15-12-2022 15:40:00.265927,"(2.1, 2.48, 2.4625906735751295)","(9.0, 11.0, 10.751838235294118)","(8.5, 9.6, 9.478518518518518)","(19.0, 29.0, 28.305555555555557)","(6.0, 99999, 99990)","(4.6, 4.7, 4.583173076923076)"
15-12-2022 15:40:01.267871,"(2.1, 2.46, 2.4595762711864406)","(9.0, 11.0, 10.763157894736842)","(8.5, 9.8, 9.723333333333334)","(19.0, 29.0, 28.444444444444443)","(6.0, 99999, 99990)","(4.6, 4.6, 4.598395721925133)"
15-12-2022 15:40:02.219134,"(2.1, 2.46, 2.456771929824561)","(9.0, 11.0, 10.769961977186313)","(8.5, 9.8, 9.619047619047619)","(19.0, 29.0, 28.466666666666665)","(6.0, 99999, 99990)","(4.6, 4.6, 4.617610062893082)"
15-12-2022 15:40:03.271588,"(2.1, 2.46, 2.4549797570850203)","(9.0, 11.0, 10.772900763358779)","(8.5, 9.8, 9.627272727272727)","(19.0, 29.0, 28.36)","(6.0, 99999, 99990)","(4.6, 4.7, 4.605671641791045)"
15-12-2022 15:40:04.312390,"(2.1, 2.46, 2.450962962962963)","(9.0, 11.0, 10.772900763358779)","(8.5, 9.8, 9.627272727272727)","(19.0, 29.0, 28.39622641509434)","(6.0, 99999, 99990)","(4.6, 4.7, 4.605671641791045)"
15-12-2022 15:40:05.325028,"(2.1, 2.46, 2.45905325443787)","(9.0, 11.0, 10.798986486486486)","(8.5, 9.6, 9.519354838709678)","(19.0, 29.0, 28.533333333333335)","(6.0, 99999, 99990)","(4.6, 4.7, 4.428384279475983)"
15-12-2022 15:40:06.418323,"(2.1, 2.48, 2.471473354231975)","(9.0, 11.0, 10.88076923076923)","(8.5, 9.8, 9.764556962025317)","(19.0, 29.0, 28.651515151515152)","(6.0, 99999, 99990)","(4.6, 4.5, 4.430327214684757)"
15-12-2022 15:40:07.366617,"(2.1, 2.48, 2.4768421052631577)","(9.0, 11.0, 10.978346456692913)","(8.5, 9.8, 9.763414634146342)","(19.0, 29.0, 28.651515151515152)","(6.0, 99999, 99990)","(4.6, 4.5, 4.475152749490835)"
15-12-2022 15:40:08.479433,"(2.1, 2.48, 2.468495575221239)","(9.0, 11.5, 11.212669683257918)","(8.5, 9.8, 9.951648351648352)","(19.0, 29.0, 28.545454545454547)","(6.0, 99999, 99990)","(4.6, 4.5, 4.4700819672131145)"
15-12-2022 15:40:09.529123,"(2.1, 2.48, 2.4604411764705882)","(9.0, 11.5, 11.193627450980392)","(8.5, 10.0, 9.951648351648352)","(19.0, 29.0, 28.545454545454547)","(6.0, 99999, 99990)","(4.6, 4.5, 4.4700819672131145)"
15-12-2022 15:40:10.480498,"(2.1, 2.46, 2.4554954954954953)","(9.0, 11.5, 11.156174334140436)","(8.5, 10.0, 9.935885167464114)","(19.0, 29.0, 28.62686567164179)","(6.0, 99999, 99990)","(4.6, 4.5, 4.475945017182131)"
15-12-2022 15:40:11.439389,"(2.1, 2.46, 2.4554954954954953)","(9.0, 11.5, 11.156174334140436)","(8.5, 10.0, 9.935885167464114)","(19.0, 29.0, 28.62686567164179)","(6.0, 99999, 99990)","(4.6, 4.5, 4.472577996715928)"
15-12-2022 15:40:12.346000,"(2.1, 2.44, 2.4304273504273506)","(9.0, 11.5, 11.097619047619048)","(8.5, 10.0, 9.939423076923077)","(19.0, 29.0, 28.63768115942029)","(6.0, 99999, 99990)","(4.6, 4.5, 4.471559633027523)"
15-12-2022 15:40:13.444307,"(2.1, 2.44, 2.4304273504273506)","(9.0, 11.5, 11.097619047619048)","(8.5, 10.0, 9.939423076923077)","(19.0, 29.0, 28.63768115942029)","(6.0, 99999, 99990)","(4.6, 4.5, 4.475)"
15-12-2022 15:40:14.404877,"(2.1, 2.44, 2.424864864864865)","(9.0, 11.5, 11.092771084337349)","(8.5, 10.0, 9.936792452830188)","(19.0, 29.0, 28.63768115942029)","(6.0, 99999, 99990)","(4.6, 4.5, 4.4744)"
15-12-2022 15:40:15.398271,"(2.1, 2.44, 2.424864864864865)","(9.0, 11.5, 11.092771084337349)","(8.5, 10.0, 9.936792452830188)","(19.0, 29.0, 28.63768115942029)","(6.0, 99999, 99990)","(4.6, 4.5, 4.461184210526316)"
15-12-2022 15:40:16.349111,"(2.1, 2.44, 2.420967741935484)","(9.0, 11.5, 11.10300925925926)","(8.5, 10.0, 9.838805970149254)","(19.0, 30.0, 29.066666666666666)","(6.0, 99999, 99990)","(4.6, 4.6, 4.525896414342629)"
15-12-2022 15:40:17.287221,"(2.1, 2.44, 2.421132075471698)","(9.0, 11.5, 11.10300925925926)","(8.5, 10.0, 9.838805970149254)","(19.0, 30.0, 29.52542372881356)","(6.0, 99999, 99990)","(4.6, 4.6, 4.525896414342629)"
15-12-2022 15:40:18.346899,"(2.1, 2.42, 2.412876712328767)","(9.0, 11.5, 11.10300925925926)","(8.5, 10.0, 9.838805970149254)","(19.0, 30.0, 29.5)","(6.0, 99999, 99990)","(4.6, 4.5, 4.477704918032787)"
15-12-2022 15:40:19.402599,"(2.1, 2.44, 2.4314285714285715)","(9.0, 11.5, 11.094562647754136)","(8.5, 10.0, 9.83661971830986)","(19.0, 30.0, 29.321428571428573)","(6.0, 99999, 99990)","(4.6, 4.5, 4.48017094017094)"
15-12-2022 15:40:20.443255,"(2.1, 2.44, 2.4243478260869566)","(9.0, 11.5, 11.094562647754136)","(8.5, 10.0, 9.83661971830986)","(19.0, 30.0, 29.17391304347826)","(6.0, 99999, 99990)","(4.6, 4.5, 4.47972027972028)"
15-12-2022 15:40:21.447535,"(2.1, 2.44, 2.420769230769231)","(9.0, 11.5, 11.094562647754136)","(8.5, 10.0, 9.858536585365854)","(19.0, 30.0, 29.17391304347826)","(6.0, 99999, 99990)","(4.6, 4.5, 4.482686567164179)"
15-12-2022 15:40:22.390486,"(2.1, 2.44, 2.4175280898876403)","(9.0, 11.5, 11.094562647754136)","(8.5, 10.0, 9.858536585365854)","(19.0, 30.0, 29.17391304347826)","(6.0, 99999, 99990)","(4.6, 4.5, 4.482941176470589)"
15-12-2022 15:40:23.430917,"(2.1, 2.44, 2.4067368421052633)","(9.0, 11.5, 11.097902097902098)","(8.5, 10.0, 9.865168539325843)","(19.0, 30.0, 29.166666666666668)","(6.0, 99999, 99990)","(4.6, 4.5, 4.4831640058055156)"
15-12-2022 15:40:24.474617,"(2.1, 2.44, 2.426153846153846)","(9.0, 11.5, 11.104357798165138)","(8.5, 10.0, 9.874666666666666)","(19.0, 30.0, 29.166666666666668)","(6.0, 99999, 99990)","(4.6, 4.5, 4.480952380952381)"
15-12-2022 15:40:25.489428,"(2.1, 2.44, 2.421917808219178)","(9.0, 11.5, 11.083333333333334)","(8.5, 10.0, 9.922522522522522)","(19.0, 30.0, 29.166666666666668)","(6.0, 99999, 99990)","(4.6, 4.5, 4.479613356766257)"
15-12-2022 15:40:26.479577,"(2.1, 2.44, 2.4223333333333334)","(9.0, 11.5, 11.078239608801956)","(8.5, 10.0, 9.922522522522522)","(19.0, 30.0, 29.166666666666668)","(6.0, 99999, 99990)","(4.6, 4.5, 4.4779467680608365)"
15-12-2022 15:40:27.424798,"(2.1, 2.42, 2.4117073170731707)","(9.0, 11.5, 11.08232445520581)","(8.5, 10.0, 9.930081300813008)","(19.0, 30.0, 29.2)","(6.0, 99999, 99990)","(4.6, 4.5, 4.476131687242798)"
15-12-2022 15:40:28.432718,"(2.1, 2.46, 2.412289156626506)","(9.0, 11.5, 11.081113801452785)","(8.5, 10.0, 9.924193548387096)","(19.0, 30.0, 29.333333333333332)","(6.0, 99999, 99990)","(4.6, 4.5, 4.473991031390135)"
15-12-2022 15:40:29.444984,"(2.1, 2.46, 2.421895734597156)","(9.0, 11.5, 11.071782178217822)","(8.5, 10.0, 9.924193548387096)","(19.0, 30.0, 29.333333333333332)","(6.0, 99999, 99990)","(4.6, 4.5, 4.473991031390135)"
15-12-2022 15:40:30.453927,"(2.1, 2.46, 2.4052054794520545)","(9.0, 11.5, 11.076642335766424)","(8.5, 10.0, 9.921259842519685)","(19.0, 30.0, 29.416666666666668)","(6.0, 99999, 99990)","(4.6, 4.5, 4.473991031390135)"
15-12-2022 15:40:31.349002,"(2.05, 2.44, 2.418095238095238)","(9.0, 11.5, 11.079952267303103)","(8.5, 10.0, 9.921259842519685)","(19.0, 30.0, 29.59375)","(6.0, 99999, 99990)","(4.2, 4.5, 4.473991031390135)"
15-12-2022 15:40:32.260050,"(2.05, 2.42, 2.410357142857143)","(9.0, 11.5, 11.079710144927537)","(8.5, 10.0, 9.923664122137405)","(19.0, 30.0, 29.31578947368421)","(6.0, 99999, 99990)","(4.2, 4.5, 4.474561403508772)"
15-12-2022 15:40:33.281203,"(2.05, 2.42, 2.401276595744681)","(9.0, 11.5, 11.086854460093896)","(8.5, 11.0, 10.508571428571429)","(19.0, 30.0, 29.3125)","(6.0, 99999, 99990)","(4.2, 4.5, 4.474561403508772)"
15-12-2022 15:40:34.237180,"(2.05, 2.42, 2.4008450704225353)","(9.0, 11.5, 11.081367924528301)","(8.5, 10.5, 10.293650793650794)","(19.0, 30.0, 29.294117647058822)","(6.0, 99999, 99990)","(4.2, 4.5, 4.473991031390135)"
15-12-2022 15:40:35.203239,"(2.05, 2.4, 2.395180722891566)","(9.0, 11.5, 11.061728395061728)","(8.5, 10.5, 10.3515625)","(19.0, 30.0, 29.1)","(6.0, 99999, 99990)","(4.2, 4.5, 4.436401673640168)"
15-12-2022 15:40:36.125119,"(2.05, 2.42, 2.408421052631579)","(9.0, 11.5, 11.058536585365854)","(8.5, 10.5, 10.3515625)","(19.0, 30.0, 29.076923076923077)","(6.0, 99999, 99990)","(4.2, 4.5, 4.442439024390244)"
15-12-2022 15:40:36.997649,"(2.05, 2.46, 2.453684210526316)","(9.0, 11.5, 11.014204545454545)","(8.5, 10.5, 10.276923076923078)","(19.0, 30.0, 29.076923076923077)","(6.0, 99999, 99990)","(4.2, 4.5, 4.42484076433121)"
15-12-2022 15:40:38.023115,"(2.05, 2.44, 2.432888888888889)","(9.0, 11.0, 10.937269372693727)","(8.5, 10.5, 10.3515625)","(19.0, 30.0, 29.142857142857142)","(6.0, 99999, 99990)","(4.2, 4.5, 4.44537037037037)"
15-12-2022 15:40:38.993190,"(2.05, 2.44, 2.4314503816793893)","(9.0, 11.0, 10.937269372693727)","(8.5, 10.5, 10.3515625)","(19.0, 30.0, 29.142857142857142)","(6.0, 99999, 99990)","(4.2, 4.5, 4.44537037037037)"
