,Dollar Signs,Brightly Staring,Aston Esme,Arkansas,All Inn Ryder,Black Tuxedo
08-01-2023 17:26:18.509057,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.65, 3.45)"
08-01-2023 17:26:19.410820,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:20.364053,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:21.307769,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:22.216517,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:23.132956,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:24.038275,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.45)"
08-01-2023 17:26:24.980200,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:25.888564,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.125)"
08-01-2023 17:26:26.843003,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.55, 3.125)"
08-01-2023 17:26:27.779587,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.55, 3.1500000000000004)"
08-01-2023 17:26:28.690987,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:29.575033,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:30.452819,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:31.361650,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:32.286809,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:33.166591,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:34.094728,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.1500000000000004)"
08-01-2023 17:26:35.003806,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.6, 3.0333333333333337)"
08-01-2023 17:26:35.874690,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:36.847146,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 73.57142857142857)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:37.758985,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:38.688138,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:39.612740,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.666666666666667)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:40.540525,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:41.479346,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:42.365534,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.7, 3.0333333333333337)"
08-01-2023 17:26:43.298421,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.0653846153846156)"
08-01-2023 17:26:44.164365,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.0653846153846156)"
08-01-2023 17:26:45.019042,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.0653846153846156)"
08-01-2023 17:26:45.871304,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.0653846153846156)"
08-01-2023 17:26:46.770790,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.0653846153846156)"
08-01-2023 17:26:47.712504,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.6, 2.9384615384615387)"
08-01-2023 17:26:48.655492,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 14.333333333333334)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.6, 2.9384615384615387)"
08-01-2023 17:26:49.622030,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.6, 2.9881818181818183)"
08-01-2023 17:26:50.613887,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 2.9881818181818183)"
08-01-2023 17:26:51.597478,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.017272727272727)"
08-01-2023 17:26:52.537727,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 14.333333333333334)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:53.427751,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 14.333333333333334)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:54.257652,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:55.133790,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:56.055712,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 17.5625)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:56.965282,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 14.333333333333334)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1528571428571426)"
08-01-2023 17:26:57.890144,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 14.333333333333334)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.1757142857142857)"
08-01-2023 17:26:58.814745,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:26:59.742684,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:00.657303,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:01.600755,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:02.522958,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:03.502695,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:04.470904,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:05.463305,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:06.406892,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:07.281619,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:08.154277,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 74.28571428571428)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:09.110527,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 18.22222222222222)","(17.0, 44.0, 28.166666666666664)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:10.082672,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 28.444444444444443)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.65, 3.11)"
08-01-2023 17:27:11.064641,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 28.444444444444443)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.65, 3.4320689655172414)"
08-01-2023 17:27:12.022358,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 28.444444444444443)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.65, 3.034)"
08-01-2023 17:27:12.946243,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 28.444444444444443)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.65, 3.7333333333333334)"
08-01-2023 17:27:13.873692,"(2.1, 2.48, 2.276923076923077)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 4.0, 3.7333333333333334)"
08-01-2023 17:27:14.800511,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 4.0, 3.5933333333333333)"
08-01-2023 17:27:15.735831,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:16.637050,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:17.565606,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:18.447262,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:19.368941,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:20.361780,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:21.375264,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:22.359295,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:23.307503,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:24.166091,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:25.061479,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:25.997066,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:26.935462,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:27.873856,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5933333333333333)"
08-01-2023 17:27:28.783633,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.200909090909091)"
08-01-2023 17:27:29.639877,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:30.592994,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:31.561399,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:32.562364,"(2.1, 2.44, 2.2728571428571427)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:33.539035,"(2.1, 2.44, 2.3666666666666667)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:34.495297,"(2.1, 2.44, 2.3666666666666667)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:35.430479,"(2.1, 2.44, 2.3666666666666667)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:36.364033,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:37.272594,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:38.186035,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:39.062271,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:39.988221,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:40.921849,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:41.855978,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:42.878437,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:43.870918,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.5576190476190477)"
08-01-2023 17:27:44.860122,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.7)"
08-01-2023 17:27:45.822673,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 4.0, 3.606666666666667)"
08-01-2023 17:27:46.682543,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.606666666666667)"
08-01-2023 17:27:47.546110,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.6614285714285715)"
08-01-2023 17:27:48.416752,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:49.334666,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:50.312043,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 44.0, 26.8125)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:51.242229,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 65.0, 34.6875)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:52.193648,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 42.0, 26.0625)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:53.122839,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 42.0, 26.0625)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
08-01-2023 17:27:54.235715,"(2.1, 2.42, 2.4125925925925924)","(13.0, 26.0, 16.666666666666668)","(17.0, 42.0, 26.0625)","(4.0, 6.4, 5.0)","(21.0, 190.0, 90.3076923076923)","(2.7, 3.95, 3.3842857142857143)"
