,Zeldas Legend,Playboy Danger,Buckle Up Ginna,Locknane Serpent,Buckle Up Zion,Wave Blade,Camrose,Fine Irish
702,"[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 25, 337439), 3.9, 5.1]"
703,"[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 26, 462835), 3.9, 5.1]"
704,"[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 27, 594584), 3.9, 5.1]"
705,"[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 28, 720154), 3.9, 5.1]"
706,"[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 29, 843141), 3.9, 5.1]"
707,"[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 30, 971237), 3.9, 5.1]"
708,"[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 32, 93700), 3.9, 5.1]"
709,"[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 33, 235719), 3.9, 5.1]"
710,"[datetime.datetime(2022, 11, 28, 19, 40, 34, 363362), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 363362), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 9.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 34, 364360), 3.9, 5.1]"
711,"[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 41.0, 100.0]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 35, 497282), 3.9, 5.1]"
712,"[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 36, 626735), 3.9, 5.1]"
713,"[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 37, 756236), 3.9, 5.1]"
714,"[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 38, 884973), 3.9, 5.1]"
715,"[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 40, 12900), 3.9, 5.1]"
716,"[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 41, 140649), 3.9, 5.1]"
717,"[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 42, 262950), 3.9, 5.1]"
718,"[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 43, 397685), 3.9, 5.1]"
719,"[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 44, 523143), 3.9, 5.1]"
720,"[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 45, 658650), 3.9, 5.1]"
721,"[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 46, 787763), 3.9, 5.1]"
722,"[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 47, 937358), 3.9, 5.1]"
723,"[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 49, 73157), 3.9, 5.1]"
724,"[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 50, 207148), 3.9, 5.1]"
725,"[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 51, 337897), 3.9, 5.1]"
726,"[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 9.0, 18.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 52, 471050), 3.9, 5.1]"
727,"[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 53, 614555), 3.9, 5.1]"
728,"[datetime.datetime(2022, 11, 28, 19, 40, 54, 741204), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 54, 742202), 3.9, 5.1]"
729,"[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 55, 875223), 3.9, 5.1]"
730,"[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 57, 8072), 3.9, 5.1]"
731,"[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 58, 159091), 3.9, 5.1]"
732,"[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 9.0, 18.5]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 40, 59, 304223), 3.9, 5.1]"
733,"[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 4.0, 5.6]","[datetime.datetime(2022, 11, 28, 19, 41, 0, 447541), 3.9, 5.1]"
734,"[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 19, 41, 1, 587153), 3.9, 5.1]"
735,"[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 4.0, 5.5]","[datetime.datetime(2022, 11, 28, 19, 41, 2, 719984), 3.9, 5.1]"
736,"[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 19, 41, 3, 862230), 3.9, 5.1]"
737,"[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 10.0, 14.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 5, 908), 3.9, 5.1]"
738,"[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 6, 150877), 3.9, 5.1]"
739,"[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 7, 300790), 3.9, 5.1]"
740,"[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 2.6, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 9.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 10.0, 13.5]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 8, 443653), 3.9, 5.1]"
741,"[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 2.5, 2.86]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 10.0, 13.0]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 9, 610217), 3.9, 5.1]"
742,"[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 41.0, 95.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 2.5, 2.84]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 11.0, 20.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 10.0, 12.5]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 41.0, 85.0]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 19, 41, 10, 769097), 3.9, 5.1]"
