,Spots Like Forty,Energizer Miss,Sweptail,Cumbria Dave,Venetian Fury
09-01-2023 17:50:15.312973,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:16.260471,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:17.260586,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:18.320559,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:19.324640,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:20.285880,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:21.192555,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:22.061165,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:22.973304,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:23.887277,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:24.810990,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:25.751866,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:26.628448,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:27.580088,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:28.532911,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:29.476197,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:30.530765,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:31.635724,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:32.579044,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:33.504569,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:34.426964,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:35.435016,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:36.455739,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:37.479342,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:38.365058,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:39.307485,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:40.579523,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:41.695227,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:42.760614,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:43.798262,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:44.809432,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:45.864611,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:46.960871,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:47.843683,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:48.774022,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:49.619172,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:50.483495,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:51.372012,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:52.257291,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:53.239544,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:54.229547,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:55.101112,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:55.993026,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:56.803016,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:57.715373,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:58.733533,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:50:59.789773,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:00.832241,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:01.833602,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:02.724400,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:03.534476,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:04.442307,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:05.328575,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:06.250511,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:07.076509,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:08.028304,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:09.007368,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:09.966327,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:10.895997,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:11.735368,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:12.676275,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:13.622209,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:14.531929,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:15.412423,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:16.270388,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:17.070524,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:17.935376,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:18.880854,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:19.817593,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:20.766201,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:21.678298,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:22.591253,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:23.554285,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:24.436389,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:25.335386,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:26.245247,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:27.138795,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:28.028283,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:28.904139,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:29.754742,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:30.566545,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:31.427026,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:32.353128,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:33.327210,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:34.338519,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:35.305742,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:36.192105,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:37.100875,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.0)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:38.090747,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:39.057341,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:40.107837,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:41.139132,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:42.219859,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:43.262869,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:44.258397,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:45.241720,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:46.155739,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:47.070490,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:48.029363,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:48.886030,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:49.768674,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:50.845792,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:51.869597,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:52.962355,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:54.120721,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:55.332690,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:56.380474,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:57.335343,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:58.216592,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:51:59.092786,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:00.008396,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:00.962712,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:01.974451,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:02.990149,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:03.958283,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:04.819551,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:05.664057,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:06.511123,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:07.429964,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:08.372182,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:09.278041,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:10.222480,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
09-01-2023 17:52:11.203861,"(5.5, 9.6, 6.3999999999999995)","(2.1, 2.38, 2.3608)","(3.1, 5.5, 4.030555555555556)","(11.0, 21.0, 20.09090909090909)","(5.5, 8.8, 8.292307692307693)"
