,Rocky Reef,Jonah Love,Canent Percy,Hes Got Swagger,Go Jack,Kinloch Cutie,Bobby Rissole
09-01-2023 18:41:04.712410,"(2.05, 2.92, 2.744)","(5.5, 6.2, 5.844444444444444)","(71.0, 230.0, 171.66666666666666)","(2.6, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:05.817251,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.844444444444444)","(71.0, 230.0, 171.66666666666666)","(2.6, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:06.878271,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.844444444444444)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.183333333333333)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:07.949421,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.844444444444444)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.183333333333333)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:09.022601,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.844444444444444)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:09.990518,"(2.05, 2.92, 2.744)","(5.5, 6.2, 5.763636363636364)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 48.92857142857143)"
09-01-2023 18:41:11.021149,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.763636363636364)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 52.16666666666667)"
09-01-2023 18:41:12.064007,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.7531914893617015)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 55.0, 53.333333333333336)"
09-01-2023 18:41:13.149166,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.788235294117647)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 60.0, 50.0)"
09-01-2023 18:41:14.177996,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.722727272727273)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 65.0, 47.142857142857146)"
09-01-2023 18:41:15.224326,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.722727272727273)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.545454545454545)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:16.308128,"(2.05, 2.92, 2.7733333333333334)","(5.5, 6.2, 5.722727272727273)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.552380952380952)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:17.349900,"(2.05, 2.92, 2.7942857142857145)","(5.5, 6.2, 5.7862068965517235)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.552380952380952)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:18.357209,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.76875)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.552380952380952)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:19.424526,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.552380952380952)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:20.454389,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.185714285714286)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.552380952380952)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:21.491584,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.164285714285714)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.56)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:22.473095,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.56)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:23.482010,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.56)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:24.508812,"(2.05, 2.9, 2.85)","(5.5, 6.2, 5.7542857142857144)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.2, 8.56)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:25.482723,"(2.05, 2.9, 2.85)","(5.5, 6.0, 5.8769230769230765)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 73.07692307692308)","(6.5, 9.2, 8.885714285714286)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:26.520016,"(2.05, 2.9, 2.85)","(5.5, 6.4, 5.969230769230769)","(71.0, 230.0, 185.55555555555554)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.0, 8.92)","(21.0, 65.0, 49.375)"
09-01-2023 18:41:27.541910,"(2.05, 2.9, 2.85)","(5.5, 6.4, 5.969230769230769)","(71.0, 230.0, 185.55555555555554)","(2.5, 3.25, 3.164285714285714)","(51.0, 80.0, 75.5)","(6.5, 9.0, 8.942857142857143)","(21.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:28.554948,"(2.05, 2.9, 2.86)","(5.5, 6.4, 5.9)","(71.0, 230.0, 171.66666666666666)","(2.5, 3.25, 3.1681818181818184)","(51.0, 80.0, 75.5)","(6.5, 9.0, 8.447058823529412)","(21.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:29.546313,"(2.05, 2.9, 2.86)","(5.0, 6.4, 5.927272727272727)","(81.0, 230.0, 171.66666666666666)","(2.6, 3.25, 3.1681818181818184)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.776923076923076)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:30.543029,"(2.05, 2.9, 2.86)","(5.0, 6.4, 5.927272727272727)","(81.0, 230.0, 171.66666666666666)","(2.6, 3.25, 3.1681818181818184)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.623076923076923)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:31.500934,"(2.05, 2.9, 2.86)","(5.0, 6.4, 5.927272727272727)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.25, 3.1681818181818184)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.623076923076923)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:32.511708,"(2.05, 2.92, 2.7253846153846157)","(5.0, 6.4, 5.927272727272727)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.25, 3.1833333333333336)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.639999999999999)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:33.477821,"(2.05, 2.7, 2.5620648967551625)","(5.0, 6.4, 6.044444444444444)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.25, 3.1833333333333336)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.723809523809523)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:34.464485,"(2.05, 2.68, 2.6285714285714286)","(5.0, 6.4, 6.133333333333334)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.2293103448275864)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.723809523809523)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:35.465135,"(2.05, 2.68, 2.644)","(5.0, 6.4, 6.133333333333334)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.1833333333333336)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.723809523809523)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:36.409075,"(2.05, 2.68, 2.5411428571428574)","(5.0, 6.4, 6.133333333333334)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.2029411764705884)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.723809523809523)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:37.410949,"(2.05, 2.68, 2.5411428571428574)","(5.0, 6.4, 6.133333333333334)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.2458333333333336)","(61.0, 80.0, 75.5)","(6.5, 9.2, 8.723809523809523)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:38.377025,"(2.15, 2.64, 2.5032748538011695)","(4.6, 6.4, 6.050000000000001)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.2458333333333336)","(71.0, 80.0, 75.5)","(6.5, 9.2, 8.75)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:39.395578,"(2.15, 2.62, 2.596)","(4.6, 6.4, 6.19)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.183333333333333)","(71.0, 80.0, 75.5)","(6.5, 9.2, 8.75)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:40.372118,"(2.15, 2.62, 2.596)","(4.6, 6.4, 6.2)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.183333333333333)","(71.0, 80.0, 75.5)","(6.5, 9.2, 8.778947368421052)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:41.402651,"(2.15, 2.62, 2.596)","(4.6, 6.4, 6.25)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.183333333333333)","(71.0, 80.0, 75.5)","(6.5, 9.2, 8.778947368421052)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:42.424143,"(2.15, 2.62, 2.596)","(4.6, 6.4, 6.25)","(81.0, 230.0, 183.33333333333334)","(2.6, 3.35, 3.183333333333333)","(71.0, 80.0, 75.5)","(6.5, 9.2, 9.022222222222222)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:43.456470,"(2.15, 2.62, 2.54)","(4.6, 6.4, 6.25)","(81.0, 230.0, 170.0)","(2.6, 3.35, 3.25)","(71.0, 80.0, 75.5)","(6.5, 9.2, 8.98181818181818)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:44.549016,"(2.15, 2.62, 2.5563636363636366)","(4.6, 6.4, 6.25)","(81.0, 230.0, 170.0)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.5)","(6.5, 9.2, 9.04)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:45.560848,"(2.15, 2.62, 2.5700000000000003)","(4.6, 6.4, 6.25)","(81.0, 230.0, 170.0)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.5)","(6.5, 9.2, 9.04)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:46.582217,"(2.15, 2.62, 2.5700000000000003)","(4.6, 6.4, 6.25)","(81.0, 230.0, 204.28571428571428)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.5)","(6.5, 9.2, 9.04)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:47.614988,"(2.15, 2.62, 2.5700000000000003)","(4.6, 6.4, 6.25)","(81.0, 230.0, 200.0)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 9.04)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:48.676667,"(2.15, 2.62, 2.5563636363636366)","(4.6, 6.4, 6.25)","(81.0, 230.0, 204.28571428571428)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 9.04)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:49.695226,"(2.15, 2.62, 2.5563636363636366)","(4.6, 6.4, 6.25)","(81.0, 230.0, 204.28571428571428)","(2.6, 3.4, 3.31)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.959999999999999)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:50.744532,"(2.15, 2.64, 2.6273069679849343)","(4.6, 6.4, 6.25)","(81.0, 230.0, 204.28571428571428)","(2.6, 3.4, 3.31)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.674999999999999)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:51.744508,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.185714285714286)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.31)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.674999999999999)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:52.789726,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.185714285714286)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.31)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.674999999999999)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:53.785118,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.185714285714286)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.31)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.826666666666666)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:54.799591,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.185714285714286)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.25)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.826666666666666)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:55.735424,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.185714285714286)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.2333333333333334)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.826666666666666)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:56.661112,"(2.15, 2.64, 2.6266945606694563)","(4.6, 6.4, 6.233333333333333)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.2333333333333334)","(71.0, 80.0, 75.9090909090909)","(6.5, 9.2, 8.826666666666666)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:57.666195,"(2.15, 2.64, 2.5614814814814815)","(4.6, 6.4, 6.233333333333333)","(81.0, 230.0, 190.0)","(2.6, 3.4, 3.2526315789473683)","(71.0, 80.0, 77.63157894736842)","(6.5, 9.2, 8.78)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:58.645948,"(2.15, 2.64, 2.5821951219512194)","(4.6, 6.4, 6.16)","(81.0, 230.0, 190.0)","(2.6, 3.4, 3.2526315789473683)","(71.0, 80.0, 75.26315789473685)","(6.5, 9.2, 8.78)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:41:59.654059,"(2.15, 2.64, 2.5821951219512194)","(4.6, 6.4, 6.16)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.327272727272727)","(71.0, 80.0, 75.26315789473685)","(6.5, 9.2, 8.78)","(26.0, 65.0, 48.333333333333336)"
09-01-2023 18:42:00.721421,"(2.15, 2.68, 2.6228571428571428)","(4.6, 6.4, 6.16)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.32)","(71.0, 80.0, 75.71428571428572)","(6.5, 9.2, 8.956521739130434)","(26.0, 65.0, 46.666666666666664)"
09-01-2023 18:42:01.985648,"(2.15, 2.66, 2.6236363636363635)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 203.33333333333334)","(2.6, 3.4, 3.242857142857143)","(71.0, 80.0, 75.71428571428572)","(6.5, 9.2, 8.956521739130434)","(26.0, 50.0, 47.142857142857146)"
09-01-2023 18:42:03.146155,"(2.15, 2.68, 2.62)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 196.66666666666666)","(2.6, 3.4, 3.242857142857143)","(71.0, 80.0, 75.71428571428572)","(6.5, 9.2, 8.68888888888889)","(26.0, 65.0, 47.142857142857146)"
09-01-2023 18:42:04.261234,"(2.15, 2.7, 2.64)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 196.66666666666666)","(2.6, 3.4, 3.3142857142857145)","(71.0, 80.0, 75.71428571428572)","(6.5, 8.8, 8.84)","(26.0, 65.0, 47.142857142857146)"
09-01-2023 18:42:05.422473,"(2.15, 2.7, 2.62)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 203.33333333333334)","(2.6, 3.4, 3.3)","(71.0, 80.0, 75.71428571428572)","(6.5, 9.0, 8.733333333333333)","(26.0, 65.0, 45.0)"
09-01-2023 18:42:06.559718,"(2.15, 2.7, 2.64)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 196.66666666666666)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.25)","(6.5, 9.0, 8.672727272727272)","(26.0, 65.0, 44.54545454545455)"
09-01-2023 18:42:07.604912,"(2.15, 2.7, 2.677777777777778)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 203.33333333333334)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.25)","(6.5, 8.8, 8.6375)","(26.0, 65.0, 44.54545454545455)"
09-01-2023 18:42:08.626806,"(2.15, 2.7, 2.6571428571428575)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 203.33333333333334)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.25)","(6.5, 8.8, 8.664)","(26.0, 65.0, 44.54545454545455)"
09-01-2023 18:42:09.761159,"(2.15, 2.72, 2.6533333333333333)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 203.33333333333334)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.25)","(6.5, 8.8, 8.573913043478262)","(26.0, 65.0, 44.54545454545455)"
09-01-2023 18:42:10.845179,"(2.15, 2.72, 2.6533333333333333)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 176.66666666666666)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.47058823529412)","(6.5, 8.8, 8.523076923076923)","(26.0, 65.0, 48.9)"
09-01-2023 18:42:11.942821,"(2.15, 2.72, 2.6533333333333333)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 190.0)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.47058823529412)","(6.5, 8.6, 8.475)","(26.0, 65.0, 50.05)"
09-01-2023 18:42:13.089036,"(2.15, 2.72, 2.6533333333333333)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 190.0)","(2.6, 3.4, 3.3294117647058825)","(71.0, 80.0, 76.47058823529412)","(6.5, 8.6, 8.475)","(26.0, 65.0, 50.05)"
09-01-2023 18:42:14.171019,"(2.15, 2.72, 2.6533333333333333)","(4.6, 6.4, 6.155555555555556)","(81.0, 230.0, 190.0)","(2.6, 3.4, 3.3590909090909093)","(71.0, 80.0, 91.07142857142857)","(6.5, 8.6, 8.836363636363636)","(26.0, 65.0, 52.95238095238095)"
09-01-2023 18:42:15.297832,"(2.15, 2.6, 2.4870588235294115)","(4.6, 6.8, 6.338461538461538)","(81.0, 230.0, 190.0)","(2.6, 3.45, 3.3131578947368423)","(71.0, 100.0, 89.28571428571428)","(6.5, 9.2, 8.784)","(26.0, 65.0, 45.75)"
09-01-2023 18:42:16.367998,"(2.15, 2.58, 2.526666666666667)","(4.6, 6.8, 6.302702702702702)","(81.0, 230.0, 190.0)","(2.6, 3.45, 3.331818181818182)","(71.0, 100.0, 93.75)","(6.5, 9.2, 8.905263157894737)","(26.0, 65.0, 53.88235294117647)"
09-01-2023 18:42:17.417738,"(2.15, 2.58, 2.488)","(4.6, 6.8, 6.466666666666667)","(81.0, 230.0, 204.28571428571428)","(2.6, 3.45, 3.2588235294117647)","(71.0, 100.0, 93.75)","(6.5, 9.2, 8.905263157894737)","(26.0, 65.0, 53.1875)"
09-01-2023 18:42:18.492555,"(2.15, 2.58, 2.495625)","(4.6, 6.8, 6.447058823529412)","(71.0, 230.0, 213.63636363636363)","(2.6, 3.45, 3.2970588235294116)","(61.0, 100.0, 92.14285714285714)","(6.5, 9.2, 8.817391304347826)","(26.0, 65.0, 53.1875)"
09-01-2023 18:42:19.581449,"(2.15, 2.58, 2.475)","(4.6, 6.8, 6.375)","(71.0, 230.0, 204.28571428571428)","(2.6, 3.45, 3.3200000000000003)","(61.0, 95.0, 92.14285714285714)","(6.5, 9.2, 8.906666666666666)","(26.0, 65.0, 52.72727272727273)"
09-01-2023 18:42:20.651292,"(2.15, 2.58, 2.4642857142857144)","(4.6, 6.8, 6.375)","(71.0, 230.0, 190.0)","(2.6, 3.45, 3.313636363636364)","(61.0, 95.0, 92.14285714285714)","(6.5, 9.2, 8.906666666666666)","(26.0, 65.0, 52.72727272727273)"
09-01-2023 18:42:21.683479,"(2.15, 2.58, 2.4642857142857144)","(4.6, 6.8, 6.375)","(71.0, 230.0, 190.0)","(2.6, 3.45, 3.313636363636364)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.2, 9.031578947368422)","(26.0, 65.0, 52.72727272727273)"
09-01-2023 18:42:22.727501,"(2.15, 2.58, 2.4642857142857144)","(4.6, 6.8, 6.5)","(71.0, 230.0, 206.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.2, 9.031578947368422)","(26.0, 65.0, 52.72727272727273)"
09-01-2023 18:42:23.777798,"(2.15, 2.58, 2.4642857142857144)","(4.6, 6.8, 6.5)","(71.0, 230.0, 200.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.2, 9.422222222222222)","(26.0, 65.0, 58.57142857142857)"
09-01-2023 18:42:24.793387,"(2.15, 2.56, 2.4699999999999998)","(4.6, 6.8, 6.548387096774194)","(71.0, 230.0, 210.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.6, 9.376744186046512)","(26.0, 65.0, 57.89473684210526)"
09-01-2023 18:42:25.787650,"(2.15, 2.56, 2.4652631578947366)","(4.6, 6.8, 6.508571428571429)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.6, 9.5)","(26.0, 65.0, 57.89473684210526)"
09-01-2023 18:42:26.858809,"(2.15, 2.56, 2.4652631578947366)","(4.6, 6.8, 6.491891891891892)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.6, 9.529411764705882)","(26.0, 65.0, 57.89473684210526)"
09-01-2023 18:42:27.922536,"(2.15, 2.56, 2.4652631578947366)","(4.6, 6.8, 6.491891891891892)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.6, 9.542857142857143)","(26.0, 65.0, 56.0)"
09-01-2023 18:42:29.045720,"(2.15, 2.56, 2.4652631578947366)","(4.6, 6.8, 6.491891891891892)","(71.0, 230.0, 204.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 91.36363636363636)","(6.5, 9.6, 9.533333333333333)","(26.0, 65.0, 56.0)"
09-01-2023 18:42:30.082859,"(2.15, 2.56, 2.4652631578947366)","(4.6, 6.8, 6.344)","(71.0, 240.0, 204.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 93.0)","(6.5, 9.6, 9.569230769230769)","(26.0, 65.0, 56.0)"
09-01-2023 18:42:31.167425,"(2.15, 2.54, 2.465)","(4.6, 6.8, 6.344)","(71.0, 240.0, 210.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 93.0)","(6.5, 9.6, 9.569230769230769)","(26.0, 65.0, 60.26315789473684)"
09-01-2023 18:42:32.212617,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.5)","(71.0, 240.0, 204.0)","(2.6, 3.45, 3.2872093023255817)","(61.0, 95.0, 93.0)","(6.5, 9.6, 9.914285714285715)","(26.0, 65.0, 60.0)"
09-01-2023 18:42:33.325397,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.333333333333333)","(71.0, 240.0, 210.0)","(2.6, 3.45, 3.279268292682927)","(61.0, 95.0, 93.0)","(6.5, 10.0, 9.92258064516129)","(26.0, 65.0, 59.76190476190476)"
09-01-2023 18:42:34.386536,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.333333333333333)","(71.0, 230.0, 205.0)","(2.6, 3.45, 3.279268292682927)","(61.0, 95.0, 93.0)","(6.5, 10.0, 9.825)","(26.0, 65.0, 59.76190476190476)"
09-01-2023 18:42:35.502391,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.333333333333333)","(71.0, 240.0, 195.0)","(2.6, 3.45, 3.279268292682927)","(61.0, 95.0, 93.0)","(6.5, 10.0, 9.844444444444445)","(26.0, 65.0, 59.76190476190476)"
09-01-2023 18:42:36.533545,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.314285714285714)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.279268292682927)","(51.0, 95.0, 93.0)","(6.5, 10.0, 9.9)","(26.0, 65.0, 59.76190476190476)"
09-01-2023 18:42:37.627492,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.314285714285714)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.279268292682927)","(51.0, 95.0, 93.0)","(6.5, 10.0, 9.9)","(26.0, 65.0, 62.38095238095238)"
09-01-2023 18:42:38.819584,"(2.15, 2.54, 2.447)","(4.6, 6.6, 6.314285714285714)","(71.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.279268292682927)","(51.0, 95.0, 93.0)","(6.5, 10.0, 9.844444444444445)","(26.0, 65.0, 62.77777777777778)"
09-01-2023 18:42:39.939729,"(2.2, 2.54, 2.447)","(4.6, 6.6, 6.314285714285714)","(91.0, 230.0, 196.66666666666666)","(2.6, 3.45, 3.224193548387097)","(51.0, 95.0, 93.0)","(6.5, 10.0, 9.906666666666666)","(26.0, 65.0, 62.94117647058823)"
