,Jax Bale,Impress Us,Jackey Moon,Southbound,Express Black,Fifty Eight,Razzle Darryl
12-01-2023 18:49:08.684340,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:09.749474,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:10.760056,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:11.856454,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:12.882311,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:13.874903,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.48)"
12-01-2023 18:49:14.837910,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:15.849342,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:16.888740,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:17.934291,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:18.948843,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:20.004362,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 5.48)"
12-01-2023 18:49:21.095111,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:22.168603,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:23.234673,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:24.384546,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:25.381510,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:26.341285,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:27.323540,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:28.302901,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:29.337096,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:30.435137,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:31.523605,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:32.602630,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 650.0, 507.5)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 21.833333333333336)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:33.702559,"(2.9, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(101.0, 970.0, 715.7142857142857)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:34.807433,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:35.939191,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:37.023059,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:38.015625,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:38.984902,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:40.142717,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:41.389970,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 722.8571428571429)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:42.591596,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 980.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:43.736015,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:44.933649,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 4.866666666666666)"
12-01-2023 18:49:46.145983,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.32)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:47.317465,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.32)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:48.401403,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.32)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:49.401043,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 12.742857142857144)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:50.402307,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 13.3)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:51.333558,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:52.317607,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:53.366019,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:54.450887,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:55.562260,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:56.596213,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:57.561776,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:58.554354,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:49:59.507255,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:00.432109,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:01.399243,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:02.336896,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:03.409908,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:04.418499,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:05.459186,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:06.442495,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:07.547965,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:08.526966,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:09.491068,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:10.408084,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:11.337149,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:12.375257,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:13.353488,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:14.394400,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:15.389600,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.866666666666667)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 22.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:16.398514,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 10.8)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:17.366246,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:18.325785,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:19.256107,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:20.142814,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:21.046786,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:22.050341,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:23.219534,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:24.251660,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:25.568745,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:26.545324,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:27.591207,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:28.511056,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:29.430002,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:30.409299,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:31.376796,"(3.0, 4.5, 4.359999999999999)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:32.522167,"(3.0, 4.5, 4.359999999999999)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:33.557036,"(3.0, 4.5, 4.359999999999999)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.0)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.633333333333334)"
12-01-2023 18:50:34.669789,"(3.0, 4.2, 4.09)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 13.6)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.35)"
12-01-2023 18:50:35.812621,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.177777777777777)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.666666666666667)"
12-01-2023 18:50:36.899015,"(3.0, 4.1, 3.9999999999999996)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 14.177777777777777)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.666666666666667)"
12-01-2023 18:50:37.902707,"(3.0, 4.2, 4.09)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 390.90909090909093)","(9.0, 18.0, 11.440000000000001)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.666666666666667)"
12-01-2023 18:50:38.850374,"(3.0, 4.2, 4.09)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 422.0)","(9.0, 18.0, 14.355555555555556)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.666666666666667)"
12-01-2023 18:50:39.739182,"(3.0, 4.2, 4.09)","(2.15, 2.84, 2.5341176470588236)","(91.0, 650.0, 568.5714285714286)","(9.0, 18.0, 14.355555555555556)","(18.0, 70.0, 34.36363636363636)","(12.0, 26.0, 19.75)","(4.0, 6.4, 5.666666666666667)"
