,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:11:34.994614,"(5.5, 6.0, 5.719672131147541)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:36.312001,"(5.5, 6.0, 5.719672131147541)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:37.690060,"(5.5, 6.0, 5.719672131147541)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:39.445794,"(5.5, 6.0, 5.7631578947368425)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:40.850173,"(5.5, 5.9, 5.788888888888889)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:42.247642,"(5.5, 5.9, 5.788888888888889)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:43.801548,"(5.5, 5.9, 5.772727272727273)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:45.308164,"(5.5, 5.9, 5.772727272727273)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.5, 5.3966666666666665)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:46.801461,"(5.5, 5.9, 5.772727272727273)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 6.0, 5.65)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:48.296732,"(5.5, 5.9, 5.753333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.581818181818182)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.285714285714285)","(8.5, 10.5, 9.264999999999999)"
08-12-2022 15:11:49.938641,"(5.5, 5.9, 5.800000000000001)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.581818181818182)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:51.536746,"(5.5, 5.9, 5.800000000000001)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.581818181818182)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 90.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:52.976549,"(5.5, 5.9, 5.800000000000001)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.8500000000000005)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:54.504020,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.8500000000000005)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.1)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:55.900467,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.8500000000000005)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:57.365531,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.8500000000000005)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:11:58.754895,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:12:00.623319,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 61.81818181818182)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:12:02.083661,"(5.5, 5.9, 5.78)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 27.142857142857142)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 15.75)","(7.0, 8.4, 8.146153846153846)","(19.0, 32.0, 26.272727272727273)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.133333333333333)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.28125)"
08-12-2022 15:12:03.667829,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.4363636363636365)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.292857142857143)"
08-12-2022 15:12:05.219419,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.8, 7.4363636363636365)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.292857142857143)"
08-12-2022 15:12:06.714399,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.292857142857143)"
08-12-2022 15:12:08.371940,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.685714285714286)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.8, 6.8)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.292857142857143)"
08-12-2022 15:12:10.054693,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 5.9, 5.590909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.62)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.292857142857143)"
08-12-2022 15:12:11.804949,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.62)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:13.474567,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 65.71428571428572)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.62)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:15.124361,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 80.0, 66.75)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 90.0)","(5.0, 7.6, 7.3277777777777775)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:16.696684,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 90.0)","(5.0, 7.6, 7.3277777777777775)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:18.249088,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 90.0)","(5.0, 7.6, 7.3277777777777775)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:19.834554,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 16.5)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 90.0)","(5.0, 7.6, 7.46875)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.308333333333334)"
08-12-2022 15:12:21.235046,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 25.333333333333332)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.50909090909091)","(8.5, 17.5, 14.833333333333332)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 90.0)","(5.0, 7.6, 7.46875)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.85)"
08-12-2022 15:12:22.693570,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 22.0)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.5, 15.666666666666666)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 87.0)","(5.0, 7.6, 7.46875)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.416666666666666)"
08-12-2022 15:12:24.180935,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 22.0)","(31.0, 75.0, 66.75)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.5, 15.666666666666666)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 87.0)","(5.0, 7.6, 7.46875)","(21.0, 25.0, 24.347826086956523)","(8.5, 10.5, 9.6)"
08-12-2022 15:12:25.677887,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 22.0)","(31.0, 75.0, 47.714285714285715)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.5, 14.0)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 67.5)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.4)","(8.5, 10.5, 9.818181818181818)"
08-12-2022 15:12:27.153675,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.681818181818182)","(19.0, 30.0, 22.0)","(31.0, 70.0, 53.5)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 67.5)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.4)","(8.5, 10.5, 9.818181818181818)"
08-12-2022 15:12:28.616294,"(5.5, 5.9, 5.833333333333334)","(8.0, 11.5, 10.681818181818182)","(19.0, 30.0, 22.0)","(31.0, 65.0, 57.333333333333336)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 67.5)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.4)","(8.5, 10.5, 9.818181818181818)"
08-12-2022 15:12:30.462247,"(5.5, 5.9, 5.890476190476191)","(8.0, 11.5, 10.681818181818182)","(19.0, 30.0, 26.5)","(31.0, 65.0, 61.16666666666667)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.101694915254237)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.454545454545453)","(8.5, 10.5, 11.50344827586207)"
08-12-2022 15:12:32.022076,"(5.5, 5.9, 5.890476190476191)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 26.5)","(31.0, 65.0, 61.16666666666667)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.4)","(8.5, 12.0, 11.272727272727273)"
08-12-2022 15:12:33.703974,"(5.5, 5.9, 5.890476190476191)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 26.5)","(31.0, 65.0, 61.16666666666667)","(5.0, 6.0, 5.590909090909091)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.08)","(19.0, 32.0, 26.375)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.4)","(8.5, 12.0, 11.272727272727273)"
08-12-2022 15:12:35.252834,"(5.5, 5.9, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.285714285714285)","(7.0, 8.4, 8.18)","(19.0, 32.0, 26.5)","(51.0, 95.0, 85.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 12.0, 10.529787234042553)"
08-12-2022 15:12:36.739435,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 14.9)","(7.0, 8.4, 8.18)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.5, 10.529787234042553)"
08-12-2022 15:12:38.421768,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 14.9)","(7.0, 8.4, 8.18)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.5, 10.529787234042553)"
08-12-2022 15:12:39.900052,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 14.9)","(7.0, 8.4, 8.18)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.5, 10.888)"
08-12-2022 15:12:41.302163,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(7.0, 8.4, 8.18)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:42.968871,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 62.85714285714286)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(7.0, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:44.530613,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(7.0, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:46.156745,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:47.735066,"(5.5, 5.8, 5.767123287671232)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:49.275093,"(5.5, 5.8, 5.760526315789473)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.890243902439025)","(8.5, 17.0, 15.5)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.710344827586207)"
08-12-2022 15:12:50.735914,"(5.5, 5.8, 5.760526315789473)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 17.0, 15.5)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.52)"
08-12-2022 15:12:52.387995,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 17.0, 17.1)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.52)"
08-12-2022 15:12:53.784106,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 18.0, 17.1)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.52)"
08-12-2022 15:12:55.329456,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 18.0, 17.1)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.569230769230769)"
08-12-2022 15:12:56.925100,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 18.0, 17.1)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.569230769230769)"
08-12-2022 15:12:58.623571,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 18.0, 16.071428571428573)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.569230769230769)"
08-12-2022 15:13:00.143505,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 17.5, 15.785714285714285)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.569230769230769)"
08-12-2022 15:13:01.933793,"(5.5, 5.8, 5.751612903225806)","(8.0, 11.5, 10.214285714285714)","(19.0, 30.0, 28.18181818181818)","(31.0, 65.0, 61.25)","(5.0, 6.0, 5.852941176470589)","(8.5, 17.5, 15.785714285714285)","(6.5, 8.4, 8.14857142857143)","(19.0, 30.0, 26.5)","(51.0, 95.0, 90.0)","(5.0, 7.6, 6.9)","(21.0, 25.0, 24.372093023255815)","(8.5, 11.0, 10.569230769230769)"
