,Memumsmedad,Mungerannie,My Prediction,Nahnah Not Me,Star Of Kongo,Tyita,Grinzinger Castle,Italian Virtuoso,Sobart,Golden Beauty,Young Trella,Dupont
10-01-2023 13:53:45.204917,"(21.0, 42.0, 39.92)","(61.0, 90.0, 82.63157894736842)","(101.0, 260.0, 222.5)","(31.0, 65.0, 58.57142857142857)","(11.0, 17.5, 16.74390243902439)","(2.3, 2.68, 2.6843373493975906)","(7.0, 9.0, 8.844025157232705)","(6.0, 6.8, 6.79874213836478)","(61.0, 210.0, 180.0)","(14.0, 23.0, 21.94736842105263)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.9682709447415325)"
10-01-2023 13:53:46.634235,"(21.0, 42.0, 40.285714285714285)","(61.0, 90.0, 82.94117647058823)","(101.0, 260.0, 222.5)","(31.0, 65.0, 58.57142857142857)","(11.0, 17.5, 16.74390243902439)","(2.3, 2.7, 2.674509803921569)","(7.0, 9.0, 8.844025157232705)","(6.0, 6.8, 6.8024096385542165)","(61.0, 210.0, 180.0)","(14.0, 23.0, 21.88888888888889)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.968100358422939)"
10-01-2023 13:53:48.108724,"(21.0, 42.0, 40.285714285714285)","(61.0, 90.0, 84.28571428571429)","(101.0, 260.0, 222.5)","(31.0, 65.0, 57.5)","(11.0, 17.5, 16.74390243902439)","(2.3, 2.7, 2.674509803921569)","(7.0, 9.0, 8.844025157232705)","(6.0, 7.0, 6.8024096385542165)","(61.0, 210.0, 180.0)","(14.0, 23.0, 21.88888888888889)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.968100358422939)"
10-01-2023 13:53:49.567018,"(21.0, 42.0, 40.285714285714285)","(61.0, 90.0, 84.28571428571429)","(101.0, 260.0, 222.5)","(31.0, 65.0, 56.5625)","(11.0, 17.5, 16.81111111111111)","(2.3, 2.7, 2.677777777777778)","(7.0, 9.0, 8.84969696969697)","(6.0, 7.0, 6.860176991150443)","(61.0, 210.0, 150.0)","(14.0, 23.0, 21.642857142857142)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.937323943661972)"
10-01-2023 13:53:51.298449,"(21.0, 42.0, 40.142857142857146)","(61.0, 90.0, 83.33333333333333)","(101.0, 260.0, 222.5)","(31.0, 65.0, 56.5625)","(11.0, 17.5, 16.81111111111111)","(2.3, 2.7, 2.677777777777778)","(7.0, 9.0, 8.843037974683545)","(6.0, 7.0, 6.860176991150443)","(61.0, 180.0, 172.5)","(14.0, 22.0, 21.642857142857142)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.937323943661972)"
10-01-2023 13:53:52.772987,"(21.0, 42.0, 41.0)","(61.0, 90.0, 80.76923076923077)","(101.0, 260.0, 222.5)","(31.0, 65.0, 55.357142857142854)","(11.0, 17.5, 17.272727272727273)","(2.3, 2.7, 2.671724137931035)","(7.0, 9.0, 8.906666666666666)","(6.0, 7.0, 6.860176991150443)","(61.0, 180.0, 172.5)","(14.0, 22.0, 21.642857142857142)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.959545454545455)"
10-01-2023 13:53:54.505133,"(21.0, 42.0, 41.142857142857146)","(61.0, 90.0, 80.76923076923077)","(101.0, 260.0, 222.5)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.636363636363637)","(2.3, 2.68, 2.6736)","(7.0, 9.0, 9.284615384615384)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.5)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.9600823045267495)"
10-01-2023 13:53:56.144961,"(21.0, 42.0, 41.142857142857146)","(61.0, 90.0, 75.88235294117646)","(101.0, 260.0, 222.5)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.636363636363637)","(2.3, 2.68, 2.6736)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.125)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.9600823045267495)"
10-01-2023 13:53:57.785889,"(21.0, 42.0, 41.142857142857146)","(61.0, 90.0, 78.0)","(101.0, 260.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.636363636363637)","(2.3, 2.68, 2.676595744680851)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.125)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.9600823045267495)"
10-01-2023 13:53:59.197982,"(21.0, 42.0, 41.142857142857146)","(61.0, 90.0, 78.0)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.625)","(2.3, 2.68, 2.6801290322580646)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.53846153846154)","(101.0, 330.0, 283.3333333333333)","(4.4, 5.0, 4.977659574468086)"
10-01-2023 13:54:00.578292,"(21.0, 42.0, 41.77777777777778)","(61.0, 90.0, 81.66666666666667)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.625)","(2.3, 2.7, 2.6704458598726117)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.59090909090909)","(101.0, 330.0, 310.0)","(4.4, 5.0, 4.958510638297873)"
10-01-2023 13:54:01.984123,"(21.0, 42.0, 41.96666666666667)","(61.0, 85.0, 81.66666666666667)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.625)","(2.3, 2.68, 2.6704458598726117)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.684210526315788)","(101.0, 320.0, 294.0)","(4.4, 5.0, 4.958510638297873)"
10-01-2023 13:54:03.580928,"(21.0, 42.0, 41.96666666666667)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.625)","(2.3, 2.68, 2.6702500000000002)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.869767441860465)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.684210526315788)","(101.0, 310.0, 276.6666666666667)","(4.4, 5.0, 4.958510638297873)"
10-01-2023 13:54:05.114175,"(21.0, 42.0, 42.470588235294116)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 56.81818181818182)","(11.0, 18.0, 17.216216216216218)","(2.3, 2.68, 2.6702500000000002)","(7.0, 9.4, 9.3)","(6.0, 7.0, 6.895)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 22.142857142857142)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.958510638297873)"
10-01-2023 13:54:06.665735,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.90909090909091)","(11.0, 17.5, 17.319148936170212)","(2.3, 2.68, 2.6710857142857143)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 22.142857142857142)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.954187192118226)"
10-01-2023 13:54:08.196052,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.297619047619047)","(2.3, 2.68, 2.6710857142857143)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 22.25)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.954187192118226)"
10-01-2023 13:54:09.783537,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.297619047619047)","(2.3, 2.68, 2.6710857142857143)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 22.032258064516128)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.954187192118226)"
10-01-2023 13:54:11.321754,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.297619047619047)","(2.3, 2.68, 2.6710857142857143)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(61.0, 180.0, 167.14285714285714)","(14.0, 23.0, 22.09090909090909)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.946242774566474)"
10-01-2023 13:54:12.861430,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.68, 2.6710857142857143)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 22.09090909090909)","(101.0, 300.0, 267.3333333333333)","(4.4, 5.0, 4.946242774566474)"
10-01-2023 13:54:14.373863,"(21.0, 44.0, 42.61538461538461)","(61.0, 85.0, 82.14285714285714)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.68, 2.6303478260869566)","(7.0, 9.4, 9.206060606060607)","(6.0, 7.0, 6.898064516129033)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.636363636363637)","(101.0, 300.0, 247.5)","(4.4, 5.0, 4.946242774566474)"
10-01-2023 13:54:15.912330,"(21.0, 44.0, 43.6)","(61.0, 85.0, 83.33333333333333)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.66, 2.6359701492537315)","(7.0, 9.4, 9.219354838709677)","(6.0, 7.0, 6.898064516129033)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.8)","(101.0, 300.0, 247.5)","(4.4, 5.0, 4.967052023121387)"
10-01-2023 13:54:17.390405,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 236.66666666666666)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.64, 2.6488198757763977)","(7.0, 9.4, 9.219354838709677)","(6.0, 7.0, 6.898064516129033)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.695652173913043)","(101.0, 300.0, 247.5)","(4.4, 5.0, 4.967052023121387)"
10-01-2023 13:54:18.925847,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.66, 2.6481578947368423)","(7.0, 9.4, 9.219354838709677)","(6.0, 7.0, 6.8878612716763)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.695652173913043)","(101.0, 300.0, 247.5)","(4.4, 5.0, 4.953694581280788)"
10-01-2023 13:54:20.302475,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.297619047619047)","(2.3, 2.66, 2.6530232558139537)","(7.0, 9.4, 9.219354838709677)","(6.0, 7.0, 6.8878612716763)","(71.0, 180.0, 167.14285714285714)","(14.0, 23.0, 21.333333333333332)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953694581280788)"
10-01-2023 13:54:21.751684,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.27173913043478)","(2.3, 2.66, 2.6530232558139537)","(7.0, 9.4, 9.219354838709677)","(6.0, 7.0, 6.8878612716763)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.333333333333332)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953694581280788)"
10-01-2023 13:54:23.279087,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.304878048780488)","(2.3, 2.66, 2.6530232558139537)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.375)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:24.781858,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.304878048780488)","(2.3, 2.66, 2.6563106796116505)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.6)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:26.294255,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.304878048780488)","(2.3, 2.66, 2.658611111111111)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.379310344827587)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:27.861260,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.223684210526315)","(2.3, 2.66, 2.6589071038251366)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.379310344827587)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:29.406298,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.223684210526315)","(2.3, 2.66, 2.6654545454545455)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.142857142857142)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:30.913934,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6654545454545455)","(7.0, 9.4, 9.222222222222223)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 20.857142857142858)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.953960396039604)"
10-01-2023 13:54:32.431323,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(12.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6650381679389312)","(7.0, 9.4, 9.238596491228071)","(6.0, 7.0, 6.888372093023256)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 20.857142857142858)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.963372093023256)"
10-01-2023 13:54:34.046799,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6665753424657535)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 20.857142857142858)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98169014084507)"
10-01-2023 13:54:35.516633,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6665753424657535)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.0)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98169014084507)"
10-01-2023 13:54:36.992268,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6665753424657535)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.0)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98169014084507)"
10-01-2023 13:54:38.480136,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6665753424657535)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.0)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98169014084507)"
10-01-2023 13:54:40.012595,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6665753424657535)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 20.28125)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98169014084507)"
10-01-2023 13:54:41.496537,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 225.71428571428572)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.68, 2.6486111111111112)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.888372093023256)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 20.875)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:43.126787,"(21.0, 44.0, 43.6)","(61.0, 85.0, 83.33333333333333)","(101.0, 260.0, 225.71428571428572)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.66, 2.6486111111111112)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.882926829268293)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.05263157894737)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:44.962876,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 260.0, 225.71428571428572)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.66, 2.6486111111111112)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.882926829268293)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.05263157894737)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:46.617350,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 260.0, 225.71428571428572)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.223684210526315)","(2.3, 2.66, 2.6486111111111112)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.882926829268293)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.05263157894737)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:48.456428,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 260.0, 225.71428571428572)","(31.0, 65.0, 55.625)","(11.0, 17.5, 17.7)","(2.3, 2.66, 2.6532075471698113)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.307692307692307)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:50.239895,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 260.0, 235.0)","(31.0, 65.0, 55.625)","(11.0, 18.0, 18.09090909090909)","(2.3, 2.66, 2.6516279069767443)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.307692307692307)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:51.954577,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.142857142857142)","(2.3, 2.66, 2.6471428571428572)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.59090909090909)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:53.558437,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.147058823529413)","(2.3, 2.66, 2.647924528301887)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(61.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.55)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:55.206487,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.66, 2.647924528301887)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(71.0, 180.0, 167.14285714285714)","(14.0, 22.0, 21.55)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:56.641086,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.66, 2.647924528301887)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.860869565217391)","(71.0, 180.0, 168.0)","(14.0, 22.0, 21.55)","(101.0, 300.0, 250.0)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:58.199008,"(21.0, 44.0, 43.6)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.66, 2.647924528301887)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.858823529411764)","(71.0, 180.0, 160.0)","(14.0, 22.0, 21.55)","(101.0, 300.0, 248.57142857142858)","(4.4, 5.0, 4.98255033557047)"
10-01-2023 13:54:59.597288,"(21.0, 44.0, 43.0)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.66, 2.64659793814433)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.858823529411764)","(71.0, 180.0, 160.0)","(14.0, 22.0, 21.55)","(101.0, 300.0, 248.57142857142858)","(4.4, 5.0, 4.943636363636364)"
10-01-2023 13:55:01.086457,"(21.0, 46.0, 44.0)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 56.17647058823529)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.68, 2.6472727272727274)","(7.0, 9.4, 9.255172413793103)","(6.0, 7.0, 6.858823529411764)","(71.0, 180.0, 160.0)","(14.0, 22.0, 21.55)","(101.0, 300.0, 248.57142857142858)","(4.4, 5.0, 4.943636363636364)"
10-01-2023 13:55:02.473114,"(21.0, 46.0, 44.0)","(61.0, 85.0, 82.5)","(101.0, 250.0, 235.0)","(31.0, 65.0, 55.526315789473685)","(11.0, 18.5, 18.03846153846154)","(2.3, 2.68, 2.6495104895104897)","(7.0, 9.4, 9.24102564102564)","(6.0, 7.0, 6.847368421052631)","(71.0, 180.0, 166.25)","(14.0, 22.0, 21.40909090909091)","(101.0, 300.0, 248.57142857142858)","(4.4, 5.0, 4.939805825242718)"
10-01-2023 13:55:04.326804,"(21.0, 46.0, 44.22222222222222)","(61.0, 85.0, 81.3157894736842)","(101.0, 250.0, 225.71428571428572)","(31.0, 65.0, 60.0)","(11.0, 18.5, 17.78301886792453)","(2.3, 2.68, 2.659047619047619)","(7.0, 9.4, 9.10120481927711)","(6.0, 7.0, 6.845245901639344)","(71.0, 170.0, 160.0)","(14.0, 22.0, 21.071428571428573)","(101.0, 300.0, 248.57142857142858)","(4.4, 5.0, 4.940196078431373)"
10-01-2023 13:55:05.881413,"(21.0, 44.0, 42.54545454545455)","(61.0, 90.0, 84.21052631578948)","(101.0, 260.0, 230.0)","(31.0, 65.0, 60.0)","(11.0, 18.0, 17.726190476190474)","(2.3, 2.68, 2.6685106382978723)","(7.0, 9.4, 9.085)","(6.0, 7.0, 6.7755868544600935)","(71.0, 170.0, 163.33333333333334)","(14.0, 22.0, 21.1875)","(101.0, 300.0, 270.0)","(4.4, 5.0, 4.947413793103449)"
10-01-2023 13:55:07.584790,"(21.0, 44.0, 42.22222222222222)","(61.0, 85.0, 83.07692307692308)","(101.0, 260.0, 230.0)","(31.0, 65.0, 60.0)","(11.0, 18.0, 17.726190476190474)","(2.3, 2.68, 2.6864676616915424)","(7.0, 9.4, 9.074838709677419)","(6.0, 6.8, 6.7755868544600935)","(71.0, 170.0, 165.0)","(14.0, 22.0, 21.1875)","(101.0, 300.0, 280.0)","(4.4, 5.0, 4.947413793103449)"
10-01-2023 13:55:09.117631,"(21.0, 44.0, 42.22222222222222)","(61.0, 85.0, 83.07692307692308)","(101.0, 260.0, 230.0)","(31.0, 65.0, 60.0)","(11.0, 18.0, 17.726190476190474)","(2.3, 2.7, 2.685638766519824)","(7.0, 9.4, 9.074838709677419)","(6.0, 6.8, 6.7755868544600935)","(71.0, 170.0, 165.0)","(14.0, 22.0, 21.1875)","(101.0, 310.0, 280.0)","(4.4, 5.0, 4.947413793103449)"
10-01-2023 13:55:10.839396,"(21.0, 44.0, 42.22222222222222)","(61.0, 85.0, 83.07692307692308)","(101.0, 260.0, 225.71428571428572)","(31.0, 65.0, 60.0)","(11.0, 18.0, 17.726190476190474)","(2.3, 2.7, 2.681264367816092)","(7.0, 9.4, 9.074838709677419)","(6.0, 6.8, 6.768627450980392)","(71.0, 170.0, 165.0)","(14.0, 22.0, 21.1875)","(101.0, 310.0, 280.0)","(4.4, 5.0, 4.947413793103449)"
10-01-2023 13:55:12.564489,"(21.0, 44.0, 42.54545454545455)","(61.0, 85.0, 83.07692307692308)","(101.0, 260.0, 235.0)","(31.0, 65.0, 60.0)","(12.0, 18.0, 17.725490196078432)","(2.3, 2.7, 2.68093567251462)","(7.5, 9.4, 9.074838709677419)","(6.0, 6.8, 6.714754098360656)","(71.0, 170.0, 165.0)","(14.0, 22.0, 21.17948717948718)","(101.0, 310.0, 280.0)","(4.4, 5.0, 4.947413793103449)"
