,Thumbs Up,Just Like Honey,Witty Wendy,Haras Heidi,Sassy Sniper,Black Horizon
54,"[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 31, 570600), 61.0, 570.0]"
55,"[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 32, 683931), 61.0, 570.0]"
56,"[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 2.6, 3.65]","[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 33, 786867), 61.0, 570.0]"
57,"[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 34, 893307), 61.0, 570.0]"
58,"[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 36, 3450), 61.0, 570.0]"
59,"[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 37, 98215), 61.0, 570.0]"
60,"[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 38, 207163), 61.0, 570.0]"
61,"[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 3.1, 5.9]","[datetime.datetime(2022, 11, 28, 18, 12, 39, 306079), 61.0, 570.0]"
62,"[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 3.1, 3.2]","[datetime.datetime(2022, 11, 28, 18, 12, 40, 410063), 61.0, 570.0]"
63,"[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 2.6, 3.75]","[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 3.1, 3.2]","[datetime.datetime(2022, 11, 28, 18, 12, 41, 507109), 61.0, 570.0]"
64,"[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 3.1, 5.8]","[datetime.datetime(2022, 11, 28, 18, 12, 42, 602014), 61.0, 570.0]"
65,"[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 43, 711687), 61.0, 570.0]"
66,"[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 44, 811132), 61.0, 570.0]"
67,"[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 45, 914195), 61.0, 570.0]"
68,"[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 47, 16838), 61.0, 570.0]"
69,"[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 48, 125529), 61.0, 570.0]"
70,"[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 49, 220321), 61.0, 570.0]"
71,"[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 50, 318065), 61.0, 570.0]"
72,"[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 51, 421681), 61.0, 570.0]"
73,"[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 52, 530958), 61.0, 570.0]"
74,"[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 53, 636741), 61.0, 570.0]"
75,"[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 54, 742329), 61.0, 570.0]"
76,"[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 55, 856515), 61.0, 570.0]"
77,"[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 56, 958295), 61.0, 570.0]"
78,"[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 58, 56923), 61.0, 570.0]"
79,"[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 12, 59, 165537), 61.0, 570.0]"
80,"[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 0, 262055), 61.0, 570.0]"
81,"[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 1, 364005), 61.0, 570.0]"
82,"[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 2, 463327), 61.0, 570.0]"
83,"[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 3, 564092), 61.0, 570.0]"
84,"[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 4, 667321), 61.0, 570.0]"
85,"[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 5, 774812), 61.0, 570.0]"
86,"[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 6, 895040), 61.0, 570.0]"
87,"[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 2.6, 3.7]","[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 8, 8189), 61.0, 570.0]"
88,"[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 9, 131069), 61.0, 570.0]"
89,"[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 10, 240942), 61.0, 570.0]"
90,"[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 11, 339535), 61.0, 570.0]"
91,"[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 12, 437756), 61.0, 570.0]"
92,"[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 13, 540556), 61.0, 570.0]"
93,"[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 14, 645172), 61.0, 570.0]"
94,"[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 15, 742625), 61.0, 570.0]"
95,"[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 16, 850029), 61.0, 570.0]"
96,"[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 17, 972661), 61.0, 570.0]"
97,"[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 19, 77630), 61.0, 570.0]"
98,"[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 20, 188328), 61.0, 570.0]"
99,"[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 21, 295818), 61.0, 570.0]"
100,"[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 22, 405252), 61.0, 570.0]"
101,"[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 23, 505509), 61.0, 570.0]"
102,"[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 24, 604378), 61.0, 570.0]"
103,"[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 25, 716016), 61.0, 570.0]"
104,"[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 26, 819618), 61.0, 570.0]"
105,"[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 27, 933856), 61.0, 570.0]"
106,"[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 29, 32594), 61.0, 570.0]"
107,"[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 2.6, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 3.4, 5.1]","[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 5.5, 9.2]","[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 14.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 18, 13, 30, 142074), 61.0, 570.0]"
