,Spring Maple,Tuta Yankee,Point To Point,Spring Rock,Springview Magic,Bundy Prize,Duelling Banjos,Nando Sid
06-01-2023 15:52:23.941924,"(3.0, 4.6, 4.06)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 151.42857142857144)"
06-01-2023 15:52:25.052683,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 151.42857142857144)"
06-01-2023 15:52:26.166843,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 151.42857142857144)"
06-01-2023 15:52:27.360915,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 151.42857142857144)"
06-01-2023 15:52:28.484113,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 151.42857142857144)"
06-01-2023 15:52:29.666287,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 148.33333333333334)"
06-01-2023 15:52:30.752669,"(3.0, 4.3, 4.118181818181818)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 148.33333333333334)"
06-01-2023 15:52:31.824750,"(3.0, 4.3, 4.0625)","(101.0, 650.0, 593.5)","(5.5, 9.2, 7.5)","(31.0, 95.0, 75.57142857142857)","(3.7, 5.7, 4.725)","(9.0, 20.0, 14.8)","(2.9, 5.1, 3.9)","(51.0, 190.0, 170.0)"
06-01-2023 15:52:32.859759,"(3.0, 4.3, 4.088888888888889)","(101.0, 650.0, 593.5)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 64.77777777777777)","(3.7, 5.7, 4.2375)","(9.0, 20.0, 12.2)","(2.9, 5.1, 3.5)","(51.0, 180.0, 170.0)"
06-01-2023 15:52:33.944684,"(3.0, 4.3, 4.088888888888889)","(101.0, 650.0, 593.5)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 64.77777777777777)","(3.7, 5.7, 4.2375)","(9.0, 20.0, 12.2)","(2.9, 5.1, 3.5)","(51.0, 180.0, 170.0)"
06-01-2023 15:52:35.007267,"(3.0, 4.3, 4.088888888888889)","(101.0, 650.0, 593.5)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 75.85714285714286)","(3.7, 5.7, 4.2375)","(9.0, 20.0, 17.92)","(2.9, 5.1, 4.38)","(51.0, 180.0, 158.76923076923077)"
06-01-2023 15:52:36.150807,"(3.0, 4.3, 4.088888888888889)","(101.0, 650.0, 593.5)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 42.2)","(3.7, 5.7, 4.2375)","(9.0, 20.0, 18.05)","(2.9, 5.1, 4.1)","(51.0, 180.0, 160.28571428571428)"
06-01-2023 15:52:37.642255,"(3.0, 4.3, 4.042857142857143)","(101.0, 650.0, 580.0)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 76.14285714285714)","(3.7, 5.7, 5.2821428571428575)","(9.0, 20.0, 12.5)","(2.9, 5.1, 4.366666666666666)","(51.0, 180.0, 155.27272727272725)"
06-01-2023 15:52:38.932494,"(3.0, 4.3, 4.042857142857143)","(101.0, 650.0, 580.0)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 43.0)","(3.7, 5.7, 5.3100000000000005)","(9.0, 20.0, 12.5)","(2.9, 5.1, 3.7666666666666666)","(51.0, 180.0, 155.27272727272725)"
06-01-2023 15:52:40.255710,"(3.0, 4.2, 3.6333333333333333)","(101.0, 650.0, 580.0)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 43.0)","(3.7, 5.7, 5.15)","(9.0, 20.0, 12.5)","(2.9, 5.1, 3.9875)","(51.0, 180.0, 89.3913043478261)"
06-01-2023 15:52:41.704737,"(3.0, 4.1, 3.6333333333333333)","(101.0, 650.0, 580.0)","(5.5, 9.2, 6.6499999999999995)","(31.0, 95.0, 43.0)","(3.7, 5.5, 5.273076923076923)","(9.0, 20.0, 12.5)","(2.9, 5.0, 4.6230769230769235)","(51.0, 160.0, 89.3913043478261)"
06-01-2023 15:52:43.422655,"(3.0, 3.9, 3.69)","(101.0, 650.0, 587.7777777777778)","(5.5, 9.2, 7.314285714285714)","(31.0, 95.0, 43.0)","(3.7, 5.4, 4.374324324324324)","(9.0, 20.0, 17.15)","(2.9, 4.9, 4.79)","(51.0, 160.0, 53.6)"
06-01-2023 15:52:44.795890,"(3.0, 3.9, 3.69)","(101.0, 650.0, 587.7777777777778)","(5.5, 9.2, 6.8)","(31.0, 95.0, 43.0)","(3.7, 5.4, 4.374324324324324)","(9.0, 20.0, 13.25)","(2.9, 4.9, 4.4)","(51.0, 160.0, 53.6)"
06-01-2023 15:52:46.222959,"(3.0, 3.9, 3.6375)","(101.0, 650.0, 587.7777777777778)","(5.5, 9.2, 6.533333333333333)","(31.0, 95.0, 43.0)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 13.25)","(2.9, 4.9, 4.348275862068966)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:47.554545,"(3.0, 3.9, 3.6066666666666665)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.533333333333333)","(31.0, 95.0, 43.0)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 13.25)","(2.9, 5.0, 4.142857142857143)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:48.930423,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 95.0, 43.0)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 13.25)","(2.9, 5.0, 4.22)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:50.325340,"(3.0, 3.9, 3.664705882352941)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 95.0, 37.5)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 13.25)","(2.9, 5.0, 4.229629629629629)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:51.803036,"(3.0, 3.9, 3.664705882352941)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 90.0, 41.25)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 12.8)","(2.9, 5.0, 4.229629629629629)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:53.179387,"(3.0, 3.9, 3.664705882352941)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 75.0, 41.25)","(3.7, 5.4, 4.3578947368421055)","(9.0, 20.0, 12.8)","(2.9, 5.0, 4.229629629629629)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:54.572421,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 75.0, 36.42857142857143)","(3.7, 5.4, 4.3578947368421055)","(9.0, 23.0, 13.2)","(2.9, 5.0, 4.794117647058823)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:55.867882,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 75.0, 36.42857142857143)","(3.7, 5.4, 4.3578947368421055)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.752941176470588)","(51.0, 160.0, 53.6)"
06-01-2023 15:52:57.082226,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 538.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 75.0, 36.42857142857143)","(3.7, 5.4, 4.3578947368421055)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.3875)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:58.335070,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 372.5)","(5.5, 9.2, 6.888888888888888)","(31.0, 75.0, 52.5)","(3.7, 5.4, 4.3578947368421055)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.752941176470588)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:52:59.602065,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 622.8571428571429)","(5.5, 9.2, 6.888888888888888)","(31.0, 70.0, 60.875)","(3.7, 5.4, 4.3578947368421055)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.8352941176470585)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:53:00.887092,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 622.8571428571429)","(5.5, 9.2, 7.955555555555556)","(31.0, 65.0, 62.30769230769231)","(3.7, 5.4, 4.539130434782609)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.3875)","(51.0, 160.0, 66.11764705882354)"
06-01-2023 15:53:02.137966,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 622.8571428571429)","(5.5, 9.2, 7.955555555555556)","(31.0, 65.0, 62.30769230769231)","(3.7, 5.4, 4.539130434782609)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.3875)","(51.0, 160.0, 65.0)"
06-01-2023 15:53:03.407506,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 622.8571428571429)","(5.5, 9.2, 7.955555555555556)","(31.0, 60.0, 48.8)","(3.7, 5.4, 4.15)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.51)","(51.0, 160.0, 65.0)"
06-01-2023 15:53:04.721251,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 555.0)","(5.5, 9.2, 7.955555555555556)","(31.0, 60.0, 47.27272727272727)","(3.7, 5.4, 4.2625)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.8352941176470585)","(51.0, 160.0, 65.0)"
06-01-2023 15:53:05.981985,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 365.0)","(5.5, 9.2, 7.955555555555556)","(31.0, 60.0, 47.27272727272727)","(3.7, 5.2, 4.699999999999999)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.727777777777778)","(51.0, 160.0, 65.0)"
06-01-2023 15:53:07.253848,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 365.0)","(5.5, 9.2, 7.955555555555556)","(31.0, 55.0, 51.714285714285715)","(3.7, 5.1, 4.699999999999999)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.727777777777778)","(51.0, 160.0, 65.0)"
06-01-2023 15:53:08.543078,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 365.0)","(5.5, 9.2, 7.955555555555556)","(31.0, 55.0, 45.714285714285715)","(3.7, 5.1, 4.871428571428571)","(9.0, 22.0, 12.833333333333334)","(2.9, 5.0, 4.805555555555555)","(51.0, 160.0, 85.0)"
06-01-2023 15:53:09.769098,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 48.0, 40.4)","(3.7, 5.0, 4.871428571428571)","(9.0, 21.0, 12.8)","(2.9, 5.0, 4.852631578947368)","(51.0, 150.0, 74.0)"
06-01-2023 15:53:10.970833,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 46.0, 40.4)","(3.7, 5.0, 4.871428571428571)","(9.0, 20.0, 12.8)","(2.9, 5.0, 4.852631578947368)","(51.0, 130.0, 74.0)"
06-01-2023 15:53:12.306706,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 46.0, 36.94117647058823)","(3.7, 5.0, 4.871428571428571)","(9.0, 20.0, 11.45)","(2.9, 5.0, 4.883333333333333)","(51.0, 130.0, 68.9090909090909)"
06-01-2023 15:53:13.609794,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 46.0, 36.94117647058823)","(3.7, 5.0, 4.871428571428571)","(9.0, 20.0, 11.45)","(2.9, 5.0, 4.883333333333333)","(51.0, 130.0, 68.9090909090909)"
06-01-2023 15:53:15.074080,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 46.0, 36.666666666666664)","(3.7, 5.0, 4.871428571428571)","(9.0, 19.0, 11.32)","(2.9, 5.0, 4.883333333333333)","(51.0, 130.0, 94.0)"
06-01-2023 15:53:16.402029,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 46.0, 42.285714285714285)","(3.7, 5.0, 4.871428571428571)","(9.0, 19.0, 14.5)","(2.9, 5.0, 4.883333333333333)","(51.0, 110.0, 56.666666666666664)"
06-01-2023 15:53:17.718332,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 44.0, 39.578947368421055)","(3.7, 5.0, 4.871428571428571)","(9.0, 18.0, 14.5)","(2.9, 5.0, 4.883333333333333)","(51.0, 110.0, 54.53333333333333)"
06-01-2023 15:53:18.936623,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 44.0, 40.0)","(3.7, 5.0, 4.871428571428571)","(9.0, 18.0, 13.333333333333334)","(2.9, 5.0, 4.883333333333333)","(51.0, 110.0, 54.53333333333333)"
06-01-2023 15:53:20.161291,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 557.5)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 40.0)","(3.7, 5.0, 4.871428571428571)","(9.0, 18.0, 13.333333333333334)","(2.9, 5.0, 4.883333333333333)","(51.0, 110.0, 58.0)"
06-01-2023 15:53:21.319776,"(3.0, 3.9, 3.5923076923076924)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 18.0, 14.25)","(2.9, 5.0, 4.883333333333333)","(51.0, 110.0, 82.75)"
06-01-2023 15:53:22.533835,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.5, 13.166666666666666)","(2.9, 5.0, 4.883333333333333)","(51.0, 95.0, 82.75)"
06-01-2023 15:53:23.803578,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.5, 13.166666666666666)","(2.9, 5.0, 4.883333333333333)","(51.0, 95.0, 67.0)"
06-01-2023 15:53:25.148623,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 16.5, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 95.0, 79.0)"
06-01-2023 15:53:26.488670,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 90.0, 79.0)"
06-01-2023 15:53:27.819138,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 90.0, 75.25)"
06-01-2023 15:53:29.033522,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 85.0, 75.25)"
06-01-2023 15:53:30.249700,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:31.613823,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:32.920602,"(3.0, 3.9, 3.411111111111111)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:34.134898,"(3.0, 3.8, 3.65)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.871428571428571)","(9.0, 17.0, 14.0)","(2.9, 5.0, 4.883333333333333)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:35.611193,"(3.0, 3.8, 3.6)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.935714285714286)","(9.0, 17.0, 13.5)","(2.9, 5.0, 4.8428571428571425)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:36.773320,"(3.0, 3.8, 3.6)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.935714285714286)","(9.0, 16.0, 12.375)","(2.9, 5.0, 4.834482758620689)","(51.0, 85.0, 60.625)"
06-01-2023 15:53:38.139465,"(3.0, 3.8, 3.6)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.935714285714286)","(9.0, 16.5, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 85.0, 55.75)"
06-01-2023 15:53:39.604269,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 8.713043478260868)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.952941176470588)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 85.0, 55.75)"
06-01-2023 15:53:40.912752,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 85.0, 66.4)"
06-01-2023 15:53:42.051429,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 80.0, 67.75)"
06-01-2023 15:53:43.169505,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 75.0, 67.75)"
06-01-2023 15:53:44.359489,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 75.0, 67.75)"
06-01-2023 15:53:45.581882,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 75.0, 64.0)"
06-01-2023 15:53:46.828504,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 60.4)"
06-01-2023 15:53:48.174564,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:49.420382,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:50.779091,"(3.0, 3.8, 3.635)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:52.056211,"(3.0, 3.8, 3.6166666666666667)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 37.45454545454545)","(3.7, 5.0, 4.825)","(9.0, 16.0, 13.5)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:53.307259,"(3.0, 3.8, 3.506666666666667)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.825)","(9.0, 16.0, 11.384615384615385)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:54.466697,"(3.0, 3.7, 3.6437500000000003)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 16.0, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 52.0)"
06-01-2023 15:53:55.723839,"(3.0, 3.65, 3.522222222222222)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:53:57.060133,"(3.0, 3.6, 3.522222222222222)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:53:58.420046,"(3.0, 3.55, 3.4833333333333334)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.888888888888888)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:53:59.658207,"(3.0, 3.55, 3.4833333333333334)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:01.453521,"(3.0, 3.55, 3.4833333333333334)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:03.285012,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:05.104629,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.75)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:07.268340,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:08.875858,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:10.323895,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.762499999999999)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:11.837796,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 9.2, 6.914285714285714)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:13.441958,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 8.8, 6.914285714285714)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
06-01-2023 15:54:14.850427,"(3.0, 3.55, 3.4875)","(101.0, 650.0, 465.0)","(5.5, 8.8, 6.914285714285714)","(31.0, 42.0, 35.529411764705884)","(3.7, 5.0, 4.9125)","(9.0, 15.5, 13.25)","(2.9, 5.0, 4.834482758620689)","(51.0, 70.0, 55.0)"
