,Zenani,Bronze Mile,Fascinate Model,Lakota,Apache Teepee,Send It Tiger,Ready To Wiggle,Banebridge
10-01-2023 20:49:48.652403,"(2.7, 3.4, 3.35)","(41.0, 220.0, 89.5)","(21.0, 32.0, 31.333333333333332)","(3.3, 4.8, 4.216666666666667)","(71.0, 390.0, 222.85714285714286)","(4.4, 7.0, 6.861538461538462)","(7.5, 13.5, 12.045454545454545)","(5.0, 6.4, 5.866666666666667)"
10-01-2023 20:49:49.802243,"(2.7, 3.3, 3.1125)","(41.0, 220.0, 86.94117647058823)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.571428571428571)","(71.0, 390.0, 222.85714285714286)","(4.4, 7.0, 6.861538461538462)","(7.5, 13.5, 12.045454545454545)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:50.934946,"(2.7, 3.3, 3.1333333333333333)","(41.0, 220.0, 95.77777777777777)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.571428571428571)","(71.0, 390.0, 222.85714285714286)","(4.4, 7.0, 6.861538461538462)","(7.5, 13.5, 11.029411764705882)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:52.029273,"(2.7, 3.3, 3.1333333333333333)","(41.0, 220.0, 134.0)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.571428571428571)","(71.0, 390.0, 230.0)","(4.4, 7.0, 7.485714285714286)","(7.5, 13.5, 11.75)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:53.119622,"(2.7, 3.3, 3.1333333333333333)","(41.0, 200.0, 153.23076923076923)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.571428571428571)","(71.0, 390.0, 230.0)","(4.4, 7.6, 7.5)","(7.5, 13.5, 11.75)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:54.181249,"(2.7, 3.3, 3.1333333333333333)","(41.0, 200.0, 120.0)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.571428571428571)","(71.0, 390.0, 230.0)","(4.4, 7.6, 7.5)","(7.5, 13.5, 11.75)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:55.260546,"(2.7, 3.3, 3.1333333333333333)","(41.0, 200.0, 120.0)","(21.0, 32.0, 30.5)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.6, 7.08)","(7.5, 13.5, 11.673913043478262)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:56.413513,"(2.7, 3.3, 3.175)","(41.0, 200.0, 120.0)","(21.0, 32.0, 27.5)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.2, 7.08)","(7.5, 13.5, 11.673913043478262)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:57.629094,"(2.7, 3.3, 3.175)","(41.0, 200.0, 120.0)","(21.0, 30.0, 27.333333333333332)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.2, 7.08)","(7.5, 13.5, 12.23076923076923)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:58.670887,"(2.7, 3.3, 3.175)","(41.0, 180.0, 156.0)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:49:59.674793,"(2.7, 3.3, 3.175)","(41.0, 170.0, 157.8)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:50:00.765124,"(2.7, 3.3, 3.175)","(41.0, 170.0, 139.5)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.5)","(71.0, 390.0, 230.0)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:50:01.942015,"(2.7, 3.3, 3.175)","(41.0, 170.0, 121.19999999999999)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.55)","(71.0, 390.0, 206.47058823529412)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.866666666666667)"
10-01-2023 20:50:02.998745,"(2.7, 3.25, 3.1458333333333335)","(41.0, 150.0, 139.8)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.4818181818181815)","(71.0, 390.0, 241.42857142857144)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.783333333333333)"
10-01-2023 20:50:04.142726,"(2.7, 3.25, 3.109375)","(41.0, 150.0, 131.45454545454547)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.4818181818181815)","(71.0, 390.0, 241.42857142857144)","(4.4, 7.2, 7.1454545454545455)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:05.223584,"(2.7, 3.25, 3.109375)","(41.0, 150.0, 131.45454545454547)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.4818181818181815)","(71.0, 390.0, 241.42857142857144)","(4.4, 7.2, 7.311111111111112)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:06.281654,"(2.7, 3.25, 3.109375)","(41.0, 150.0, 131.45454545454547)","(21.0, 32.0, 27.333333333333332)","(3.3, 4.7, 4.4818181818181815)","(71.0, 390.0, 300.0)","(4.4, 7.4, 7.311111111111112)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.771428571428571)"
10-01-2023 20:50:07.394941,"(2.7, 3.25, 3.109375)","(41.0, 140.0, 94.0)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.7, 4.4818181818181815)","(71.0, 380.0, 300.0)","(4.4, 7.4, 7.311111111111112)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:08.441407,"(2.7, 3.25, 3.109375)","(41.0, 120.0, 100.5)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.7, 4.357142857142857)","(71.0, 380.0, 300.0)","(4.4, 7.4, 7.311111111111112)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:09.437658,"(2.7, 3.25, 3.159090909090909)","(41.0, 110.0, 103.75)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.7, 4.185714285714285)","(71.0, 380.0, 300.0)","(4.4, 7.4, 7.311111111111112)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:10.399860,"(2.7, 3.25, 3.159090909090909)","(41.0, 110.0, 90.0)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.6, 4.433333333333333)","(71.0, 380.0, 322.5)","(4.4, 7.4, 7.311111111111112)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:11.468292,"(2.7, 3.25, 3.159090909090909)","(41.0, 110.0, 78.75)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 334.0)","(4.4, 8.2, 7.866666666666667)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:12.544024,"(2.7, 3.25, 3.159090909090909)","(41.0, 110.0, 78.75)","(21.0, 32.0, 25.53846153846154)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 334.0)","(4.4, 8.0, 7.866666666666667)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:13.630243,"(2.7, 3.25, 3.159090909090909)","(41.0, 110.0, 78.75)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 306.66666666666663)","(4.4, 8.0, 7.866666666666667)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:14.659898,"(2.7, 3.25, 3.159090909090909)","(41.0, 95.0, 89.16666666666666)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 306.66666666666663)","(4.4, 8.0, 7.866666666666667)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:15.631083,"(2.7, 3.25, 3.159090909090909)","(41.0, 95.0, 89.16666666666666)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 306.66666666666663)","(4.4, 8.0, 7.866666666666667)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:16.731830,"(2.7, 3.25, 3.159090909090909)","(41.0, 95.0, 89.16666666666666)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 370.0, 192.85714285714286)","(4.4, 7.8, 7.527272727272727)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:17.805891,"(2.7, 3.25, 3.159090909090909)","(41.0, 95.0, 79.44444444444444)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 390.0, 306.66666666666663)","(4.4, 7.8, 7.527272727272727)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:18.893552,"(2.7, 3.25, 3.159090909090909)","(41.0, 95.0, 85.0)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 380.0, 260.0)","(4.4, 7.8, 7.527272727272727)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:20.053817,"(2.7, 3.25, 3.0833333333333335)","(41.0, 95.0, 81.875)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 360.0, 230.0)","(4.4, 7.8, 7.527272727272727)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:21.159523,"(2.7, 3.25, 3.0833333333333335)","(41.0, 95.0, 81.875)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.3769230769230765)","(71.0, 370.0, 230.0)","(4.4, 7.8, 7.5)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.8)"
10-01-2023 20:50:22.202332,"(2.7, 3.25, 3.0833333333333335)","(41.0, 90.0, 81.42857142857143)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.127272727272727)","(71.0, 370.0, 230.0)","(4.4, 7.8, 7.5)","(7.5, 13.0, 12.4)","(5.0, 6.2, 5.85)"
10-01-2023 20:50:23.239332,"(2.7, 3.25, 3.0833333333333335)","(41.0, 90.0, 81.42857142857143)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.7, 4.266666666666667)","(71.0, 370.0, 230.0)","(4.4, 7.8, 7.5)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.85)"
10-01-2023 20:50:24.698634,"(2.7, 3.25, 3.0833333333333335)","(41.0, 90.0, 81.42857142857143)","(21.0, 32.0, 25.41176470588235)","(3.3, 4.6, 4.199999999999999)","(71.0, 370.0, 223.33333333333334)","(4.4, 7.8, 7.5)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.85)"
10-01-2023 20:50:26.040518,"(2.7, 3.25, 3.0729166666666665)","(41.0, 90.0, 81.42857142857143)","(21.0, 32.0, 25.6)","(3.3, 4.6, 4.199999999999999)","(71.0, 350.0, 250.0)","(4.4, 7.8, 7.5)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.85)"
10-01-2023 20:50:27.400904,"(2.7, 3.25, 3.0729166666666665)","(41.0, 90.0, 81.66666666666667)","(21.0, 32.0, 28.8)","(3.3, 4.6, 4.199999999999999)","(71.0, 340.0, 250.0)","(4.4, 7.8, 7.581818181818182)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.825)"
10-01-2023 20:50:28.557561,"(2.7, 3.25, 3.0729166666666665)","(41.0, 85.0, 81.66666666666667)","(21.0, 30.0, 26.4)","(3.3, 4.6, 4.466666666666667)","(71.0, 340.0, 250.0)","(4.4, 7.8, 7.95)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.925)"
10-01-2023 20:50:29.793644,"(2.7, 3.25, 3.125)","(41.0, 85.0, 80.71428571428572)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.466666666666667)","(71.0, 340.0, 250.0)","(4.4, 8.4, 8.021052631578948)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:30.976129,"(2.7, 3.25, 3.125)","(41.0, 85.0, 80.71428571428572)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.466666666666667)","(71.0, 340.0, 245.0)","(4.4, 8.4, 8.021052631578948)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:32.051531,"(2.7, 3.2, 3.070588235294118)","(41.0, 85.0, 80.71428571428572)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.466666666666667)","(71.0, 330.0, 223.33333333333334)","(4.4, 8.4, 8.021052631578948)","(7.5, 13.0, 12.4)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:33.099285,"(2.7, 3.2, 3.070588235294118)","(41.0, 90.0, 87.3076923076923)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.466666666666667)","(71.0, 350.0, 194.0)","(4.4, 8.4, 8.450000000000001)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:34.126214,"(2.7, 3.2, 2.9983333333333335)","(41.0, 80.0, 78.07692307692308)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.438461538461539)","(71.0, 330.0, 254.44444444444446)","(4.4, 8.8, 8.475)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:35.176241,"(2.7, 3.2, 2.9983333333333335)","(41.0, 80.0, 78.07692307692308)","(21.0, 30.0, 25.142857142857142)","(3.3, 4.6, 4.122727272727272)","(71.0, 330.0, 254.44444444444446)","(4.4, 9.0, 8.571428571428571)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:36.369727,"(2.7, 3.15, 3.0366666666666666)","(41.0, 80.0, 78.07692307692308)","(21.0, 30.0, 25.92)","(3.3, 4.6, 4.34)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.0, 8.6)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:37.522466,"(2.7, 3.15, 3.0366666666666666)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.0, 8.733333333333333)","(7.5, 13.0, 12.333333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:38.707992,"(2.7, 3.1, 2.9909090909090907)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.0, 8.76)","(7.5, 13.0, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:39.781392,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.6, 9.228571428571428)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:40.774520,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.4, 9.228571428571428)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:41.796155,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.4, 9.228571428571428)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:42.789160,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 76.875)","(21.0, 30.0, 25.92)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 9.4, 8.333333333333334)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:43.790608,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.9714285714285715)"
10-01-2023 20:50:44.839704,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.9714285714285715)"
10-01-2023 20:50:45.856807,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.862068965517242)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.9714285714285715)"
10-01-2023 20:50:46.917964,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.862068965517242)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 270.0)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:48.029191,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:49.025932,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 258.8888888888889)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:50.031997,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.1499999999999995)","(71.0, 330.0, 284.2857142857143)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:51.060799,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.144444444444444)","(71.0, 330.0, 284.2857142857143)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:52.160008,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:53.228167,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.96)"
10-01-2023 20:50:54.387877,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.96)"
10-01-2023 20:50:55.382547,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.266666666666667)","(7.5, 13.5, 12.833333333333334)","(5.0, 6.0, 5.96)"
10-01-2023 20:50:56.407054,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.377777777777778)","(7.5, 13.5, 12.38888888888889)","(5.0, 6.0, 5.96)"
10-01-2023 20:50:57.497060,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 70.0)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.271428571428571)","(71.0, 330.0, 230.0)","(4.4, 8.4, 8.636363636363637)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:58.606645,"(2.7, 3.1, 2.9714285714285715)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.144444444444444)","(71.0, 330.0, 230.0)","(4.4, 8.8, 8.636363636363637)","(7.5, 13.5, 12.0)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:50:59.637756,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.144444444444444)","(71.0, 330.0, 230.0)","(4.4, 8.8, 8.636363636363637)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:51:01.010243,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.29375)","(71.0, 330.0, 230.0)","(4.4, 8.8, 8.636363636363637)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.957142857142857)"
10-01-2023 20:51:02.114143,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 73.33333333333333)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.29375)","(71.0, 330.0, 230.0)","(4.4, 8.8, 8.781818181818181)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:03.097039,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.29375)","(71.0, 330.0, 230.0)","(4.4, 9.0, 8.781818181818181)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:04.265307,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.29375)","(71.0, 330.0, 230.0)","(4.4, 9.0, 8.781818181818181)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:05.480506,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.0)","(3.3, 4.5, 4.2555555555555555)","(71.0, 330.0, 230.0)","(4.4, 9.0, 8.781818181818181)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:06.641971,"(2.7, 3.1, 2.951764705882353)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.315384615384615)","(71.0, 330.0, 287.1428571428571)","(4.4, 9.0, 8.657142857142857)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:07.903017,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.315384615384615)","(71.0, 330.0, 287.1428571428571)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:09.003800,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 25.714285714285715)","(3.3, 4.5, 4.315384615384615)","(71.0, 330.0, 287.1428571428571)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:10.180754,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.199999999999999)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:11.256060,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.199999999999999)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:12.304823,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.157142857142857)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:13.273021,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.3)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:14.322496,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.366666666666666)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:15.450895,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.366666666666666)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:16.579784,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.366666666666666)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
10-01-2023 20:51:17.954912,"(2.7, 3.1, 2.9425)","(41.0, 80.0, 76.66666666666667)","(21.0, 30.0, 26.0)","(3.3, 4.5, 4.366666666666666)","(71.0, 330.0, 260.0)","(4.4, 9.0, 8.84)","(7.5, 13.5, 12.071428571428571)","(5.0, 6.0, 5.914285714285715)"
