,Melinke,Dissmagic,Drink Then Kiss,Fine Things,Rocknrollprincess,Cato Lake,Coldenkim,Piwhane,Warringah Storm,Lone Raider
04-01-2023 14:05:02.613344,"(3.1, 4.3, 4.2893617021276595)","(5.5, 7.2, 7.130769230769231)","(5.5, 6.8, 6.448275862068965)","(11.0, 15.5, 15.214285714285714)","(101.0, 230.0, 183.33333333333334)","(5.0, 8.4, 7.88235294117647)","(101.0, 140.0, 100.55555555555556)","(4.2, 4.5, 4.386666666666667)","(101.0, 300.0, 225.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:04.133974,"(3.1, 4.3, 4.2893617021276595)","(5.5, 7.2, 7.140000000000001)","(5.5, 6.8, 6.425)","(11.0, 15.5, 15.1)","(101.0, 230.0, 190.0)","(5.0, 8.4, 7.980952380952381)","(101.0, 120.0, 105.0)","(4.2, 4.5, 4.342372881355932)","(101.0, 290.0, 225.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:05.722772,"(3.1, 4.3, 4.258426966292135)","(5.5, 7.2, 7.236734693877551)","(5.5, 6.8, 6.714438502673797)","(11.0, 15.5, 13.454545454545455)","(101.0, 220.0, 195.0)","(5.0, 8.4, 8.172413793103448)","(101.0, 120.0, 117.27272727272728)","(4.2, 4.5, 4.342372881355932)","(101.0, 290.0, 208.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:07.242817,"(3.1, 4.4, 4.26046511627907)","(5.5, 7.4, 7.236734693877551)","(5.5, 6.8, 6.699476439790576)","(11.0, 15.5, 13.454545454545455)","(101.0, 230.0, 195.0)","(5.0, 8.4, 8.172413793103448)","(101.0, 120.0, 117.27272727272728)","(4.2, 4.5, 4.342372881355932)","(101.0, 280.0, 215.0)","(51.0, 100.0, 96.66666666666667)"
04-01-2023 14:05:08.736516,"(3.1, 4.3, 4.306060606060607)","(5.5, 7.4, 7.170731707317073)","(5.5, 6.8, 6.589411764705882)","(11.0, 15.5, 14.0)","(101.0, 230.0, 180.0)","(5.0, 8.4, 8.172413793103448)","(101.0, 120.0, 117.27272727272728)","(4.2, 4.5, 4.3933333333333335)","(101.0, 270.0, 205.0)","(51.0, 100.0, 96.66666666666667)"
04-01-2023 14:05:10.158178,"(3.1, 4.4, 4.252173913043478)","(5.5, 7.2, 7.170731707317073)","(5.5, 6.6, 6.575438596491228)","(11.0, 15.0, 13.666666666666666)","(101.0, 220.0, 176.66666666666666)","(5.0, 8.4, 8.232)","(101.0, 120.0, 117.27272727272728)","(4.2, 4.5, 4.3933333333333335)","(101.0, 250.0, 205.0)","(51.0, 100.0, 96.66666666666667)"
04-01-2023 14:05:11.581106,"(3.1, 4.4, 4.252173913043478)","(5.5, 7.2, 7.170731707317073)","(5.5, 6.6, 6.575438596491228)","(11.0, 15.0, 13.588235294117647)","(101.0, 210.0, 170.0)","(5.0, 8.4, 8.232)","(101.0, 120.0, 117.3913043478261)","(4.2, 4.5, 4.3933333333333335)","(101.0, 250.0, 200.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:13.080489,"(3.1, 4.4, 4.35609756097561)","(5.5, 7.2, 7.170731707317073)","(5.5, 6.6, 6.571034482758621)","(11.0, 15.0, 13.588235294117647)","(101.0, 210.0, 170.0)","(5.0, 8.4, 8.172413793103448)","(101.0, 120.0, 117.3913043478261)","(4.2, 4.5, 4.4175)","(101.0, 240.0, 200.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:14.549526,"(3.1, 4.4, 4.3812500000000005)","(5.5, 7.2, 6.6)","(5.5, 6.6, 6.571034482758621)","(11.0, 15.0, 13.588235294117647)","(101.0, 210.0, 180.0)","(5.0, 8.4, 8.172413793103448)","(101.0, 120.0, 117.3913043478261)","(4.2, 4.5, 4.402325581395349)","(101.0, 240.0, 200.0)","(51.0, 110.0, 96.66666666666667)"
04-01-2023 14:05:16.540628,"(3.1, 4.4, 4.62)","(5.5, 7.2, 6.3500000000000005)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.0, 13.714285714285714)","(101.0, 200.0, 197.14285714285714)","(5.0, 8.4, 8.25)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.5, 4.341935483870968)","(101.0, 240.0, 160.0)","(51.0, 100.0, 97.85714285714286)"
04-01-2023 14:05:18.303957,"(3.1, 4.9, 4.6)","(5.5, 7.0, 6.533333333333333)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.0, 14.571428571428571)","(101.0, 210.0, 197.14285714285714)","(5.0, 8.4, 8.307692307692308)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.4, 4.302325581395349)","(101.0, 240.0, 160.0)","(51.0, 100.0, 97.85714285714286)"
04-01-2023 14:05:19.907489,"(3.1, 4.8, 4.55)","(5.5, 6.8, 6.2727272727272725)","(5.5, 6.6, 6.345454545454546)","(11.0, 16.0, 14.428571428571429)","(101.0, 210.0, 193.33333333333334)","(5.0, 8.4, 8.85)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.4, 4.302325581395349)","(101.0, 240.0, 208.0)","(51.0, 100.0, 95.0)"
04-01-2023 14:05:21.549603,"(3.1, 4.8, 4.603030303030303)","(5.5, 6.6, 6.2727272727272725)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 210.0, 193.33333333333334)","(5.0, 9.0, 8.85)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.4, 4.302325581395349)","(101.0, 220.0, 205.0)","(51.0, 100.0, 95.0)"
04-01-2023 14:05:23.271846,"(3.2, 4.8, 4.5636363636363635)","(5.5, 6.6, 6.2727272727272725)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 210.0, 193.33333333333334)","(5.0, 9.0, 8.68421052631579)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.4, 4.302325581395349)","(101.0, 220.0, 190.0)","(51.0, 100.0, 95.0)"
04-01-2023 14:05:24.873288,"(3.2, 4.8, 4.5636363636363635)","(5.5, 6.6, 6.2727272727272725)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 210.0, 193.33333333333334)","(5.0, 9.0, 8.68421052631579)","(101.0, 120.0, 117.33333333333333)","(4.2, 4.4, 4.302325581395349)","(101.0, 210.0, 190.0)","(51.0, 100.0, 95.0)"
04-01-2023 14:05:26.476568,"(3.2, 4.8, 4.622727272727273)","(5.0, 6.6, 6.2727272727272725)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 210.0, 193.33333333333334)","(5.5, 9.0, 8.8125)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.35483870967742)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:28.004820,"(3.2, 4.8, 4.647058823529411)","(5.0, 6.6, 6.214285714285714)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 210.0, 173.33333333333334)","(5.5, 9.0, 8.8125)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.35483870967742)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:29.441688,"(3.2, 4.8, 4.657142857142857)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 9.0, 8.65)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.35483870967742)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:30.891887,"(3.2, 4.8, 4.4363636363636365)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.345454545454546)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 9.0, 8.65)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.35483870967742)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:32.490911,"(3.2, 4.5, 4.55)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.314285714285714)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 9.0, 8.65)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.35483870967742)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:34.018386,"(3.2, 4.8, 4.55)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 9.0, 8.65)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.4, 4.482456140350878)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:35.561904,"(3.2, 4.8, 4.714893617021277)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 9.0, 8.17142857142857)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.5, 4.470491803278689)","(101.0, 210.0, 180.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:37.247425,"(3.2, 4.8, 4.714893617021277)","(5.0, 6.6, 6.225)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 117.33333333333333)","(4.0, 4.5, 4.470491803278689)","(101.0, 190.0, 180.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:39.065215,"(3.2, 4.8, 4.7272727272727275)","(5.0, 6.6, 6.3428571428571425)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 117.27272727272728)","(4.0, 4.5, 4.307142857142857)","(101.0, 190.0, 180.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:41.253575,"(3.2, 4.8, 4.7272727272727275)","(5.0, 6.6, 6.3428571428571425)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 170.0)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 117.27272727272728)","(4.0, 4.5, 4.2176470588235295)","(101.0, 190.0, 180.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:43.085900,"(3.2, 4.8, 4.7272727272727275)","(5.0, 6.6, 6.3428571428571425)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 14.428571428571429)","(101.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 99.0)","(4.0, 4.3, 4.127083333333333)","(101.0, 190.0, 197.5)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:44.772874,"(3.2, 4.8, 4.7272727272727275)","(5.0, 6.6, 6.266666666666667)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.5, 15.11111111111111)","(101.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 109.5)","(4.0, 4.2, 4.102173913043479)","(101.0, 210.0, 197.5)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:46.226016,"(3.4, 4.8, 4.6125)","(5.0, 6.6, 6.317647058823529)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 15.11111111111111)","(91.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.17142857142857)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.102173913043479)","(101.0, 210.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:47.737337,"(3.4, 4.8, 4.6125)","(5.0, 6.6, 6.359999999999999)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 15.11111111111111)","(91.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.236363636363636)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.102173913043479)","(101.0, 230.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:49.224940,"(3.4, 4.8, 4.6125)","(5.0, 6.6, 6.359999999999999)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 15.11111111111111)","(91.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.236363636363636)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.07962962962963)","(101.0, 230.0, 190.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:50.633422,"(3.4, 4.8, 4.527272727272727)","(5.0, 6.6, 6.359999999999999)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 15.11111111111111)","(91.0, 200.0, 186.66666666666666)","(5.5, 8.6, 8.236363636363636)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.07962962962963)","(101.0, 230.0, 202.0)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:52.150217,"(3.4, 4.8, 4.618181818181818)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 15.11111111111111)","(91.0, 200.0, 173.33333333333334)","(5.5, 8.6, 8.236363636363636)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.07962962962963)","(101.0, 230.0, 156.66666666666666)","(61.0, 100.0, 95.0)"
04-01-2023 14:05:53.727221,"(3.4, 4.8, 4.618181818181818)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 14.857142857142858)","(91.0, 200.0, 160.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.101515151515152)","(101.0, 230.0, 156.66666666666666)","(61.0, 100.0, 83.33333333333333)"
04-01-2023 14:05:55.312668,"(3.4, 4.8, 4.618181818181818)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 14.857142857142858)","(91.0, 200.0, 160.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 109.5)","(3.9, 4.2, 4.101515151515152)","(101.0, 220.0, 153.33333333333334)","(61.0, 100.0, 83.33333333333333)"
04-01-2023 14:05:56.766012,"(3.4, 4.8, 4.618181818181818)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 14.857142857142858)","(91.0, 200.0, 150.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.18659793814433)","(101.0, 220.0, 153.33333333333334)","(61.0, 100.0, 83.33333333333333)"
04-01-2023 14:05:58.224425,"(3.4, 4.8, 4.618181818181818)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.333333333333333)","(11.0, 16.0, 14.4)","(91.0, 180.0, 150.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.18659793814433)","(101.0, 220.0, 150.0)","(61.0, 100.0, 81.66666666666667)"
04-01-2023 14:05:59.743989,"(3.4, 4.8, 4.675)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.2444444444444445)","(11.0, 16.0, 14.4)","(91.0, 180.0, 145.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.190322580645161)","(101.0, 210.0, 150.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:01.159679,"(3.4, 4.8, 4.675)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.2444444444444445)","(11.0, 16.0, 14.4)","(91.0, 170.0, 140.0)","(5.5, 8.6, 8.324)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.190322580645161)","(101.0, 210.0, 150.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:02.545647,"(3.4, 4.8, 4.675)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.2444444444444445)","(11.0, 16.0, 14.4)","(91.0, 170.0, 146.66666666666666)","(5.5, 8.6, 8.54)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 210.0, 150.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:03.849189,"(3.4, 4.8, 4.675)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.574603174603174)","(11.0, 16.0, 14.4)","(91.0, 160.0, 145.0)","(5.5, 8.6, 8.626666666666667)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 210.0, 155.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:05.346178,"(3.4, 4.8, 4.675)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.574603174603174)","(11.0, 16.0, 14.4)","(91.0, 170.0, 145.0)","(5.5, 9.0, 8.626666666666667)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 190.0, 155.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:06.795451,"(3.4, 4.8, 4.709090909090909)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.574603174603174)","(11.0, 16.0, 14.4)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.626666666666667)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 190.0, 140.0)","(61.0, 95.0, 77.5)"
04-01-2023 14:06:08.327885,"(3.4, 4.8, 4.709090909090909)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.57391304347826)","(11.0, 16.0, 14.4)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.626666666666667)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 180.0, 140.0)","(61.0, 95.0, 77.5)"
04-01-2023 14:06:09.957953,"(3.4, 4.8, 4.709090909090909)","(5.0, 6.6, 6.4799999999999995)","(5.5, 6.6, 6.57391304347826)","(11.0, 16.0, 14.4)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.626666666666667)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.190721649484536)","(101.0, 180.0, 140.0)","(61.0, 95.0, 77.5)"
04-01-2023 14:06:11.434594,"(3.4, 4.8, 4.709090909090909)","(5.0, 6.6, 6.539999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 16.0, 14.222222222222221)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.866666666666665)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.190721649484536)","(101.0, 180.0, 140.0)","(61.0, 95.0, 77.5)"
04-01-2023 14:06:12.912893,"(3.4, 4.7, 4.621052631578947)","(5.0, 6.6, 6.547058823529412)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.222222222222221)","(101.0, 170.0, 145.0)","(5.5, 9.2, 8.819047619047618)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 180.0, 140.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:14.276304,"(3.4, 4.7, 4.621052631578947)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.222222222222221)","(101.0, 170.0, 145.0)","(5.5, 9.2, 8.819047619047618)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 180.0, 140.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:15.932853,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.222222222222221)","(101.0, 170.0, 145.0)","(5.5, 9.2, 8.819047619047618)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 180.0, 140.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:17.426785,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 145.0)","(5.5, 9.2, 8.819047619047618)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.189887640449438)","(101.0, 180.0, 140.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:18.835323,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 145.0)","(5.5, 9.2, 8.811764705882354)","(81.0, 120.0, 106.875)","(3.9, 4.2, 4.130769230769231)","(101.0, 180.0, 145.0)","(61.0, 95.0, 81.66666666666667)"
04-01-2023 14:06:20.226227,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.7)","(81.0, 120.0, 102.0)","(3.9, 4.2, 4.141935483870968)","(101.0, 170.0, 161.42857142857144)","(61.0, 95.0, 85.0)"
04-01-2023 14:06:21.588434,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.449999999999999)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 145.0)","(5.5, 9.0, 8.627586206896552)","(81.0, 120.0, 102.0)","(3.9, 4.2, 4.141935483870968)","(101.0, 170.0, 133.33333333333334)","(61.0, 100.0, 85.0)"
04-01-2023 14:06:22.790443,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.489473684210526)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.55)","(81.0, 120.0, 102.0)","(3.9, 4.2, 4.141935483870968)","(101.0, 160.0, 133.33333333333334)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:24.269499,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.489473684210526)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.514285714285714)","(81.0, 120.0, 108.75)","(3.9, 4.2, 4.141935483870968)","(101.0, 160.0, 136.66666666666666)","(61.0, 100.0, 93.33333333333333)"
04-01-2023 14:06:25.612406,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.442857142857142)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.514285714285714)","(81.0, 120.0, 108.75)","(3.9, 4.2, 4.141935483870968)","(101.0, 220.0, 157.5)","(61.0, 100.0, 90.0)"
04-01-2023 14:06:27.044685,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.442857142857142)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.514285714285714)","(81.0, 120.0, 108.75)","(3.9, 4.2, 4.109090909090909)","(101.0, 210.0, 157.5)","(61.0, 100.0, 90.0)"
04-01-2023 14:06:28.458883,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.442857142857142)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.142857142857142)","(101.0, 170.0, 153.33333333333334)","(5.5, 8.8, 8.557575757575759)","(81.0, 120.0, 108.75)","(3.9, 4.2, 4.109090909090909)","(101.0, 210.0, 157.5)","(61.0, 100.0, 90.0)"
04-01-2023 14:06:29.902375,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.346153846153846)","(5.5, 6.6, 6.569230769230769)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 153.33333333333334)","(5.5, 8.8, 8.16)","(81.0, 120.0, 105.0)","(3.9, 4.2, 4.072)","(101.0, 210.0, 157.5)","(61.0, 100.0, 90.0)"
04-01-2023 14:06:31.322233,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.6, 6.315789473684211)","(5.5, 6.6, 6.572254335260116)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 153.33333333333334)","(5.5, 8.8, 8.16)","(81.0, 120.0, 105.0)","(3.9, 4.1, 4.072)","(101.0, 210.0, 157.5)","(61.0, 100.0, 90.0)"
04-01-2023 14:06:32.734277,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.305882352941177)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 145.0)","(5.5, 8.8, 8.16)","(81.0, 120.0, 102.0)","(3.9, 4.1, 4.072)","(101.0, 210.0, 177.14285714285714)","(61.0, 100.0, 97.5)"
04-01-2023 14:06:33.959148,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.305882352941177)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 145.0)","(5.5, 8.8, 8.307692307692308)","(81.0, 120.0, 102.0)","(3.9, 4.1, 4.06551724137931)","(101.0, 200.0, 180.0)","(61.0, 100.0, 97.5)"
04-01-2023 14:06:35.299332,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.1866666666666665)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.307692307692308)","(81.0, 120.0, 111.0)","(3.9, 4.1, 4.078571428571428)","(101.0, 190.0, 165.0)","(61.0, 100.0, 97.5)"
04-01-2023 14:06:36.564948,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.1866666666666665)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.307692307692308)","(81.0, 120.0, 111.0)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 96.66666666666667)"
04-01-2023 14:06:38.005090,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.1866666666666665)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 150.0)","(5.5, 8.8, 8.218181818181819)","(81.0, 120.0, 111.0)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 96.66666666666667)"
04-01-2023 14:06:39.237208,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.1866666666666665)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 170.0, 143.33333333333334)","(5.5, 8.8, 8.218181818181819)","(81.0, 120.0, 111.0)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 96.66666666666667)"
04-01-2023 14:06:40.487673,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.1866666666666665)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.4)","(81.0, 120.0, 105.55555555555556)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 96.42857142857143)"
04-01-2023 14:06:41.739560,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.155555555555556)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.4)","(81.0, 110.0, 101.66666666666667)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 91.66666666666666)"
04-01-2023 14:06:42.972267,"(3.4, 4.7, 4.569230769230769)","(5.0, 6.4, 6.155555555555556)","(5.5, 6.6, 6.333333333333333)","(11.0, 15.0, 14.11111111111111)","(101.0, 160.0, 143.33333333333334)","(5.5, 8.8, 8.4)","(81.0, 110.0, 101.66666666666667)","(3.9, 4.1, 4.078571428571428)","(101.0, 180.0, 165.0)","(61.0, 100.0, 91.66666666666666)"
