,Blue Bloodz,Sabotage,Shesfeelinspecial,Reds Star Deal,Charlie My Boy,Mister Galvinator,Certainlycallitin,Heavenly Sea
11-01-2023 19:46:00.306887,"(1.5, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.00909090909091)","(101.0, 360.0, 331.25)","(9.0, 19.0, 16.90909090909091)","(61.0, 95.0, 86.66666666666667)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:01.864906,"(1.5, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.15)","(101.0, 360.0, 331.25)","(9.0, 18.5, 16.90909090909091)","(61.0, 95.0, 86.66666666666667)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:03.461279,"(1.5, 1.6, 1.5922222222222222)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.4, 5.2)","(101.0, 360.0, 331.25)","(9.0, 18.5, 16.90909090909091)","(61.0, 95.0, 82.5)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:04.888651,"(1.5, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.130769230769231)","(101.0, 360.0, 331.25)","(9.0, 18.5, 16.90909090909091)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.14285714285714)"
11-01-2023 19:46:06.376851,"(1.5, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.233333333333333)","(101.0, 360.0, 331.25)","(9.0, 18.5, 16.90909090909091)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:07.782102,"(1.5, 1.6, 1.5922222222222222)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.4, 5.2125)","(101.0, 360.0, 331.25)","(9.0, 18.5, 17.041666666666668)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:09.122663,"(1.5, 1.6, 1.5922222222222222)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.4, 5.2)","(101.0, 360.0, 331.25)","(9.0, 18.5, 17.041666666666668)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:10.541143,"(1.45, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.0200000000000005)","(101.0, 360.0, 213.33333333333331)","(10.0, 18.5, 17.041666666666668)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:11.946644,"(1.45, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.2)","(101.0, 360.0, 213.33333333333331)","(10.0, 18.5, 16.884615384615383)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:13.336260,"(1.45, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.4, 5.2)","(101.0, 360.0, 213.33333333333331)","(10.0, 18.5, 16.884615384615383)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:14.732806,"(1.45, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.4, 5.1875)","(101.0, 360.0, 286.66666666666663)","(10.0, 18.5, 16.884615384615383)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:16.069513,"(1.45, 1.6, 1.5611111111111111)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 276.0)","(10.0, 18.5, 16.884615384615383)","(61.0, 95.0, 82.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:17.504250,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(61.0, 95.0, 86.66666666666667)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:18.928747,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 86.66666666666667)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:20.394496,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 86.66666666666667)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:21.928881,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 68.33333333333334)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 86.66666666666667)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:23.476739,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 70.0, 70.0)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:24.993451,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:26.378359,"(1.45, 1.6, 1.55)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:27.818455,"(1.45, 1.6, 1.5427272727272727)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:29.227581,"(1.45, 1.6, 1.5427272727272727)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:30.672923,"(1.45, 1.6, 1.5345454545454547)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:32.168270,"(1.45, 1.6, 1.5345454545454547)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.875)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:33.585983,"(1.45, 1.6, 1.5345454545454547)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:34.997027,"(1.45, 1.6, 1.5318518518518518)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:36.418252,"(1.45, 1.6, 1.5318518518518518)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:37.838262,"(1.45, 1.6, 1.5318518518518518)","(6.5, 16.0, 15.666666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:39.315603,"(1.45, 1.6, 1.527027027027027)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:40.832709,"(1.45, 1.6, 1.527027027027027)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:42.196613,"(1.45, 1.6, 1.5205882352941176)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:43.593804,"(1.45, 1.6, 1.542)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.144444444444444)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:44.986167,"(1.45, 1.59, 1.5470588235294118)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 91.42857142857143)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:46.390632,"(1.45, 1.6, 1.5470588235294118)","(6.5, 16.0, 15.75)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:47.847442,"(1.45, 1.6, 1.5470588235294118)","(6.5, 16.0, 16.833333333333332)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 313.3333333333333)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:49.177513,"(1.45, 1.6, 1.5492307692307692)","(6.5, 19.5, 17.766666666666666)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 321.8181818181818)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:50.529347,"(1.45, 1.6, 1.5492307692307692)","(6.5, 18.0, 17.3)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 321.8181818181818)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:51.855705,"(1.45, 1.6, 1.5492307692307692)","(6.5, 17.5, 16.807692307692307)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 282.3529411764706)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:53.239301,"(1.45, 1.6, 1.5492307692307692)","(6.5, 17.5, 16.5)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 360.0, 250.0)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 88.33333333333333)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:54.626772,"(1.45, 1.6, 1.5492307692307692)","(6.5, 17.5, 16.5)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 350.0, 197.5)","(10.0, 18.5, 16.884615384615383)","(71.0, 95.0, 173.57142857142856)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:56.002735,"(1.45, 1.6, 1.5492307692307692)","(6.5, 17.5, 16.5)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 340.0, 201.42857142857144)","(10.0, 18.5, 16.884615384615383)","(71.0, 190.0, 161.25)","(91.0, 120.0, 110.0)"
11-01-2023 19:46:57.428552,"(1.45, 1.6, 1.5492307692307692)","(6.5, 17.5, 16.5)","(61.0, 80.0, 72.94117647058823)","(3.2, 5.5, 5.136363636363637)","(101.0, 330.0, 235.0)","(10.0, 18.5, 16.884615384615383)","(71.0, 190.0, 132.5)","(91.0, 120.0, 117.5)"
11-01-2023 19:46:58.839600,"(1.45, 1.6, 1.5492307692307692)","(7.0, 17.5, 16.5)","(51.0, 80.0, 72.94117647058823)","(3.3, 5.5, 5.136363636363637)","(101.0, 320.0, 230.0)","(10.0, 18.5, 16.884615384615383)","(51.0, 190.0, 146.25)","(61.0, 120.0, 157.14285714285714)"
11-01-2023 19:47:00.185754,"(1.45, 1.6, 1.5492307692307692)","(7.0, 17.5, 16.710526315789473)","(51.0, 80.0, 72.94117647058823)","(3.3, 5.5, 5.136363636363637)","(101.0, 310.0, 225.0)","(10.0, 18.5, 16.884615384615383)","(51.0, 170.0, 113.0)","(61.0, 220.0, 143.75)"
11-01-2023 19:47:01.613018,"(1.45, 1.6, 1.5675000000000001)","(7.0, 17.5, 16.710526315789473)","(51.0, 80.0, 72.94117647058823)","(3.3, 5.5, 5.136363636363637)","(101.0, 300.0, 220.0)","(10.0, 18.5, 16.884615384615383)","(51.0, 170.0, 138.75)","(61.0, 200.0, 140.0)"
11-01-2023 19:47:03.059690,"(1.45, 1.59, 1.55)","(7.0, 17.5, 16.710526315789473)","(51.0, 80.0, 72.94117647058823)","(3.3, 5.5, 5.136363636363637)","(101.0, 290.0, 253.33333333333334)","(10.0, 18.5, 17.72222222222222)","(51.0, 160.0, 108.33333333333334)","(61.0, 190.0, 111.42857142857143)"
11-01-2023 19:47:04.614134,"(1.45, 1.59, 1.529047619047619)","(7.0, 17.5, 16.710526315789473)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.136363636363637)","(101.0, 280.0, 245.55555555555554)","(10.0, 18.5, 18.88888888888889)","(51.0, 150.0, 108.33333333333334)","(61.0, 180.0, 143.75)"
11-01-2023 19:47:06.147161,"(1.45, 1.59, 1.56)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.136363636363637)","(101.0, 270.0, 224.16666666666666)","(10.0, 20.0, 17.333333333333332)","(51.0, 150.0, 108.33333333333334)","(61.0, 170.0, 133.33333333333334)"
11-01-2023 19:47:07.670610,"(1.45, 1.58, 1.56)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.136363636363637)","(101.0, 270.0, 224.16666666666666)","(10.0, 20.0, 17.166666666666668)","(51.0, 150.0, 118.33333333333334)","(61.0, 160.0, 122.72727272727273)"
11-01-2023 19:47:09.112914,"(1.45, 1.58, 1.56)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.247368421052632)","(101.0, 270.0, 224.16666666666666)","(10.0, 19.5, 17.166666666666668)","(51.0, 140.0, 102.5)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:10.516596,"(1.45, 1.58, 1.5722222222222222)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.233333333333333)","(101.0, 270.0, 224.16666666666666)","(10.0, 19.5, 18.4)","(51.0, 130.0, 93.33333333333333)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:12.237276,"(1.45, 1.58, 1.5722222222222222)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.233333333333333)","(101.0, 270.0, 224.16666666666666)","(10.0, 19.5, 18.1)","(51.0, 130.0, 93.33333333333333)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:13.819256,"(1.45, 1.58, 1.541111111111111)","(7.0, 17.5, 16.5)","(51.0, 80.0, 73.33333333333333)","(3.3, 5.5, 5.233333333333333)","(101.0, 270.0, 213.84615384615384)","(10.0, 19.5, 18.4)","(51.0, 130.0, 95.0)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:15.296890,"(1.45, 1.58, 1.5485714285714287)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.5, 5.1000000000000005)","(101.0, 260.0, 205.0)","(10.0, 20.0, 18.4)","(51.0, 120.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:16.882233,"(1.45, 1.56, 1.5514285714285714)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.5, 5.185714285714286)","(101.0, 250.0, 222.22222222222223)","(10.0, 20.0, 18.1)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:18.406403,"(1.45, 1.56, 1.5514285714285714)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 19.5, 18.666666666666668)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:19.822937,"(1.45, 1.56, 1.5514285714285714)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 20.0, 18.666666666666668)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:21.423952,"(1.45, 1.56, 1.5514285714285714)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 20.0, 18.666666666666668)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:22.973540,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.1000000000000005)","(101.0, 240.0, 222.22222222222223)","(10.0, 20.0, 18.333333333333332)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:24.546468,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.1000000000000005)","(101.0, 240.0, 222.22222222222223)","(10.0, 19.5, 18.666666666666668)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:25.989445,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 20.0, 22.5)","(51.0, 100.0, 91.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:27.433308,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 24.0, 20.81818181818182)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:28.781644,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 24.0, 20.272727272727273)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:30.150247,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 78.46153846153847)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 23.0, 21.285714285714285)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:31.576064,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 78.46153846153847)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 22.0, 19.6)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:32.982434,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 78.46153846153847)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 22.0, 19.6)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:34.402020,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 78.46153846153847)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 22.0, 20.5)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:35.907904,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 78.46153846153847)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 21.0, 19.8)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:37.290739,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 21.0, 19.625)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:38.703659,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 203.0769230769231)","(10.0, 20.0, 21.666666666666668)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:40.249606,"(1.45, 1.56, 1.5375)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 214.44444444444446)","(10.0, 24.0, 20.733333333333334)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:41.725811,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 230.0, 208.46153846153845)","(10.0, 24.0, 20.733333333333334)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:43.068819,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 250.0, 222.22222222222223)","(10.0, 24.0, 20.733333333333334)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:44.529787,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 230.0)","(10.0, 24.0, 20.733333333333334)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:45.964673,"(1.45, 1.56, 1.5365217391304349)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 250.0, 230.0)","(10.0, 24.0, 20.733333333333334)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:47.379779,"(1.45, 1.56, 1.5466666666666666)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 250.0, 222.22222222222223)","(10.0, 24.0, 19.2)","(51.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:48.692449,"(1.45, 1.55, 1.5466666666666666)","(7.0, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.3, 5.4, 5.185714285714286)","(101.0, 240.0, 222.22222222222223)","(10.0, 24.0, 19.2)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:50.102814,"(1.45, 1.55, 1.5466666666666666)","(7.5, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.4, 5.4, 5.185714285714286)","(101.0, 240.0, 230.0)","(10.0, 24.0, 19.2)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:51.458242,"(1.45, 1.55, 1.5466666666666666)","(7.5, 17.5, 16.5)","(51.0, 80.0, 75.0)","(3.4, 5.4, 5.185714285714286)","(101.0, 250.0, 230.0)","(10.0, 24.0, 19.2)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:52.917604,"(1.45, 1.55, 1.5562500000000001)","(7.5, 17.5, 17.227272727272727)","(51.0, 80.0, 78.18181818181819)","(3.4, 5.4, 5.1454545454545455)","(101.0, 250.0, 196.0)","(10.0, 24.0, 20.666666666666668)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 112.5)"
11-01-2023 19:47:54.332391,"(1.45, 1.59, 1.542)","(7.5, 17.5, 16.807692307692307)","(51.0, 80.0, 78.18181818181819)","(3.4, 5.4, 4.942857142857143)","(101.0, 250.0, 213.33333333333334)","(10.0, 22.0, 19.6)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 131.25)"
11-01-2023 19:47:55.731971,"(1.45, 1.59, 1.543103448275862)","(7.5, 17.5, 16.666666666666668)","(51.0, 80.0, 70.0)","(3.4, 5.3, 5.118181818181818)","(101.0, 240.0, 220.0)","(10.0, 22.0, 19.6)","(61.0, 100.0, 86.66666666666667)","(61.0, 150.0, 183.33333333333334)"
11-01-2023 19:47:57.333150,"(1.45, 1.59, 1.543103448275862)","(7.5, 17.5, 16.666666666666668)","(51.0, 80.0, 73.33333333333333)","(3.4, 5.3, 5.118181818181818)","(101.0, 250.0, 220.0)","(10.0, 22.0, 19.6)","(61.0, 100.0, 86.66666666666667)","(61.0, 200.0, 150.0)"
11-01-2023 19:47:58.882639,"(1.45, 1.58, 1.571764705882353)","(7.5, 17.5, 16.666666666666668)","(51.0, 80.0, 73.33333333333333)","(3.4, 5.3, 5.0777777777777775)","(101.0, 250.0, 216.66666666666669)","(10.0, 22.0, 20.666666666666668)","(61.0, 100.0, 86.66666666666667)","(61.0, 200.0, 150.0)"
