,Tralee Cruiser,Sugar Keeping,Okay Boomer,Very Dark Gold,Winlock To Rise,Aria Herrera,Rutland Georgia,Sassy Sal
05-01-2023 17:23:08.357721,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:09.825217,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:11.220956,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:12.531007,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:13.806724,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:15.198170,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:16.459446,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:17.695485,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:18.983581,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:20.247824,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:21.460553,"(3.2, 5.8, 3.5999999999999996)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:22.627070,"(3.2, 5.8, 3.875)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:23.830383,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:25.069205,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:26.317467,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:27.490334,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:28.701702,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:29.906434,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:31.077067,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:32.327171,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:33.626490,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:34.873756,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:36.165892,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:37.463374,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:38.715391,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:39.932348,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:41.094654,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:42.257475,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:43.407387,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:44.535240,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:45.686884,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:46.850329,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:48.030053,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:49.250277,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:50.428939,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:51.646279,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:53.002282,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:54.271725,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:55.485916,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:56.736019,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:57.818242,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:23:58.902770,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:00.040693,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:01.197100,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:02.549700,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:03.812639,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:05.009745,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:06.256773,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:07.396668,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:08.518579,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:09.641247,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:10.850759,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:12.025703,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:13.274366,"(3.2, 5.8, 3.3130434782608695)","(1.75, 2.88, 2.0716666666666668)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:14.497211,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.08)","(4.8, 8.6, 8.085714285714285)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:15.673639,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.5146153846153845)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:16.919320,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.3603571428571426)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:18.148303,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:19.383440,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.5146153846153845)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:20.623779,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.08)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:21.863472,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:23.127714,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:24.331725,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:25.460294,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:26.547374,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:27.622249,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:28.832342,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:30.048440,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:31.235208,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:32.426773,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:33.608996,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0175)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:34.785341,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.5146153846153845)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:35.921869,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:37.049982,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.5146153846153845)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:38.220857,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:39.417263,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 55.86666666666667)"
05-01-2023 17:24:40.609808,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 54.0)"
05-01-2023 17:24:41.856230,"(3.2, 5.8, 3.6814814814814816)","(1.75, 2.88, 2.0966666666666667)","(4.8, 8.6, 6.6)","(91.0, 650.0, 588.8888888888889)","(11.0, 23.0, 16.055555555555557)","(18.0, 44.0, 25.333333333333336)","(61.0, 220.0, 113.92857142857143)","(26.0, 90.0, 54.0)"
