,Elles Shadow,Sweet She Is,Ema Rock,Black Jag,Shadow Doll,Zipping Randy,Lads On Tour,Aussie Ophira
09-01-2023 17:07:25.333401,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:26.478899,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:27.598489,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:28.724770,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:29.841970,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:30.965229,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:32.061639,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:33.228818,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:34.405889,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4541666666666666)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:35.606911,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 27.2)","(1.35, 1.94, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:36.872758,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:38.056271,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:39.213886,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:40.311870,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:41.434444,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:42.551451,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:43.697355,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:44.860376,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:46.029517,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:47.213391,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:48.398386,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:49.609762,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:50.804792,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:51.904697,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:53.015707,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 13.407692307692308)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:54.117383,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.585714285714285)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:55.207166,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.585714285714285)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:56.284241,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.585714285714285)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:57.391337,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:58.451300,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:07:59.574063,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:00.674445,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:01.794755,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:02.909924,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:04.048859,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:05.319114,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:06.658086,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:07.880553,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:08.960561,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:10.139938,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:11.181792,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:12.322941,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:13.451897,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:14.573771,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:15.826521,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:16.997100,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:18.108131,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:19.235628,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:20.415138,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:21.625231,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:22.823102,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:24.160547,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:25.598650,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:26.792651,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:28.136775,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:29.486497,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:30.708871,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:31.923792,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:33.061340,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:34.253452,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:35.481299,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:36.650537,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:37.792564,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:38.923379,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:40.040397,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:41.179361,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:42.287634,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:43.442595,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:44.522804,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:45.616540,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:46.762270,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:47.977577,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 6.008333333333333)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:49.068279,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 6.008333333333333)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:50.194152,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 6.008333333333333)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:51.284550,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:52.399568,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:53.512212,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:54.591617,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:55.768222,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4316)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:56.933103,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:58.057425,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:08:59.167325,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
09-01-2023 17:09:00.240031,"(61.0, 520.0, 236.92307692307693)","(16.0, 60.0, 29.25)","(1.35, 1.95, 1.4515384615384614)","(5.5, 10.5, 5.926666666666667)","(21.0, 90.0, 38.8)","(91.0, 610.0, 526.6666666666666)","(7.0, 14.5, 12.333333333333332)","(9.0, 19.0, 13.666666666666668)"
