,Buddy Beauty,Velocity Tori,Look No Hands,Aussie Axle,Good Charlotte,Ladies Day,More Speed
08-01-2023 19:25:50.724298,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:51.765992,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:52.695224,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:53.942372,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:54.966518,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:56.101511,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:57.529123,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.963157894736842)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:58.821800,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.905000000000001)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:25:59.946783,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.905000000000001)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.9)","(2.25, 2.36, 2.3385714285714285)"
08-01-2023 19:26:01.542542,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.905000000000001)","(3.9, 5.3, 4.957142857142857)","(4.0, 5.8, 5.569230769230769)","(7.5, 18.5, 16.8125)","(2.25, 2.36, 2.3)"
08-01-2023 19:26:02.851491,"(41.0, 75.0, 64.58333333333333)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.775)","(3.9, 5.3, 4.933333333333334)","(4.0, 5.8, 5.7)","(7.5, 17.0, 16.875)","(2.25, 2.36, 2.2866666666666666)"
08-01-2023 19:26:04.141810,"(41.0, 75.0, 61.66666666666667)","(31.0, 44.0, 38.5)","(7.0, 11.0, 10.775)","(3.9, 5.3, 4.933333333333334)","(4.0, 5.8, 5.7)","(7.5, 17.0, 16.875)","(2.25, 2.36, 2.3114285714285714)"
08-01-2023 19:26:05.556881,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 38.5)","(7.0, 11.0, 10.58)","(3.9, 5.3, 4.933333333333334)","(4.0, 5.8, 5.7)","(7.5, 17.0, 16.875)","(2.25, 2.34, 2.27)"
08-01-2023 19:26:06.837727,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 38.5)","(7.0, 11.0, 10.666666666666666)","(3.9, 5.3, 5.1)","(4.0, 5.8, 5.5)","(7.5, 17.0, 16.875)","(2.25, 2.32, 2.27)"
08-01-2023 19:26:08.079350,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 38.5)","(7.0, 11.0, 10.720833333333333)","(3.9, 5.3, 4.945454545454546)","(4.0, 5.8, 5.5777777777777775)","(7.5, 17.0, 16.875)","(2.25, 2.32, 2.27)"
08-01-2023 19:26:09.527342,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.720833333333333)","(3.9, 5.4, 4.945454545454546)","(4.0, 5.8, 5.546153846153846)","(7.5, 17.0, 16.875)","(2.25, 2.32, 2.2977777777777777)"
08-01-2023 19:26:10.867795,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 38.5)","(7.0, 11.5, 10.720833333333333)","(3.9, 5.4, 4.945454545454546)","(4.0, 5.7, 5.609090909090909)","(7.5, 17.0, 16.875)","(2.25, 2.32, 2.2753846153846156)"
08-01-2023 19:26:12.462345,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(3.9, 5.4, 4.935714285714286)","(4.0, 5.7, 5.616666666666667)","(7.5, 17.0, 16.875)","(2.25, 2.34, 2.2753846153846156)"
08-01-2023 19:26:13.891851,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(3.9, 5.4, 4.935714285714286)","(4.0, 5.7, 5.616666666666667)","(7.5, 17.0, 17.192307692307693)","(2.25, 2.34, 2.2753846153846156)"
08-01-2023 19:26:15.545782,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.944444444444445)","(4.0, 5.7, 5.557142857142857)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2753846153846156)"
08-01-2023 19:26:16.781536,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.3, 4.955555555555556)","(4.0, 5.7, 5.557142857142857)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2753846153846156)"
08-01-2023 19:26:18.026305,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.935714285714286)","(4.0, 5.7, 5.616666666666667)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2753846153846156)"
08-01-2023 19:26:19.148107,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.935714285714286)","(4.0, 5.7, 5.616666666666667)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2753846153846156)"
08-01-2023 19:26:20.391616,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.935714285714286)","(4.0, 5.7, 5.557142857142857)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2753846153846156)"
08-01-2023 19:26:21.706149,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.23076923076923)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.935714285714286)","(4.0, 5.7, 5.557142857142857)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:23.026678,"(41.0, 75.0, 63.57142857142857)","(31.0, 44.0, 37.714285714285715)","(7.0, 11.5, 10.720833333333333)","(4.0, 5.4, 4.9625)","(4.0, 5.7, 5.628571428571428)","(8.5, 17.5, 17.192307692307693)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:24.405180,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.0)","(7.0, 11.0, 10.478260869565219)","(4.0, 5.4, 4.9625)","(4.0, 5.8, 5.7)","(8.5, 17.5, 17.32608695652174)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:25.572859,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.0)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.95)","(4.0, 5.8, 5.7)","(8.5, 17.5, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:26.747923,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.0)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.8, 5.721739130434782)","(8.5, 18.0, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:27.977213,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.714285714285715)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.8, 5.684615384615385)","(8.5, 18.0, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:29.212571,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.8, 5.66)","(8.5, 18.0, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:30.406760,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.9, 5.66)","(8.5, 18.0, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:31.506770,"(41.0, 75.0, 68.33333333333333)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 5.9, 5.78)","(8.5, 18.0, 17.782608695652172)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:32.610774,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.9, 5.78)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:33.726835,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.9, 5.78)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:35.025042,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:36.273139,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:37.500876,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:38.557978,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:39.683773,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:40.838046,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.2733333333333334)"
08-01-2023 19:26:41.969866,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3016)"
08-01-2023 19:26:43.157731,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.9, 5.756)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.308695652173913)"
08-01-2023 19:26:44.353456,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.9, 5.7615384615384615)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.308695652173913)"
08-01-2023 19:26:45.508833,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 5.9, 5.7615384615384615)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:46.597672,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 5.9, 5.633333333333333)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:47.802083,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 37.5)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 6.0, 5.7)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:49.094796,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.148148148148145)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.9625)","(4.0, 6.0, 5.661538461538462)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:50.451768,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.148148148148145)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 6.2, 5.85)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:51.702664,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.148148148148145)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.066666666666667)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.315593220338983)"
08-01-2023 19:26:52.898156,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.148148148148145)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 5.0)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:26:54.196400,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:26:55.442422,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:26:56.712221,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:26:57.961262,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:26:59.275281,"(41.0, 75.0, 69.54545454545455)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.269166666666667)"
08-01-2023 19:27:00.776993,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.250526315789474)"
08-01-2023 19:27:02.136123,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.250526315789474)"
08-01-2023 19:27:03.482200,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:27:05.042715,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.3048275862068963)"
08-01-2023 19:27:06.345385,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:07.499506,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.945454545454546)","(4.0, 6.2, 5.966666666666667)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:08.706500,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.4, 4.944444444444445)","(4.0, 6.2, 5.9)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:09.980305,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.9714285714285715)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:11.144243,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.9714285714285715)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:12.352093,"(41.0, 75.0, 68.6842105263158)","(31.0, 44.0, 40.30769230769231)","(7.0, 11.0, 10.357142857142858)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.9714285714285715)","(8.5, 17.5, 16.55)","(2.15, 2.34, 2.284864864864865)"
08-01-2023 19:27:13.589091,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.933333333333334)","(8.5, 17.5, 16.55)","(2.1, 2.34, 2.284864864864865)"
08-01-2023 19:27:14.754583,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.933333333333334)","(8.5, 17.5, 16.74)","(2.1, 2.34, 2.2455555555555557)"
08-01-2023 19:27:15.966961,"(41.0, 75.0, 71.25)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.0, 6.2, 5.8)","(8.5, 17.5, 16.74)","(2.1, 2.34, 2.2455555555555557)"
08-01-2023 19:27:17.245079,"(41.0, 75.0, 71.25)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 5.892307692307693)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:18.531996,"(41.0, 75.0, 71.25)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 5.892307692307693)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:19.730014,"(41.0, 75.0, 71.25)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.094736842105263)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:21.032811,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.094736842105263)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:22.456661,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:23.643739,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.027027027027025)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:24.846719,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:26.059021,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:27.284887,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:28.527077,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:29.809549,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:31.012706,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:32.257755,"(41.0, 75.0, 70.86206896551724)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:33.495151,"(41.0, 70.0, 67.58064516129032)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.274193548387097)"
08-01-2023 19:27:34.704608,"(41.0, 70.0, 66.81818181818181)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:35.875122,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:37.018536,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:38.167634,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.0, 11.0, 10.210526315789474)","(4.0, 5.3, 4.928571428571429)","(4.2, 6.2, 6.033333333333333)","(9.0, 17.5, 16.74)","(2.1, 2.34, 2.283333333333333)"
08-01-2023 19:27:39.246995,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.5, 11.0, 10.210526315789474)","(4.0, 5.3, 4.944444444444445)","(4.4, 6.2, 6.033333333333333)","(10.0, 17.5, 16.74)","(2.0, 2.34, 2.283333333333333)"
08-01-2023 19:27:40.418585,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.5, 11.0, 10.210526315789474)","(4.0, 5.3, 5.0)","(4.4, 6.2, 6.033333333333333)","(10.0, 17.5, 16.74)","(2.0, 2.34, 2.283333333333333)"
08-01-2023 19:27:41.599405,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.5, 11.0, 10.210526315789474)","(4.0, 5.3, 5.126086956521739)","(4.4, 6.2, 6.033333333333333)","(10.0, 17.5, 16.74)","(2.0, 2.34, 2.283333333333333)"
08-01-2023 19:27:42.957740,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.5, 11.0, 10.210526315789474)","(4.0, 5.3, 5.126086956521739)","(4.4, 6.2, 6.033333333333333)","(10.0, 17.5, 16.74)","(2.0, 2.34, 2.2742857142857145)"
08-01-2023 19:27:44.043642,"(41.0, 70.0, 65.54054054054055)","(31.0, 44.0, 39.111111111111114)","(7.5, 11.0, 10.210526315789474)","(4.0, 5.3, 5.216666666666667)","(4.4, 6.2, 6.033333333333333)","(10.0, 17.5, 16.74)","(2.0, 2.34, 2.283333333333333)"
